cik,public_date,ticker,company,sic,day0,n_actions,amount,max_ratio,dod,dod_all,announced,first_action,last_action,date_src,keys,agency,parent,recipient,mcap,i0,ratio_sum,complete_window,car,bhar,n_days,truncated
2186,2012-06-29,BKTI,BK Technologies Corp,3663.0,2012-06-29,1,1655181.08,0.0745224928729305,False,False,True,2012-05-09,2012-05-09,fpds_approved,12C2_4735_AG024BD120011_0_GSTFMGBPA090011_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",22210489.96337624,778,0.0745224928729305,True,-0.009998694208567915,-0.017980083835468008,20,False
2186,2012-11-22,BKTI,BK Technologies Corp,3663.0,2012-11-21,1,661395.7,0.029773032097069527,True,True,False,2012-08-24,2012-08-24,dod_rule,9700_4730_FA448412F0027_0_GS35F0133L_0,Department of Defense,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",22214589.96328087,877,0.029773032097069527,True,-0.0064974925820133755,-0.009207705054127935,20,False
2186,2013-03-28,BKTI,BK Technologies Corp,3663.0,2013-03-28,1,2411228.83,0.07841842083667687,False,False,False,2013-03-15,2013-03-15,fpds_approved,12C2_4730_AG7604D130025_0_GS35F0133L_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",30748245.173438266,963,0.07841842083667687,True,-0.006338710432420291,-0.014634797816893919,20,False
2186,2014-03-31,BKTI,BK Technologies Corp,3663.0,2014-03-31,1,2119439.89,0.0493778841509378,False,False,True,2014-03-28,2014-03-28,fpds_approved,12C2_7009_AG7604D140023_0_HSSS0112D0028_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",42922857.6,1216,0.0493778841509378,True,0.05000927197738414,0.047011350422647036,20,False
2186,2014-05-05,BKTI,BK Technologies Corp,3663.0,2014-05-05,1,1365701.7,0.03254071344957059,False,False,False,2014-05-02,2014-05-02,fpds_approved,2036_4730_TFSATGT14K0039_0_GS35F0133L_0,Department of the Treasury,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",41969015.280395515,1240,0.03254071344957059,True,0.22149483864678743,0.23620838331120142,20,False
2186,2014-12-15,BKTI,BK Technologies Corp,3663.0,2014-12-15,1,2942210.0,0.04542374221992062,False,False,False,2014-12-12,2014-12-12,fpds_approved,12C2_7009_AG7604D150014_0_HSSS0112D0028_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",64772514.46512681,1396,0.04542374221992062,True,-0.05826945340656331,-0.061990377355469084,20,False
2186,2015-10-02,BKTI,BK Technologies Corp,3663.0,2015-10-02,1,1623272.49,0.025723511984421753,False,False,True,2015-09-25,2015-09-25,fpds_approved,7013_7009_HSTS0315JORC013_0_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",63104621.6,1597,0.025723511984421753,True,-0.10414883852903145,-0.10779200182372839,20,False
2186,2015-10-05,BKTI,BK Technologies Corp,3663.0,2015-10-05,1,13906173.85,0.22677584232143375,False,False,True,2015-09-25,2015-09-25,fpds_approved,7013_7009_HSTS0315JORC007_0_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",61321231.16663056,1598,0.22677584232143375,True,-0.05422776039384136,-0.05959749194378006,20,False
2186,2016-02-12,BKTI,BK Technologies Corp,3663.0,2016-02-12,1,4196227.86,0.0774388031289232,False,False,False,2016-02-05,2016-02-05,fpds_approved,7013_7009_HSTS0316JORC006_0_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",54187664.2,1688,0.0774388031289232,True,0.14371032848640664,0.1586495232349201,20,False
2186,2016-03-02,BKTI,BK Technologies Corp,3663.0,2016-03-02,1,1408832.71,0.02565140287047245,False,False,True,2016-02-29,2016-02-29,fpds_approved,12C2_7009_AG7604D160033_0_HSSS0112D0028_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",54922248.00000001,1700,0.02565140287047245,True,0.09171527642071331,0.08338374346294208,20,False
2186,2016-06-01,BKTI,BK Technologies Corp,3663.0,2016-06-01,1,1852836.9,0.025851060758715717,False,False,False,2016-05-31,2016-05-31,fpds_approved,7013_7009_HSTS0315JORC007_P00005_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",71673534.68755876,1763,0.025851060758715717,True,0.027404923990378305,0.023132138756569387,20,False
2186,2017-08-03,BKTI,BK Technologies Corp,3663.0,2017-08-03,1,1852836.9,0.038791644004113335,False,False,True,2017-07-28,2017-07-28,fpds_approved,7013_7009_HSTS0315JORC007_P00013_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",47763814.800000004,2059,0.038791644004113335,True,0.13220335746582323,0.12900173341963805,20,False
2186,2018-07-02,BKTI,BK Technologies Corp,3663.0,2018-07-02,1,2087000.0,0.03915451140156483,False,False,False,2018-06-29,2018-06-29,fpds_approved,7013_7009_HSTS0315JORC007_P00017_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",53301648.400000006,2288,0.03915451140156483,True,-0.07073069338907989,-0.08744679322469695,20,False
2186,2018-07-23,BKTI,BK Technologies Corp,3663.0,2018-07-23,1,1852654.2,0.03636358100334855,False,False,False,2018-07-19,2018-07-19,fpds_approved,7013_7009_HSTS0315JORC007_P00018_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",50948068.06374207,2302,0.03636358100334855,True,5.403531109970938e-05,-0.003487920651959908,20,False
2186,2019-07-09,BKTI,BK Technologies Corp,3663.0,2019-07-09,1,3129750.76,0.059305310373468235,False,False,True,2019-07-08,2019-07-08,fpds_approved,12C2_12C2_12760419F0183_0_AG7604B170002_0,Department of Agriculture,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",52773533.10000001,2543,0.059305310373468235,True,0.012725301342560003,0.009951584768827515,20,False
2186,2019-09-04,BKTI,BK Technologies Corp,3663.0,2019-09-04,1,1852808.77,0.03680636929053591,False,False,False,2019-09-03,2019-09-03,fpds_approved,7013_7009_HSTS0315JORC007_P00023_HSSS0112D0028_0,Department of Homeland Security,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",50339351.74030914,2583,0.03680636929053591,True,-0.18406851251642953,-0.174192350819393,20,False
2186,2020-01-28,BKTI,BK Technologies Corp,3663.0,2020-01-28,1,755663.93,0.020032203271112298,False,False,True,2020-01-27,2020-01-27,fpds_approved,12C2_12C2_12760420F0020_0_AG7604B170002_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",37722457.174229816,2683,0.020032203271112298,True,-0.14718858940675728,-0.1350885504359426,20,False
2186,2020-02-26,BKTI,BK Technologies Corp,3663.0,2020-02-26,1,2089610.2,0.06906907889544477,False,False,True,2020-02-24,2020-02-24,fpds_approved,12C2_12C2_12760420F0025_0_AG7604B170002_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",30253917.287114907,2703,0.06906907889544477,True,-0.23696663865554846,-0.1873356285582749,20,False
2186,2020-04-09,BKTI,BK Technologies Corp,3663.0,2020-04-09,1,638842.92,0.025455775195818584,False,False,True,2020-04-08,2020-04-08,fpds_approved,1422_1406_140L4320F0042_0_IND17PC00441_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",25096188.000000004,2734,0.025455775195818584,True,0.36778912010448894,0.30516457389165264,20,False
2186,2020-05-13,BKTI,BK Technologies Corp,3663.0,2020-05-13,1,1191364.92,0.037104820214955335,False,False,True,2020-05-12,2020-05-12,fpds_approved,12C2_4732_12760420F0109_0_47QTCA19D00DK_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",32108090.353172302,2757,0.037104820214955335,True,0.129108555269017,0.12926222895764883,20,False
2186,2020-07-06,BKTI,BK Technologies Corp,3663.0,2020-07-06,1,1099389.9,0.025805723703505375,False,False,False,2020-07-02,2020-07-02,fpds_approved,12C2_4732_12760420F0151_0_47QTCA19D00DK_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",42602560.293655396,2793,0.025805723703505375,True,-0.11419702830053813,-0.11451420447884586,20,False
2186,2020-12-03,BKTI,BK Technologies Corp,3663.0,2020-12-03,1,1053139.0,0.028150684379376165,False,False,True,2019-09-06,2019-09-06,fpds_approved,1544_4730_15M20019FA32CSO01_0_GS35F0133L_0,Department of Justice,BK TECHNOLOGIES INC,"RELM COMMUNICATIONS, INC.",37410777.86270638,2899,0.028150684379376165,True,-0.026458973910781114,-0.041993047118025206,20,False
2186,2021-06-09,BKTI,BK Technologies Corp,3663.0,2021-06-09,1,2312709.21,0.056415438318692515,False,False,True,2021-06-08,2021-06-08,fpds_approved,12C2_12C2_12760421F0095_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40994261.126456834,3027,0.056415438318692515,True,-0.02167998235845181,-0.0239894721637276,20,False
2186,2021-08-03,BKTI,BK Technologies Corp,3663.0,2021-08-03,1,955180.48,0.023662152897143063,False,False,False,2021-07-29,2021-07-29,fpds_approved,12C2_12C2_12760421F0197_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40367437.57645684,3065,0.023662152897143063,True,-0.01524245651752687,-0.016699108549781183,20,False
2186,2021-08-05,BKTI,BK Technologies Corp,3663.0,2021-08-05,1,2572473.99,0.06412475423705762,False,False,False,2021-08-03,2021-08-03,fpds_approved,12C2_12C2_12760421F0217_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40116707.2,3067,0.06412475423705762,True,-0.01372007514573892,-0.015857058797127843,20,False
2186,2021-12-22,BKTI,BK Technologies Corp,3663.0,2021-12-22,1,1001152.5,0.026700270815134472,False,False,True,2021-12-21,2021-12-21,fpds_approved,12C2_12C2_12760422F0005_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",37495967.99716797,3164,0.026700270815134472,True,0.2519357153378762,0.2252196130781916,20,False
2186,2022-01-28,BKTI,BK Technologies Corp,3663.0,2022-01-28,1,924829.71,0.023914109597491295,False,False,False,2022-01-27,2022-01-27,fpds_approved,1422_1406_140L4322F0009_0_IND17PC00441_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",38672972.800000004,3189,0.023914109597491295,True,-0.007155280382059481,-0.028287933990717162,20,False
2186,2022-04-12,BKTI,BK Technologies Corp,3663.0,2022-04-12,1,1668587.5,0.042503949301546315,False,False,True,2022-04-11,2022-04-11,fpds_approved,12C2_12C2_12760422F0093_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",39257234.38455391,3240,0.042503949301546315,True,0.17698374668927908,0.1432966486956745,20,False
2186,2022-06-03,BKTI,BK Technologies Corp,3663.0,2022-06-03,1,2087736.68,0.05136681674856063,False,False,True,2022-06-02,2022-06-02,fpds_approved,12C2_12C2_12760422F0262_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40643684.2333334,3276,0.05136681674856063,True,0.14100171692891295,0.09023477185211781,20,False
2186,2022-06-23,BKTI,BK Technologies Corp,3663.0,2022-06-23,1,812794.5,0.020508640614579684,False,False,False,2022-06-22,2022-06-22,fpds_approved,1422_1406_140L3722F0108_0_IND17PC00441_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",39631807.650000006,3289,0.020508640614579684,True,-0.003997332844125956,-0.014338165167371963,20,False
2186,2022-07-21,BKTI,BK Technologies Corp,3663.0,2022-07-21,1,2748448.85,0.06706645945013032,False,False,False,2022-07-20,2022-07-20,fpds_approved,12C2_12C2_12760422F0307_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40980974.28333321,3308,0.06706645945013032,True,-0.041390722107330524,-0.06961730207648542,20,False
2186,2022-07-27,BKTI,BK Technologies Corp,3663.0,2022-07-27,2,3129301.8499999996,0.05353977173730451,False,False,False,2022-07-26,2022-07-26,fpds_approved,12C2_12C2_12760422F0240_0_12760421A0003_0|12C2_12C2_12760422F0243_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",41992850.86666661,3312,0.07451987148802988,True,-0.05106628196284446,-0.06513480711484543,20,False
2186,2022-09-26,BKTI,BK Technologies Corp,3663.0,2022-09-26,1,7850014.17,0.22268066846289775,False,False,True,2022-09-23,2022-09-23,fpds_approved,12C2_12C2_12760422F0392_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",35252337.906951904,3354,0.22268066846289775,True,0.22083437161422037,0.2339766426644967,20,False
2186,2023-04-25,BKTI,BK Technologies Corp,3663.0,2023-04-25,1,972969.35,0.02486515832873767,False,False,False,2023-04-24,2023-04-24,fpds_approved,1422_4732_140L4323F0033_0_47QTCA19D00DK_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",39129827.25211526,3499,0.02486515832873767,True,0.12177162615323678,0.10425898380237708,20,False
2186,2023-05-18,BKTI,BK Technologies Corp,3663.0,2023-05-18,1,3645529.97,0.0803242716972023,False,False,True,2023-05-17,2023-05-17,fpds_approved,12C2_12C2_12760423F0127_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",45385160.58685876,3516,0.0803242716972023,True,0.14006428233458523,0.13123257240041397,20,False
2186,2023-06-05,BKTI,BK Technologies Corp,3663.0,2023-06-05,1,3376313.06,0.07144886299050773,False,False,False,2023-06-02,2023-06-02,fpds_approved,12C2_12C2_12760423F0154_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",47254958.56314126,3527,0.07144886299050773,True,0.13774560636839384,0.1280780339545904,20,False
2186,2023-09-14,BKTI,BK Technologies Corp,3663.0,2023-09-14,1,870698.75,0.02131421347477355,False,False,True,2023-09-13,2023-09-13,fpds_approved,1422_4732_140L2623F0066_0_47QTCA19D00DK_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",40850616.0,3597,0.02131421347477355,True,0.17647489796164362,0.16863328416832357,20,False
2186,2023-09-19,BKTI,BK Technologies Corp,3663.0,2023-09-19,1,1664234.76,0.04547668093346357,False,False,True,2023-09-18,2023-09-18,fpds_approved,1422_4732_140L3723F0165_0_47QTCA19D00DK_0,Department of the Interior,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",36595343.5,3600,0.04547668093346357,True,0.31963011167529454,0.35252357924230304,20,False
2186,2023-09-27,BKTI,BK Technologies Corp,3663.0,2023-09-27,1,1721540.28,0.044752919693630065,False,False,True,2023-09-26,2023-09-26,fpds_approved,12C2_12C2_12760423F0399_0_12760421A0003_0,Department of Agriculture,BK TECHNOLOGIES  INC.,"RELM COMMUNICATIONS, INC.",38467664.049303055,3606,0.044752919693630065,True,0.17381875108922873,0.16441023301293878,20,False
6176,2016-10-26,AP,AMPCO PITTSBURGH CORP,3561.0,2016-10-26,1,3152000.0,0.023352155897036878,True,True,True,2016-07-28,2016-07-28,dod_rule,9700_-NONE-_SPRMM116CYB24_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,134976831.0,1866,0.023352155897036878,True,0.25761736750631625,0.29299614208373415,20,False
6176,2019-03-04,AP,AMPCO PITTSBURGH CORP,3561.0,2019-03-04,2,7707500.0,0.11870661038649762,True,True,False,2018-12-04,2018-12-04,dod_rule,9700_-NONE-_SPRMM119CYA05_0_-NONE-_0|9700_-NONE-_SPRMM119CYA06_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,48105155.90839863,2455,0.1602219108212963,True,-0.118618890563295,-0.11942820586663316,20,False
6176,2019-10-01,AP,AMPCO PITTSBURGH CORP,3561.0,2019-10-01,1,3866300.2,0.07589713056928064,True,True,False,2019-07-03,2019-07-03,dod_rule,9700_-NONE-_SPRMM119PYE63_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,50941322.4320879,2602,0.07589713056928064,True,-0.09056919335460134,-0.09685662052031907,20,False
6176,2019-12-15,AP,AMPCO PITTSBURGH CORP,3561.0,2019-12-13,1,1050220.0,0.028159948780443003,True,True,False,2019-09-16,2019-09-16,dod_rule,9700_-NONE-_SPRMM119CYA29_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,37294812.15283227,2654,0.028159948780443003,True,-0.02308743804288338,-0.026968186792220683,20,False
6176,2019-12-17,AP,AMPCO PITTSBURGH CORP,3561.0,2019-12-17,1,767550.0,0.02017036609435271,True,True,False,2019-09-18,2019-09-18,dod_rule,9700_-NONE-_SPRMM119CYA31_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,38053349.969433546,2656,0.02017036609435271,True,-0.06263224677569301,-0.06587061365170443,20,False
6176,2020-03-01,AP,AMPCO PITTSBURGH CORP,3561.0,2020-02-28,1,795000.0,0.02303446223108647,True,True,True,2019-12-02,2019-12-02,dod_rule,9700_-NONE-_SPRMM120CYA06_0_-NONE-_0,Department of Defense,AMPCO-PITTSBURGH CORPORATION,AIR & LIQUID SYSTEMS CORPORATION,34513503.81113291,2705,0.02303446223108647,True,0.33379164201524014,0.1875126253807523,20,False
16058,2010-04-27,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-04-27,1,59522807.32,0.03829405811856994,True,True,True,2010-01-27,2010-01-27,dod_rule,9700_9700_BA01_0_W911SE07D0004_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1554361439.9837036,228,0.03829405811856994,True,-0.014953769771295478,-0.01011283676007979,20,False
16058,2010-07-23,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-07-23,1,45856949.11,0.032060173759872676,False,False,False,2009-12-17,2009-12-17,fpds_approved,4735_4730_GST0210CJ0520_0_GS10F0259L_0,General Services Administration,CACI INTERNATIONAL INC,AUTOMATED SCIENCES GROUP INC,1430340005.4367676,289,0.032060173759872676,True,-0.030221549437625228,-0.03179420781324849,20,False
16058,2010-07-30,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-07-30,1,34840381.96,0.02443581633918123,False,False,False,2010-03-16,2010-03-16,fpds_approved,4735_4730_GST0210CJ0520_3_GS10F0259L_0,General Services Administration,CACI INTERNATIONAL INC,AUTOMATED SCIENCES GROUP INC,1425791611.640808,294,0.02443581633918123,True,-0.05779799635148797,-0.05684708750367218,20,False
16058,2010-08-03,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-08-03,1,40000000.0,0.02770111075681978,True,True,True,2010-05-05,2010-05-05,dod_rule,9700_9700_BA01_2_W911SE07D0004_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1443985418.1714478,296,0.02770111075681978,True,-0.06350055519589948,-0.060105423055008766,20,False
16058,2010-09-27,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-09-27,1,42134115.0,0.03177466475911217,True,True,True,2010-06-29,2010-06-29,dod_rule,9700_9700_0006_0_W9113M06D0005_0,Department of Defense,CACI INTERNATIONAL INC,CACI-WGI LLC,1326028624.359192,334,0.03177466475911217,True,-0.0003545322308491361,-0.0008104180894239477,20,False
16058,2010-12-01,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-12-01,1,39558165.01,0.025252728578759896,True,True,False,2010-09-02,2010-09-02,dod_rule,9700_9700_0016_47_W15P7T06DE402_0,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1566490721.453064,380,0.025252728578759896,True,-0.02165581192687982,-0.023031012855622368,20,False
16058,2010-12-27,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-12-27,1,49620084.67,0.030747456413543917,True,True,False,2010-09-28,2010-09-28,dod_rule,9700_9700_0107_0_W15P7T06DE402_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1613794780.3754883,397,0.030747456413543917,True,0.02087652726738254,0.02006581071298008,20,False
16058,2010-12-29,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2010-12-29,1,42397022.28,0.0262076160592193,True,True,False,2010-09-30,2010-09-30,dod_rule,9700_9700_0102_0_W15P7T06DE402_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1617736698.5306396,399,0.0262076160592193,True,0.044760063097733616,0.044847101715021376,20,False
16058,2011-07-25,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-07-25,1,42880435.0,0.023382426905937198,True,True,False,2011-04-26,2011-04-26,dod_rule,9700_4730_W52P1J09F0005_P00025_GS10F0226K_1,Department of Defense,CACI INTERNATIONAL INC,"CACI, INC. - FEDERAL",1833874437.9486084,542,0.023382426905937198,True,0.046458574331345814,0.03998373851187964,20,False
16058,2011-09-01,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-09-01,1,41083822.28,0.02595177387333472,True,True,False,2011-06-03,2011-06-03,dod_rule,9700_9700_0007_0_W9113M06D0005_0,Department of Defense,CACI INTERNATIONAL INC,CACI-WGI LLC,1583083394.627346,570,0.02595177387333472,True,0.05578402996034759,0.050731134912713416,20,False
16058,2011-10-13,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-10-13,1,35708685.91,0.022077482711988134,True,True,True,2011-07-15,2011-07-15,dod_rule,9700_9700_0021_3_W911W409D0001_0,Department of Defense,CACI INTERNATIONAL INC,"CACI, INC. - FEDERAL",1617425608.5187683,599,0.022077482711988134,True,0.015383896207483039,0.016582895487500915,20,False
16058,2011-10-27,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-10-27,1,57248202.0,0.03390393983712272,True,True,False,2011-07-29,2011-07-29,dod_rule,9700_9700_0122_0_W15P7T06DE402_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1688541280.8961143,609,0.03390393983712272,True,0.07075966167260062,0.06362347856443273,20,False
16058,2011-11-28,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-11-28,1,36488562.35,0.02534588567711707,True,True,True,2011-08-30,2011-08-30,dod_rule,9700_9700_0096_23_W15P7T06DE402_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1439624671.8236732,630,0.02534588567711707,True,-0.03257461993583122,-0.03161227678706546,20,False
16058,2011-12-15,CACI,CACI INTERNATIONAL INC /DE/,7373.0,2011-12-15,1,38091341.6,0.026043327374030693,True,True,False,2011-09-16,2011-09-16,dod_rule,9700_9700_0127_0_W15P7T06DE402_1,Department of Defense,CACI INTERNATIONAL INC,"CACI TECHNOLOGIES, LLC",1462614244.8289108,643,0.026043327374030693,True,-0.022313770657248266,-0.023214669505836616,20,False
