ticker,filing_date,trans_date,owner_cik,owner_name,relationship,shares,price,accession,source,value
ACCO,2022-08-11,2022-08-10,0001882167,Bernstein Roxanne M,Officer,10000.0,6.62,0001209191-22-045357,sec_dataset,66200.0
ACCO,2022-11-09,2022-11-09,0001336247,Elisman Boris,Officer,10000.0,5.17,0001209191-22-056188,sec_dataset,51700.0
ACCO,2022-11-15,2022-11-11,0001882167,Bernstein Roxanne M,Officer,10000.0,5.64,0001209191-22-056905,sec_dataset,56400.0
ACCO,2023-03-09,2023-03-09,0001882167,Bernstein Roxanne M,Officer,5000.0,5.4,0001209191-23-017577,sec_dataset,27000.0
ACCO,2025-05-07,2025-05-06,0001491769,Tedford Thomas W,"Director,Officer",5715.0,3.43,0001127602-25-013558,sec_dataset,19602.45
ACDC,2023-03-31,2022-03-29,0001696102,Wilks Matthew,"Director,Officer",8000.0,12.35,0001209191-23-021808,sec_dataset,98800.0
ACDC,2022-05-19,2022-05-17,0001198581,HADDOCK GERALD W,Director,10000.0,18.0,0000899243-22-018926,sec_dataset,180000.0
ACDC,2022-05-19,2022-05-17,0001594869,Krylov Sergei,Director,1500.0,18.0,0000899243-22-018921,sec_dataset,27000.0
ACDC,2022-05-19,2022-05-17,0001843185,Nieuwoudt Stacy Durbin,Director,6250.0,18.0,0000899243-22-018929,sec_dataset,112500.0
ACDC,2023-03-30,2023-03-28,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,500000.0,12.07,0000899243-23-010028,sec_dataset,6035000.0
ACDC,2023-03-30,2023-03-29,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,402995.0,12.35,0000899243-23-010028,sec_dataset,4976988.25
ACDC,2023-04-03,2023-03-31,0001198581,HADDOCK GERALD W,Director,5000.0,12.57,0001209191-23-022149,sec_dataset,62850.0
ACDC,2023-04-03,2023-03-31,0001641790,Wilks Johnathan Ladd,Officer,12000.0,12.65,0000899243-23-010213,sec_dataset,151800.0
ACDC,2023-05-22,2023-05-18,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,329403.0,11.3,0000899243-23-013571,sec_dataset,3722253.9000000004
ACDC,2023-05-19,2023-05-18,0001696102,Wilks Matthew,"Director,Officer",17000.0,11.3,0001209191-23-030954,sec_dataset,192100.0
ACDC,2023-05-22,2023-05-19,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,210095.0,11.63,0000899243-23-013571,sec_dataset,2443404.85
ACDC,2023-05-24,2023-05-22,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,76911.0,11.98,0000899243-23-013822,sec_dataset,921393.78
ACDC,2023-05-24,2023-05-23,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,369556.0,12.36,0000899243-23-013822,sec_dataset,4567712.16
ACDC,2023-05-26,2023-05-24,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,222668.0,12.18,0000899243-23-013953,sec_dataset,2712096.2399999998
ACDC,2023-05-26,2023-05-25,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,511472.0,11.94,0000899243-23-013953,sec_dataset,6106975.68
ACDC,2023-05-31,2023-05-26,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,61843.0,11.6,0000899243-23-014179,sec_dataset,717378.7999999999
ACDC,2023-06-12,2023-06-08,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,437156.0,12.33,0000899243-23-015394,sec_dataset,5390133.48
ACDC,2023-06-12,2023-06-09,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,64783.0,12.63,0000899243-23-015394,sec_dataset,818209.29
ACDC,2023-06-15,2023-06-13,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,98911.0,13.41,0000899243-23-015630,sec_dataset,1326396.51
ACDC,2023-06-15,2023-06-14,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,186148.0,13.4,0000899243-23-015630,sec_dataset,2494383.2
ACDC,2023-10-19,2023-10-17,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,603478.0,9.09,0000950170-23-054164,sec_dataset,5485615.02
ACDC,2023-10-31,2023-10-27,0001641794+0001928013+0001928401,Wilks Farris / Farris & Jo Ann Wilks 2022 Family Trust / Wilks Jo Ann,TenPercentOwner,3409.0,9.25,0001209191-23-053918,sec_dataset,31533.25
ACDC,2023-11-13,2023-11-10,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,630496.0,9.63,0000950170-23-062561,sec_dataset,6071676.48
ACDC,2024-05-21,2024-04-25,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,330000.0,22.08,0000950170-24-062844,sec_dataset,7286399.999999999
ACDC,2024-05-22,2024-04-25,0001641794+0001928013+0001928401,Wilks Farris / Farris & Jo Ann Wilks 2022 Family Trust / Wilks Jo Ann,TenPercentOwner,330000.0,22.08,0000950170-24-063575,sec_dataset,7286399.999999999
ACDC,2024-05-21,2024-05-17,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,335835.0,8.53,0000950170-24-062844,sec_dataset,2864672.55
ACDC,2024-05-21,2024-05-17,0001696102,Wilks Matthew,Officer,10000.0,8.85,0000950170-24-062845,sec_dataset,88500.0
ACDC,2024-05-21,2024-05-20,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,348095.0,9.15,0000950170-24-062844,sec_dataset,3185069.25
ACDC,2024-05-23,2024-05-21,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,191126.0,9.29,0000950170-24-063907,sec_dataset,1775560.5399999998
ACDC,2024-05-23,2024-05-22,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,664944.0,9.49,0000950170-24-063907,sec_dataset,6310318.5600000005
ACDC,2024-05-28,2024-05-23,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,194461.0,9.28,0000950170-24-065314,sec_dataset,1804598.0799999998
ACDC,2024-05-28,2024-05-24,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,265539.0,9.5,0000950170-24-065314,sec_dataset,2522620.5
ACDC,2024-05-30,2024-05-28,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,440217.0,9.49,0000950170-24-066811,sec_dataset,4177659.33
ACDC,2024-05-30,2024-05-29,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,559783.0,9.32,0000950170-24-066811,sec_dataset,5217177.5600000005
ACDC,2024-08-15,2024-08-13,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,411383.0,6.03,0000950170-24-097688,sec_dataset,2480639.49
ACDC,2024-08-15,2024-08-14,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,58617.0,6.22,0000950170-24-097688,sec_dataset,364597.74
ACDC,2024-08-19,2024-08-15,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,130000.0,6.49,0000950170-24-098727,sec_dataset,843700.0
ACDC,2024-08-19,2024-08-16,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,19871.0,6.48,0000950170-24-098727,sec_dataset,128764.08
ACDC,2024-08-22,2024-08-20,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,46999.0,6.48,0000950170-24-099884,sec_dataset,304553.52
ACDC,2024-08-22,2024-08-21,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,330130.0,6.36,0000950170-24-099884,sec_dataset,2099626.8000000003
ACDC,2024-08-26,2024-08-22,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,90821.0,6.11,0000950170-24-100586,sec_dataset,554916.31
ACDC,2024-08-26,2024-08-23,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,15645.0,6.5,0000950170-24-100586,sec_dataset,101692.5
ACDC,2024-08-29,2024-08-27,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,31784.0,6.69,0000950170-24-102033,sec_dataset,212634.96000000002
ACDC,2024-08-29,2024-08-28,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,69425.0,6.68,0000950170-24-102033,sec_dataset,463759.0
ACDC,2024-09-04,2024-08-30,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,6136.0,6.99,0000950170-24-103656,sec_dataset,42890.64
ACDC,2024-09-04,2024-09-03,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,786193.0,6.49,0000950170-24-103656,sec_dataset,5102392.57
ACDC,2024-09-09,2024-09-05,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,165316.0,6.2,0000950170-24-104843,sec_dataset,1024959.2000000001
ACDC,2024-09-09,2024-09-06,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,216043.0,6.21,0000950170-24-104843,sec_dataset,1341627.03
ACDC,2024-09-11,2024-09-09,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,2154.0,6.25,0000950170-24-105556,sec_dataset,13462.5
ACDC,2024-09-11,2024-09-10,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,262853.0,6.44,0000950170-24-105556,sec_dataset,1692773.32
ACDC,2024-09-16,2024-09-12,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,353635.0,6.17,0000950170-24-106882,sec_dataset,2181927.95
ACDC,2024-11-27,2024-11-25,0001696102,Wilks Matthew,"Director,Officer",58845.0,7.75,0001415889-24-027798,sec_dataset,456048.75
ACDC,2024-11-27,2024-11-26,0001696102,Wilks Matthew,"Director,Officer",21115.0,7.91,0001415889-24-027798,sec_dataset,167019.65
ACDC,2025-02-28,2025-02-26,0001641794+0001928013+0001928401,Wilks Farris / Farris & Jo Ann Wilks 2022 Family Trust / Wilks Jo Ann,TenPercentOwner,338756.0,6.93,0001415889-25-006023,sec_dataset,2347579.08
ACDC,2025-02-27,2025-02-26,0001696102,Wilks Matthew,"Director,Officer",288756.0,6.93,0001415889-25-005847,sec_dataset,2001079.0799999998
ACDC,2025-05-13,2025-05-09,0001696102,Wilks Matthew,"Director,Officer",15441.0,4.39,0001415889-25-012820,sec_dataset,67785.98999999999
ACDC,2025-05-13,2025-05-09,0001696102,Wilks Matthew,"Director,Officer",4780.0,4.08,0001415889-25-012820,sec_dataset,19502.4
ACDC,2025-05-14,2025-05-12,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner / Other,23599.0,4.85,0001415889-25-012926,sec_dataset,114455.15
ACDC,2025-05-13,2025-05-12,0001696102,Wilks Matthew,"Director,Officer",69176.0,4.85,0001415889-25-012820,sec_dataset,335503.6
ACDC,2025-05-16,2025-05-14,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,23584.0,6.12,0001415889-25-013476,sec_dataset,144334.08000000002
ACDC,2025-05-16,2025-05-15,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,390253.0,6.1,0001415889-25-013476,sec_dataset,2380543.3
ACDC,2025-05-16,2025-05-16,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,207163.0,6.25,0001415889-25-013476,sec_dataset,1294768.75
ACDC,2025-08-18,2025-08-14,0001641792+0001754159+0001834450,"Wilks Dan H. / THRC Holdings, LP / THRC Management, LLC",TenPercentOwner,2500000.0,4.0,0001415889-25-022215,sec_dataset,10000000.0
ACDC,2025-08-18,2025-08-14,0001641794,Wilks Farris,TenPercentOwner,2500000.0,4.0,0001415889-25-022166,sec_dataset,10000000.0
ACDC,2025-09-09,2025-09-08,0001696102,Wilks Matthew,"Director,Officer",25000.0,3.78,0001415889-25-023987,sec_dataset,94500.0
ACDC,2025-09-09,2025-09-08,0001696102,Wilks Matthew,"Director,Officer",18297.0,3.83,0001415889-25-023987,sec_dataset,70077.51
ACH,2014-03-03,2014-02-28,0001227305,MEIER RICHARD A,Officer,2500.0,34.85,0000075252-14-000042,sec_dataset,87125.0
ACH,2014-05-08,2014-05-07,0001227305,MEIER RICHARD A,Officer,2500.0,32.5,0000075252-14-000063,sec_dataset,81250.0
ACH,2015-02-23,2015-02-20,0001187574,ESSIG STUART,Director,14489.0,34.51,0000075252-15-000024,sec_dataset,500015.38999999996
ACH,2015-08-27,2015-08-26,0001508519,SIMMONS DAVID S,Director,2200.0,32.75,0000075252-15-000070,sec_dataset,72050.0
ACH,2020-05-13,2020-05-11,0001207896,SLEDD ROBERT C,Director,30000.0,7.38,0000075252-20-000074,sec_dataset,221400.0
ACH,2020-05-13,2020-05-11,0001207896,SLEDD ROBERT C,Director,82000.0,7.12,0000075252-20-000077,sec_dataset,583840.0
ACH,2020-05-12,2020-05-11,0001789650,Henkel Robert J,Director,10000.0,7.29,0000075252-20-000063,sec_dataset,72900.0
ACH,2020-08-11,2020-08-07,0001207896,SLEDD ROBERT C,Director,10000.0,13.1,0000075252-20-000109,sec_dataset,131000.0
ACH,2020-08-11,2020-08-07,0001207896,SLEDD ROBERT C,Director,10000.0,12.89,0000075252-20-000109,sec_dataset,128900.0
ACH,2020-08-11,2020-08-07,0001789650,Henkel Robert J,Director,10000.0,12.96,0000075252-20-000110,sec_dataset,129600.00000000001
ACH,2020-08-11,2020-08-10,0001795823,Riordan Michael C,Director,20000.0,13.67,0000075252-20-000111,sec_dataset,273400.0
ACH,2021-01-19,2021-01-15,0001789650,Henkel Robert J,Director,1000.0,27.11,0000075252-21-000009,sec_dataset,27110.0
ACH,2021-05-05,2021-05-04,0001789650,Henkel Robert J,Director,1000.0,35.0,0000075252-21-000094,sec_dataset,35000.0
ACH,2021-09-13,2021-09-13,0001789650,Henkel Robert J,Director,1000.0,35.0,0000075252-21-000142,sec_dataset,35000.0
ACH,2021-10-18,2021-10-15,0001789650,Henkel Robert J,Director,1000.0,33.33,0001062993-21-009687,sec_dataset,33330.0
ACH,2022-05-03,2022-05-02,0001789650,Henkel Robert J,Director,2000.0,35.0,0001062993-22-011322,sec_dataset,70000.0
ACH,2022-07-15,2022-07-15,0001789650,Henkel Robert J,Director,1000.0,31.76,0001062993-22-016396,sec_dataset,31760.0
ACH,2022-10-18,2022-10-17,0001789650,Henkel Robert J,Director,1000.0,15.68,0001062993-22-020909,sec_dataset,15680.0
ACH,2025-03-04,2025-02-28,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,1738511.0,9.39,0000950170-25-032864,sec_dataset,16324618.290000001
ACH,2025-03-04,2025-03-03,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,354901.0,9.19,0000950170-25-032864,sec_dataset,3261540.19
ACH,2025-03-04,2025-03-04,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,800000.0,9.75,0000950170-25-032864,sec_dataset,7800000.0
ACH,2025-04-07,2025-04-03,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,160000.0,8.53,0000950170-25-051751,sec_dataset,1364800.0
ACH,2025-04-07,2025-04-04,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,128356.0,8.14,0000950170-25-051751,sec_dataset,1044817.8400000001
ACH,2025-04-07,2025-04-07,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,240000.0,7.84,0000950170-25-051751,sec_dataset,1881600.0
ACH,2025-04-10,2025-04-08,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,105000.0,7.96,0000950170-25-053005,sec_dataset,835800.0
ACH,2025-04-10,2025-04-09,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,225000.0,7.39,0000950170-25-053005,sec_dataset,1662750.0
ACH,2025-04-10,2025-04-10,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,80000.0,7.19,0000950170-25-053005,sec_dataset,575200.0
ACH,2025-08-14,2025-08-12,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,720000.0,5.15,0000950170-25-109150,sec_dataset,3708000.0000000005
ACH,2025-08-14,2025-08-13,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,325000.0,5.46,0000950170-25-109150,sec_dataset,1774500.0
ACH,2025-08-14,2025-08-14,0001356974+0001409585+0001409751+0001430708+0001454123,"COLISEUM CAPITAL PARTNERS, L.P. / Coliseum Capital, LLC / Coliseum Capital Management, LLC / Shackelton Christopher S / Gray Adam",TenPercentOwner,492852.0,5.31,0000950170-25-109150,sec_dataset,2617044.1199999996
ACU,2012-06-01,2012-06-01,0001342857,North Star Investment Management Corp.,TenPercentOwner,3500.0,10.5,0001342857-12-000013,sec_dataset,36750.0
ACU,2012-06-29,2012-06-29,0001342857,North Star Investment Management Corp.,TenPercentOwner,2345.0,10.15,0001342857-12-000019,sec_dataset,23801.75
ACU,2012-07-02,2012-07-02,0001342857,North Star Investment Management Corp.,TenPercentOwner,1000.0,10.2,0001342857-12-000020,sec_dataset,10200.0
ACU,2012-07-25,2012-07-25,0001342857,North Star Investment Management Corp.,TenPercentOwner,3000.0,10.75,0001342857-12-000022,sec_dataset,32250.0
ACU,2012-07-27,2012-07-26,0001342857,North Star Investment Management Corp.,TenPercentOwner,2202.0,10.65,0001342857-12-000023,sec_dataset,23451.3
ACU,2012-08-03,2012-08-02,0001342857,North Star Investment Management Corp.,TenPercentOwner,1600.0,10.63,0001342857-12-000024,sec_dataset,17008.0
ACU,2012-09-24,2012-09-24,0001342857,North Star Investment Management Corp.,TenPercentOwner,11161.0,11.0,0001342857-12-000038,sec_dataset,122771.0
ACU,2012-11-01,2012-10-19,0001342857,North Star Investment Management Corp.,TenPercentOwner,1200.0,11.87,0001342857-12-000043,sec_dataset,14243.999999999998
ACU,2012-11-01,2012-11-01,0001342857,North Star Investment Management Corp.,TenPercentOwner,2350.0,11.34,0001342857-12-000043,sec_dataset,26649.0
ACU,2012-11-28,2012-11-27,0001342857,North Star Investment Management Corp.,TenPercentOwner,4454.0,10.93,0001342857-12-000044,sec_dataset,48682.22
ACU,2012-11-30,2012-11-30,0001342857,North Star Investment Management Corp.,TenPercentOwner,2577.0,10.96,0001342857-12-000047,sec_dataset,28243.920000000002
ACU,2012-12-05,2012-12-04,0001342857,North Star Investment Management Corp.,TenPercentOwner,1900.0,10.9,0001342857-12-000048,sec_dataset,20710.0
ACU,2012-12-06,2012-12-05,0001342857,North Star Investment Management Corp.,TenPercentOwner,1319.0,10.98,0001342857-12-000049,sec_dataset,14482.62
ACU,2013-02-11,2013-02-08,0001342857,North Star Investment Management Corp.,TenPercentOwner,3000.0,12.01,0001342857-13-000004,sec_dataset,36030.0
ACU,2013-03-06,2013-03-05,0001342857,North Star Investment Management Corp.,TenPercentOwner,7500.0,12.41,0001342857-13-000007,sec_dataset,93075.0
ACU,2013-03-20,2013-03-20,0001342857,North Star Investment Management Corp.,TenPercentOwner,1500.0,12.2,0001342857-13-000008,sec_dataset,18300.0
ACU,2013-04-02,2013-04-02,0001342857,North Star Investment Management Corp.,TenPercentOwner,8100.0,12.21,0001342857-13-000012,sec_dataset,98901.0
ACU,2013-04-15,2013-04-15,0001342857,North Star Investment Management Corp.,TenPercentOwner,4000.0,12.28,0001342857-13-000015,sec_dataset,49120.0
ACU,2013-04-29,2013-04-29,0001342857,North Star Investment Management Corp.,TenPercentOwner,2000.0,12.15,0001342857-13-000019,sec_dataset,24300.0
ACU,2013-05-09,2013-05-09,0001342857,North Star Investment Management Corp.,TenPercentOwner,5289.0,12.8,0001342857-13-000020,sec_dataset,67699.2
ACU,2013-06-12,2013-06-10,0001342857,North Star Investment Management Corp.,TenPercentOwner,1723.0,12.5,0001342857-13-000034,sec_dataset,21537.5
ACU,2013-07-23,2013-07-19,0001342857,North Star Investment Management Corp.,TenPercentOwner,6000.0,13.18,0001342857-13-000039,sec_dataset,79080.0
ACU,2013-07-23,2013-07-22,0001342857,North Star Investment Management Corp.,TenPercentOwner,1783.0,13.47,0001342857-13-000039,sec_dataset,24017.010000000002
ACU,2013-08-02,2013-08-02,0001342857,North Star Investment Management Corp.,TenPercentOwner,4100.0,13.5,0001342857-13-000048,sec_dataset,55350.0
ACU,2013-08-15,2013-08-15,0001342857,North Star Investment Management Corp.,TenPercentOwner,2870.0,13.34,0001342857-13-000051,sec_dataset,38285.8
ACU,2022-07-26,2022-07-22,0001361783,Davidson Rex Lynn,Director,700.0,31.39,0001209191-22-043152,sec_dataset,21973.0
ACU,2022-08-03,2022-07-26,0001774022,BARKER BRIAN,Director,1300.0,32.25,0001209191-22-044231,sec_dataset,41925.0
ACVA,2025-11-12,2025-11-10,0001252022,GOODMAN ROBERT P,Director,912408.0,5.61,0001193125-25-278383,sec_dataset,5118608.88
ACVA,2025-11-18,2025-11-14,0001808806,Castillo Kirsten,Director,15000.0,6.26,0001808806-25-000003,sec_dataset,93900.0
