adsh,cik,company,form,period,filed,fm,person,name,last,title,is_ceo,is_cfo,is_dir,term_date,exp_date,trm_class,trm_reason,trm_stale,purchase_only,source,sic,dup,insider_target,primary,early_or_repl,ticker,ar,ar_etf,ar_2_60,mcap0,status,bench,delisted_in_window,in_universe,placebo,placebo_etf,placebo_before,placebo_after,ev_minus_pl_after,ev_minus_pl,ev_minus_pl_etf
0000950170-23-039154,1637873,ACV AUCTIONS INC.,10-Q,2023-06-30,2023-08-07,2023-08,hall,Kirsten Castillo Hall,hall,member of the Board of Directors and Chair of the Nominating and Corporate Governance Committee,False,False,True,2023-05-24,,early,default (no expiry / replacement cue),False,False,text,7389.0,False,True,True,True,ACVA,-0.0491530912549657,-0.10728560403230647,-0.0734496174093473,2601060573.4993744,ok,size_industry,False,True,0.20157733496468538,0.20147205229346551,0.34613983531961834,-0.015266415567714076,-0.03388667568725162,-0.2507304262196511,-0.308757656325772
0001356576-23-000050,1356576,"SUPERNUS PHARMACEUTICALS, INC.",10-Q,2023-06-30,2023-08-08,2023-08,JackKhattar,Jack Khattar,khattar,"President, Chief Executive Officer and Director",True,False,True,,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,True,True,True,SUPN,-0.04385664447048487,-0.13444551788487924,0.009050163061832928,1796701728.5795555,ok,size_industry,False,True,-0.1150047747611376,-0.13135497447081657,-0.1885147744442576,0.17903522397134242,-0.2228918684418273,0.07114813029065273,-0.003090543414062674
0000700564-23-000039,700564,FULTON FINANCIAL CORP,10-Q,2023-06-30,2023-08-08,2023-08,CurtisJMyers,Curtis J. Myers,myers,Chief Executive Officer,True,False,False,2023-04-27,,early,text: scheduled end after termination,False,False,xbrl,6021.0,False,True,True,True,FULT,0.05692868087324643,-0.018210782073347476,0.06351706779262112,2082703652.5812378,ok,size_industry,False,True,-0.06303946575762157,-0.13249191007409294,-0.10040850786475992,-0.0069859025969140065,0.06391458347016044,0.119968146630868,0.11428112800074547
0001637207-23-000039,1637207,"PLANET FITNESS, INC.",10-Q,2023-06-30,2023-08-09,2023-08,ChristopherRondeau,Christopher Rondeau(1),rondeau,Chief Executive Officer,True,False,False,2023-06-05,,early,default (no expiry / replacement cue),False,False,xbrl,7997.0,False,True,True,True,PLNT,0.009727668077081808,-0.05938863601514466,0.0035060502920030157,5360780417.441277,ok,size_industry,False,True,-0.17221923877531461,-0.20604677075235794,-0.1635459829176601,-0.1780014093470843,0.1877290774241661,0.18194690685239642,0.14665813473721329
0001666134-23-000010,1666134,"BLACKLINE, INC.",10-Q,2023-06-30,2023-08-09,2023-08,MarkPartin,Mark Partin,partin,Chief Financial Officer,False,True,False,2023-05-15,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,BL,0.18429698915865556,0.07007292468907789,0.14547919535623444,2983803822.639946,ok,size_industry,False,True,-0.24585805355023416,-0.24180881403720403,-0.24585805355023416,,,0.4301550427088897,0.3118817387262819
0000950170-23-040178,1828161,"FTC SOLAR, INC.",10-Q,2023-06-30,2023-08-09,2023-08,SeanHunkler,Sean Hunkler,hunkler,Chief Executive Officer,True,False,False,2023-05-11,,early,text: scheduled end after termination,False,False,xbrl,3674.0,False,True,True,True,FTCI,-0.23400405888840203,-0.3604526807261076,-0.2207405380760682,271650874.8,ok,size_industry,False,True,0.016428576024764264,-0.014941045024900169,0.12835331871721548,-0.4312703947450406,0.19726633585663855,-0.2504326349131663,-0.3455116357012074
0001725160-23-000155,1725160,"ZENTALIS PHARMACEUTICALS, INC.",10-Q,2023-06-30,2023-08-09,2023-08,MelissaEpperly,Melissa Epperly,epperly,Chief Financial Officer,False,True,False,2023-05-19,,early,text: scheduled end after termination,False,False,xbrl,2834.0,False,True,True,True,ZNTL,-0.13695763706499586,-0.24194295031249669,-0.1711821003258286,1806188625.6729298,ok,size_industry,False,True,0.008644117844677668,-0.012040748175766992,0.05823136707747223,-0.18970487908650058,0.052747242021504714,-0.14560175490967353,-0.22990220213672968
0000950170-23-040178,1828161,"FTC SOLAR, INC.",10-Q,2023-06-30,2023-08-09,2023-08,RobertPhelpsMorris,Robert Phelps Morris,morris,Chief Financial Officer,False,True,False,2023-05-11,,early,text: scheduled end after termination,False,False,xbrl,3674.0,False,True,True,True,FTCI,-0.23400405888840203,-0.3604526807261076,-0.2207405380760682,271650874.8,ok,size_industry,False,True,0.03931075713202177,0.056883936178987994,0.03931075713202177,,,-0.2733148160204238,-0.4173366169050956
0001315098-23-000125,1315098,ROBLOX CORP,10-Q,2023-06-30,2023-08-09,2023-08,AnthonyLee,Anthony Lee,lee,Lead Independent Director,False,False,True,2023-06-30,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,RBLX,0.20683951260980182,0.16939189866733018,0.16502004435790307,18170047582.970078,ok,size_industry,False,True,0.12692363756107355,0.1126923567037323,0.12692363756107355,,,0.07991587504872827,0.056699541963597874
0000027419-23-000035,27419,TARGET CORP,10-Q,2023-07-31,2023-08-25,2023-08,BrianCCornell,Brian C. Cornell,cornell,Chair of the Board and Chief Executive Officer,True,False,True,2023-05-31,,early,text: scheduled end after termination,False,False,xbrl,5331.0,False,True,True,True,TGT,0.07081719348820248,0.03944208736616206,0.0696271298754475,50368850485.93872,ok,size_industry,False,True,0.02787344101744471,0.04019236457165547,-0.1508590452565045,0.07255656258593202,-0.0017393690977295373,0.04294375247075777,-0.0007502772054934076
0001902733-23-000062,1902733,"NCINO, INC.",10-Q,2023-07-31,2023-08-29,2023-08,PierreNaude,Pierre Naude,naude,Chairman and Chief Executive Officer,True,False,True,2023-06-26,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,NCNO,0.06733784379671626,-0.021708082246135407,-0.015623882388847266,3328621976.913357,ok,size_industry,False,True,0.09170423721713558,0.07960748820303529,0.12169019751143562,-0.02823960396006453,0.09557744775678079,-0.024366393420419324,-0.1013155704491707
0001640147-23-000199,1640147,SNOWFLAKE INC.,10-Q,2023-07-31,2023-08-31,2023-08,JohnMcMahon,John McMahon,mcmahon,Former Director,False,False,True,2023-05-31,,early,text: scheduled end after termination,False,False,xbrl,7372.0,False,True,True,True,SNOW,0.1030164216307633,0.07302029401162491,0.11177810258838006,51713447012.3291,ok,size_industry,False,True,0.018348234905694684,0.016720092841873303,0.09546494403292087,-0.09732682878514459,0.2003432504159079,0.08466818672506862,0.05630020116975161
0001668397-23-000048,1668397,"MEDPACE HOLDINGS, INC.",10-Q,2023-09-30,2023-10-24,2023-10,AugustJTroendle,August J. Troendle,troendle,Chief Executive Officer and Chairman of the Board of the Company,True,False,True,2023-09-21,,early,default (no expiry / replacement cue),False,False,xbrl,8731.0,False,True,True,True,MEDP,-0.09316930448774263,-0.04477903244709602,-0.05538698610958592,8354332349.623169,ok,size_industry,False,True,0.008285027707368409,-0.010192029912698053,0.008285027707368409,,,-0.10145433219511105,-0.03458700253439797
0001004980-23-000149,1004980,PG&E CORP,10-Q,2023-09-30,2023-10-26,2023-10,CherylFCampbell,Cheryl F. Campbell,campbell,non-employee director,False,False,True,2023-09-12,,early,default (no expiry / replacement cue),False,False,xbrl,4931.0,False,True,True,True,PCG,0.020308324168746728,-0.13981776545540492,0.0069257508241808985,40755600310.71974,ok,size_industry,False,True,0.04683092985392778,0.0108723493502765,0.04683092985392778,,,-0.026522605685181055,-0.15069011480568142
0001794515-23-000169,1794515,ZOOMINFO TECHNOLOGIES INC.,10-Q,2023-09-30,2023-10-30,2023-10,HenrySchuck,Henry Schuck,schuck,Chief Executive Officer,True,False,False,2023-07-05,,early,default (no expiry / replacement cue),False,False,xbrl,7372.0,False,True,True,True,GTM,-0.23338255196652824,-0.15371409930928337,-0.013813262290144124,6045524958.114109,ok,size_industry,False,True,-0.04903286799652318,-0.015655551307696823,-0.04903286799652318,,,-0.18434968397000506,-0.13805854800158654
0001558370-23-017503,1374310,"CBOE GLOBAL MARKETS, INC.",10-Q,2023-09-30,2023-11-03,2023-11,EdwardT.Tilly,Edward T. Tilly,tilly,former Chief Executive Officer,True,False,False,2023-09-06,,early,default (no expiry / replacement cue),False,False,xbrl,6200.0,False,True,True,True,CBOE,-0.03748824780294502,-0.03678613933829267,-0.07669764538750834,17395781932.362076,ok,size_industry,False,True,0.08066034441352617,0.019607553939795075,0.08066034441352617,,,-0.11814859221647118,-0.05639369327808774
0001682852-23-000042,1682852,"MODERNA, INC.",10-Q,2023-09-30,2023-11-03,2023-11,StephaneBancel,Stephane Bancel,bancel,Chief Executive Officer,True,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,True,True,True,MRNA,0.14876635865855414,0.1472204719785124,0.24610040127751143,29560947744.445435,ok,size_industry,False,True,-0.18838880208009032,-0.22497313917093753,-0.18838880208009032,,,0.3371551607386445,0.37219361114944993
0000950170-23-059394,921299,FIBROGEN INC,10-Q,2023-09-30,2023-11-06,2023-11,JuanGraham,Juan Graham,graham,Chief Financial Officer,False,True,False,2023-08-31,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,True,True,True,KYNB,2.283334965103194,2.1949765944704156,2.326738110354483,54972183.92155266,ok,size_industry,False,True,-0.4889275331792609,-0.5511905954180925,-0.4889275331792609,,,2.772262498282455,2.7461671898885083
0001580808-23-000214,1580808,"A10 NETWORKS, INC.",10-Q,2023-09-30,2023-11-07,2023-11,DhrupadTrivedi,Dhrupad Trivedi,trivedi,President and Chief Executive Officer,True,False,False,2023-10-04,,early,default (no expiry / replacement cue),False,False,xbrl,3576.0,False,True,True,True,ATEN,0.07219248875664075,0.03922360935358982,0.014575935803913254,795413527.9688568,ok,size_industry,False,True,-0.07631704119915243,-0.032247768190824776,-0.07631704119915243,,,0.1485095299557932,0.0714713775444146
0001751008-23-000072,1751008,APPLOVIN CORP,10-Q,2023-09-30,2023-11-08,2023-11,HeraldChen,Herald Chen,chen,"President, Chief Financial Officer and a member of our board of directors",False,True,False,2023-08-07,,early,text: scheduled end after termination,False,False,xbrl,7370.0,False,True,True,True,APP,-0.041050147060926356,0.013234085879232804,-0.04175073993907952,13472358709.965225,ok,size_industry,False,True,0.5596478861506091,0.5681539669447967,0.5596478861506091,,,-0.6006980332115355,-0.5549198810655639
0001802768-23-000029,1802768,ROYALTY PHARMA PLC,10-Q,2023-09-30,2023-11-08,2023-11,TerranceCoyne,Terrance Coyne,coyne,Executive Vice President & Chief Financial Officer,False,True,False,2023-09-12,,early,default (no expiry / replacement cue),False,False,xbrl,2834.0,False,True,True,True,RPRX,-0.04564133963675321,-0.03312387883338941,-0.06998508871403897,15284762637.951174,ok,size_industry,False,True,-0.1378679763081932,-0.1965118792667992,-0.1378679763081932,,,0.09222663667143999,0.16338800043340979
0001628280-23-037523,1848416,VERANO HOLDINGS CORP.,10-Q,2023-09-30,2023-11-08,2023-11,GeorgeArchos,George Archos,archos,"Chairman, Chief Executive Officer and Founder",True,False,True,2023-08-16,,early,default (no expiry / replacement cue),False,False,xbrl,100.0,False,True,True,True,VRNO,0.5088635773273014,0.45807955263375844,0.46983639602184435,1451411951.6000001,ok,size_industry,False,True,0.020632964872221726,-0.035247982906604844,0.020632964872221726,,,0.48823061245507965,0.4933275355403633
0001558370-23-018316,1167419,"RIOT PLATFORMS, INC.",10-Q,2023-09-30,2023-11-08,2023-11,LanceDAmbrosio,Lance DAmbrosio,dambrosio,director,False,False,True,2023-08-31,,early,default (no expiry / replacement cue),False,False,xbrl,6199.0,False,True,True,True,RIOT,-0.08482087531936688,-0.08276680714089601,-0.09502051272004919,2122978411.0544348,ok,size_industry,False,True,0.6322153363453002,0.5809367137560566,0.6322153363453002,,,-0.7170362116646671,-0.6637035208969526
0000950170-23-062104,1720592,REPAY HOLDINGS CORP,10-Q,2023-09-30,2023-11-09,2023-11,TimMurphy,Tim Murphy,murphy,Chief Financial Officer,False,True,False,2023-08-27,,early,default (no expiry / replacement cue),False,False,xbrl,7389.0,False,True,True,True,RPAY,0.16109808839128048,0.13215254585254477,0.11528884735722622,584045913.821907,ok,size_industry,False,True,0.2303588530566413,0.2723660613970592,0.2303588530566413,,,-0.06926076466536082,-0.14021351554451444
0000950170-23-062199,817720,SYNAPTICS INC,10-Q,2023-09-30,2023-11-09,2023-11,DeanButler,Dean Butler,butler,Senior Vice President and Chief Financial Officer,False,True,False,2023-07-20,,early,text: scheduled end after termination,False,False,xbrl,3674.0,False,True,True,True,SYNA,0.04382248503520847,0.06846884597148639,-0.049482406103837695,3469195132.5,ok,size_industry,False,True,-0.14960206238749463,-0.1512530122311137,-0.14960206238749463,,,0.1934245474227031,0.2197218582026001
0000950170-23-061582,889900,PATTERSON UTI ENERGY INC,10-Q,2023-09-30,2023-11-09,2023-11,AndySmith,Andy Smith,smith,Chief Financial Officer,False,True,False,,,early,default (no expiry / replacement cue),False,False,xbrl,1381.0,False,True,True,True,PTEN,-0.14757171948715475,-0.2665113808341292,-0.13997089056044898,4481824865.182142,ok,size_industry,False,True,-0.05819964720035253,-0.07299637177958518,-0.05819964720035253,,,-0.08937207228680222,-0.193515009054544
0001558370-23-018379,1604821,"NATERA, INC.",10-Q,2023-09-30,2023-11-09,2023-11,SteveChapman,Steve Chapman,chapman,chief executive officer,True,False,False,2023-10-11,,early,default (no expiry / replacement cue),False,False,xbrl,8071.0,False,True,True,True,NTRA,0.2866931923571996,0.38765327471969435,0.2485963767515207,5453685044.9852295,ok,size_industry,False,True,0.04245776297296313,-0.08206567757251892,0.04245776297296313,,,0.24423542938423645,0.4697189522922133
0000950170-23-064680,813298,"DESTINATION XL GROUP, INC.",10-Q,2023-10-31,2023-11-17,2023-11,j boyle,Jack Boyle,boyle,director,False,False,True,2023-08-29,,early,text: scheduled end after termination,False,False,xbrl,5651.0,False,True,True,True,DXLG,-0.15612873018578965,-0.2639575203748534,-0.08798572174054065,271421194.57458496,ok,size_industry,False,True,0.0005120514962358991,-0.04810740021616944,0.0005120514962358991,,,-0.15664078168202555,-0.215850120158684
0001868941-23-000085,1868941,"FLUENCE ENERGY, INC.",10-K,2023-09-30,2023-11-29,2023-11,ManavendraSial,Manavendra Sial,sial,Senior Vice President and Chief Financial Officer,False,True,False,,,early,default (no expiry / replacement cue),False,False,xbrl,3690.0,False,True,True,True,FLNC,-0.4708741926013488,-0.5149852166811372,-0.47639816871613117,4463370523.144531,ok,size_industry,False,True,0.2262019095600735,0.23996982555147195,0.2262019095600735,,,-0.6970761021614222,-0.7549550422326091
0001868941-23-000085,1868941,"FLUENCE ENERGY, INC.",10-K,2023-09-30,2023-11-29,2023-11,JulianNebreda,Julian Nebreda,nebreda,Chief Executive Officer and President,True,False,False,,,early,default (no expiry / replacement cue),False,False,xbrl,3690.0,False,True,True,True,FLNC,-0.4708741926013488,-0.5149852166811372,-0.47639816871613117,4463370523.144531,ok,size_industry,False,True,0.07472836715464623,0.042908309328086446,0.07472836715464623,,,-0.545602559755995,-0.5578935260092236
0000950170-23-069407,912615,URBAN OUTFITTERS INC,10-Q,2023-10-31,2023-12-11,2023-12,h cherken,Harry S. Cherken,cherken,director,False,False,True,2023-10-31,,early,text: scheduled end after termination,False,False,xbrl,5651.0,False,True,True,True,URBN,0.01376994577663404,-0.0030720363092304748,0.030286909888019853,3471062294.8822327,ok,size_industry,False,True,0.12229283490336966,0.04839083029612743,0.12229283490336966,,,-0.10852288912673562,-0.051462866605357906
0001652044-24-000022,1652044,ALPHABET INC.,10-K,2023-12-31,2024-01-31,2024-01,AnnMather,Ann Mather,mather,former member of the Board of Directors,False,False,True,2023-10-30,,early,text: scheduled end after termination,False,False,xbrl,7370.0,False,True,True,True,GOOGL,0.19517521157419826,0.17150729314156354,0.1995696062028427,1725444895172.1191,ok,size_industry,False,True,0.015436926443627753,-0.010344373884766856,,0.015436926443627753,0.1797382851305705,0.1797382851305705,0.1818516670263304
0001609550-24-000016,1609550,"INSPIRE MEDICAL SYSTEMS, INC.",10-K,2023-12-31,2024-02-09,2024-02,JerryGriffinM.D.,"Jerry Griffin, M.D.",griffin,Director,False,False,True,2023-11-30,,early,default (no expiry / replacement cue),False,False,xbrl,3841.0,False,True,True,True,INSP,0.2638765470719422,0.22547213474550842,0.26087422748411027,5765249072.021484,ok,size_industry,False,True,0.11530405395543017,0.12320753808082426,,0.11530405395543017,0.14857249311651202,0.14857249311651202,0.10226459666468417
0001100682-24-000007,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",10-K,2023-12-31,2024-02-14,2024-02,JamesFoster,James Foster,foster,"Chair, President, and Chief Executive Officer",True,False,True,2023-11-14,,early,text: scheduled end after termination,False,False,xbrl,8731.0,False,True,True,True,CRL,-0.0881265986923846,-0.11726752032439747,-0.07633387017228022,12586855371.668701,ok,size_industry,False,True,-0.12201718365541128,-0.11209983150849487,,-0.12201718365541128,0.03389058496302669,0.03389058496302669,-0.005167688815902599
0001757073-24-000019,1757073,ENVISTA HOLDINGS CORP,10-K,2023-12-31,2024-02-15,2024-02,AmirAghdaei,Amir Aghdaei,aghdaei,President and Chief Executive Officer,True,False,False,2023-11-03,,early,text: scheduled end after termination,False,False,xbrl,3843.0,False,True,True,True,NVST,-0.13591916950779415,-0.2026503192155824,-0.13816471265628194,3859877947.5,ok,size_industry,False,True,0.09102552345664239,0.06555579405762406,,0.09102552345664239,-0.22694469296443653,-0.22694469296443653,-0.2682061132732065
0000950170-24-015995,1393584,AMERICAN WELL CORP,10-K,2023-12-31,2024-02-15,2024-02,RoySchoenberg,Roy Schoenberg,schoenberg,President and co-Chief Executive Officer,True,False,False,2023-10-30,,early,default (no expiry / replacement cue),False,False,xbrl,7389.0,False,True,True,True,AMWL,-0.5903283523903324,-0.629964534137617,-0.5843080751985859,378920907.86411077,ok,size_industry,False,True,0.015844186115147395,-0.028783458587745357,,0.015844186115147395,-0.6061725385054798,-0.6061725385054798,-0.6011810755498717
0001667011-24-000010,1667011,"ARTERIS, INC.",10-K,2023-12-31,2024-02-20,2024-02,WayneCantwell,Wayne Cantwell,cantwell,Director,False,False,True,2023-11-10,,early,text: scheduled end after termination,False,False,xbrl,3674.0,False,True,True,True,AIP,0.2689771251082874,0.135810688944765,0.25713850477335576,260784324.59652185,ok,size_industry,False,True,0.1718647003626968,0.2602600116948473,,0.1718647003626968,0.09711242474559062,0.09711242474559062,-0.1244493227500823
0001420800-24-000006,1420800,ENOVIS CORP,10-K,2023-12-31,2024-02-22,2024-02,MatthewL.Trerotola,Matthew L. Trerotola,trerotola,Chief Executive Officer and Chair of the Companys Board of Directors,True,False,True,2023-12-04,,early,text: scheduled end after termination,False,False,xbrl,3842.0,False,True,True,True,ENOV,-0.17319474299214055,-0.22501942797443475,-0.160655970171808,3484744601.928383,ok,size_industry,False,True,-0.052728291312796105,-0.07333612329950205,,-0.052728291312796105,-0.12046645167934444,-0.12046645167934444,-0.15168330467493268
0001321732-24-000025,1321732,PENUMBRA INC,10-K,2023-12-31,2024-02-22,2024-02,ThomasWilder,Thomas Wilder,wilder,Director,False,False,True,,,early,default (no expiry / replacement cue),False,False,xbrl,3841.0,False,True,True,True,PEN,-0.23037381944672675,-0.2716716976088752,-0.14462450193460852,10166676862.645935,ok,size_industry,False,True,0.1412022385499419,0.11992798247414202,,0.1412022385499419,-0.37157605799666865,-0.37157605799666865,-0.39159968008301727
0000950170-24-018892,1519401,REGIONAL MANAGEMENT CORP.,10-K,2023-12-31,2024-02-22,2024-02,RobertWBeck,Robert W. Beck,beck,President and Chief Executive Officer of the Company and a member of the Board,True,False,True,2023-11-03,,early,text: scheduled end after termination,False,False,xbrl,6141.0,False,True,True,True,RM,0.2755911939166571,0.2611474214236733,0.2605819129431546,202636129.4340992,ok,size_industry,False,True,0.013614948416981697,0.05802036126179955,,0.013614948416981697,0.2619762454996754,0.2619762454996754,0.20312706016187376
0000950170-24-018414,1815442,"KYMERA THERAPEUTICS, INC.",10-K,2023-12-31,2024-02-22,2024-02,BruceJacobs,Bruce Jacobs,jacobs,Chief Financial Officer,False,True,False,2023-12-22,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,True,True,True,KYMR,-0.1308662108669214,-0.1833167137150551,-0.15903941836858904,2474411944.7939224,ok,size_industry,False,True,-0.008981406895407006,-0.08484855467926464,,-0.008981406895407006,-0.1218848039715144,-0.1218848039715144,-0.09846815903579045
0000950170-24-018414,1815442,"KYMERA THERAPEUTICS, INC.",10-K,2023-12-31,2024-02-22,2024-02,NelloMainolfi,Nello Mainolfi,mainolfi,"Founder, President, Chief Executive Officer",True,False,False,2023-12-20,,early,default (no expiry / replacement cue),False,False,xbrl,2836.0,False,True,True,True,KYMR,-0.1308662108669214,-0.1833167137150551,-0.15903941836858904,2474411944.7939224,ok,size_industry,False,True,0.038391793683265396,-0.004009143551161465,,0.038391793683265396,-0.1692580045501868,-0.1692580045501868,-0.17930757016389362
0001558370-24-001626,1282631,NETLIST INC,10-K,2023-12-31,2024-02-23,2024-02,ChunK.Hong,Chun K. Hong,hong,"President, Chief Executive Officer and sole director",True,False,True,,,early,default (no expiry / replacement cue),False,False,xbrl,3674.0,False,True,True,True,NLST,0.08201337198715308,0.011401954851795626,0.047684082624348756,400275229.56278384,ok,size_industry,False,True,-0.28959196385142194,-0.13701663422129734,,-0.28959196385142194,0.371605335838575,0.371605335838575,0.14841858907309297
0001130713-24-000013,1130713,"BEYOND, INC.",10-K,2023-12-31,2024-02-23,2024-02,BarclayFCorbus,Barclay F. Corbus,corbus,director,False,False,True,2023-10-30,,early,default (no expiry / replacement cue),False,False,xbrl,5961.0,False,True,True,True,NXH,-0.4033266008571105,-0.45499822985997707,-0.4419749498407146,1335791091.3205452,ok,size_industry,False,True,-0.02283582444382215,0.011524335884830417,,-0.02283582444382215,-0.3804907764132883,-0.3804907764132883,-0.4665225657448075
0001130713-24-000013,1130713,"BEYOND, INC.",10-K,2023-12-31,2024-02-23,2024-02,AllisonHAbraham,Allison H. Abraham,abraham,former chairwoman of the board of directors,False,False,True,2023-11-06,,early,default (no expiry / replacement cue),False,False,xbrl,5961.0,False,True,True,True,NXH,-0.4033266008571105,-0.45499822985997707,-0.4419749498407146,1335791091.3205452,ok,size_industry,False,True,-0.28701973280228504,-0.271887038202281,,-0.28701973280228504,-0.11630686805482543,-0.11630686805482543,-0.18311119165769607
