supplier_cik,display_name,sic,adsh,file_name,file_date,period_ending,cid,cust_ticker,cust_windows,alias,pct,pcts,role,combined,any_combined,n_mentions,max_pct_any,years,snippet
1405073,Approach Resources Inc  (CIK 0001405073),1311.0,0000950123-10-024067,d71439e10vk.htm,2010-03-12,2009-12-31,SHEL,SHEL,"[[""SHEL"", null, null]]",Shell,26.1,43.3;26.1;22.4,post,False,False,1,26.1,2009,"In 2009, Ozona Pipeline, WTG Benedum/Belvan Partners, LP and Shell accounted for approximately 43.3%, 26.1% and 22.4%, respectively, of our total oil and gas sales excluding realized commodity derivative settlements."
30828,COBRA ELECTRONICS CORP  (CIK 0000030828),3663.0,0001047469-10-002212,a2197145z10-k.htm,2010-03-15,2009-12-31,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,15.4,15.4,pre,False,False,1,15.4,2009,"For instance, in 2009, sales to Wal-Mart were 15.4 percent of net sales."
72911,NORTEL NETWORKS CORP  (CIK 0000072911),3661.0,0001193125-10-055645,d10k.htm,2010-03-15,2009-12-31,VZ,VZ,"[[""VZ"", null, null]]",Verizon,19.0,19,pre,False,False,2,19.0,2009,"Sales to Verizon Communications Inc. constituted approximately 19% of total consolidated 2009 revenue, primarily within the WN segment."
101984,UNIVERSAL ELECTRONICS INC  (UEIC)  (CIK 0000101984),3651.0,0000950123-10-024580,a55420e10vk.htm,2010-03-15,2009-12-31,CMCSA,CMCSA,"[[""CMCSA"", null, null]]",Comcast,11.3,11.3;13.4;13.3,pre,False,False,1,11.3,2007;2008;2009,"Our sales to Comcast Communications, Inc. and its sub-contractors collectively accounted for 11.3%, 13.4% and 13.3% of our net sales for the years ended December 31, 2009, 2008 and 2007, respectively."
101984,UNIVERSAL ELECTRONICS INC  (UEIC)  (CIK 0000101984),3651.0,0000950123-10-024580,a55420e10vk.htm,2010-03-15,2009-12-31,T_DTV,T,"[[""T"", ""2015-08-01"", ""2021-07-01""]]",DirecTV,21.1,21.1;19.3;16.9,pre,False,False,1,21.1,2007;2008;2009,"For the years ended December 31, 2009, 2008, and 2007, our sales to DirecTV and its sub-contractors collectively accounted for 21.1%, 19.3% and 16.9% of our net sales, respectively."
700923,MYR GROUP INC.  (MYRG)  (CIK 0000700923),1623.0,0001047469-10-002207,a2197282z10-k.htm,2010-03-15,2009-12-31,D,D,"[[""D"", null, null]]",Dominion Resources,12.5,12.5,pre,False,False,1,12.5,2009,"For the year ended December 31, 2009, our top 10 customers accounted for 55.0% of our revenue, of which our largest customer was Dominion Resources, Inc. accounting for 12.5% of our revenue."
798287,PAM TRANSPORTATION SERVICES INC  (PTSI)  (CIK 0000798287),4213.0,0000798287-10-000005,form10k_2009.htm,2010-03-15,2009-12-31,GM,GM,"[[""GM"", ""2010-12-01"", null]]",General Motors,25.0,25;31;38,post,False,False,2,25.0,2007;2008;2009,"General Motors Corporation accounted for approximately 25%, 31% and 38% of our revenues in 2009, 2008 and 2007, respectively."
799167,MARTEN TRANSPORT LTD  (MRTN)  (CIK 0000799167),4213.0,0001104659-10-014083,a09-35911_110k.htm,2010-03-15,2009-12-31,GIS,GIS,"[[""GIS"", null, null]]",General Mills,12.0,12,post,False,False,1,12.0,2009,General Mills accounted for 20% and Kraft accounted for 12% of our revenue in 2009.
873044,RADISYS CORP  (CIK 0000873044),3577.0,0001193125-10-057053,d10k.htm,2010-03-15,2009-12-31,NOK,NOK,"[[""NOK"", null, null]]",Nokia,45.9,45.9,post,False,False,1,45.9,2009,Nokia Siemens Networks was our largest customer in 2009 accounting for 45.9% of total 2009 revenues.
907687,ACTEL CORP  (CIK 0000907687),3674.0,0000950123-10-024784,f55222e10vk.htm,2010-03-15,2010-01-03,AVT,AVT,"[[""AVT"", null, null]]",Avnet,35.0,35,post,False,False,2,35.0,2007;2008;2009,Avnet accounted for 35% of our net revenues in 2009 compared with 36% in 2008 and 40% in 2007.
1040426,SYNTEL INC  (CIK 0001040426),7371.0,0001193125-10-056977,d10k.htm,2010-03-15,2009-12-31,AXP,AXP,"[[""AXP"", null, null]]",American Express,21.0,21;20;19,post,False,False,2,21.0,2007;2008;2009,"The Company's largest client for the years ended December 31, 2009, 2008 and 2007 was American Express, which generated approximately 21%, 20% and 19% of the Company's total revenues for the years ended December 31, 2009, 2008 and 2007, respectively."
1060990,QUICKSILVER RESOURCES INC  (CIK 0001060990),1311.0,0000950123-10-024674,d71421e10vk.htm,2010-03-15,2009-12-31,COP,COP,"[[""COP"", null, null]]",ConocoPhillips,30.0,30,post,False,False,1,30.0,2009,"For the year ended December 31, 2009, purchasers that accounted for ten percent or more of our net sales were ConocoPhillips which accounted for 30 percent of net sales, Marathon Oil Company which accounted for 16 percent of net sales, and Plains Marketing & Transportation LLC which accounted for 11 percent of net sales."
1060990,QUICKSILVER RESOURCES INC  (CIK 0001060990),1311.0,0000950123-10-024674,d71421e10vk.htm,2010-03-15,2009-12-31,MRO,MRO,"[[""MRO"", null, ""2024-10-01""]]",Marathon Oil,16.0,16,post,False,False,1,16.0,2009,"For the year ended December 31, 2009, purchasers that accounted for ten percent or more of our net sales were ConocoPhillips which accounted for 30 percent of net sales, Marathon Oil Company which accounted for 16 percent of net sales, and Plains Marketing & Transportation LLC which accounted for 11 percent of net sales."
1087432,INTERMUNE INC  (CIK 0001087432),2834.0,0001193125-10-055752,d10k.htm,2010-03-15,2009-12-31,CVS,CVS,"[[""CVS"", null, null]]",Caremark,20.0,37;29;20,post,False,False,1,20.0,2009,"During the year ended December 31, 2009, the primary specialty pharmacies and distributors for Actimmune were CuraScript, Inc. (formerly Priority Healthcare, Inc.), Nova Factor, Inc. and Caremark, Inc., which accounted for 37%, 29% and 20%, respectively, of our total net product sales."
1263074,PORTEC RAIL PRODUCTS INC  (CIK 0001263074),3743.0,0000950123-10-024758,l39105e10vk.htm,2010-03-15,2009-12-31,NSC,NSC,"[[""NSC"", null, null]]",Norfolk Southern,11.0,12;11,pre,False,False,1,11.0,2009,"For year ended December 31, 2009 sales to our two largest customers, Canadian National Railway and Norfolk Southern Corporation, accounted for 12% and 11% of our consolidated sales."
1342960,DIVX INC  (CIK 0001342960),7371.0,0001193125-10-055714,d10k.htm,2010-03-15,2009-12-31,SONY,SONY,"[[""SONY"", null, null]]",Sony,12.0,13;12,post,False,False,5,12.0,2009,"In 2009, Samsung Corporation, Ltd. and Sony Corporation accounted for 13% and 12%, respectively, of our total net revenues."
1365216,"Sucampo Pharmaceuticals, Inc.  (CIK 0001365216)",2834.0,0000950123-10-024764,c97731e10vk.htm,2010-03-15,2009-12-31,ABT,ABT,"[[""ABT"", null, null]]",Abbott,14.0,14,post,False,False,1,14.0,2009,"Revenues from another unrelated party, Abbott, accounted for 14% of the Company's total revenues for the year ended December 31, 2009."
1365216,"Sucampo Pharmaceuticals, Inc.  (CIK 0001365216)",2834.0,0000950123-10-024764,c97731e10vk.htm,2010-03-15,2009-12-31,TAK,TAK,"[[""TAK"", null, null]]",Takeda,85.0,85;100;100,post,False,False,1,85.0,2007;2008;2009,"Revenues from one unrelated party, Takeda, accounted for 85%, 100% and 100%, of the Company's total revenues for the years ended December 31, 2009, 2008 and 2007, respectively."
80172,NATIONAL PRESTO INDUSTRIES INC  (NPK)  (CIK 0000080172),3480.0,0001354488-10-000832,mpk_10k.htm,2010-03-16,2009-12-31,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,11.0,11,pre,False,False,1,11.0,2007;2008;2009,"That customer was Wal-Mart Stores, Inc. which accounted for 11% of consolidated net sales in 2009, 2008, and 2007."
884713,COTT CORP /CN/  (PRMW)  (CIK 0000884713),2086.0,0001193125-10-058169,d10k.htm,2010-03-16,2010-01-02,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,10.0,10,post,False,False,4,33.5,,Wal-Mart was the only customer that accounted for more than 10% of our total revenue for the period.
949874,YOUNG INNOVATIONS INC  (CIK 0000949874),3843.0,0000914760-10-000034,y48794_10k2009.htm,2010-03-16,2009-12-31,HSIC,HSIC,"[[""HSIC"", null, null]]",Henry Schein,15.5,15.5;15.2,post,False,False,1,15.5,2009,"All major distributors of dental products in North America sell the Company's products, including Henry Schein, Inc. and Patterson Companies, Inc., which accounted for 15.5% and 15.2%, respectively, of the Company's sales in 2009."
949874,YOUNG INNOVATIONS INC  (CIK 0000949874),3843.0,0000914760-10-000034,y48794_10k2009.htm,2010-03-16,2009-12-31,PDCO,PDCO,"[[""PDCO"", null, ""2025-04-01""]]",Patterson Companies,15.2,15.5;15.2,post,False,False,1,15.2,2009,"All major distributors of dental products in North America sell the Company's products, including Henry Schein, Inc. and Patterson Companies, Inc., which accounted for 15.5% and 15.2%, respectively, of the Company's sales in 2009."
1042783,DOT HILL SYSTEMS CORP  (CIK 0001042783),3572.0,0001193125-10-058519,d10k.htm,2010-03-16,2009-12-31,HPQ,HPQ,"[[""HPQ"", null, null]]",HP,51.0,51,pre,False,False,6,51.4,2009,Net revenue from HP approximated 51% of our total net revenue in 2009.
1042783,DOT HILL SYSTEMS CORP  (CIK 0001042783),3572.0,0001193125-10-058519,d10k.htm,2010-03-16,2009-12-31,NTAP,NTAP,"[[""NTAP"", null, null]]",NetApp,25.0,25,pre,False,False,5,25.0,2009,Net revenue from NetApp approximated 25% of our total net revenue in 2009.
1043337,STONERIDGE INC  (SRI)  (CIK 0001043337),3714.0,0001144204-10-013862,v177500_10k.htm,2010-03-16,2009-12-31,DE,DE,"[[""DE"", null, null]]",Deere,26.0,27;26;20;12;10;7,pre,False,False,1,26.0,2007;2008;2009,"The Company's largest customers were Navistar International and Deere & Company, which accounted for approximately 27%, 26% and 20% and 12%, 10% and 7% of net sales for the years ended December 31, 2009, 2008 and 2007, respectively."
1043337,STONERIDGE INC  (SRI)  (CIK 0001043337),3714.0,0001144204-10-013862,v177500_10k.htm,2010-03-16,2009-12-31,NAV,NAV,"[[""NAV"", null, ""2021-07-01""]]",Navistar,27.0,27;26;20;12;10;7,pre,False,False,1,27.0,2007;2008;2009,"The Company's largest customers were Navistar International and Deere & Company, which accounted for approximately 27%, 26% and 20% and 12%, 10% and 7% of net sales for the years ended December 31, 2009, 2008 and 2007, respectively."
1058299,LIONBRIDGE TECHNOLOGIES INC /DE/  (CIK 0001058299),7389.0,0001193125-10-058432,d10k.htm,2010-03-16,2009-12-31,MSFT,MSFT,"[[""MSFT"", null, null]]",Microsoft,21.0,21;20;21,post,False,False,2,21.0,2007;2008;2009,"In 2009, 2008 and 2007, Microsoft accounted for 21%, 20% and 21% of total revenue, respectively."
1120914,PDF SOLUTIONS INC  (PDFS)  (CIK 0001120914),7371.0,0001047469-10-002317,a2197294z10-k.htm,2010-03-16,2009-12-31,IBM,IBM,"[[""IBM"", null, null]]",IBM,19.0,19;17;11,post,False,False,5,19.0,2009,"IBM, Toshiba Corporation (""Toshiba""), and Chartered Semiconductor Manufacturing (""Chartered"") represented 19%, 17%, and 11%, respectively, of our revenues for the year ended December 31, 2009."
1161924,"MiddleBrook Pharmaceuticals, Inc.  (CIK 0001161924)",2834.0,0000950123-10-025277,c97767e10vk.htm,2010-03-16,2009-12-31,CAH,CAH,"[[""CAH"", null, null]]",Cardinal Health,36.9,36.9;33.2;12.7,post,False,False,6,50.3,2009,"Cardinal Health, McKesson, and CVS accounted for 36.9%, 33.2% and 12.7% of our gross revenues from sales of KEFLEX and MOXATAG in the year ended December 31, 2009."
1161924,"MiddleBrook Pharmaceuticals, Inc.  (CIK 0001161924)",2834.0,0000950123-10-025277,c97767e10vk.htm,2010-03-16,2009-12-31,CVS,CVS,"[[""CVS"", null, null]]",CVS,12.7,36.9;33.2;12.7,post,False,False,3,12.7,2009,"Cardinal Health, McKesson, and CVS accounted for 36.9%, 33.2% and 12.7% of our gross revenues from sales of KEFLEX and MOXATAG in the year ended December 31, 2009."
1161924,"MiddleBrook Pharmaceuticals, Inc.  (CIK 0001161924)",2834.0,0000950123-10-025277,c97767e10vk.htm,2010-03-16,2009-12-31,MCK,MCK,"[[""MCK"", null, null]]",McKesson,33.2,36.9;33.2;12.7,post,False,False,6,33.6,2009,"Cardinal Health, McKesson, and CVS accounted for 36.9%, 33.2% and 12.7% of our gross revenues from sales of KEFLEX and MOXATAG in the year ended December 31, 2009."
1322739,"EASTON-BELL SPORTS, INC.  (CIK 0001322739)",3949.0,0001193125-10-057425,d10k.htm,2010-03-16,2010-01-02,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,13.9,13.9,post,False,False,1,13.9,2010,"For the fiscal year ended January 2, 2010, our top 10 customers collectively accounted for approximately 34.1% of our net sales, and Wal-Mart, our largest customer, accounted for approximately 13.9% of our net sales."
277928,"TII NETWORK TECHNOLOGIES, INC.  (CIK 0000277928)",3613.0,0000910680-10-000085,f10k12312009.htm,2010-03-17,2009-12-31,VZ,VZ,"[[""VZ"", null, null]]",Verizon,34.0,34;33;29,pre,False,False,1,34.0,2007;2008;2009,"Our principal customer, Verizon, accounted for 34%, 33% and 29% of our revenue in 2009, 2008 and 2007, respectively."
1009829,JAKKS PACIFIC INC  (JAKK)  (CIK 0001009829),3944.0,0001144204-10-013900,v177354_10k.htm,2010-03-17,2009-12-31,TGT,TGT,"[[""TGT"", null, null]]",Target,16.9,27.3;16.9;11.4,pre,False,False,1,16.9,2009,"Our three largest customers are Wal-Mart, Target and Toys 'R' Us, which accounted for approximately 27.3%, 16.9% and 11.4%, respectively, of our net sales in 2009."
1009829,JAKKS PACIFIC INC  (JAKK)  (CIK 0001009829),3944.0,0001144204-10-013900,v177354_10k.htm,2010-03-17,2009-12-31,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,27.3,27.3;16.9;11.4,pre,False,False,1,27.3,2009,"Our three largest customers are Wal-Mart, Target and Toys 'R' Us, which accounted for approximately 27.3%, 16.9% and 11.4%, respectively, of our net sales in 2009."
1328655,Affinia Group Intermediate Holdings Inc.  (CIK 0001328655),3714.0,0001193125-10-058826,d10k.htm,2010-03-17,2009-12-31,GPC,GPC,"[[""GPC"", null, null]]",NAPA,29.0,29,post,False,False,1,29.0,2009,NAPA accounted for approximately 29% of our total sales in 2009.
1462418,Altisource Portfolio Solutions S.A.  (ASPS)  (CIK 0001462418),7380.0,0000950123-10-025337,g22255e10vk.htm,2010-03-17,2009-12-31,AXP,AXP,"[[""AXP"", null, null]]",American Express,16.0,47;16;12,post,False,False,2,16.0,,"Our largest customers include Ocwen, American Express Company (""American Express"") and Assurant, Inc (""Assurant"") which accounted for 47%, 16% and 12%, respectively, of Altisource's total revenue."
317540,COCA COLA BOTTLING CO CONSOLIDATED /DE/  (COKE)  (CIK 0000317540),2086.0,0000950123-10-026007,g22489e10vk.htm,2010-03-18,2010-01-03,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,15.0,15,post,False,False,2,15.0,,"Wal-Mart Stores, Inc. accounted for approximately 15% of the Company's total net sales."
874396,"LIFETIME BRANDS, INC  (LCUT)  (CIK 0000874396)",3420.0,0000910680-10-000088,f10k12312009.htm,2010-03-18,2009-12-31,WMT,WMT,"[[""WMT"", null, null]]",Wal-Mart,18.0,18;20;21,post,False,False,4,18.0,2007;2008;2009,"During the years ended December 31, 2009, 2008 and 2007, Wal-Mart Stores, Inc. (including Sam's Club) accounted for 18%, 20%, and 21% of sales, respectively."
23341,CONGOLEUM CORP  (CIK 0000023341),3089.0,0001171520-10-000214,eps3738.htm,2010-03-19,2009-12-31,MHK,MHK,"[[""MHK"", null, null]]",Mohawk Industries,44.1,15.6;44.1,pre,False,False,1,44.1,2008;2009,"Two customers, LaSalle-Bristol Corporation and Mohawk Industries, Inc., accounted for approximately 15.6% and 44.1%, respectively, of the Company's net sales for the year ended December 31, 2009, and 21.9% and 41.0%, respectively, for the year ended December 31, 2008."
101116,UNITED COMPONENTS INC  (CIK 0000101116),3714.0,0001144204-10-014539,v176971_10k.htm,2010-03-19,2009-12-31,AZO,AZO,"[[""AZO"", null, null]]",AutoZone,30.0,30,pre,False,False,3,30.0,2008;2009,Sales to AutoZone were approximately 30% of our total net sales in 2009 and 29% of our total net sales in 2008.
769397,AUTODESK INC  (ADSK)  (CIK 0000769397),7372.0,0001193125-10-061070,d10k.htm,2010-03-19,2010-01-31,TECD,TECD,"[[""TECD"", null, ""2020-06-01""]]",Tech Data,14.0,14,post,False,False,4,14.0,2008;2009;2010,"Sales through one distributor, Tech Data Corporation and its affiliates, accounted for 14% of our net revenue for each of the fiscal years 2010, 2009 and 2008."
1083663,I/OMAGIC CORP  (CIK 0001083663),3572.0,0001019687-10-001048,iomagic_10k-123109.htm,2010-03-19,2009-12-31,TECD,TECD,"[[""TECD"", null, ""2020-06-01""]]",Tech Data,49.0,49;29;10,post,False,False,1,49.0,2009,"During 2009, net sales to our largest retailer, Staples, and our two largest distributors, Tech Data and D&H Distributing, represented approximately 49%, 29% and 10%, respectively, of our total net sales."
1414937,"UCI Holdco, Inc.  (CIK 0001414937)",3714.0,0001144204-10-014541,v177280_10k.htm,2010-03-19,2009-12-31,AZO,AZO,"[[""AZO"", null, null]]",AutoZone,30.0,30,pre,False,False,3,30.0,2008;2009,Sales to AutoZone were approximately 30% of our total net sales in 2009 and 29% of our total net sales in 2008.
887150,HAMPSHIRE GROUP LTD  (CIK 0000887150),2253.0,0000950123-10-026864,c98138e10vk.htm,2010-03-22,2009-12-31,JCP,JCP,"[[""JCP"", null, ""2020-05-01""]]",JC Penney,27.0,27;16;11,pre,False,False,1,27.0,2009,"Sales to our three largest customers, JC Penney, Kohl's, and Macy's in 2009 represented 27%, 16%, and 11%, respectively, of total annual sales."
887150,HAMPSHIRE GROUP LTD  (CIK 0000887150),2253.0,0000950123-10-026864,c98138e10vk.htm,2010-03-22,2009-12-31,KSS,KSS,"[[""KSS"", null, null]]",Kohl's,16.0,27;16;11,pre,False,False,1,16.0,2009,"Sales to our three largest customers, JC Penney, Kohl's, and Macy's in 2009 represented 27%, 16%, and 11%, respectively, of total annual sales."
887150,HAMPSHIRE GROUP LTD  (CIK 0000887150),2253.0,0000950123-10-026864,c98138e10vk.htm,2010-03-22,2009-12-31,M,M,"[[""M"", null, null]]",Macy's,11.0,27;16;11,pre,False,False,1,11.0,2009,"Sales to our three largest customers, JC Penney, Kohl's, and Macy's in 2009 represented 27%, 16%, and 11%, respectively, of total annual sales."
320340,INTELLIGENT SYSTEMS CORP  (CCRD)  (CIK 0000320340),3452.0,0000950123-10-027168,c98121e10vk.htm,2010-03-23,2009-12-31,GPC,GPC,"[[""GPC"", null, null]]",NAPA,13.0,13;11,post,False,False,1,13.0,2008;2009,"One of ChemFree's domestic distributors, NAPA, represented 13 percent and 11 percent of our consolidated revenue in 2009 and 2008, respectively."
749660,ICAD INC  (ICAD)  (CIK 0000749660),3841.0,0000950123-10-027293,c98199e10vk.htm,2010-03-23,2009-12-31,GEHC,GE,"[[""GE"", null, ""2022-12-01""], [""GEHC"", ""2023-01-01"", null]]",GE Healthcare,31.0,31;17,pre,False,False,6,31.0,2009,"In 2009 the Company had two major customers GE Healthcare and Fuji Medical Systems, which accounted for $8,754,414 and $4,819,874 or 31% and 17% of the Company's revenues, respectively."
