file,kind,maxdd_pp,contrast_pp
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-8.7,3.3500000000000014
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.9,-4.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.7,-5.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.6,-2.549999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-32.8,-20.749999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-83.4,-71.35000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.5,-21.45
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.9,-4.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.3,-9.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-32.8,-20.749999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-32.8,-20.749999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.9,-4.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.7,-6.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.9,-9.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-12.6,-0.5499999999999989
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.4,-13.349999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.9,-4.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.7,-11.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.9,-8.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.6,-4.550000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.3,-2.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.1,-9.05
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.31,-6.259999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-27.4,-15.349999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.1,-5.050000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.9,-6.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.1,-5.050000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.9,-5.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.3,-7.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.9,-4.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.7,-7.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.1,-9.05
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.7,-7.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.7,-7.649999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.52,-8.469999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.14,-9.09
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.31,-12.259999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.5,-8.45
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.3,-6.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.4,-7.349999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-12.1,-0.049999999999998934
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-22.35,-10.3
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.2,-9.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-32.8,-20.749999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-28.3,-16.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.3,-13.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.99,-13.939999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-28.96,-16.91
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.3,-6.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.93,-1.879999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.2,-11.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.9,-11.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.57,-9.52
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-27.5,-15.45
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-28.3,-16.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-28.3,-16.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-36.12,-24.069999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.87,-5.82
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-32.37,-20.319999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.16,-11.11
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.31,-5.259999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-12.58,-0.5299999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.63,-7.579999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.9,-6.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-35.01,-22.959999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-21.19,-9.14
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-35.01,-22.959999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.2,-6.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.16,-12.11
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-36.12,-24.069999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-36.12,-24.069999999999997
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.83,-1.7799999999999994
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.78,-6.73
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.81,-6.759999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.9,-6.849999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.58,-5.529999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.61,-5.559999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-17.71,-5.66
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.98,-7.93
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.01,-7.960000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.1,-8.05
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-22.51,-10.46
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-22.52,-10.469999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-22.56,-10.509999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.4,-12.349999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.41,-12.36
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.44,-12.39
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.48,-12.43
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.51,-12.46
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.6,-12.55
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.38,-11.329999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.41,-11.36
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.51,-11.46
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.39,-11.34
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.42,-11.370000000000001
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-23.51,-11.46
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.48,-13.43
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.51,-13.46
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-25.59,-13.54
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-27.09,-15.04
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-27.12,-15.07
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-27.2,-15.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-37.75,-25.7
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-38.23,-26.179999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-39.65,-27.599999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-41.43,-29.38
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-41.91,-29.859999999999996
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-43.31,-31.26
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-40.1,-28.05
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-40.59,-28.540000000000003
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-42.02,-29.970000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-49.13,-37.08
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-49.52,-37.47
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-50.67,-38.620000000000005
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-45.44,-33.39
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-45.89,-33.84
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-47.23,-35.17999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-12.31,-0.2599999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-10.33,1.7200000000000006
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-20.06,-8.009999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.05,-6.0
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.72,-21.669999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-24.0,-11.95
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-26.2,-14.149999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-35.2,-23.150000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.4,-6.349999999999998
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.53,-6.48
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.41,-7.359999999999999
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-14.72,-2.67
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.37,-4.32
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.3,-6.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-12.1,-0.049999999999998934
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.3,-6.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-18.3,-6.25
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-33.7,-21.650000000000002
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-13.8,-1.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-16.8,-4.75
LEADERBOARD.md,CAGR/Sharpe/MaxDD triple,-19.6,-7.550000000000001
