file,n_id_cols,n_rows,n_gross,n_pass,cls,gmin,gmax
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7390521142119715,0.7390521142119715
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.666122077008402,0.666122077008402
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.750189981176897,0.750189981176897
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7375239058346234,0.7375239058346234
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.7383707957357895,0.7383707957357895
2026-09-04_drawdown-control_C.grid.csv,17,1,1,1,UNSWEPT,0.750189981176897,0.750189981176897
2026-09-04_drawdown-control_C.ladder.csv,4,1,1,1,UNSWEPT,0.6093964181321702,0.6093964181321702
2026-09-04_drawdown-control_C.ladder.csv,4,1,1,1,UNSWEPT,0.6452030614870509,0.6452030614870509
2026-09-04_drawdown-control_C.ladder.csv,4,1,1,1,UNSWEPT,0.6810055743445887,0.6810055743445887
2026-09-04_drawdown-control_C.ladder.csv,4,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.ladder.csv,4,1,1,1,UNSWEPT,0.750189981176897,0.750189981176897
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6472933366242519,0.6472933366242519
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6585217339186143,0.6585217339186143
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.666013130748156,0.666013130748156
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.70178252122216,0.70178252122216
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6487162888572453,0.6487162888572453
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6702306684913539,0.6702306684913539
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6830065418866907,0.6830065418866907
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.6955984619547207,0.6955984619547207
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7103076919659593,0.7103076919659593
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-control_C.rates.csv,18,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7127776485450162,0.7127776485450162
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7127776485450162,0.7127776485450162
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7225556880440261,0.7225556880440261
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7225556880440261,0.7225556880440261
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7106989766078581,0.7106989766078581
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7106989766078581,0.7106989766078581
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7218158624101306,0.7218158624101306
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7218158624101306,0.7218158624101306
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7123976013142389,0.7123976013142389
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7123976013142389,0.7123976013142389
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7451090452879316,0.7451090452879316
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7451090452879316,0.7451090452879316
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.681186210461689,0.681186210461689
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7168121232219334,0.7168121232219334
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.6133667543128859,0.6133667543128859
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502393824020653,0.7502393824020653
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502480559891367,0.7502480559891367
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502480559891367,0.7502480559891367
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502568466489631,0.7502568466489631
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7198239214786466,0.7198239214786466
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7198239214786466,0.7198239214786466
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502136947060454,0.7502136947060454
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502136947060454,0.7502136947060454
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7502134804398218,0.7502134804398218
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.750212727056559,0.750212727056559
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.750212727056559,0.750212727056559
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7233161870936443,0.7233161870936443
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7233161870936443,0.7233161870936443
2026-09-04_drawdown-insurance-price-list_B.grid.csv,15,1,1,1,UNSWEPT,0.7501900409387471,0.7501900409387471
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7127776485450162,0.7127776485450162
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7225556880440261,0.7225556880440261
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7106989766078581,0.7106989766078581
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7218158624101306,0.7218158624101306
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7123976013142389,0.7123976013142389
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7451090452879316,0.7451090452879316
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.681186210461689,0.681186210461689
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7168121232219334,0.7168121232219334
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.6133667543128859,0.6133667543128859
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7127776485450162,0.7127776485450162
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7225556880440261,0.7225556880440261
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7106989766078581,0.7106989766078581
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7218158624101306,0.7218158624101306
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7123976013142389,0.7123976013142389
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7451090452879316,0.7451090452879316
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502393824020653,0.7502393824020653
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502480559891367,0.7502480559891367
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502568466489631,0.7502568466489631
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7198239214786466,0.7198239214786466
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502136947060454,0.7502136947060454
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502480559891367,0.7502480559891367
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7198239214786466,0.7198239214786466
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502136947060454,0.7502136947060454
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7502134804398218,0.7502134804398218
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.750212727056559,0.750212727056559
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7233161870936443,0.7233161870936443
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7501900409387471,0.7501900409387471
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.750212727056559,0.750212727056559
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,11,1,1,1,UNSWEPT,0.7233161870936443,0.7233161870936443
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7168040100062943,0.7168040100062943
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502836038777018,0.7502836038777018
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502836038777018,0.7502836038777018
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502836038777018,0.7502836038777018
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.71766258461308,0.71766258461308
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.71766258461308,0.71766258461308
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.71766258461308,0.71766258461308
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.71766258461308,0.71766258461308
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502987219219518,0.7502987219219518
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502987219219518,0.7502987219219518
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502987219219518,0.7502987219219518
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7187758698411374,0.7187758698411374
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7187758698411374,0.7187758698411374
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7187758698411374,0.7187758698411374
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7171795281451234,0.7171795281451234
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7171795281451234,0.7171795281451234
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7171795281451234,0.7171795281451234
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502861368780652,0.7502861368780652
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502861368780652,0.7502861368780652
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502861368780652,0.7502861368780652
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167981014060504,0.7167981014060504
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167981014060504,0.7167981014060504
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167981014060504,0.7167981014060504
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167981014060504,0.7167981014060504
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502778447050522,0.7502778447050522
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502778447050522,0.7502778447050522
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502778447050522,0.7502778447050522
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502778447050522,0.7502778447050522
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167936866944198,0.7167936866944198
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167936866944198,0.7167936866944198
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167936866944198,0.7167936866944198
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167936866944198,0.7167936866944198
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502737347113384,0.7502737347113384
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502737347113384,0.7502737347113384
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502737347113384,0.7502737347113384
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502737347113384,0.7502737347113384
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167871485509775,0.7167871485509775
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167871485509775,0.7167871485509775
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167871485509775,0.7167871485509775
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7167871485509775,0.7167871485509775
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.750267304969141,0.750267304969141
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.750267304969141,0.750267304969141
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.750267304969141,0.750267304969141
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.750267304969141,0.750267304969141
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7157447048219918,0.7157447048219918
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7157447048219918,0.7157447048219918
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.75,0.75
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.75,0.75
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.718104612055698,0.718104612055698
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.718104612055698,0.718104612055698
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.718104612055698,0.718104612055698
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.718104612055698,0.718104612055698
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7515872429972414,0.7515872429972414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7515872429972414,0.7515872429972414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7515872429972414,0.7515872429972414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7515872429972414,0.7515872429972414
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502083884909142,0.7502083884909142
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7496856230268883,0.7496856230268883
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7496856230268883,0.7496856230268883
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7496856230268883,0.7496856230268883
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502234558353273,0.7502234558353273
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502234558353273,0.7502234558353273
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502234558353273,0.7502234558353273
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7533231414389046,0.7533231414389046
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7533231414389046,0.7533231414389046
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7533231414389046,0.7533231414389046
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7499293168610263,0.7499293168610263
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7499293168610263,0.7499293168610263
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7499293168610263,0.7499293168610263
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502155366371879,0.7502155366371879
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502155366371879,0.7502155366371879
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7502155366371879,0.7502155366371879
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,15,1,1,1,UNSWEPT,0.7520278733537827,0.7520278733537827
