panel,cost,conv,arm,chosen,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,10,dg,"RULES-like (0.60, trend on)",on/0.60,0.9504002530649664,0.08304251364266912,1.255893349834674,-0.10915176733155063
U56,10,dg,trend only (no vol cap),on/off,1.0620149002796102,0.09116426112102505,1.2664376858197746,-0.12062092525474688
U56,10,dg,vol only 0.60 (no trend),off/0.60,1.0728261052650427,0.12180564279377815,1.1916147871953748,-0.16818079332585723
U56,10,dg,RULES v2 baseline,-,,0.09534722887472857,1.285072363206482,-0.12054942313126815
U56,10,dg,SPY,-,0.8986374811215905,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,0,rw,IS-chooser pick,off/0.30,0.8403918683095728,0.045361508744526935,0.45955767776148104,-0.230223094162621
SMALL439,0,rw,do-nothing (no gate),off/off,0.7848132709855514,0.10295173945013114,0.6473182186991797,-0.3599270325046692
SMALL439,0,rw,"RULES-like (0.60, trend on)",on/0.60,0.5144957704523956,0.046507467045281636,0.39486276949292853,-0.38621536487273866
SMALL439,0,rw,trend only (no vol cap),on/off,0.5217978007920088,0.08546025218093867,0.6046557471857641,-0.37074402137688445
SMALL439,0,rw,vol only 0.60 (no trend),off/0.60,0.7014660366365898,0.04616062489396233,0.37639053312344145,-0.3434199246796453
SMALL439,0,rw,RULES v2 baseline,-,,0.0414753956617695,0.6085605291719897,-0.14307423028633637
SMALL439,0,rw,SPY,-,0.8315578832896264,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,0,dg,IS-chooser pick,off/off,0.7848132709855514,0.10295173945013114,0.6473182186991797,-0.3599270325046692
SMALL439,0,dg,do-nothing (no gate),off/off,0.7848132709855514,0.10295173945013114,0.6473182186991797,-0.3599270325046692
SMALL439,0,dg,"RULES-like (0.60, trend on)",on/0.60,0.5456631557102467,0.014538537960067988,0.31446096387168243,-0.11372941957749705
SMALL439,0,dg,trend only (no vol cap),on/off,0.5765140970711176,0.04099217384036735,0.6031258904393559,-0.1377908786756301
SMALL439,0,dg,vol only 0.60 (no trend),off/0.60,0.6781022802615788,0.03141443103219044,0.3446472523357797,-0.20966916630319832
SMALL439,0,dg,RULES v2 baseline,-,,0.0414753956617695,0.6085605291719897,-0.14307423028633637
SMALL439,0,dg,SPY,-,0.8315578832896264,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,10,rw,IS-chooser pick,off/off,0.7737298887497327,0.10089643214031607,0.6366624355474834,-0.36166373582084055
SMALL439,10,rw,do-nothing (no gate),off/off,0.7737298887497327,0.10089643214031607,0.6366624355474834,-0.36166373582084055
SMALL439,10,rw,"RULES-like (0.60, trend on)",on/0.60,0.42105878487589055,0.03139636424374004,0.29095981782086194,-0.39980691311185323
SMALL439,10,rw,trend only (no vol cap),on/off,0.44644038405104564,0.07382991597741184,0.535474046054103,-0.38239943767382467
SMALL439,10,rw,vol only 0.60 (no trend),off/0.60,0.6653832582875561,0.0386657855176602,0.32832119713476365,-0.3502936762057103
SMALL439,10,rw,RULES v2 baseline,-,,0.03848481853840191,0.5680478293625534,-0.1468466036229472
SMALL439,10,rw,SPY,-,0.8315578832896264,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,10,dg,IS-chooser pick,off/off,0.7737298887497327,0.10089643214031607,0.6366624355474834,-0.36166373582084055
SMALL439,10,dg,do-nothing (no gate),off/off,0.7737298887497327,0.10089643214031607,0.6366624355474834,-0.36166373582084055
SMALL439,10,dg,"RULES-like (0.60, trend on)",on/0.60,0.4780668523397946,0.010488438734623573,0.2342067283912259,-0.11919796501094648
SMALL439,10,dg,trend only (no vol cap),on/off,0.5211972703196115,0.03711646003531155,0.5504275280301449,-0.14270715775313458
SMALL439,10,dg,vol only 0.60 (no trend),off/0.60,0.6466009132768478,0.027033005525108456,0.3045044582097228,-0.21427820921876617
SMALL439,10,dg,RULES v2 baseline,-,,0.03848481853840191,0.5680478293625534,-0.1468466036229472
SMALL439,10,dg,SPY,-,0.8315578832896264,0.15450717694493266,0.8820107671822842,-0.33717235283398284
