panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair
U56,CRASH,FULL,DDSUB,SPYDD,112,83,95,0.8928571428571429,83,12,0,17,0.5061311312369403,0.9464285714285714,-0.8264520282659156,364,39,0.10714285714285714,0.13245402452504385
U56,CRASH,FULL,DDSUB,SPYDD10,112,83,96,0.8839285714285714,83,13,0,16,0.5141780415213828,0.9375,-0.8191359792210662,358,35,0.09776536312849161,0.14834825925624895
U56,CRASH,FULL,DDSUB,DDWIN,112,83,90,0.8482142857142857,78,12,5,17,0.517177238805178,0.8928571428571429,-0.8359071577377846,345,49,0.14202898550724638,0.14197441536112
U56,CRASH,IS,ALL,FULL,112,92,95,0.8839285714285714,87,8,5,12,0.6809402326315888,0.9107142857142857,-0.9343777844921749,394,31,0.07868020304568528,0.09873587798666195
U56,CRASH,IS,ALL,DOWN,112,92,97,0.8660714285714286,87,10,5,10,0.6590510672252974,0.9107142857142857,-0.9033904063673197,389,34,0.08740359897172237,0.08704862963740434
U56,CRASH,IS,ALL,ROLL,112,92,81,0.8839285714285714,80,1,12,19,0.6458020977457954,0.9910714285714286,-0.974168417051197,494,6,0.012145748987854251,0.06298237249224103
U56,CRASH,IS,ALL,MAXROLL,112,92,68,0.7857142857142857,68,0,24,20,0.8058295962790789,0.9821428571428571,-0.9640973051319883,584,22,0.03767123287671233,0.09967950601337472
U56,CRASH,IS,ALL,EWMA,112,92,93,0.8839285714285714,86,7,6,13,0.6985503237083632,0.9285714285714286,-0.9481941123749025,433,41,0.09468822170900693,0.09873587798666195
U56,CRASH,IS,ALL,SEMI,112,92,95,0.8839285714285714,87,8,5,12,0.6374671103126259,0.9196428571428571,-0.9438351100735162,388,40,0.10309278350515463,0.09873587798666195
U56,CRASH,IS,ALL,TAIL10,112,92,98,0.8571428571428571,87,11,5,9,0.6509129550621143,0.9017857142857143,-0.6681153939158248,404,42,0.10396039603960396,0.1315279276349285
U56,CRASH,IS,ALL,HIVOL,112,92,97,0.8660714285714286,87,10,5,10,0.6642422859262672,0.9107142857142857,-0.8050137073693647,449,72,0.1603563474387528,0.13778404977521252
U56,CRASH,IS,ALL,SPYDD,112,92,102,0.8214285714285714,87,15,5,5,0.7119528844584015,0.8660714285714286,-0.31163168384488305,1484,393,0.26482479784366575,0.1944745967470244
U56,CRASH,IS,ALL,SPYDD10,112,92,95,0.8839285714285714,87,8,5,12,0.6376664750432519,0.9107142857142857,-0.733128631181502,409,54,0.13202933985330073,0.1602175642775111
U56,CRASH,IS,ALL,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,CRASH,IS,DDSUB,FULL,100,80,83,0.87,75,8,5,12,0.6809402326315888,0.9,-0.9338401535251243,310,25,0.08064516129032258,0.09873587798666195
U56,CRASH,IS,DDSUB,DOWN,100,80,85,0.85,75,10,5,10,0.6590510672252974,0.9,-0.911015231663976,320,31,0.096875,0.08704862963740434
U56,CRASH,IS,DDSUB,ROLL,100,80,69,0.87,68,1,12,19,0.6458020977457954,0.99,-0.97503400360142,401,3,0.007481296758104738,0.06298237249224103
U56,CRASH,IS,DDSUB,MAXROLL,100,80,56,0.76,56,0,24,20,0.8058295962790789,0.98,-0.9665768161552211,524,22,0.04198473282442748,0.09967950601337472
U56,CRASH,IS,DDSUB,EWMA,100,80,81,0.87,74,7,6,13,0.6985503237083632,0.92,-0.9452015721416178,361,38,0.10526315789473684,0.09873587798666195
U56,CRASH,IS,DDSUB,SEMI,100,80,83,0.87,75,8,5,12,0.6374671103126259,0.91,-0.9442107507506445,295,28,0.09491525423728814,0.09873587798666195
U56,CRASH,IS,DDSUB,TAIL10,100,80,86,0.84,75,11,5,9,0.6509129550621143,0.89,-0.6911369525616877,341,33,0.0967741935483871,0.12417947370336269
U56,CRASH,IS,DDSUB,HIVOL,100,80,85,0.85,75,10,5,10,0.6642422859262672,0.9,-0.8175657620498782,362,54,0.14917127071823205,0.13778404977521252
U56,CRASH,IS,DDSUB,SPYDD,100,80,90,0.8,75,15,5,5,0.7119528844584015,0.85,-0.3244110714215469,1436,393,0.2736768802228412,0.1944745967470244
U56,CRASH,IS,DDSUB,SPYDD10,100,80,83,0.87,75,8,5,12,0.5234739153473653,0.9,-0.7384982150502106,301,42,0.13953488372093023,0.13774404016276687
U56,CRASH,IS,DDSUB,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,CRASH,OOS,ALL,FULL,112,84,92,0.9285714285714286,84,8,0,20,0.5598428786587654,0.9642857142857143,-0.9564920099562116,355,25,0.07042253521126761,0.09845852623831419
U56,CRASH,OOS,ALL,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5587151126146541,0.9642857142857143,-0.961167393466817,359,21,0.0584958217270195,0.08318157063414522
U56,CRASH,OOS,ALL,ROLL,112,84,79,0.9196428571428571,77,2,7,26,0.5964492633110134,0.9196428571428571,-0.9289565179426427,380,34,0.08947368421052632,0.09035501272785229
U56,CRASH,OOS,ALL,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.6857323005871099,0.875,-0.8908708853638071,550,46,0.08363636363636363,0.1226141978231774
U56,CRASH,OOS,ALL,EWMA,112,84,84,0.9464285714285714,81,3,3,25,0.5522029369939416,0.9464285714285714,-0.9534192487641411,391,35,0.08951406649616368,0.1110795732080967
U56,CRASH,OOS,ALL,SEMI,112,84,91,0.9375,84,7,0,21,0.569136563771696,0.9642857142857143,-0.9550945232944494,384,28,0.07291666666666667,0.09845852623831419
U56,CRASH,OOS,ALL,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5605379144975279,0.9642857142857143,-0.9288029699514473,340,22,0.06470588235294118,0.09987787406207604
U56,CRASH,OOS,ALL,HIVOL,112,84,93,0.9196428571428571,84,9,0,19,0.5081585654537226,0.9732142857142857,-0.9338330672018884,365,28,0.07671232876712329,0.0855510274742769
U56,CRASH,OOS,ALL,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8611618721033567,364,27,0.07417582417582418,0.1078807298791109
U56,CRASH,OOS,ALL,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8558045917570688,374,27,0.07219251336898395,0.11279531026123057
U56,CRASH,OOS,ALL,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.1419744153611192
U56,CRASH,OOS,DDSUB,FULL,112,84,92,0.9285714285714286,84,8,0,20,0.5598428786587654,0.9642857142857143,-0.9564920099562116,355,25,0.07042253521126761,0.09845852623831419
U56,CRASH,OOS,DDSUB,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5587151126146541,0.9642857142857143,-0.961167393466817,359,21,0.0584958217270195,0.08318157063414522
U56,CRASH,OOS,DDSUB,ROLL,112,84,79,0.9196428571428571,77,2,7,26,0.5964492633110134,0.9196428571428571,-0.9289565179426427,380,34,0.08947368421052632,0.09035501272785229
U56,CRASH,OOS,DDSUB,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.6857323005871099,0.875,-0.8908708853638071,550,46,0.08363636363636363,0.1226141978231774
U56,CRASH,OOS,DDSUB,EWMA,112,84,84,0.9464285714285714,81,3,3,25,0.5522029369939416,0.9464285714285714,-0.9534192487641411,391,35,0.08951406649616368,0.1110795732080967
U56,CRASH,OOS,DDSUB,SEMI,112,84,91,0.9375,84,7,0,21,0.569136563771696,0.9642857142857143,-0.9550945232944494,384,28,0.07291666666666667,0.09845852623831419
U56,CRASH,OOS,DDSUB,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5605379144975279,0.9642857142857143,-0.9288029699514473,340,22,0.06470588235294118,0.09987787406207604
U56,CRASH,OOS,DDSUB,HIVOL,112,84,93,0.9196428571428571,84,9,0,19,0.5081585654537226,0.9732142857142857,-0.9338330672018884,365,28,0.07671232876712329,0.0855510274742769
U56,CRASH,OOS,DDSUB,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8611618721033567,364,27,0.07417582417582418,0.1078807298791109
U56,CRASH,OOS,DDSUB,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8558045917570688,374,27,0.07219251336898395,0.11279531026123057
U56,CRASH,OOS,DDSUB,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.1419744153611192
U56,H1_20,FULL,ALL,FULL,112,83,95,0.8928571428571429,83,12,0,17,0.543372081840587,0.9642857142857143,-0.9477177252980783,380,33,0.0868421052631579,0.11107957320809703
U56,H1_20,FULL,ALL,DOWN,112,83,95,0.8928571428571429,83,12,0,17,0.5219575727435104,0.9553571428571429,-0.9390894832969652,378,36,0.09523809523809523,0.11107957320809714
U56,H1_20,FULL,ALL,ROLL,112,83,77,0.8928571428571429,74,3,9,26,0.6085980288458605,0.9196428571428571,-0.9412129215417769,418,49,0.11722488038277512,0.08664586903799987
U56,H1_20,FULL,ALL,MAXROLL,112,83,64,0.8125,63,1,20,28,0.6554574630316006,0.8839285714285714,-0.9311059281846713,582,32,0.054982817869415807,0.09044410964492111
U56,H1_20,FULL,ALL,EWMA,112,83,85,0.9464285714285714,81,4,2,25,0.5986964920715314,0.9553571428571429,-0.9569357134092227,373,44,0.11796246648793565,0.08932568263786644
U56,H1_20,FULL,ALL,SEMI,112,83,95,0.8928571428571429,83,12,0,17,0.5455840220121491,0.9553571428571429,-0.9521237270331687,379,39,0.10290237467018469,0.11107957320809703
U56,H1_20,FULL,ALL,TAIL10,112,83,98,0.8660714285714286,83,15,0,14,0.4283897911889163,0.9285714285714286,-0.8190804234280923,372,50,0.13440860215053763,0.14826852805755308
U56,H1_20,FULL,ALL,HIVOL,112,83,96,0.8839285714285714,83,13,0,16,0.4667791847309463,0.9375,-0.8785550365680077,398,35,0.08793969849246232,0.11695414331578691
U56,H1_20,FULL,ALL,SPYDD,112,83,95,0.8928571428571429,83,12,0,17,0.5061311312369403,0.9464285714285714,-0.8264520282659156,364,39,0.10714285714285714,0.13245402452504373
U56,H1_20,FULL,ALL,SPYDD10,112,83,96,0.8839285714285714,83,13,0,16,0.5141780415213828,0.9375,-0.8188368326435139,358,35,0.09776536312849161,0.1483482592562474
U56,H1_20,FULL,ALL,DDWIN,112,83,90,0.8482142857142857,78,12,5,17,0.517177238805178,0.8928571428571429,-0.8359071577377846,345,49,0.14202898550724638,0.14197441536111954
U56,H1_20,FULL,DDSUB,FULL,112,83,95,0.8928571428571429,83,12,0,17,0.543372081840587,0.9642857142857143,-0.9477177252980783,380,33,0.0868421052631579,0.11107957320809703
U56,H1_20,FULL,DDSUB,DOWN,112,83,95,0.8928571428571429,83,12,0,17,0.5219575727435104,0.9553571428571429,-0.9390894832969652,378,36,0.09523809523809523,0.11107957320809714
U56,H1_20,FULL,DDSUB,ROLL,112,83,77,0.8928571428571429,74,3,9,26,0.6085980288458605,0.9196428571428571,-0.9412129215417769,418,49,0.11722488038277512,0.08664586903799987
U56,H1_20,FULL,DDSUB,MAXROLL,112,83,64,0.8125,63,1,20,28,0.6554574630316006,0.8839285714285714,-0.9311059281846713,582,32,0.054982817869415807,0.09044410964492111
U56,H1_20,FULL,DDSUB,EWMA,112,83,85,0.9464285714285714,81,4,2,25,0.5986964920715314,0.9553571428571429,-0.9569357134092227,373,44,0.11796246648793565,0.08932568263786644
U56,H1_20,FULL,DDSUB,SEMI,112,83,95,0.8928571428571429,83,12,0,17,0.5455840220121491,0.9553571428571429,-0.9521237270331687,379,39,0.10290237467018469,0.11107957320809703
U56,H1_20,FULL,DDSUB,TAIL10,112,83,98,0.8660714285714286,83,15,0,14,0.4283897911889163,0.9285714285714286,-0.8190804234280923,372,50,0.13440860215053763,0.14826852805755308
U56,H1_20,FULL,DDSUB,HIVOL,112,83,96,0.8839285714285714,83,13,0,16,0.4667791847309463,0.9375,-0.8785550365680077,398,35,0.08793969849246232,0.11695414331578691
U56,H1_20,FULL,DDSUB,SPYDD,112,83,95,0.8928571428571429,83,12,0,17,0.5061311312369403,0.9464285714285714,-0.8264520282659156,364,39,0.10714285714285714,0.13245402452504373
U56,H1_20,FULL,DDSUB,SPYDD10,112,83,96,0.8839285714285714,83,13,0,16,0.5141780415213828,0.9375,-0.8188368326435139,358,35,0.09776536312849161,0.1483482592562474
U56,H1_20,FULL,DDSUB,DDWIN,112,83,90,0.8482142857142857,78,12,5,17,0.517177238805178,0.8928571428571429,-0.8359071577377846,345,49,0.14202898550724638,0.14197441536111954
U56,H1_20,IS,ALL,FULL,112,92,95,0.8839285714285714,87,8,5,12,0.6809402326315888,0.9107142857142857,-0.9343777844921749,394,31,0.07868020304568528,0.09873587798666195
U56,H1_20,IS,ALL,DOWN,112,92,97,0.8660714285714286,87,10,5,10,0.6590510672252974,0.9107142857142857,-0.9033904063673197,389,34,0.08740359897172237,0.08704862963740434
U56,H1_20,IS,ALL,ROLL,112,92,81,0.8839285714285714,80,1,12,19,0.6458020977457954,0.9910714285714286,-0.974168417051197,494,6,0.012145748987854251,0.06298237249224103
U56,H1_20,IS,ALL,MAXROLL,112,92,68,0.7857142857142857,68,0,24,20,0.8058295962790789,0.9821428571428571,-0.9640973051319883,584,22,0.03767123287671233,0.09967950601337472
U56,H1_20,IS,ALL,EWMA,112,92,93,0.8839285714285714,86,7,6,13,0.6985503237083632,0.9285714285714286,-0.9481941123749025,433,41,0.09468822170900693,0.09873587798666195
U56,H1_20,IS,ALL,SEMI,112,92,95,0.8839285714285714,87,8,5,12,0.6374671103126259,0.9196428571428571,-0.9438351100735162,388,40,0.10309278350515463,0.09873587798666195
U56,H1_20,IS,ALL,TAIL10,112,92,98,0.8571428571428571,87,11,5,9,0.6509129550621143,0.9017857142857143,-0.6681153939158248,404,42,0.10396039603960396,0.1315279276349285
U56,H1_20,IS,ALL,HIVOL,112,92,97,0.8660714285714286,87,10,5,10,0.6642422859262672,0.9107142857142857,-0.8050137073693647,449,72,0.1603563474387528,0.13778404977521252
U56,H1_20,IS,ALL,SPYDD,112,92,102,0.8214285714285714,87,15,5,5,0.7119528844584015,0.8660714285714286,-0.31163168384488305,1484,393,0.26482479784366575,0.1944745967470244
U56,H1_20,IS,ALL,SPYDD10,112,92,95,0.8839285714285714,87,8,5,12,0.6376664750432519,0.9107142857142857,-0.733128631181502,409,54,0.13202933985330073,0.1602175642775111
U56,H1_20,IS,ALL,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,H1_20,IS,DDSUB,FULL,100,80,83,0.87,75,8,5,12,0.6809402326315888,0.9,-0.9338401535251243,310,25,0.08064516129032258,0.09873587798666195
U56,H1_20,IS,DDSUB,DOWN,100,80,85,0.85,75,10,5,10,0.6590510672252974,0.9,-0.911015231663976,320,31,0.096875,0.08704862963740434
U56,H1_20,IS,DDSUB,ROLL,100,80,69,0.87,68,1,12,19,0.6458020977457954,0.99,-0.97503400360142,401,3,0.007481296758104738,0.06298237249224103
U56,H1_20,IS,DDSUB,MAXROLL,100,80,56,0.76,56,0,24,20,0.8058295962790789,0.98,-0.9665768161552211,524,22,0.04198473282442748,0.09967950601337472
U56,H1_20,IS,DDSUB,EWMA,100,80,81,0.87,74,7,6,13,0.6985503237083632,0.92,-0.9452015721416178,361,38,0.10526315789473684,0.09873587798666195
U56,H1_20,IS,DDSUB,SEMI,100,80,83,0.87,75,8,5,12,0.6374671103126259,0.91,-0.9442107507506445,295,28,0.09491525423728814,0.09873587798666195
U56,H1_20,IS,DDSUB,TAIL10,100,80,86,0.84,75,11,5,9,0.6509129550621143,0.89,-0.6911369525616877,341,33,0.0967741935483871,0.12417947370336269
U56,H1_20,IS,DDSUB,HIVOL,100,80,85,0.85,75,10,5,10,0.6642422859262672,0.9,-0.8175657620498782,362,54,0.14917127071823205,0.13778404977521252
U56,H1_20,IS,DDSUB,SPYDD,100,80,90,0.8,75,15,5,5,0.7119528844584015,0.85,-0.3244110714215469,1436,393,0.2736768802228412,0.1944745967470244
U56,H1_20,IS,DDSUB,SPYDD10,100,80,83,0.87,75,8,5,12,0.5234739153473653,0.9,-0.7384982150502106,301,42,0.13953488372093023,0.13774404016276687
U56,H1_20,IS,DDSUB,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,H1_20,OOS,ALL,FULL,112,84,91,0.9196428571428571,83,8,1,20,0.5464690350577774,0.9553571428571429,-0.9565603885084691,370,28,0.07567567567567568,0.09845852623831475
U56,H1_20,OOS,ALL,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5252242383587717,0.9642857142857143,-0.9609964470861733,376,20,0.05319148936170213,0.084152379839322
U56,H1_20,OOS,ALL,ROLL,112,84,76,0.8928571428571429,74,2,10,26,0.606138967227527,0.9017857142857143,-0.9213467302773896,411,38,0.09245742092457421,0.11596166704120636
U56,H1_20,OOS,ALL,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.6857323005871132,0.875,-0.9002056654269656,564,58,0.10283687943262411,0.15804018844082457
U56,H1_20,OOS,ALL,EWMA,112,84,84,0.9464285714285714,81,3,3,25,0.5742718687193942,0.9553571428571429,-0.9559364342191196,383,34,0.08877284595300261,0.09845852623831497
U56,H1_20,OOS,ALL,SEMI,112,84,89,0.9196428571428571,82,7,2,21,0.5553408726749552,0.9553571428571429,-0.9556714673291218,345,20,0.057971014492753624,0.09845852623831497
U56,H1_20,OOS,ALL,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5710949332894353,0.9642857142857143,-0.9057722188192241,352,25,0.07102272727272728,0.10804733624277951
U56,H1_20,OOS,ALL,HIVOL,112,84,94,0.9107142857142857,84,10,0,18,0.5178577952207126,0.9732142857142857,-0.924815645622933,373,21,0.05630026809651475,0.09207659764454212
U56,H1_20,OOS,ALL,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8612730024491266,364,27,0.07417582417582418,0.10788072987911157
U56,H1_20,OOS,ALL,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8555054355909424,374,27,0.07219251336898395,0.1127953102612308
U56,H1_20,OOS,ALL,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.14197441536111832
U56,H1_20,OOS,DDSUB,FULL,112,84,91,0.9196428571428571,83,8,1,20,0.5464690350577774,0.9553571428571429,-0.9565603885084691,370,28,0.07567567567567568,0.09845852623831475
U56,H1_20,OOS,DDSUB,DOWN,112,84,92,0.9285714285714286,84,8,0,20,0.5252242383587717,0.9642857142857143,-0.9609964470861733,376,20,0.05319148936170213,0.084152379839322
U56,H1_20,OOS,DDSUB,ROLL,112,84,76,0.8928571428571429,74,2,10,26,0.606138967227527,0.9017857142857143,-0.9213467302773896,411,38,0.09245742092457421,0.11596166704120636
U56,H1_20,OOS,DDSUB,MAXROLL,112,84,64,0.8035714285714286,63,1,21,27,0.6857323005871132,0.875,-0.9002056654269656,564,58,0.10283687943262411,0.15804018844082457
U56,H1_20,OOS,DDSUB,EWMA,112,84,84,0.9464285714285714,81,3,3,25,0.5742718687193942,0.9553571428571429,-0.9559364342191196,383,34,0.08877284595300261,0.09845852623831497
U56,H1_20,OOS,DDSUB,SEMI,112,84,89,0.9196428571428571,82,7,2,21,0.5553408726749552,0.9553571428571429,-0.9556714673291218,345,20,0.057971014492753624,0.09845852623831497
U56,H1_20,OOS,DDSUB,TAIL10,112,84,92,0.9285714285714286,84,8,0,20,0.5710949332894353,0.9642857142857143,-0.9057722188192241,352,25,0.07102272727272728,0.10804733624277951
U56,H1_20,OOS,DDSUB,HIVOL,112,84,94,0.9107142857142857,84,10,0,18,0.5178577952207126,0.9732142857142857,-0.924815645622933,373,21,0.05630026809651475,0.09207659764454212
U56,H1_20,OOS,DDSUB,SPYDD,112,84,95,0.9017857142857143,84,11,0,17,0.5061311312369403,0.9553571428571429,-0.8612730024491266,364,27,0.07417582417582418,0.10788072987911157
U56,H1_20,OOS,DDSUB,SPYDD10,112,84,96,0.8928571428571429,84,12,0,16,0.5127123002307695,0.9553571428571429,-0.8555054355909424,374,27,0.07219251336898395,0.1127953102612308
U56,H1_20,OOS,DDSUB,DDWIN,112,84,90,0.8571428571428571,79,11,5,17,0.517177238805178,0.9017857142857143,-0.8291376706637731,351,55,0.15669515669515668,0.14197441536111832
U56,CAL20,FULL,ALL,FULL,112,83,95,0.8928571428571429,83,12,0,17,0.5412305082108924,0.9642857142857143,-0.9462138588200087,377,35,0.09283819628647215,0.11107957320809903
U56,CAL20,FULL,ALL,DOWN,112,83,95,0.8928571428571429,83,12,0,17,0.5132632189538936,0.9553571428571429,-0.9379400539968534,416,45,0.10817307692307693,0.11107957320809903
U56,CAL20,FULL,ALL,ROLL,112,83,80,0.9196428571428571,77,3,6,26,0.6054841659024497,0.9196428571428571,-0.9431770592707195,429,43,0.10023310023310024,0.1159616670412078
U56,CAL20,FULL,ALL,MAXROLL,112,83,64,0.8125,63,1,20,28,0.6554574630316006,0.8839285714285714,-0.9302907680492803,582,32,0.054982817869415807,0.09044410964492133
U56,CAL20,FULL,ALL,EWMA,112,83,89,0.9107142857142857,81,8,2,21,0.5834574915813137,0.9464285714285714,-0.9564749153181473,381,37,0.09711286089238845,0.09338338177127858
U56,CAL20,FULL,ALL,SEMI,112,83,95,0.8928571428571429,83,12,0,17,0.5419723445736433,0.9553571428571429,-0.9497439015803014,375,37,0.09866666666666667,0.11107957320809903
U56,CAL20,FULL,ALL,TAIL10,112,83,98,0.8660714285714286,83,15,0,14,0.41992702905619417,0.9285714285714286,-0.8020889652993003,376,54,0.14361702127659576,0.1482685280575532
U56,CAL20,FULL,ALL,HIVOL,112,83,96,0.8839285714285714,83,13,0,16,0.4581259738982262,0.9375,-0.8663904463784302,399,39,0.09774436090225563,0.11695414331578668
U56,CAL20,FULL,ALL,SPYDD,112,83,95,0.8928571428571429,83,12,0,17,0.5061311312369403,0.9464285714285714,-0.8264785186129698,364,39,0.10714285714285714,0.1324540245250443
U56,CAL20,FULL,ALL,SPYDD10,112,83,96,0.8839285714285714,83,13,0,16,0.5141780415213828,0.9375,-0.818820342304803,358,35,0.09776536312849161,0.14834825925624773
U56,CAL20,FULL,ALL,DDWIN,112,83,90,0.8482142857142857,78,12,5,17,0.517177238805178,0.8928571428571429,-0.8359339511510211,345,49,0.14202898550724638,0.14197441536111965
U56,CAL20,FULL,DDSUB,FULL,112,83,95,0.8928571428571429,83,12,0,17,0.5412305082108924,0.9642857142857143,-0.9462138588200087,377,35,0.09283819628647215,0.11107957320809903
U56,CAL20,FULL,DDSUB,DOWN,112,83,95,0.8928571428571429,83,12,0,17,0.5132632189538936,0.9553571428571429,-0.9379400539968534,416,45,0.10817307692307693,0.11107957320809903
U56,CAL20,FULL,DDSUB,ROLL,112,83,80,0.9196428571428571,77,3,6,26,0.6054841659024497,0.9196428571428571,-0.9431770592707195,429,43,0.10023310023310024,0.1159616670412078
U56,CAL20,FULL,DDSUB,MAXROLL,112,83,64,0.8125,63,1,20,28,0.6554574630316006,0.8839285714285714,-0.9302907680492803,582,32,0.054982817869415807,0.09044410964492133
U56,CAL20,FULL,DDSUB,EWMA,112,83,89,0.9107142857142857,81,8,2,21,0.5834574915813137,0.9464285714285714,-0.9564749153181473,381,37,0.09711286089238845,0.09338338177127858
U56,CAL20,FULL,DDSUB,SEMI,112,83,95,0.8928571428571429,83,12,0,17,0.5419723445736433,0.9553571428571429,-0.9497439015803014,375,37,0.09866666666666667,0.11107957320809903
U56,CAL20,FULL,DDSUB,TAIL10,112,83,98,0.8660714285714286,83,15,0,14,0.41992702905619417,0.9285714285714286,-0.8020889652993003,376,54,0.14361702127659576,0.1482685280575532
U56,CAL20,FULL,DDSUB,HIVOL,112,83,96,0.8839285714285714,83,13,0,16,0.4581259738982262,0.9375,-0.8663904463784302,399,39,0.09774436090225563,0.11695414331578668
U56,CAL20,FULL,DDSUB,SPYDD,112,83,95,0.8928571428571429,83,12,0,17,0.5061311312369403,0.9464285714285714,-0.8264785186129698,364,39,0.10714285714285714,0.1324540245250443
U56,CAL20,FULL,DDSUB,SPYDD10,112,83,96,0.8839285714285714,83,13,0,16,0.5141780415213828,0.9375,-0.818820342304803,358,35,0.09776536312849161,0.14834825925624773
U56,CAL20,FULL,DDSUB,DDWIN,112,83,90,0.8482142857142857,78,12,5,17,0.517177238805178,0.8928571428571429,-0.8359339511510211,345,49,0.14202898550724638,0.14197441536111965
U56,CAL20,IS,ALL,FULL,112,92,95,0.8839285714285714,87,8,5,12,0.6809402326315888,0.9107142857142857,-0.9343777844921749,394,31,0.07868020304568528,0.09873587798666195
U56,CAL20,IS,ALL,DOWN,112,92,97,0.8660714285714286,87,10,5,10,0.6590510672252974,0.9107142857142857,-0.9033904063673197,389,34,0.08740359897172237,0.08704862963740434
U56,CAL20,IS,ALL,ROLL,112,92,81,0.8839285714285714,80,1,12,19,0.6458020977457954,0.9910714285714286,-0.974168417051197,494,6,0.012145748987854251,0.06298237249224103
U56,CAL20,IS,ALL,MAXROLL,112,92,68,0.7857142857142857,68,0,24,20,0.8058295962790789,0.9821428571428571,-0.9640973051319883,584,22,0.03767123287671233,0.09967950601337472
U56,CAL20,IS,ALL,EWMA,112,92,93,0.8839285714285714,86,7,6,13,0.6985503237083632,0.9285714285714286,-0.9481941123749025,433,41,0.09468822170900693,0.09873587798666195
U56,CAL20,IS,ALL,SEMI,112,92,95,0.8839285714285714,87,8,5,12,0.6374671103126259,0.9196428571428571,-0.9438351100735162,388,40,0.10309278350515463,0.09873587798666195
U56,CAL20,IS,ALL,TAIL10,112,92,98,0.8571428571428571,87,11,5,9,0.6509129550621143,0.9017857142857143,-0.6681153939158248,404,42,0.10396039603960396,0.1315279276349285
U56,CAL20,IS,ALL,HIVOL,112,92,97,0.8660714285714286,87,10,5,10,0.6642422859262672,0.9107142857142857,-0.8050137073693647,449,72,0.1603563474387528,0.13778404977521252
U56,CAL20,IS,ALL,SPYDD,112,92,102,0.8214285714285714,87,15,5,5,0.7119528844584015,0.8660714285714286,-0.31163168384488305,1484,393,0.26482479784366575,0.1944745967470244
U56,CAL20,IS,ALL,SPYDD10,112,92,95,0.8839285714285714,87,8,5,12,0.6376664750432519,0.9107142857142857,-0.733128631181502,409,54,0.13202933985330073,0.1602175642775111
U56,CAL20,IS,ALL,DDWIN,100,80,74,0.88,71,3,9,17,0.6673029243419162,0.97,-0.8013142443821822,485,22,0.04536082474226804,0.12603235980093996
U56,CAL20,IS,DDSUB,FULL,100,80,83,0.87,75,8,5,12,0.6809402326315888,0.9,-0.9338401535251243,310,25,0.08064516129032258,0.09873587798666195
U56,CAL20,IS,DDSUB,DOWN,100,80,85,0.85,75,10,5,10,0.6590510672252974,0.9,-0.911015231663976,320,31,0.096875,0.08704862963740434
U56,CAL20,IS,DDSUB,ROLL,100,80,69,0.87,68,1,12,19,0.6458020977457954,0.99,-0.97503400360142,401,3,0.007481296758104738,0.06298237249224103
U56,CAL20,IS,DDSUB,MAXROLL,100,80,56,0.76,56,0,24,20,0.8058295962790789,0.98,-0.9665768161552211,524,22,0.04198473282442748,0.09967950601337472
