file,arm,k,cads,argmax_cad,argmin_cad,rho_cal_Sharpe,rho_cal_CAGR,Sharpe_span,monotone
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('BSTK100', 'FWDVS', 40.0, 5, False, False)",4,DWMQ,M,D,0.7999999999999999,0.7999999999999999,0.0956446825976407,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('BSTK100', 'FWDVS', 40.0, 10, False, False)",4,DWMQ,M,D,0.7999999999999999,0.7999999999999999,0.1775771798962159,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('BSTK100', 'FWDVS', 40.0, 25, False, False)",4,DWMQ,M,D,0.7999999999999999,0.7999999999999999,0.4232440753567176,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'EWall', nan, 0, False, True)",3,DWM,M,W,0.5,0.5,0.04630969889561376,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'EWall', nan, 1, False, True)",3,DWM,M,W,0.5,0.5,0.051088776014718285,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'EWall', nan, 2, False, True)",3,DWM,M,W,0.5,1.0,0.055868093465010205,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'EWall', nan, 10, False, False)",3,DWQ,Q,D,1.0,1.0,0.11187431128949676,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'EWall', nan, 25, False, False)",3,DWQ,Q,D,1.0,1.0,0.37400057698494926,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 10.0, 0, False, False)",3,WMQ,M,Q,-0.5,-1.0,0.16675340853318588,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 10.0, 1, False, False)",4,DWMQ,M,Q,-0.39999999999999997,0.19999999999999998,0.16464841288339738,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 10.0, 2, False, False)",4,DWMQ,M,Q,-0.39999999999999997,0.19999999999999998,0.16254255206326507,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 10.0, 5, False, False)",4,DWMQ,M,D,0.7999999999999999,0.19999999999999998,0.22335078069796033,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 20.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.09655620907192763,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 20.0, 1, False, True)",3,DWM,M,W,0.5,1.0,0.10184714434420816,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 20.0, 2, False, True)",3,DWM,M,W,0.5,1.0,0.1071385189473455,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 20.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.16239102231019698,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 20.0, 10, False, False)",3,DWQ,W,D,0.5,0.5,0.10878475380908603,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 40.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.045079039714757574,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 40.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.04987238039584052,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 40.0, 2, False, True)",3,DWM,M,W,0.5,0.5,0.054666079649735355,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 40.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.08463891850724958,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWD', 40.0, 10, False, False)",3,DWQ,W,D,0.5,0.5,0.0724273262197137,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 5.0, 1, False, False)",3,DWQ,D,Q,-1.0,-1.0,0.20536639608937413,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 5.0, 10, False, False)",4,DWMQ,M,D,0.7999999999999999,0.7999999999999999,0.5615321690541073,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 20.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.048029240015397656,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 20.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.054439196978598,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 20.0, 2, False, True)",3,DWM,M,W,0.5,1.0,0.06084968365256738,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 20.0, 10, False, False)",3,DWQ,W,D,0.5,1.0,0.11657892527216263,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 20.0, 25, False, False)",3,DWQ,Q,D,1.0,1.0,0.4696184700270766,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 0, False, True)",3,DWM,D,W,-0.5,0.5,0.047383882403843725,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.050674060619024575,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 2, False, True)",3,DWM,M,W,0.5,0.5,0.05548314779461028,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.07995355838783946,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 10, False, False)",3,DWQ,Q,D,1.0,1.0,0.07688214973955343,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,"('U56', 'FWDVS', 40.0, 25, False, False)",3,DWQ,Q,D,1.0,1.0,0.3480360575929051,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('B136', 'EWall', nan, 25, True, False)",4,DWMQ,M,D,0.7999999999999999,1.0,0.3245051239791561,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('B136', 'FWDVS', 10.0, 25, True, False)",3,WMQ,Q,W,1.0,1.0,0.3922682904428968,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('B136', 'FWDVS', 40.0, 25, True, False)",4,DWMQ,M,D,0.7999999999999999,0.7999999999999999,0.5376305981227656,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'EWall', nan, 0, False, True)",3,DWM,M,W,0.5,0.5,0.04630969889561376,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'EWall', nan, 1, False, True)",3,DWM,M,W,0.5,0.5,0.051088776014718285,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'EWall', nan, 2, False, True)",3,DWM,M,W,0.5,1.0,0.055868093465010205,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 20.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.09655620907192763,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 20.0, 1, False, True)",3,DWM,M,W,0.5,1.0,0.10184714434420816,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 20.0, 2, False, True)",3,DWM,M,W,0.5,1.0,0.1071385189473455,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 20.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.16239102231019698,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 40.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.045079039714757574,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 40.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.04987238039584052,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 40.0, 2, False, True)",3,DWM,M,W,0.5,0.5,0.054666079649735355,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWD', 40.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.08463891850724958,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 20.0, 0, False, True)",3,DWM,M,W,0.5,0.5,0.048029240015397656,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 20.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.054439196978598,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 20.0, 2, False, True)",3,DWM,M,W,0.5,1.0,0.06084968365256738,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 40.0, 0, False, True)",3,DWM,D,W,-0.5,0.5,0.047383882403843725,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 40.0, 1, False, True)",3,DWM,M,W,0.5,0.5,0.050674060619024575,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 40.0, 2, False, True)",3,DWM,M,W,0.5,0.5,0.05548314779461028,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,"('U56', 'FWDVS', 40.0, 5, False, True)",3,DWM,M,D,1.0,1.0,0.07995355838783946,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.4, 0.9322638438075956, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.05730736381749191,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.4, 0.9322638438075956, 'MA-THRESH', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.06821630514399701,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.4, 0.9322638438075956, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,0.5,0.04128447826212567,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.4, 0.9322638438075956, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,0.5,0.040367034417784,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.25, 0.8599310007221341, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.0073890758917655175,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.25, 0.8599310007221341, 'MA-THRESH', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.04533246886932463,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.25, 0.8599310007221341, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.05386687481755248,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.25, 0.8599310007221341, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.05123781360144486,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.12, 0.7234020063320128, 'MA-THRESH', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.1185102390149273,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.12, 0.7234020063320128, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.08185633909889178,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.12, 0.7234020063320128, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.07747465684114474,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.06, 0.6238446831906551, 'MA-THRESH', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.19732840608531155,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.06, 0.6238446831906551, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.10220530171464348,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(-0.06, 0.6238446831906551, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.0954303930422109,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.0, 0.5035660827185529, 'MA-THRESH', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.15025950437640023,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.0, 0.5035660827185529, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.07683434447848625,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.0, 0.5035660827185529, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.06855484360971309,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.06, 0.3801933637669047, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,Q,-0.5,0.5,0.10831375632779683,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.06, 0.3801933637669047, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,Q,W,1.0,1.0,0.07919956690761543,True
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.06, 0.3801933637669047, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,M,W,0.5,1.0,0.07303437066776375,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.12, 0.2767374432461607, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,Q,-0.5,-0.5,0.1664814543966321,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.12, 0.2767374432461607, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,W,0.5,0.5,0.06462699684430451,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.12, 0.2767374432461607, 'QUANTILE-M', 'RESPREAD', False, 'H1,H2,OOS,DD,CAGR', False)",3,WMQ,M,W,0.5,0.5,0.06944221467543388,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.2, 0.1759170881482384, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,Q,-0.5,-0.5,0.16268228734895507,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.2, 0.1759170881482384, 'MA-THRESH', 'RESPREAD', False, 'H1,OOS,DD', False)",3,WMQ,M,W,0.5,0.5,0.08325980602785454,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.2, 0.1759170881482384, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,Q,-0.5,-0.5,0.08717648976700831,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.3, 0.1011252984202186, 'MA-THRESH', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,M,Q,-0.5,-0.5,0.22140752587783108,False
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,"(0.3, 0.1011252984202186, 'QUANTILE-M', 'DEGROSS', False, 'H1,H2,OOS,CAGR', False)",3,WMQ,W,Q,-1.0,-0.5,0.11510255098510669,True
