n_pts,n_pass,pass_rate,n_flip,flip_rate,flips_per_pass,null_flip_rate,flip_ratio,mixed,window_pts,window_frac,isolated,file,dial_col,rung,block,pass_col,cost_col
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.960691~3', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.960691', '0.961733559132877', '0', '0.53228804924",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.960691~4', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.960691', '0.9601366420760332', '0', '0.5338861318",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.960691~4', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.960691', '0.9601366420760332', '0', '0.5338861318",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.960691~5', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.960691', '0.9611037684482772', '0', '0.5630353328",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~1', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.965932', '0.9656152362030402', '0', '0.5450844727",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~1', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.965932', '0.9656152362030402', '0', '0.5450844727",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~2', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.965932', '0.9651656645469064', '0', '0.5604880689",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~2', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.965932', '0.9651656645469064', '0', '0.5604880689",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~3', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.965932', '0.9643470551051688', '0', '0.5345391977",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~3', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.965932', '0.9643470551051688', '0', '0.5345391977",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~4', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.965932', '0.96510408597733', '0', '0.534712090284",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~5', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.965932', '0.965939489575337', '0', '0.51980003937",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.965932~5', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.965932', '0.965939489575337', '0', '0.51980003937",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~0', 'DRAW', 'EWall', 'M', 'tpers', 'SONLY', '0.970456', '0.9684688012974334', '0', '0.5680231495",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~0', 'DRAW', 'EWall', 'W', 'tpers', 'SONLY', '0.970456', '0.9684688012974334', '0', '0.5680231495",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~0', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.970456', '0.9684688012974334', '0', '0.5680231495",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~0', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.970456', '0.9684688012974334', '0', '0.5680231495",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~2', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.970456', '0.9687581708369812', '0', '0.5683240932",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~2', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.970456', '0.9687581708369812', '0', '0.5683240932",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~3', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.970456', '0.9681744226649482', '0', '0.5240899021",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~3', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.970456', '0.9681744226649482', '0', '0.5240899021",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~5', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.970456', '0.9679181043862944', '0', '0.5223145182",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.970456~5', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.970456', '0.9679181043862944', '0', '0.5223145182",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~0', 'DRAW', 'EWall', 'M', 'tpers', 'SONLY', '0.977975', '0.9749737501558546', '0', '0.5904203206",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~0', 'DRAW', 'EWall', 'W', 'tpers', 'SONLY', '0.977975', '0.9749737501558546', '0', '0.5904203206",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~1', 'DRAW', 'EWall', 'M', 'tpers', 'SONLY', '0.977975', '0.975302664071251', '0', '0.59233740966",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~1', 'DRAW', 'EWall', 'W', 'tpers', 'SONLY', '0.977975', '0.975302664071251', '0', '0.59233740966",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~2', 'DRAW', 'EWall', 'M', 'tpers', 'SONLY', '0.977975', '0.9756943734060436', '0', '0.6219587136",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~2', 'DRAW', 'EWall', 'W', 'tpers', 'SONLY', '0.977975', '0.9756943734060436', '0', '0.6219587136",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~2', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.977975', '0.9756943734060436', '0', '0.6219587136",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~2', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.977975', '0.9756943734060436', '0', '0.6219587136",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~4', 'DRAW', 'MA-RS', 'M', 'tpers', 'SONLY', '0.977975', '0.9752122959226012', '0', '0.5914290839",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,gross,,"('tpers~SONLY~L0.977975~4', 'DRAW', 'MA-RS', 'W', 'tpers', 'SONLY', '0.977975', '0.9752122959226012', '0', '0.5914290839",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('SMALL439', 'REAL', 'MA-RS', 'W', '-', 'REAL', nan, 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~BONLY~L1.245793~3', 'DRAW', 'EWall', 'W', 'beta', 'BONLY', '1.245793', 'DD')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L0.602108~3', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '0.602108', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L0.905449~1', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L0.905449~3', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.067980~0', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.067980~2', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.067980~2', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.067980~5', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.245793~0', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.245793~1', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.245793~2', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.245793~2', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.245793~3', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~0', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~1', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~1', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~2', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~3', 'DRAW', 'MA-RS', 'M', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~3', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~POOL~L1.512079~5', 'DRAW', 'MA-RS', 'W', 'beta', 'POOL', '1.512079', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.602108~2', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.602108', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.602108~5', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.602108', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~0', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~1', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~3', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~4', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~4', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L0.905449~5', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '0.905449', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.067980~0', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.067980~1', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.067980~3', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.067980~4', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.067980~5', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.06798', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~0', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~1', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~1', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~2', 'DRAW', 'EWall', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~2', 'DRAW', 'EWall', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~2', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~2', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~3', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~3', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~4', 'DRAW', 'EWall', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~4', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~4', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~5', 'DRAW', 'EWall', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~5', 'DRAW', 'EWall', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~5', 'DRAW', 'MA-RS', 'M', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
3,0,0.0,0,0.0,,0.0,,0,0,0.0,0,2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,gross,,"('beta~SONLY~L1.245793~5', 'DRAW', 'MA-RS', 'W', 'beta', 'SONLY', '1.245793', 'H1,H2,OOS,DD,CAGR')",keep4b,
