uni,q,book,arm,ad,stateful
universe.json(56),0.05,TOP3,g200-rw,0.025000000000000022,False
universe.json(56),0.05,TOP3,stop15,0.025000000000000022,True
universe.json(56),0.05,TOP3,stop25,0.0,True
universe.json(56),0.05,TOP3,v1gate-dg,0.0,False
universe.json(56),0.05,TOP3,v1gate-rw,0.0,False
universe.json(56),0.05,TOP3,vol60-dg,0.0,False
universe.json(56),0.05,TOP3,vol60-rw,0.0,False
universe.json(56),0.05,TOP40,abs12-dg,0.0,False
universe.json(56),0.05,TOP40,abs12-rw,0.0,False
universe.json(56),0.05,TOP40,band3-dg,0.0,False
universe.json(56),0.05,TOP40,band3-rw,0.0,False
universe.json(56),0.05,TOP40,ddctl-8/.5/high,0.0,True
universe.json(56),0.05,TOP40,ddctl-8/.5/recover,0.0,True
universe.json(56),0.05,TOP40,ebud-0.10,0.1,True
universe.json(56),0.05,TOP40,ebud-0.20,0.0,True
universe.json(56),0.05,TOP40,g200-dg,0.0,False
universe.json(56),0.05,TOP40,g200-rw,0.0,False
universe.json(56),0.05,TOP40,stop15,0.0,True
universe.json(56),0.05,TOP40,stop25,0.0,True
universe.json(56),0.05,TOP40,v1gate-dg,0.0,False
universe.json(56),0.05,TOP40,v1gate-rw,0.0,False
universe.json(56),0.05,TOP40,vol60-dg,0.0,False
universe.json(56),0.05,TOP40,vol60-rw,0.0,False
universe.json(56),0.05,TOP5,abs12-dg,0.024999999999999967,False
universe.json(56),0.05,TOP5,abs12-rw,0.22499999999999998,False
universe.json(56),0.05,TOP5,band3-dg,0.14999999999999997,False
universe.json(56),0.05,TOP5,band3-rw,0.19999999999999996,False
universe.json(56),0.05,TOP5,ddctl-8/.5/high,0.0,True
universe.json(56),0.05,TOP5,ddctl-8/.5/recover,0.0,True
universe.json(56),0.05,TOP5,ebud-0.10,0.04999999999999993,True
universe.json(56),0.05,TOP5,ebud-0.20,0.09999999999999998,True
universe.json(56),0.05,TOP5,g200-dg,0.125,False
universe.json(56),0.05,TOP5,g200-rw,0.07500000000000001,False
universe.json(56),0.05,TOP5,stop15,0.0,True
universe.json(56),0.05,TOP5,stop25,0.0,True
universe.json(56),0.05,TOP5,v1gate-dg,0.0,False
universe.json(56),0.05,TOP5,v1gate-rw,0.0,False
universe.json(56),0.05,TOP5,vol60-dg,0.0,False
universe.json(56),0.05,TOP5,vol60-rw,0.0,False
universe.json(56),0.05,TOPALL,abs12-dg,0.0,False
universe.json(56),0.05,TOPALL,abs12-rw,0.0,False
universe.json(56),0.05,TOPALL,band3-dg,0.0,False
universe.json(56),0.05,TOPALL,band3-rw,0.0,False
universe.json(56),0.05,TOPALL,ddctl-8/.5/high,0.0,True
universe.json(56),0.05,TOPALL,ddctl-8/.5/recover,0.0,True
universe.json(56),0.05,TOPALL,ebud-0.10,0.25,True
universe.json(56),0.05,TOPALL,ebud-0.20,0.425,True
universe.json(56),0.05,TOPALL,g200-dg,0.0,False
universe.json(56),0.05,TOPALL,g200-rw,0.0,False
universe.json(56),0.05,TOPALL,stop15,0.07499999999999996,True
universe.json(56),0.05,TOPALL,stop25,0.0,True
universe.json(56),0.05,TOPALL,v1gate-dg,0.0,False
universe.json(56),0.05,TOPALL,v1gate-rw,0.0,False
universe.json(56),0.05,TOPALL,vol60-dg,0.0,False
universe.json(56),0.05,TOPALL,vol60-rw,0.0,False
universe.json(56),0.05,V1U,abs12-dg,0.0,False
universe.json(56),0.05,V1U,abs12-rw,0.07499999999999996,False
universe.json(56),0.05,V1U,band3-dg,0.04999999999999993,False
universe.json(56),0.05,V1U,band3-rw,0.025000000000000022,False
universe.json(56),0.05,V1U,ddctl-8/.5/high,0.0,True
universe.json(56),0.05,V1U,ddctl-8/.5/recover,0.0,True
universe.json(56),0.05,V1U,ebud-0.10,0.0,True
universe.json(56),0.05,V1U,ebud-0.20,0.0,True
universe.json(56),0.05,V1U,g200-dg,0.025000000000000022,False
universe.json(56),0.05,V1U,g200-rw,0.025000000000000022,False
universe.json(56),0.05,V1U,stop15,0.0,True
universe.json(56),0.05,V1U,stop25,0.0,True
universe.json(56),0.05,V1U,v1gate-dg,0.025000000000000022,False
universe.json(56),0.05,V1U,v1gate-rw,0.050000000000000044,False
universe.json(56),0.05,V1U,vol60-dg,0.02500000000000001,False
universe.json(56),0.05,V1U,vol60-rw,0.02500000000000001,False
universe.json(56),0.1,TOP10,abs12-dg,0.175,False
universe.json(56),0.1,TOP10,abs12-rw,0.15000000000000002,False
universe.json(56),0.1,TOP10,band3-dg,0.0,False
universe.json(56),0.1,TOP10,band3-rw,0.0,False
universe.json(56),0.1,TOP10,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOP10,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOP10,ebud-0.10,0.025000000000000022,True
universe.json(56),0.1,TOP10,ebud-0.20,0.125,True
universe.json(56),0.1,TOP10,g200-dg,0.0,False
universe.json(56),0.1,TOP10,g200-rw,0.0,False
universe.json(56),0.1,TOP10,stop15,0.0,True
universe.json(56),0.1,TOP10,stop25,0.0,True
universe.json(56),0.1,TOP10,v1gate-dg,0.0,False
universe.json(56),0.1,TOP10,v1gate-rw,0.0,False
universe.json(56),0.1,TOP10,vol60-dg,0.0,False
universe.json(56),0.1,TOP10,vol60-rw,0.0,False
universe.json(56),0.1,TOP20,abs12-dg,0.0,False
universe.json(56),0.1,TOP20,abs12-rw,0.1,False
universe.json(56),0.1,TOP20,band3-dg,0.0,False
universe.json(56),0.1,TOP20,band3-rw,0.0,False
universe.json(56),0.1,TOP20,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOP20,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOP20,ebud-0.10,0.050000000000000044,True
universe.json(56),0.1,TOP20,ebud-0.20,0.050000000000000044,True
universe.json(56),0.1,TOP20,g200-dg,0.0,False
universe.json(56),0.1,TOP20,g200-rw,0.0,False
universe.json(56),0.1,TOP20,stop15,0.02500000000000001,True
universe.json(56),0.1,TOP20,stop25,0.0,True
universe.json(56),0.1,TOP20,v1gate-dg,0.0,False
universe.json(56),0.1,TOP20,v1gate-rw,0.0,False
universe.json(56),0.1,TOP20,vol60-dg,0.0,False
universe.json(56),0.1,TOP20,vol60-rw,0.0,False
universe.json(56),0.1,TOP3,abs12-dg,0.04999999999999999,False
universe.json(56),0.1,TOP3,abs12-rw,0.175,False
universe.json(56),0.1,TOP3,band3-dg,0.024999999999999994,False
universe.json(56),0.1,TOP3,band3-rw,0.125,False
universe.json(56),0.1,TOP3,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOP3,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOP3,ebud-0.10,0.1499999999999999,True
universe.json(56),0.1,TOP3,ebud-0.20,0.17500000000000004,True
universe.json(56),0.1,TOP3,g200-dg,0.25,False
universe.json(56),0.1,TOP3,g200-rw,0.19999999999999998,False
universe.json(56),0.1,TOP3,stop15,0.09999999999999998,True
universe.json(56),0.1,TOP3,stop25,0.07500000000000001,True
universe.json(56),0.1,TOP3,v1gate-dg,0.0,False
universe.json(56),0.1,TOP3,v1gate-rw,0.0,False
universe.json(56),0.1,TOP3,vol60-dg,0.0,False
universe.json(56),0.1,TOP3,vol60-rw,0.0,False
universe.json(56),0.1,TOP40,abs12-dg,0.0,False
universe.json(56),0.1,TOP40,abs12-rw,0.0,False
universe.json(56),0.1,TOP40,band3-dg,0.0,False
universe.json(56),0.1,TOP40,band3-rw,0.0,False
universe.json(56),0.1,TOP40,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOP40,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOP40,ebud-0.10,0.125,True
universe.json(56),0.1,TOP40,ebud-0.20,0.125,True
universe.json(56),0.1,TOP40,g200-dg,0.0,False
universe.json(56),0.1,TOP40,g200-rw,0.0,False
universe.json(56),0.1,TOP40,stop15,0.07500000000000001,True
universe.json(56),0.1,TOP40,stop25,0.0,True
universe.json(56),0.1,TOP40,v1gate-dg,0.0,False
universe.json(56),0.1,TOP40,v1gate-rw,0.0,False
universe.json(56),0.1,TOP40,vol60-dg,0.0,False
universe.json(56),0.1,TOP40,vol60-rw,0.0,False
universe.json(56),0.1,TOP5,abs12-dg,0.125,False
universe.json(56),0.1,TOP5,abs12-rw,0.07500000000000001,False
universe.json(56),0.1,TOP5,band3-dg,0.07500000000000001,False
universe.json(56),0.1,TOP5,band3-rw,0.024999999999999967,False
universe.json(56),0.1,TOP5,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOP5,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOP5,ebud-0.10,0.07499999999999996,True
universe.json(56),0.1,TOP5,ebud-0.20,0.175,True
universe.json(56),0.1,TOP5,g200-dg,0.07500000000000001,False
universe.json(56),0.1,TOP5,g200-rw,0.10000000000000003,False
universe.json(56),0.1,TOP5,stop15,0.0,True
universe.json(56),0.1,TOP5,stop25,0.0,True
universe.json(56),0.1,TOP5,v1gate-dg,0.0,False
universe.json(56),0.1,TOP5,v1gate-rw,0.0,False
universe.json(56),0.1,TOP5,vol60-dg,0.0,False
universe.json(56),0.1,TOP5,vol60-rw,0.0,False
universe.json(56),0.1,TOPALL,abs12-dg,0.0,False
universe.json(56),0.1,TOPALL,abs12-rw,0.025000000000000022,False
universe.json(56),0.1,TOPALL,band3-dg,0.0,False
universe.json(56),0.1,TOPALL,band3-rw,0.0,False
universe.json(56),0.1,TOPALL,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,TOPALL,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,TOPALL,ebud-0.10,0.225,True
universe.json(56),0.1,TOPALL,ebud-0.20,0.425,True
universe.json(56),0.1,TOPALL,g200-dg,0.0,False
universe.json(56),0.1,TOPALL,g200-rw,0.0,False
universe.json(56),0.1,TOPALL,stop15,0.025000000000000022,True
universe.json(56),0.1,TOPALL,stop25,0.0,True
universe.json(56),0.1,TOPALL,v1gate-dg,0.0,False
universe.json(56),0.1,TOPALL,v1gate-rw,0.0,False
universe.json(56),0.1,TOPALL,vol60-dg,0.0,False
universe.json(56),0.1,TOPALL,vol60-rw,0.0,False
universe.json(56),0.1,V1U,abs12-dg,0.025000000000000022,False
universe.json(56),0.1,V1U,abs12-rw,0.0,False
universe.json(56),0.1,V1U,band3-dg,0.050000000000000044,False
universe.json(56),0.1,V1U,band3-rw,0.0,False
universe.json(56),0.1,V1U,ddctl-8/.5/high,0.0,True
universe.json(56),0.1,V1U,ddctl-8/.5/recover,0.0,True
universe.json(56),0.1,V1U,ebud-0.10,0.0,True
universe.json(56),0.1,V1U,ebud-0.20,0.07499999999999996,True
universe.json(56),0.1,V1U,g200-dg,0.0,False
universe.json(56),0.1,V1U,g200-rw,0.02499999999999991,False
universe.json(56),0.1,V1U,stop15,0.049999999999999996,True
universe.json(56),0.1,V1U,stop25,0.0,True
universe.json(56),0.1,V1U,v1gate-dg,0.0,False
universe.json(56),0.1,V1U,v1gate-rw,0.07500000000000007,False
universe.json(56),0.1,V1U,vol60-dg,0.0,False
universe.json(56),0.1,V1U,vol60-rw,0.17500000000000002,False
universe.json(56),0.2,TOP10,abs12-dg,0.024999999999999967,False
universe.json(56),0.2,TOP10,abs12-rw,0.07499999999999996,False
universe.json(56),0.2,TOP10,band3-dg,0.0,False
universe.json(56),0.2,TOP10,band3-rw,0.0,False
universe.json(56),0.2,TOP10,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOP10,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOP10,ebud-0.10,0.07499999999999996,True
universe.json(56),0.2,TOP10,ebud-0.20,0.12500000000000006,True
universe.json(56),0.2,TOP10,g200-dg,0.0,False
universe.json(56),0.2,TOP10,g200-rw,0.0,False
universe.json(56),0.2,TOP10,stop15,0.025,True
universe.json(56),0.2,TOP10,stop25,0.0,True
universe.json(56),0.2,TOP10,v1gate-dg,0.0,False
universe.json(56),0.2,TOP10,v1gate-rw,0.0,False
universe.json(56),0.2,TOP10,vol60-dg,0.0,False
universe.json(56),0.2,TOP10,vol60-rw,0.025000000000000022,False
universe.json(56),0.2,TOP20,abs12-dg,0.025000000000000022,False
universe.json(56),0.2,TOP20,abs12-rw,0.04999999999999999,False
universe.json(56),0.2,TOP20,band3-dg,0.0,False
universe.json(56),0.2,TOP20,band3-rw,0.0,False
universe.json(56),0.2,TOP20,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOP20,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOP20,ebud-0.10,0.125,True
universe.json(56),0.2,TOP20,ebud-0.20,0.125,True
universe.json(56),0.2,TOP20,g200-dg,0.0,False
universe.json(56),0.2,TOP20,g200-rw,0.0,False
universe.json(56),0.2,TOP20,stop15,0.075,True
universe.json(56),0.2,TOP20,stop25,0.0,True
universe.json(56),0.2,TOP20,v1gate-dg,0.0,False
universe.json(56),0.2,TOP20,v1gate-rw,0.0,False
universe.json(56),0.2,TOP20,vol60-dg,0.0,False
universe.json(56),0.2,TOP20,vol60-rw,0.0,False
universe.json(56),0.2,TOP3,abs12-dg,0.125,False
universe.json(56),0.2,TOP3,abs12-rw,0.04999999999999999,False
universe.json(56),0.2,TOP3,band3-dg,0.17500000000000002,False
universe.json(56),0.2,TOP3,band3-rw,0.05000000000000002,False
universe.json(56),0.2,TOP3,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOP3,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOP3,ebud-0.10,0.04999999999999993,True
universe.json(56),0.2,TOP3,ebud-0.20,0.050000000000000044,True
universe.json(56),0.2,TOP3,g200-dg,0.050000000000000044,False
universe.json(56),0.2,TOP3,g200-rw,0.024999999999999967,False
universe.json(56),0.2,TOP3,stop15,0.09999999999999998,True
universe.json(56),0.2,TOP3,stop25,0.024999999999999994,True
universe.json(56),0.2,TOP3,v1gate-dg,0.0,False
universe.json(56),0.2,TOP3,v1gate-rw,0.07499999999999996,False
universe.json(56),0.2,TOP3,vol60-dg,0.0,False
universe.json(56),0.2,TOP3,vol60-rw,0.025000000000000022,False
universe.json(56),0.2,TOP40,abs12-dg,0.0,False
universe.json(56),0.2,TOP40,abs12-rw,0.0,False
universe.json(56),0.2,TOP40,band3-dg,0.0,False
universe.json(56),0.2,TOP40,band3-rw,0.0,False
universe.json(56),0.2,TOP40,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOP40,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOP40,ebud-0.10,0.125,True
universe.json(56),0.2,TOP40,ebud-0.20,0.2,True
universe.json(56),0.2,TOP40,g200-dg,0.0,False
universe.json(56),0.2,TOP40,g200-rw,0.0,False
universe.json(56),0.2,TOP40,stop15,0.19999999999999998,True
universe.json(56),0.2,TOP40,stop25,0.0,True
universe.json(56),0.2,TOP40,v1gate-dg,0.0,False
universe.json(56),0.2,TOP40,v1gate-rw,0.0,False
universe.json(56),0.2,TOP40,vol60-dg,0.0,False
universe.json(56),0.2,TOP40,vol60-rw,0.0,False
universe.json(56),0.2,TOP5,abs12-dg,0.025000000000000022,False
universe.json(56),0.2,TOP5,abs12-rw,0.20000000000000007,False
universe.json(56),0.2,TOP5,band3-dg,0.17500000000000004,False
universe.json(56),0.2,TOP5,band3-rw,0.024999999999999967,False
universe.json(56),0.2,TOP5,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOP5,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOP5,ebud-0.10,0.04999999999999993,True
universe.json(56),0.2,TOP5,ebud-0.20,0.125,True
universe.json(56),0.2,TOP5,g200-dg,0.17500000000000004,False
universe.json(56),0.2,TOP5,g200-rw,0.09999999999999998,False
universe.json(56),0.2,TOP5,stop15,0.025,True
universe.json(56),0.2,TOP5,stop25,0.025,True
universe.json(56),0.2,TOP5,v1gate-dg,0.0,False
universe.json(56),0.2,TOP5,v1gate-rw,0.0,False
universe.json(56),0.2,TOP5,vol60-dg,0.0,False
universe.json(56),0.2,TOP5,vol60-rw,0.025000000000000022,False
universe.json(56),0.2,TOPALL,abs12-dg,0.0,False
universe.json(56),0.2,TOPALL,abs12-rw,0.050000000000000044,False
universe.json(56),0.2,TOPALL,band3-dg,0.0,False
universe.json(56),0.2,TOPALL,band3-rw,0.0,False
universe.json(56),0.2,TOPALL,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,TOPALL,ddctl-8/.5/recover,0.0,True
universe.json(56),0.2,TOPALL,ebud-0.10,0.4,True
universe.json(56),0.2,TOPALL,ebud-0.20,0.5,True
universe.json(56),0.2,TOPALL,g200-dg,0.0,False
universe.json(56),0.2,TOPALL,g200-rw,0.025000000000000022,False
universe.json(56),0.2,TOPALL,stop15,0.22500000000000003,True
universe.json(56),0.2,TOPALL,stop25,0.0,True
universe.json(56),0.2,TOPALL,v1gate-dg,0.0,False
universe.json(56),0.2,TOPALL,v1gate-rw,0.025000000000000022,False
universe.json(56),0.2,TOPALL,vol60-dg,0.0,False
universe.json(56),0.2,TOPALL,vol60-rw,0.0,False
universe.json(56),0.2,V1U,abs12-dg,0.125,False
universe.json(56),0.2,V1U,abs12-rw,0.07499999999999996,False
universe.json(56),0.2,V1U,band3-dg,0.04999999999999993,False
universe.json(56),0.2,V1U,band3-rw,0.050000000000000044,False
universe.json(56),0.2,V1U,ddctl-8/.5/high,0.0,True
universe.json(56),0.2,V1U,ddctl-8/.5/recover,0.050000000000000044,True
universe.json(56),0.2,V1U,ebud-0.10,0.0,True
universe.json(56),0.2,V1U,ebud-0.20,0.0,True
universe.json(56),0.2,V1U,g200-dg,0.04999999999999993,False
universe.json(56),0.2,V1U,g200-rw,0.07500000000000007,False
universe.json(56),0.2,V1U,stop15,0.024999999999999994,True
universe.json(56),0.2,V1U,stop25,0.0,True
universe.json(56),0.2,V1U,v1gate-dg,0.02499999999999991,False
universe.json(56),0.2,V1U,v1gate-rw,0.025000000000000022,False
universe.json(56),0.2,V1U,vol60-dg,0.125,False
universe.json(56),0.2,V1U,vol60-rw,0.25,False
universe_broad.json,0.05,TOP10,abs12-dg,0.024999999999999967,False
universe_broad.json,0.05,TOP10,abs12-rw,0.14999999999999997,False
universe_broad.json,0.05,TOP10,band3-dg,0.0,False
universe_broad.json,0.05,TOP10,band3-rw,0.050000000000000044,False
universe_broad.json,0.05,TOP10,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOP10,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOP10,ebud-0.10,0.0,True
universe_broad.json,0.05,TOP10,ebud-0.20,0.125,True
universe_broad.json,0.05,TOP10,g200-dg,0.0,False
universe_broad.json,0.05,TOP10,g200-rw,0.025000000000000022,False
universe_broad.json,0.05,TOP10,stop15,0.0,True
universe_broad.json,0.05,TOP10,stop25,0.0,True
universe_broad.json,0.05,TOP10,v1gate-dg,0.0,False
universe_broad.json,0.05,TOP10,v1gate-rw,0.0,False
universe_broad.json,0.05,TOP10,vol60-dg,0.0,False
universe_broad.json,0.05,TOP10,vol60-rw,0.0,False
universe_broad.json,0.05,TOP20,abs12-dg,0.0,False
universe_broad.json,0.05,TOP20,abs12-rw,0.0,False
universe_broad.json,0.05,TOP20,band3-dg,0.0,False
universe_broad.json,0.05,TOP20,band3-rw,0.0,False
universe_broad.json,0.05,TOP20,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOP20,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOP20,ebud-0.10,0.0,True
universe_broad.json,0.05,TOP20,ebud-0.20,0.0,True
universe_broad.json,0.05,TOP20,g200-dg,0.0,False
universe_broad.json,0.05,TOP20,g200-rw,0.0,False
universe_broad.json,0.05,TOP20,stop15,0.0,True
universe_broad.json,0.05,TOP20,stop25,0.0,True
universe_broad.json,0.05,TOP20,v1gate-dg,0.0,False
universe_broad.json,0.05,TOP20,v1gate-rw,0.0,False
universe_broad.json,0.05,TOP20,vol60-dg,0.0,False
universe_broad.json,0.05,TOP20,vol60-rw,0.0,False
universe_broad.json,0.05,TOP3,abs12-dg,0.19999999999999998,False
universe_broad.json,0.05,TOP3,abs12-rw,0.0,False
universe_broad.json,0.05,TOP3,band3-dg,0.25,False
universe_broad.json,0.05,TOP3,band3-rw,0.22499999999999998,False
universe_broad.json,0.05,TOP3,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOP3,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOP3,ebud-0.10,0.0,True
universe_broad.json,0.05,TOP3,ebud-0.20,0.04999999999999993,True
universe_broad.json,0.05,TOP3,g200-dg,0.12499999999999994,False
universe_broad.json,0.05,TOP3,g200-rw,0.2,False
universe_broad.json,0.05,TOP3,stop15,0.09999999999999998,True
universe_broad.json,0.05,TOP3,stop25,0.25,True
universe_broad.json,0.05,TOP3,v1gate-dg,0.025000000000000022,False
universe_broad.json,0.05,TOP3,v1gate-rw,0.07499999999999996,False
universe_broad.json,0.05,TOP3,vol60-dg,0.025000000000000022,False
universe_broad.json,0.05,TOP3,vol60-rw,0.15000000000000002,False
universe_broad.json,0.05,TOP40,abs12-dg,0.0,False
universe_broad.json,0.05,TOP40,abs12-rw,0.125,False
universe_broad.json,0.05,TOP40,band3-dg,0.0,False
universe_broad.json,0.05,TOP40,band3-rw,0.0,False
universe_broad.json,0.05,TOP40,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOP40,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOP40,ebud-0.10,0.0,True
universe_broad.json,0.05,TOP40,ebud-0.20,0.02499999999999991,True
universe_broad.json,0.05,TOP40,g200-dg,0.0,False
universe_broad.json,0.05,TOP40,g200-rw,0.0,False
universe_broad.json,0.05,TOP40,stop15,0.0,True
universe_broad.json,0.05,TOP40,stop25,0.0,True
universe_broad.json,0.05,TOP40,v1gate-dg,0.0,False
universe_broad.json,0.05,TOP40,v1gate-rw,0.0,False
universe_broad.json,0.05,TOP40,vol60-dg,0.0,False
universe_broad.json,0.05,TOP40,vol60-rw,0.0,False
universe_broad.json,0.05,TOP5,abs12-dg,0.025000000000000022,False
universe_broad.json,0.05,TOP5,abs12-rw,0.15000000000000002,False
universe_broad.json,0.05,TOP5,band3-dg,0.04999999999999999,False
universe_broad.json,0.05,TOP5,band3-rw,0.14999999999999997,False
universe_broad.json,0.05,TOP5,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOP5,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOP5,ebud-0.10,0.0,True
universe_broad.json,0.05,TOP5,ebud-0.20,0.275,True
universe_broad.json,0.05,TOP5,g200-dg,0.19999999999999998,False
universe_broad.json,0.05,TOP5,g200-rw,0.175,False
universe_broad.json,0.05,TOP5,stop15,0.0,True
universe_broad.json,0.05,TOP5,stop25,0.0,True
universe_broad.json,0.05,TOP5,v1gate-dg,0.07499999999999996,False
universe_broad.json,0.05,TOP5,v1gate-rw,0.0,False
universe_broad.json,0.05,TOP5,vol60-dg,0.07499999999999996,False
universe_broad.json,0.05,TOP5,vol60-rw,0.0,False
universe_broad.json,0.05,TOPALL,abs12-dg,0.0,False
universe_broad.json,0.05,TOPALL,abs12-rw,0.0,False
universe_broad.json,0.05,TOPALL,band3-dg,0.0,False
universe_broad.json,0.05,TOPALL,band3-rw,0.0,False
universe_broad.json,0.05,TOPALL,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,TOPALL,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,TOPALL,ebud-0.10,0.575,True
universe_broad.json,0.05,TOPALL,ebud-0.20,0.375,True
universe_broad.json,0.05,TOPALL,g200-dg,0.0,False
universe_broad.json,0.05,TOPALL,g200-rw,0.0,False
universe_broad.json,0.05,TOPALL,stop15,0.0,True
universe_broad.json,0.05,TOPALL,stop25,0.0,True
universe_broad.json,0.05,TOPALL,v1gate-dg,0.0,False
universe_broad.json,0.05,TOPALL,v1gate-rw,0.0,False
universe_broad.json,0.05,TOPALL,vol60-dg,0.0,False
universe_broad.json,0.05,TOPALL,vol60-rw,0.0,False
universe_broad.json,0.05,V1U,abs12-dg,0.050000000000000044,False
universe_broad.json,0.05,V1U,abs12-rw,0.024999999999999967,False
universe_broad.json,0.05,V1U,band3-dg,0.024999999999999967,False
universe_broad.json,0.05,V1U,band3-rw,0.07500000000000007,False
universe_broad.json,0.05,V1U,ddctl-8/.5/high,0.0,True
universe_broad.json,0.05,V1U,ddctl-8/.5/recover,0.0,True
universe_broad.json,0.05,V1U,ebud-0.10,0.0,True
universe_broad.json,0.05,V1U,ebud-0.20,0.0,True
universe_broad.json,0.05,V1U,g200-dg,0.024999999999999994,False
universe_broad.json,0.05,V1U,g200-rw,0.04999999999999993,False
universe_broad.json,0.05,V1U,stop15,0.0,True
universe_broad.json,0.05,V1U,stop25,0.0,True
universe_broad.json,0.05,V1U,v1gate-dg,0.024999999999999994,False
universe_broad.json,0.05,V1U,v1gate-rw,0.04999999999999993,False
universe_broad.json,0.05,V1U,vol60-dg,0.05,False
universe_broad.json,0.05,V1U,vol60-rw,0.075,False
universe_broad.json,0.1,TOP10,abs12-dg,0.15000000000000002,False
universe_broad.json,0.1,TOP10,abs12-rw,0.07500000000000001,False
