panel,excision,window,book,ddwin_len
U56,CRASH,IS,DISP/HYB/0.2/0.75,20.0
U56,CRASH,IS,DISP/HYB/0.2/1.0,20.0
U56,CRASH,IS,DISP/HYB/0.4/0.25,20.0
U56,CRASH,IS,DISP/HYB/0.4/0.5,20.0
U56,CRASH,IS,DISP/HYB/0.4/0.75,20.0
U56,CRASH,IS,DISP/HYB/0.4/1.0,20.0
U56,CRASH,IS,DISP/HYB/0.6/0.25,102.0
U56,CRASH,IS,DISP/HYB/0.6/0.5,102.0
U56,CRASH,IS,DISP/HYB/0.6/0.75,102.0
U56,CRASH,IS,DISP/HYB/0.6/1.0,102.0
U56,CRASH,OOS,TREND/ROW/nan/0.25,35.0
U56,CRASH,OOS,TREND/ROW/nan/0.5,35.0
U56,CRASH,OOS,TREND/ROW/nan/0.75,35.0
U56,CRASH,OOS,TREND/ROW/nan/1.0,35.0
U56,CRASH,OOS,TREND/AGG/0.2/0.25,287.0
U56,CRASH,OOS,TREND/AGG/0.2/0.5,287.0
U56,CRASH,OOS,TREND/AGG/0.2/0.75,287.0
U56,CRASH,OOS,TREND/AGG/0.2/1.0,287.0
U56,CRASH,OOS,TREND/AGG/0.4/0.25,292.0
U56,CRASH,OOS,TREND/AGG/0.4/0.5,292.0
U56,CRASH,OOS,TREND/AGG/0.4/0.75,292.0
U56,CRASH,OOS,TREND/AGG/0.4/1.0,292.0
U56,CRASH,OOS,TREND/AGG/0.6/0.25,336.0
U56,CRASH,OOS,TREND/AGG/0.6/0.5,336.0
U56,CRASH,OOS,TREND/AGG/0.6/0.75,336.0
U56,CRASH,OOS,TREND/AGG/0.6/1.0,336.0
U56,CRASH,OOS,TREND/HYB/0.2/0.25,35.0
U56,CRASH,OOS,TREND/HYB/0.2/0.5,35.0
U56,CRASH,OOS,TREND/HYB/0.2/0.75,35.0
U56,CRASH,OOS,TREND/HYB/0.2/1.0,35.0
U56,CRASH,OOS,TREND/HYB/0.4/0.25,54.0
U56,CRASH,OOS,TREND/HYB/0.4/0.5,54.0
U56,CRASH,OOS,TREND/HYB/0.4/0.75,54.0
U56,CRASH,OOS,TREND/HYB/0.4/1.0,54.0
U56,CRASH,OOS,TREND/HYB/0.6/0.25,336.0
U56,CRASH,OOS,TREND/HYB/0.6/0.5,336.0
U56,CRASH,OOS,TREND/HYB/0.6/0.75,336.0
U56,CRASH,OOS,TREND/HYB/0.6/1.0,336.0
U56,CRASH,OOS,VOL/ROW/nan/0.25,197.0
U56,CRASH,OOS,VOL/ROW/nan/0.5,236.0
U56,CRASH,OOS,VOL/ROW/nan/0.75,236.0
U56,CRASH,OOS,VOL/ROW/nan/1.0,236.0
U56,CRASH,OOS,VOL/AGG/0.2/0.25,236.0
U56,CRASH,OOS,VOL/AGG/0.2/0.5,236.0
U56,CRASH,OOS,VOL/AGG/0.2/0.75,236.0
U56,CRASH,OOS,VOL/AGG/0.2/1.0,236.0
U56,CRASH,OOS,VOL/AGG/0.4/0.25,236.0
U56,CRASH,OOS,VOL/AGG/0.4/0.5,236.0
U56,CRASH,OOS,VOL/AGG/0.4/0.75,236.0
U56,CRASH,OOS,VOL/AGG/0.4/1.0,236.0
U56,CRASH,OOS,VOL/AGG/0.6/0.25,236.0
U56,CRASH,OOS,VOL/AGG/0.6/0.5,236.0
U56,CRASH,OOS,VOL/AGG/0.6/0.75,236.0
U56,CRASH,OOS,VOL/AGG/0.6/1.0,236.0
U56,CRASH,OOS,VOL/HYB/0.2/0.25,197.0
U56,CRASH,OOS,VOL/HYB/0.2/0.5,236.0
U56,CRASH,OOS,VOL/HYB/0.2/0.75,236.0
U56,CRASH,OOS,VOL/HYB/0.2/1.0,236.0
U56,CRASH,OOS,VOL/HYB/0.4/0.25,197.0
U56,CRASH,OOS,VOL/HYB/0.4/0.5,236.0
U56,CRASH,OOS,VOL/HYB/0.4/0.75,236.0
U56,CRASH,OOS,VOL/HYB/0.4/1.0,236.0
U56,CRASH,OOS,VOL/HYB/0.6/0.25,197.0
U56,CRASH,OOS,VOL/HYB/0.6/0.5,236.0
U56,CRASH,OOS,VOL/HYB/0.6/0.75,236.0
U56,CRASH,OOS,VOL/HYB/0.6/1.0,236.0
U56,CRASH,OOS,MOM/ROW/nan/0.25,59.0
U56,CRASH,OOS,MOM/ROW/nan/0.5,59.0
U56,CRASH,OOS,MOM/ROW/nan/0.75,59.0
U56,CRASH,OOS,MOM/ROW/nan/1.0,59.0
U56,CRASH,OOS,MOM/AGG/0.2/0.25,236.0
U56,CRASH,OOS,MOM/AGG/0.2/0.5,236.0
U56,CRASH,OOS,MOM/AGG/0.2/0.75,236.0
U56,CRASH,OOS,MOM/AGG/0.2/1.0,236.0
U56,CRASH,OOS,MOM/AGG/0.4/0.25,59.0
U56,CRASH,OOS,MOM/AGG/0.4/0.5,374.0
U56,CRASH,OOS,MOM/AGG/0.4/0.75,374.0
U56,CRASH,OOS,MOM/AGG/0.4/1.0,374.0
U56,CRASH,OOS,MOM/AGG/0.6/0.25,35.0
U56,CRASH,OOS,MOM/AGG/0.6/0.5,35.0
U56,CRASH,OOS,MOM/AGG/0.6/0.75,35.0
U56,CRASH,OOS,MOM/AGG/0.6/1.0,35.0
U56,CRASH,OOS,MOM/HYB/0.2/0.25,59.0
U56,CRASH,OOS,MOM/HYB/0.2/0.5,59.0
U56,CRASH,OOS,MOM/HYB/0.2/0.75,59.0
U56,CRASH,OOS,MOM/HYB/0.2/1.0,59.0
U56,CRASH,OOS,MOM/HYB/0.4/0.25,59.0
U56,CRASH,OOS,MOM/HYB/0.4/0.5,59.0
U56,CRASH,OOS,MOM/HYB/0.4/0.75,59.0
U56,CRASH,OOS,MOM/HYB/0.4/1.0,59.0
U56,CRASH,OOS,MOM/HYB/0.6/0.25,35.0
U56,CRASH,OOS,MOM/HYB/0.6/0.5,35.0
U56,CRASH,OOS,MOM/HYB/0.6/0.75,35.0
U56,CRASH,OOS,MOM/HYB/0.6/1.0,35.0
U56,CRASH,OOS,DISP/ROW/nan/0.25,195.0
U56,CRASH,OOS,DISP/ROW/nan/0.5,195.0
U56,CRASH,OOS,DISP/ROW/nan/0.75,195.0
U56,CRASH,OOS,DISP/ROW/nan/1.0,195.0
U56,CRASH,OOS,DISP/AGG/0.2/0.25,236.0
U56,CRASH,OOS,DISP/AGG/0.2/0.5,236.0
U56,CRASH,OOS,DISP/AGG/0.2/0.75,236.0
U56,CRASH,OOS,DISP/AGG/0.2/1.0,236.0
U56,CRASH,OOS,DISP/AGG/0.4/0.25,236.0
U56,CRASH,OOS,DISP/AGG/0.4/0.5,236.0
U56,CRASH,OOS,DISP/AGG/0.4/0.75,236.0
U56,CRASH,OOS,DISP/AGG/0.4/1.0,236.0
U56,CRASH,OOS,DISP/AGG/0.6/0.25,422.0
U56,CRASH,OOS,DISP/AGG/0.6/0.5,422.0
U56,CRASH,OOS,DISP/AGG/0.6/0.75,422.0
U56,CRASH,OOS,DISP/AGG/0.6/1.0,422.0
U56,CRASH,OOS,DISP/HYB/0.2/0.25,195.0
U56,CRASH,OOS,DISP/HYB/0.2/0.5,195.0
U56,CRASH,OOS,DISP/HYB/0.2/0.75,195.0
U56,CRASH,OOS,DISP/HYB/0.2/1.0,195.0
U56,CRASH,OOS,DISP/HYB/0.4/0.25,195.0
U56,CRASH,OOS,DISP/HYB/0.4/0.5,195.0
U56,CRASH,OOS,DISP/HYB/0.4/0.75,195.0
U56,CRASH,OOS,DISP/HYB/0.4/1.0,195.0
U56,CRASH,OOS,DISP/HYB/0.6/0.25,195.0
U56,CRASH,OOS,DISP/HYB/0.6/0.5,195.0
U56,CRASH,OOS,DISP/HYB/0.6/0.75,195.0
U56,CRASH,OOS,DISP/HYB/0.6/1.0,195.0
U56,CAL20,FULL,TREND/ROW/nan/0.25,160.0
U56,CAL20,FULL,TREND/ROW/nan/0.5,160.0
U56,CAL20,FULL,TREND/ROW/nan/0.75,160.0
U56,CAL20,FULL,TREND/ROW/nan/1.0,160.0
U56,CAL20,FULL,TREND/AGG/0.2/0.25,287.0
U56,CAL20,FULL,TREND/AGG/0.2/0.5,287.0
U56,CAL20,FULL,TREND/AGG/0.2/0.75,287.0
U56,CAL20,FULL,TREND/AGG/0.2/1.0,287.0
U56,CAL20,FULL,TREND/AGG/0.4/0.25,111.0
U56,CAL20,FULL,TREND/AGG/0.4/0.5,111.0
U56,CAL20,FULL,TREND/AGG/0.4/0.75,169.0
U56,CAL20,FULL,TREND/AGG/0.4/1.0,169.0
U56,CAL20,FULL,TREND/AGG/0.6/0.25,336.0
U56,CAL20,FULL,TREND/AGG/0.6/0.5,336.0
U56,CAL20,FULL,TREND/AGG/0.6/0.75,336.0
U56,CAL20,FULL,TREND/AGG/0.6/1.0,336.0
U56,CAL20,FULL,TREND/HYB/0.2/0.25,160.0
U56,CAL20,FULL,TREND/HYB/0.2/0.5,160.0
U56,CAL20,FULL,TREND/HYB/0.2/0.75,160.0
U56,CAL20,FULL,TREND/HYB/0.2/1.0,160.0
U56,CAL20,FULL,TREND/HYB/0.4/0.25,277.0
U56,CAL20,FULL,TREND/HYB/0.4/0.5,277.0
U56,CAL20,FULL,TREND/HYB/0.4/0.75,277.0
U56,CAL20,FULL,TREND/HYB/0.4/1.0,277.0
U56,CAL20,FULL,TREND/HYB/0.6/0.25,336.0
U56,CAL20,FULL,TREND/HYB/0.6/0.5,336.0
U56,CAL20,FULL,TREND/HYB/0.6/0.75,336.0
U56,CAL20,FULL,TREND/HYB/0.6/1.0,336.0
U56,CAL20,FULL,VOL/ROW/nan/0.25,197.0
U56,CAL20,FULL,VOL/ROW/nan/0.5,236.0
U56,CAL20,FULL,VOL/ROW/nan/0.75,236.0
U56,CAL20,FULL,VOL/ROW/nan/1.0,236.0
U56,CAL20,FULL,VOL/AGG/0.2/0.25,236.0
U56,CAL20,FULL,VOL/AGG/0.2/0.5,236.0
U56,CAL20,FULL,VOL/AGG/0.2/0.75,236.0
U56,CAL20,FULL,VOL/AGG/0.2/1.0,236.0
U56,CAL20,FULL,VOL/AGG/0.4/0.25,236.0
U56,CAL20,FULL,VOL/AGG/0.4/0.5,236.0
U56,CAL20,FULL,VOL/AGG/0.4/0.75,236.0
U56,CAL20,FULL,VOL/AGG/0.4/1.0,236.0
U56,CAL20,FULL,VOL/AGG/0.6/0.25,236.0
U56,CAL20,FULL,VOL/AGG/0.6/0.5,236.0
U56,CAL20,FULL,VOL/AGG/0.6/0.75,236.0
U56,CAL20,FULL,VOL/AGG/0.6/1.0,236.0
U56,CAL20,FULL,VOL/HYB/0.2/0.25,197.0
U56,CAL20,FULL,VOL/HYB/0.2/0.5,236.0
U56,CAL20,FULL,VOL/HYB/0.2/0.75,236.0
U56,CAL20,FULL,VOL/HYB/0.2/1.0,236.0
U56,CAL20,FULL,VOL/HYB/0.4/0.25,197.0
U56,CAL20,FULL,VOL/HYB/0.4/0.5,236.0
U56,CAL20,FULL,VOL/HYB/0.4/0.75,236.0
U56,CAL20,FULL,VOL/HYB/0.4/1.0,236.0
U56,CAL20,FULL,VOL/HYB/0.6/0.25,197.0
U56,CAL20,FULL,VOL/HYB/0.6/0.5,236.0
U56,CAL20,FULL,VOL/HYB/0.6/0.75,236.0
U56,CAL20,FULL,VOL/HYB/0.6/1.0,236.0
U56,CAL20,FULL,MOM/ROW/nan/0.25,59.0
U56,CAL20,FULL,MOM/ROW/nan/0.5,59.0
U56,CAL20,FULL,MOM/ROW/nan/0.75,59.0
U56,CAL20,FULL,MOM/ROW/nan/1.0,59.0
U56,CAL20,FULL,MOM/AGG/0.2/0.25,236.0
U56,CAL20,FULL,MOM/AGG/0.2/0.5,236.0
U56,CAL20,FULL,MOM/AGG/0.2/0.75,236.0
U56,CAL20,FULL,MOM/AGG/0.2/1.0,236.0
U56,CAL20,FULL,MOM/AGG/0.4/0.25,59.0
U56,CAL20,FULL,MOM/AGG/0.4/0.5,374.0
U56,CAL20,FULL,MOM/AGG/0.4/0.75,374.0
U56,CAL20,FULL,MOM/AGG/0.4/1.0,374.0
U56,CAL20,FULL,MOM/AGG/0.6/0.25,35.0
U56,CAL20,FULL,MOM/AGG/0.6/0.5,35.0
U56,CAL20,FULL,MOM/AGG/0.6/0.75,35.0
U56,CAL20,FULL,MOM/AGG/0.6/1.0,35.0
U56,CAL20,FULL,MOM/HYB/0.2/0.25,59.0
U56,CAL20,FULL,MOM/HYB/0.2/0.5,59.0
U56,CAL20,FULL,MOM/HYB/0.2/0.75,59.0
U56,CAL20,FULL,MOM/HYB/0.2/1.0,59.0
U56,CAL20,FULL,MOM/HYB/0.4/0.25,59.0
U56,CAL20,FULL,MOM/HYB/0.4/0.5,59.0
U56,CAL20,FULL,MOM/HYB/0.4/0.75,59.0
U56,CAL20,FULL,MOM/HYB/0.4/1.0,59.0
U56,CAL20,FULL,MOM/HYB/0.6/0.25,35.0
U56,CAL20,FULL,MOM/HYB/0.6/0.5,35.0
U56,CAL20,FULL,MOM/HYB/0.6/0.75,35.0
U56,CAL20,FULL,MOM/HYB/0.6/1.0,35.0
U56,CAL20,FULL,DISP/ROW/nan/0.25,195.0
U56,CAL20,FULL,DISP/ROW/nan/0.5,195.0
U56,CAL20,FULL,DISP/ROW/nan/0.75,195.0
U56,CAL20,FULL,DISP/ROW/nan/1.0,195.0
U56,CAL20,FULL,DISP/AGG/0.2/0.25,236.0
U56,CAL20,FULL,DISP/AGG/0.2/0.5,236.0
U56,CAL20,FULL,DISP/AGG/0.2/0.75,236.0
U56,CAL20,FULL,DISP/AGG/0.2/1.0,236.0
U56,CAL20,FULL,DISP/AGG/0.4/0.25,236.0
U56,CAL20,FULL,DISP/AGG/0.4/0.5,236.0
U56,CAL20,FULL,DISP/AGG/0.4/0.75,236.0
U56,CAL20,FULL,DISP/AGG/0.4/1.0,236.0
U56,CAL20,FULL,DISP/AGG/0.6/0.25,422.0
U56,CAL20,FULL,DISP/AGG/0.6/0.5,422.0
U56,CAL20,FULL,DISP/AGG/0.6/0.75,422.0
U56,CAL20,FULL,DISP/AGG/0.6/1.0,422.0
U56,CAL20,FULL,DISP/HYB/0.2/0.25,195.0
U56,CAL20,FULL,DISP/HYB/0.2/0.5,195.0
U56,CAL20,FULL,DISP/HYB/0.2/0.75,195.0
U56,CAL20,FULL,DISP/HYB/0.2/1.0,195.0
U56,CAL20,FULL,DISP/HYB/0.4/0.25,195.0
U56,CAL20,FULL,DISP/HYB/0.4/0.5,195.0
U56,CAL20,FULL,DISP/HYB/0.4/0.75,195.0
U56,CAL20,FULL,DISP/HYB/0.4/1.0,195.0
U56,CAL20,FULL,DISP/HYB/0.6/0.25,195.0
U56,CAL20,FULL,DISP/HYB/0.6/0.5,195.0
U56,CAL20,FULL,DISP/HYB/0.6/0.75,195.0
U56,CAL20,FULL,DISP/HYB/0.6/1.0,195.0
U56,CAL20,IS,TREND/ROW/nan/0.25,160.0
U56,CAL20,IS,TREND/ROW/nan/0.5,160.0
U56,CAL20,IS,TREND/ROW/nan/0.75,160.0
U56,CAL20,IS,TREND/ROW/nan/1.0,160.0
U56,CAL20,IS,TREND/AGG/0.2/0.25,51.0
U56,CAL20,IS,TREND/AGG/0.2/0.5,51.0
U56,CAL20,IS,TREND/AGG/0.2/0.75,109.0
U56,CAL20,IS,TREND/AGG/0.2/1.0,109.0
U56,CAL20,IS,TREND/AGG/0.4/0.25,111.0
U56,CAL20,IS,TREND/AGG/0.4/0.5,111.0
U56,CAL20,IS,TREND/AGG/0.4/0.75,169.0
U56,CAL20,IS,TREND/AGG/0.4/1.0,169.0
U56,CAL20,IS,TREND/AGG/0.6/0.25,219.0
U56,CAL20,IS,TREND/AGG/0.6/0.5,219.0
U56,CAL20,IS,TREND/AGG/0.6/0.75,277.0
U56,CAL20,IS,TREND/AGG/0.6/1.0,277.0
U56,CAL20,IS,TREND/HYB/0.2/0.25,160.0
U56,CAL20,IS,TREND/HYB/0.2/0.5,160.0
U56,CAL20,IS,TREND/HYB/0.2/0.75,160.0
U56,CAL20,IS,TREND/HYB/0.2/1.0,160.0
U56,CAL20,IS,TREND/HYB/0.4/0.25,277.0
U56,CAL20,IS,TREND/HYB/0.4/0.5,277.0
U56,CAL20,IS,TREND/HYB/0.4/0.75,277.0
U56,CAL20,IS,TREND/HYB/0.4/1.0,277.0
U56,CAL20,IS,TREND/HYB/0.6/0.25,277.0
U56,CAL20,IS,TREND/HYB/0.6/0.5,277.0
U56,CAL20,IS,TREND/HYB/0.6/0.75,277.0
U56,CAL20,IS,TREND/HYB/0.6/1.0,277.0
U56,CAL20,IS,VOL/ROW/nan/0.25,109.0
U56,CAL20,IS,VOL/ROW/nan/0.5,109.0
U56,CAL20,IS,VOL/ROW/nan/0.75,109.0
U56,CAL20,IS,VOL/ROW/nan/1.0,109.0
U56,CAL20,IS,VOL/AGG/0.2/0.25,21.0
U56,CAL20,IS,VOL/AGG/0.2/0.5,21.0
U56,CAL20,IS,VOL/AGG/0.2/0.75,21.0
U56,CAL20,IS,VOL/AGG/0.2/1.0,21.0
U56,CAL20,IS,VOL/AGG/0.4/0.25,21.0
U56,CAL20,IS,VOL/AGG/0.4/0.5,21.0
U56,CAL20,IS,VOL/AGG/0.4/0.75,21.0
U56,CAL20,IS,VOL/AGG/0.4/1.0,21.0
U56,CAL20,IS,VOL/AGG/0.6/0.25,21.0
U56,CAL20,IS,VOL/AGG/0.6/0.5,21.0
U56,CAL20,IS,VOL/AGG/0.6/0.75,21.0
U56,CAL20,IS,VOL/AGG/0.6/1.0,21.0
U56,CAL20,IS,VOL/HYB/0.2/0.25,109.0
U56,CAL20,IS,VOL/HYB/0.2/0.5,109.0
U56,CAL20,IS,VOL/HYB/0.2/0.75,109.0
U56,CAL20,IS,VOL/HYB/0.2/1.0,109.0
U56,CAL20,IS,VOL/HYB/0.4/0.25,109.0
U56,CAL20,IS,VOL/HYB/0.4/0.5,109.0
U56,CAL20,IS,VOL/HYB/0.4/0.75,109.0
U56,CAL20,IS,VOL/HYB/0.4/1.0,109.0
U56,CAL20,IS,VOL/HYB/0.6/0.25,109.0
U56,CAL20,IS,VOL/HYB/0.6/0.5,109.0
U56,CAL20,IS,VOL/HYB/0.6/0.75,109.0
U56,CAL20,IS,VOL/HYB/0.6/1.0,109.0
U56,CAL20,IS,MOM/ROW/nan/0.25,51.0
U56,CAL20,IS,MOM/ROW/nan/0.5,51.0
U56,CAL20,IS,MOM/ROW/nan/0.75,51.0
U56,CAL20,IS,MOM/ROW/nan/1.0,51.0
U56,CAL20,IS,MOM/AGG/0.2/0.25,51.0
U56,CAL20,IS,MOM/AGG/0.2/0.5,51.0
U56,CAL20,IS,MOM/AGG/0.2/0.75,109.0
U56,CAL20,IS,MOM/AGG/0.2/1.0,109.0
U56,CAL20,IS,MOM/AGG/0.4/0.25,51.0
U56,CAL20,IS,MOM/AGG/0.4/0.5,51.0
U56,CAL20,IS,MOM/AGG/0.4/0.75,109.0
U56,CAL20,IS,MOM/AGG/0.4/1.0,109.0
U56,CAL20,IS,MOM/AGG/0.6/0.25,51.0
U56,CAL20,IS,MOM/AGG/0.6/0.5,51.0
U56,CAL20,IS,MOM/AGG/0.6/0.75,109.0
U56,CAL20,IS,MOM/AGG/0.6/1.0,109.0
U56,CAL20,IS,MOM/HYB/0.2/0.25,51.0
U56,CAL20,IS,MOM/HYB/0.2/0.5,51.0
U56,CAL20,IS,MOM/HYB/0.2/0.75,51.0
U56,CAL20,IS,MOM/HYB/0.2/1.0,51.0
U56,CAL20,IS,MOM/HYB/0.4/0.25,51.0
U56,CAL20,IS,MOM/HYB/0.4/0.5,51.0
U56,CAL20,IS,MOM/HYB/0.4/0.75,51.0
U56,CAL20,IS,MOM/HYB/0.4/1.0,51.0
U56,CAL20,IS,MOM/HYB/0.6/0.25,51.0
U56,CAL20,IS,MOM/HYB/0.6/0.5,51.0
U56,CAL20,IS,MOM/HYB/0.6/0.75,51.0
U56,CAL20,IS,MOM/HYB/0.6/1.0,51.0
U56,CAL20,IS,DISP/ROW/nan/0.25,20.0
U56,CAL20,IS,DISP/ROW/nan/0.5,20.0
U56,CAL20,IS,DISP/ROW/nan/0.75,20.0
U56,CAL20,IS,DISP/ROW/nan/1.0,20.0
U56,CAL20,IS,DISP/AGG/0.2/0.25,21.0
U56,CAL20,IS,DISP/AGG/0.2/0.5,21.0
U56,CAL20,IS,DISP/AGG/0.2/0.75,21.0
U56,CAL20,IS,DISP/AGG/0.2/1.0,21.0
U56,CAL20,IS,DISP/AGG/0.4/0.25,21.0
U56,CAL20,IS,DISP/AGG/0.4/0.5,21.0
U56,CAL20,IS,DISP/AGG/0.4/0.75,21.0
U56,CAL20,IS,DISP/AGG/0.4/1.0,21.0
U56,CAL20,IS,DISP/AGG/0.6/0.25,102.0
U56,CAL20,IS,DISP/AGG/0.6/0.5,102.0
U56,CAL20,IS,DISP/AGG/0.6/0.75,219.0
U56,CAL20,IS,DISP/AGG/0.6/1.0,219.0
U56,CAL20,IS,DISP/HYB/0.2/0.25,20.0
U56,CAL20,IS,DISP/HYB/0.2/0.5,20.0
U56,CAL20,IS,DISP/HYB/0.2/0.75,20.0
U56,CAL20,IS,DISP/HYB/0.2/1.0,20.0
U56,CAL20,IS,DISP/HYB/0.4/0.25,20.0
U56,CAL20,IS,DISP/HYB/0.4/0.5,20.0
U56,CAL20,IS,DISP/HYB/0.4/0.75,20.0
U56,CAL20,IS,DISP/HYB/0.4/1.0,20.0
U56,CAL20,IS,DISP/HYB/0.6/0.25,102.0
U56,CAL20,IS,DISP/HYB/0.6/0.5,102.0
U56,CAL20,IS,DISP/HYB/0.6/0.75,102.0
U56,CAL20,IS,DISP/HYB/0.6/1.0,102.0
U56,CAL20,OOS,TREND/ROW/nan/0.25,35.0
U56,CAL20,OOS,TREND/ROW/nan/0.5,35.0
U56,CAL20,OOS,TREND/ROW/nan/0.75,35.0
U56,CAL20,OOS,TREND/ROW/nan/1.0,35.0
U56,CAL20,OOS,TREND/AGG/0.2/0.25,287.0
U56,CAL20,OOS,TREND/AGG/0.2/0.5,287.0
U56,CAL20,OOS,TREND/AGG/0.2/0.75,287.0
U56,CAL20,OOS,TREND/AGG/0.2/1.0,287.0
U56,CAL20,OOS,TREND/AGG/0.4/0.25,292.0
U56,CAL20,OOS,TREND/AGG/0.4/0.5,292.0
U56,CAL20,OOS,TREND/AGG/0.4/0.75,292.0
U56,CAL20,OOS,TREND/AGG/0.4/1.0,292.0
U56,CAL20,OOS,TREND/AGG/0.6/0.25,336.0
U56,CAL20,OOS,TREND/AGG/0.6/0.5,336.0
U56,CAL20,OOS,TREND/AGG/0.6/0.75,336.0
U56,CAL20,OOS,TREND/AGG/0.6/1.0,336.0
U56,CAL20,OOS,TREND/HYB/0.2/0.25,35.0
U56,CAL20,OOS,TREND/HYB/0.2/0.5,35.0
U56,CAL20,OOS,TREND/HYB/0.2/0.75,35.0
U56,CAL20,OOS,TREND/HYB/0.2/1.0,35.0
U56,CAL20,OOS,TREND/HYB/0.4/0.25,54.0
U56,CAL20,OOS,TREND/HYB/0.4/0.5,54.0
U56,CAL20,OOS,TREND/HYB/0.4/0.75,54.0
U56,CAL20,OOS,TREND/HYB/0.4/1.0,54.0
U56,CAL20,OOS,TREND/HYB/0.6/0.25,336.0
U56,CAL20,OOS,TREND/HYB/0.6/0.5,336.0
U56,CAL20,OOS,TREND/HYB/0.6/0.75,336.0
U56,CAL20,OOS,TREND/HYB/0.6/1.0,336.0
U56,CAL20,OOS,VOL/ROW/nan/0.25,197.0
U56,CAL20,OOS,VOL/ROW/nan/0.5,236.0
U56,CAL20,OOS,VOL/ROW/nan/0.75,236.0
U56,CAL20,OOS,VOL/ROW/nan/1.0,236.0
U56,CAL20,OOS,VOL/AGG/0.2/0.25,236.0
U56,CAL20,OOS,VOL/AGG/0.2/0.5,236.0
U56,CAL20,OOS,VOL/AGG/0.2/0.75,236.0
U56,CAL20,OOS,VOL/AGG/0.2/1.0,236.0
U56,CAL20,OOS,VOL/AGG/0.4/0.25,236.0
U56,CAL20,OOS,VOL/AGG/0.4/0.5,236.0
U56,CAL20,OOS,VOL/AGG/0.4/0.75,236.0
U56,CAL20,OOS,VOL/AGG/0.4/1.0,236.0
U56,CAL20,OOS,VOL/AGG/0.6/0.25,236.0
U56,CAL20,OOS,VOL/AGG/0.6/0.5,236.0
U56,CAL20,OOS,VOL/AGG/0.6/0.75,236.0
U56,CAL20,OOS,VOL/AGG/0.6/1.0,236.0
U56,CAL20,OOS,VOL/HYB/0.2/0.25,197.0
U56,CAL20,OOS,VOL/HYB/0.2/0.5,236.0
U56,CAL20,OOS,VOL/HYB/0.2/0.75,236.0
U56,CAL20,OOS,VOL/HYB/0.2/1.0,236.0
U56,CAL20,OOS,VOL/HYB/0.4/0.25,197.0
U56,CAL20,OOS,VOL/HYB/0.4/0.5,236.0
U56,CAL20,OOS,VOL/HYB/0.4/0.75,236.0
U56,CAL20,OOS,VOL/HYB/0.4/1.0,236.0
U56,CAL20,OOS,VOL/HYB/0.6/0.25,197.0
U56,CAL20,OOS,VOL/HYB/0.6/0.5,236.0
U56,CAL20,OOS,VOL/HYB/0.6/0.75,236.0
U56,CAL20,OOS,VOL/HYB/0.6/1.0,236.0
U56,CAL20,OOS,MOM/ROW/nan/0.25,59.0
U56,CAL20,OOS,MOM/ROW/nan/0.5,59.0
U56,CAL20,OOS,MOM/ROW/nan/0.75,59.0
U56,CAL20,OOS,MOM/ROW/nan/1.0,59.0
U56,CAL20,OOS,MOM/AGG/0.2/0.25,236.0
U56,CAL20,OOS,MOM/AGG/0.2/0.5,236.0
U56,CAL20,OOS,MOM/AGG/0.2/0.75,236.0
U56,CAL20,OOS,MOM/AGG/0.2/1.0,236.0
U56,CAL20,OOS,MOM/AGG/0.4/0.25,59.0
U56,CAL20,OOS,MOM/AGG/0.4/0.5,374.0
U56,CAL20,OOS,MOM/AGG/0.4/0.75,374.0
U56,CAL20,OOS,MOM/AGG/0.4/1.0,374.0
U56,CAL20,OOS,MOM/AGG/0.6/0.25,35.0
U56,CAL20,OOS,MOM/AGG/0.6/0.5,35.0
U56,CAL20,OOS,MOM/AGG/0.6/0.75,35.0
U56,CAL20,OOS,MOM/AGG/0.6/1.0,35.0
U56,CAL20,OOS,MOM/HYB/0.2/0.25,59.0
U56,CAL20,OOS,MOM/HYB/0.2/0.5,59.0
U56,CAL20,OOS,MOM/HYB/0.2/0.75,59.0
U56,CAL20,OOS,MOM/HYB/0.2/1.0,59.0
U56,CAL20,OOS,MOM/HYB/0.4/0.25,59.0
U56,CAL20,OOS,MOM/HYB/0.4/0.5,59.0
U56,CAL20,OOS,MOM/HYB/0.4/0.75,59.0
U56,CAL20,OOS,MOM/HYB/0.4/1.0,59.0
U56,CAL20,OOS,MOM/HYB/0.6/0.25,35.0
U56,CAL20,OOS,MOM/HYB/0.6/0.5,35.0
U56,CAL20,OOS,MOM/HYB/0.6/0.75,35.0
U56,CAL20,OOS,MOM/HYB/0.6/1.0,35.0
U56,CAL20,OOS,DISP/ROW/nan/0.25,195.0
U56,CAL20,OOS,DISP/ROW/nan/0.5,195.0
U56,CAL20,OOS,DISP/ROW/nan/0.75,195.0
U56,CAL20,OOS,DISP/ROW/nan/1.0,195.0
U56,CAL20,OOS,DISP/AGG/0.2/0.25,236.0
U56,CAL20,OOS,DISP/AGG/0.2/0.5,236.0
U56,CAL20,OOS,DISP/AGG/0.2/0.75,236.0
U56,CAL20,OOS,DISP/AGG/0.2/1.0,236.0
U56,CAL20,OOS,DISP/AGG/0.4/0.25,236.0
U56,CAL20,OOS,DISP/AGG/0.4/0.5,236.0
U56,CAL20,OOS,DISP/AGG/0.4/0.75,236.0
U56,CAL20,OOS,DISP/AGG/0.4/1.0,236.0
