child,col,form,source,n_miss,n_src_rows,n_key_cols,shared,zero_overlap_cols,min_col_overlap,is_transform,child_date,source_date,v_namedate,v_git,git_child,git_source,rec_EXACT,rec_1e-06,rec_1e-04,rec_1e-02,rec_5e-02,rec_ANY,T_EXACT,V_EXACT,X_EXACT,T_1e-06,V_1e-06,X_1e-06,T_1e-04,V_1e-04,X_1e-04,T_1e-02,V_1e-02,X_1e-02,T_5e-02,V_5e-02,X_5e-02,T_ANY,V_ANY,X_ANY
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-04_ensemble-plus-momentum_C.grid.csv,12,60,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,12,12,12,12,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-04_sharpe-bound-book-change_cloud.grid.csv,32,96,6,CAGR|Sharpe|MaxDD|H1|H2|turn,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,28,32,32,32,0,0,32,0,0,32,0,0,4,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-04_earnings-season-avoidance_cloud.grid.csv,14,372,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,8,14,14,14,0,0,14,0,0,14,0,0,6,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,10,120,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,10,10,10,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-05_which-asset-carries-S4_C.grid.csv,14,240,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,12,14,14,14,0,0,14,0,0,14,0,0,2,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-05_which-asset-carries-S4_C.standalone.csv,2,12,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,8,600,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,6,8,8,8,0,0,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-05_post-trigger-short-term-reversal_cloud.grid.csv,2,168,6,CAGR|Sharpe|MaxDD|H1|H2|turn,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,join_file,LOOSE,2026-09-06_where-selectivity-and-cost-cross_B.grid.csv,6,420,5,CAGR|Sharpe|MaxDD|H1|H2,CAGR|Sharpe|MaxDD|H1|H2,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,6,6,6,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,file,STRICT,2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.keep.csv,1,10,1,rows,rows,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,file,STRICT,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.cellrho.csv,1,42,1,rows,rows,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,file,STRICT,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.census.csv,1,135,1,rows,rows,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,file,STRICT,2026-09-06_what-modal-share-makes-a-mode-writable_cloud.keep.csv,1,10,1,rows,rows,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,file,STRICT,2026-09-06_where-selectivity-and-cost-cross_cloud.keep.csv,1,14,1,rows,rows,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_files.csv,file,STRICT,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,1,60,1,mode,mode,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_files.csv,file,STRICT,2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,1,48,1,mode,mode,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,file,STRICT,2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,4,60,1,mode,mode,0.0,True,2026-09-06,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,file,STRICT,2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.grid.csv,222,378,1,share,share,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,37,151,151,222,0,0,222,0,0,222,0,0,185,0,0,71,0,0,71,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.grid.csv,269,352,1,share,share,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,43,180,180,269,0,0,269,0,0,269,0,0,226,0,0,89,0,0,89,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,file,STRICT,2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,2844,516,1,dial,dial,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,2844,0,0,2844,0,0,2844,0,0,2844,0,0,2844,0,0,2844,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,file,STRICT,2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,490,1792,1,dial,dial,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,490,0,0,490,0,0,490,0,0,490,0,0,490,0,0,490,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,file,STRICT,2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,1,30240,1,dial,dial,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,file,STRICT,2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.financing.csv,1,2385,1,dial,dial,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,file,STRICT,2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,1,665,1,dial,dial,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,file,STRICT,2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,1,1792,1,dial,dial,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,file,STRICT,2026-09-06_what-modal-share-makes-a-mode-writable_cloud.walkforward.csv,1,490,1,dial,dial,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.censusfiles.csv,file,STRICT,2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.elig.csv,1,5,1,n_cols,n_cols,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,9,1003,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,3,66,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-book-share-price-a-tilt_C.grid.csv,9,189,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-book-share-price-a-tilt_C.transfer.csv,4,12,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-book-share-price-a-tilt_C.walkforward.csv,4,18,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,9,741,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_does-share-price-any-key-or-only-vol_B.walkforward.csv,6,24,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,9,384,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.walkforward.csv,3,54,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,9,1003,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-screen-is-a-book-size-rule_cloud.picks.csv,3,99,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-screen-is-a-book-size-rule_cloud.walkforward.csv,3,99,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-share-at-which-ranking-stops-paying_cloud.grid.csv,9,294,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-share-at-which-ranking-stops-paying_cloud.walkforward.csv,4,17,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_B.curve.csv,3,486,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_B.grid.csv,9,486,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_B.walkforward.csv,6,144,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.curve.csv,2,352,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.grid.csv,6,352,1,panel,panel,0.0,True,2026-09-06,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-06_is-n20-a-constant-or-a-grid-edge_C.grid.csv,21,84,2,panel|mean_elig,mean_elig,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,9,462,1,panel,panel,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.census.csv,file,STRICT,2026-09-06_what-predicts-a-panel_B.points.csv,2,21,1,panel,panel,0.0,True,2026-09-06,2026-09-06,False,True,1789040539,1789040539,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-04_52w-high-proximity_C.grid.csv,1,28,1,n,n,0.0,True,2026-09-07,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,1,12,1,regret,regret,0.0,True,2026-09-07,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-04_sector-only-universe_C.grid.csv,1,30,1,n,n,0.0,True,2026-09-07,2026-09-04,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_back-fill-the-swapped-coefficient-audit_B.grid.csv,1,352,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,1,176,1,regret,regret,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,1,484,1,regret,regret,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,1,132,1,regret,regret,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_delete-the-scaler-on-small_cloud.grid.csv,1,640,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,1,1003,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_does-book-share-price-a-tilt_C.grid.csv,1,189,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_does-book-share-price-a-tilt_C.walkforward.csv,1,18,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,file,STRICT,2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,1,741,1,n,n,0.0,True,2026-09-07,2026-09-05,False,True,1789040539,1789040539,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
