file,admitted,reason,rate_col,delta_col,rows,anchor_cert
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,False,no fire-rate column,,,,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.constants.csv,False,no fire-rate column,,,,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,False,no fire-rate column,,,,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.paired.csv,False,no fire-rate column,,,,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.ic.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.overlap.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.regression.csv,False,no fire-rate column,,,,
2026-09-05_does-share-price-any-key-or-only-vol_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.cells.csv,False,no fire-rate column,,,,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.choices.csv,False,no fire-rate column,,,,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,False,no fire-rate column,,,,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,False,no fire-rate column,,,,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.keep.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.modes.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.paired.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.refs.csv,False,no fire-rate column,,,,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.paramgrid.csv,False,no fire-rate column,,,,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.pricelist.csv,False,no fire-rate column,,,,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.stability.csv,False,no fire-rate column,,,,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.financing.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.keep.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.ladder.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.paired.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.picks.csv,False,no fire-rate column,,,,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_fixed-gross-S4-blend_cloud.cadence.csv,False,no fire-rate column,,,,
2026-09-05_fixed-gross-S4-blend_cloud.costladder.csv,False,no fire-rate column,,,,
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_fixed-gross-S4-blend_cloud.oos.csv,False,no fire-rate column,,,,
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.census.csv,False,no fire-rate column,,,,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.spread.csv,False,no fire-rate column,,,,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.calibration.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.ladder_calibration.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.paired.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.separation.csv,False,no fire-rate column,,,,
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.frontier.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.is_frontier.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.sensitivity.csv,False,no fire-rate column,,,,
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.intervals.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.intervals4a.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.joint.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.selectors.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-keep-bar_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.bargrid.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.intervals.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.is_oos.csv,False,no fire-rate column,,,,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.band.csv,False,no fire-rate column,,,,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,False,no fire-rate column,,,,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.keep.csv,False,no fire-rate column,,,,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.zone.csv,False,no fire-rate column,,,,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,False,no fire-rate column,,,,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.corpus.csv,False,no fire-rate column,,,,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.books.csv,False,no fire-rate column,,,,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.coeff.csv,False,no fire-rate column,,,,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-Calmar-immunity-general_C.alignment.csv,False,no fire-rate column,,,,
2026-09-05_is-Calmar-immunity-general_C.cells.csv,False,no fire-rate column,,,,
2026-09-05_is-Calmar-immunity-general_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_is-Calmar-immunity-general_C.immunity.csv,False,no fire-rate column,,,,
2026-09-05_is-Calmar-immunity-general_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,False,no fire-rate column,,,,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.decomp.csv,False,no fire-rate column,,,,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.reproduction.csv,False,no fire-rate column,,,,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.audit.csv,False,no fire-rate column,,,,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,False,no fire-rate column,,,,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.repro.csv,False,no fire-rate column,,,,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.cellrho.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.census.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.confound.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.summary.csv,False,no fire-rate column,,,,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.clause.csv,False,no fire-rate column,,,,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.keep.csv,False,no fire-rate column,,,,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.null.csv,False,no fire-rate column,,,,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,False,no fire-rate column,,,,
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_is-the-defensive-class-one-book_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_is-the-defensive-class-one-book_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.bars.csv,False,no fire-rate column,,,,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.books.csv,False,no fire-rate column,,,,
2026-09-05_is-the-gross-ladder-worth-running-at-all_B.grid.csv,False,no fire-rate column,,,,
