file,dial,cell,n_values,n_rungs,c_lo,c_hi,argmax_lo,gap,tilt,ratio,matched_margin,pred_published,pred_matched,actual_rerank,degenerate_gap,endpoint_rerank,interior_only,n_distinct_argmax,first_move,rule
2026-09-05_cagr-floor-calibration_B.ladder.csv,m,small|TOP20|False,19,2,10.0,25.0,1.0,0.00017331298150369268,0.0,0.0,-0.00020765132027377245,False,False,False,False,False,0,1,,STRICT
2026-09-05_cagr-floor-calibration_B.ladder.csv,m,small|EWall|False,19,2,10.0,25.0,0.1,8.069485811090793e-05,0.0016231729647905294,20.11494911558828,0.00021711443994654276,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|-1,3,2,10.0,25.0,0.15,0.0496901572501782,0.0,0.0,-0.05271578182425,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|0,3,2,10.0,25.0,0.15,0.034623747033285,0.0,0.0,-0.0377113912859582,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|1,3,2,10.0,25.0,0.15,0.0519972973385767,0.0,0.0,-0.0565349149008552,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|2,3,2,10.0,25.0,0.15,0.0129298107432771,0.0,0.0,-0.018228225354671,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|3,3,2,10.0,25.0,0.1,0.0170999274729424,0.0057740933805835015,0.3376677117326947,-0.0113258340923589,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|4,3,2,10.0,25.0,0.15,0.0269942724282321,0.0,0.0,-0.0335637261442347,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|5,3,2,10.0,25.0,0.15,0.0458043059148589,0.0,0.0,-0.0501301956906231,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|6,3,2,10.0,25.0,0.15,0.0414785941302289,0.0,0.0,-0.0470161893906471,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|7,3,2,10.0,25.0,0.1,0.0420085210815233,0.0059786307602400016,0.142319477246953,-0.0360298903212833,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|8,3,2,10.0,25.0,0.15,0.0132757391864077,0.0,0.0,-0.0180389282996967,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|9,3,2,10.0,25.0,0.15,0.0036460221483316,0.0,0.0,-0.0081098282626195,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|10,3,2,10.0,25.0,0.15,0.0050340425958796,0.0,0.0,-0.0089352570664795,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|11,3,2,10.0,25.0,0.15,0.0343393194629353,0.0,0.0,-0.039247708263136,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|12,3,2,10.0,25.0,0.1,0.0260349410676956,0.0040245592183107,0.15458299705177403,-0.0220103818493849,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|13,3,2,10.0,25.0,0.15,0.0071155140543146,0.0,0.0,-0.0108530578353807,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|14,3,2,10.0,25.0,0.15,0.0341534663211369,0.0,0.0,-0.037302395515547,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|15,3,2,10.0,25.0,0.06,0.0478068014271357,0.01197499216292,0.2504872069546752,-0.0358318092642157,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|16,3,2,10.0,25.0,0.1,0.0289155545930481,0.004860829071752799,0.16810430026894393,-0.0240547255212953,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|17,3,2,10.0,25.0,0.06,0.0033161242544672,0.012072756502153,3.640622478451949,0.0087566322476858,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|18,3,2,10.0,25.0,0.15,0.0089809359007708,0.0,0.0,-0.0134411408835188,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,0.5|19,3,2,10.0,25.0,0.15,0.0007267964472708,0.0,0.0,-0.0041557406098441,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|-1,3,2,10.0,25.0,0.15,0.1090207253120126,0.0,0.0,-0.1143709803103093,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|0,3,2,10.0,25.0,0.15,0.078679684792625,0.0,0.0,-0.0840005085539749,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|1,3,2,10.0,25.0,0.15,0.1176420812473933,0.0,0.0,-0.1255147900200435,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|2,3,2,10.0,25.0,0.15,0.0398594672824115,0.0,0.0,-0.0493669216394704,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|3,3,2,10.0,25.0,0.1,0.0150958545791262,0.009790791765581001,0.6485748596915621,-0.005305062813545199,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|4,3,2,10.0,25.0,0.15,0.0701964681152924,0.0,0.0,-0.0764744504890716,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|5,3,2,10.0,25.0,0.15,0.1016165898619341,0.0,0.0,-0.109477429864438,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|6,3,2,10.0,25.0,0.15,0.0961559899593422,0.0,0.0,-0.1060622292824422,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|7,3,2,10.0,25.0,0.1,0.0627142263447233,0.009770578166975803,0.15579524354282157,-0.0529436481777475,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|8,3,2,10.0,25.0,0.15,0.0389623211577685,0.0,0.0,-0.047331633963602,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|9,3,2,10.0,25.0,0.15,0.017881958152881,0.0,0.0,-0.0259202462705719,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|10,3,2,10.0,25.0,0.15,0.0194806236654487,0.0,0.0,-0.026533185464616,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|11,3,2,10.0,25.0,0.15,0.0791104715159558,0.0,0.0,-0.0881351748983229,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|12,3,2,10.0,25.0,0.1,0.0405893792027292,0.007112554573938501,0.17523191321586554,-0.0334768246287907,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|13,3,2,10.0,25.0,0.15,0.0243080878155299,0.0,0.0,-0.0309630407688312,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|14,3,2,10.0,25.0,0.15,0.0785489915075581,0.0,0.0,-0.083933949526014,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|15,3,2,10.0,25.0,0.06,0.0397545057860568,0.018607529213772497,0.46806088632848164,-0.0211469765722843,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|16,3,2,10.0,25.0,0.1,0.0406737842981617,0.0079429675874131,0.19528469564539858,-0.0327308167107486,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|17,3,2,10.0,25.0,0.15,0.0547067238947478,0.0,0.0,-0.0606771566990034,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|18,3,2,10.0,25.0,0.15,0.0259929338556854,0.0,0.0,-0.0342660623680628,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,thr,1.0|19,3,2,10.0,25.0,0.15,0.0074876913634591,0.0,0.0,-0.0138848358840881,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.06|0.5,21,2,10.0,25.0,15.0,0.0444906771726685,0.0072818322814200975,0.16367096983395593,-0.04458844151190149,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.06|1.0,21,2,10.0,25.0,15.0,0.1049007031641552,0.013349532476282107,0.12725875112001794,-0.1035357741422557,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.1|0.5,21,2,10.0,25.0,7.0,0.013092966488475202,0.0029530061861682074,0.22554141483272921,-0.011975164799988,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.1|1.0,21,2,10.0,25.0,7.0,0.022040442046561602,0.004449754405625902,0.20189043378647126,-0.019466823548956798,False,False,False,False,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.15|0.5,21,2,10.0,25.0,-1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,draw,0.15|1.0,21,2,10.0,25.0,-1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,f,broad|M|S4|g1.00|False|False,3,5,5.0,25.0,0.25,0.06582970316026326,0.010351795015966607,0.15725112705984756,-0.05547790814429666,False,False,False,False,False,0,1,,STRICT
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,f,broad|M|S3|g1.00|False|False,3,5,5.0,25.0,0.25,0.07968374882053397,0.011513933505738136,0.14449537924815947,-0.06816981531479584,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,u56|V1u|False,19,2,10.0,25.0,0.1,6.868883381083712e-05,0.0017038707227097494,24.805643482054975,0.00033473498815217786,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,u56|EWall|True,15,2,10.0,25.0,0.8,0.00011458913817397054,0.0,0.0,-0.0001944691920845456,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,u56|EWall|False,4,2,10.0,25.0,1.0,9.12220229969396e-05,0.0,0.0,-0.0001435420866913174,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,broad|V1u|False,19,2,10.0,25.0,1.0,4.866061451003212e-06,0.0,0.0,-3.9399193360045714e-05,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,broad|EWall|True,14,2,10.0,25.0,0.75,7.375950529486808e-05,0.0,0.0,-0.00016827159336996124,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,broad|EWall|False,5,2,10.0,25.0,1.0,3.9062784611409995e-05,0.0,0.0,-9.577193320686695e-05,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,small|V1u|False,19,2,10.0,25.0,0.1,4.147901904349993e-05,0.0006315484584143612,15.22573274339113,8.333211994956957e-05,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,small|TOP20|False,19,2,10.0,25.0,1.0,0.00017331298150369268,0.0,0.0,-0.00020765132027377245,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,m,small|EWall|False,19,2,10.0,25.0,0.1,8.069485811090793e-05,0.0016231729647905294,20.11494911558828,0.00021711443994654276,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,u56|V1u|False,19,2,10.0,25.0,0.1,6.868883381083712e-05,0.0017038707227097494,24.805643482054975,0.00033473498815217786,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,u56|EWall|True,15,2,10.0,25.0,0.8,0.00011458913817397054,0.0,0.0,-0.0001944691920845456,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,u56|EWall|False,4,2,10.0,25.0,1.0,9.12220229969396e-05,0.0,0.0,-0.0001435420866913174,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,broad|V1u|False,19,2,10.0,25.0,1.0,4.866061451003212e-06,0.0,0.0,-3.9399193360045714e-05,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,broad|EWall|True,14,2,10.0,25.0,0.75,7.375950529486808e-05,0.0,0.0,-0.00016827159336996124,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,broad|EWall|False,5,2,10.0,25.0,1.0,3.9062784611409995e-05,0.0,0.0,-9.577193320686695e-05,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,small|V1u|False,19,2,10.0,25.0,0.1,4.147901904349993e-05,0.0006315484584143612,15.22573274339113,8.333211994956957e-05,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,small|TOP20|False,19,2,10.0,25.0,1.0,0.00017331298150369268,0.0,0.0,-0.00020765132027377245,False,False,False,False,False,0,1,,STRICT
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,m,small|EWall|False,19,2,10.0,25.0,0.1,8.069485811090793e-05,0.0016231729647905294,20.11494911558828,0.00021711443994654276,True,True,True,False,True,0,2,25.0,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.05|half|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.05|skip|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.1|half|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.1|skip|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.2|half|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,K,MAX|BROAD136|BUDGET|0.2|skip|False,4,2,10.0,25.0,20.0,0.0,0.0,0.0,0.0,False,False,False,True,False,0,1,,STRICT
