file,status,reason,rows,n4b
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,drop,no 4b pass column,300,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_Tclause.csv,drop,no 4b pass column,120,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.reproduction.csv,drop,no 4b pass column,4,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,drop,no 4b pass column,120,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.census.csv,drop,no 4b pass column,3315,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.clause.csv,drop,no 4b pass column,360,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,drop,no 4b pass column,906,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.keyic.csv,drop,no 4b pass column,75,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.swap.csv,drop,no 4b pass column,540,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,census,,906,177.0
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.walkforward.csv,drop,no dial with an explicit OFF level,18,4.0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,census,,1003,162.0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,drop,no dial with an explicit OFF level,66,19.0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.ladder.csv,drop,no 4b pass column,10,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.null.csv,drop,no 4b pass column,6,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.percell.csv,drop,no 4b pass column,66,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,drop,no dial with an explicit OFF level,11,6.0
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,drop,no 4b pass column,2120,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.deviations.csv,drop,no 4b pass column,63,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,drop,no 4b pass column,1908,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,drop,no 4b pass column,1908,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.modes.csv,drop,no 4b pass column,10,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.paired.csv,drop,no 4b pass column,100,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,drop,no 4b pass column,94,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,drop,no 4b pass column,6048,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.modes.csv,drop,no 4b pass column,10,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.paired.csv,drop,no 4b pass column,140,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.walkforward.csv,drop,no dial with an explicit OFF level,80,75.0
2026-09-05_does-book-share-price-a-tilt_C.grid.csv,drop,no dial with an explicit OFF level,189,25.0
2026-09-05_does-book-share-price-a-tilt_C.matched.csv,drop,no 4b pass column,9,
2026-09-05_does-book-share-price-a-tilt_C.overlap.csv,drop,no 4b pass column,21,
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,drop,no 4b pass column,126,
2026-09-05_does-book-share-price-a-tilt_C.transfer.csv,drop,no dial with an explicit OFF level,12,2.0
2026-09-05_does-book-share-price-a-tilt_C.walkforward.csv,drop,no 4b pass column,18,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.choices.csv,drop,no 4b pass column,575,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.constants.csv,drop,no 4b pass column,28,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,drop,no dial with an explicit OFF level,805,59.0
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,drop,no 4b pass column,805,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.paired.csv,drop,no 4b pass column,32,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.walkforward.csv,drop,no 4b pass column,20,
2026-09-05_does-share-price-any-key-or-only-vol_B.delta.csv,drop,no 4b pass column,684,
2026-09-05_does-share-price-any-key-or-only-vol_B.grid.csv,drop,no dial with an explicit OFF level,741,93.0
2026-09-05_does-share-price-any-key-or-only-vol_B.ic.csv,drop,no 4b pass column,18,
2026-09-05_does-share-price-any-key-or-only-vol_B.overlap.csv,drop,no 4b pass column,252,
2026-09-05_does-share-price-any-key-or-only-vol_B.regression.csv,drop,no 4b pass column,42,
2026-09-05_does-share-price-any-key-or-only-vol_B.walkforward.csv,drop,no 4b pass column,24,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.cells.csv,drop,no 4b pass column,6,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.choices.csv,drop,no 4b pass column,300,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.grid.csv,drop,no 4b pass column,1200,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.ladder.csv,drop,no 4b pass column,3000,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,drop,no dial with an explicit OFF level,24,9.0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,drop,no dial with an explicit OFF level,4370,222.0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,drop,no dial with an explicit OFF level,4370,222.0
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,drop,no 4b pass column,6900,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.keep.csv,drop,no dial with an explicit OFF level,10,10.0
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,drop,no 4b pass column,30240,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.modes.csv,drop,no 4b pass column,50,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.paired.csv,drop,no 4b pass column,700,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.refs.csv,drop,no 4b pass column,30,
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.walkforward.csv,drop,no dial with an explicit OFF level,80,80.0
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.grid.csv,census,,612,68.0
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.paramgrid.csv,drop,no 4b pass column,9,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.pricelist.csv,drop,no 4b pass column,576,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.stability.csv,drop,no 4b pass column,192,
2026-09-05_execution-lag-sensitivity-of-the-price-list_C.walkforward.csv,drop,no dial with an explicit OFF level,64,20.0
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.financing.csv,drop,no 4b pass column,2385,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.keep.csv,drop,no 4b pass column,1802,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.ladder.csv,drop,no 4b pass column,1802,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.paired.csv,drop,no 4b pass column,36,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.picks.csv,drop,no 4b pass column,6,
2026-09-05_extend-the-three-degenerate-ladders-past-their-endpoints_C.walkforward.csv,drop,no 4b pass column,55,
2026-09-05_fixed-gross-S4-blend_cloud.cadence.csv,drop,no 4b pass column,8,
2026-09-05_fixed-gross-S4-blend_cloud.costladder.csv,drop,no 4b pass column,10,
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,drop,no 4b pass column,600,
2026-09-05_fixed-gross-S4-blend_cloud.oos.csv,drop,no 4b pass column,20,
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,drop,no 4b pass column,120,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.census.csv,drop,no 4b pass column,44,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.grid.csv,census,,1440,95.0
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.spread.csv,drop,no 4b pass column,360,
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.walkforward.csv,census,,216,17.0
2026-09-05_gross-as-the-missing-third-bar_B.calibration.csv,drop,no 4b pass column,70,
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,drop,no 4b pass column,306,
2026-09-05_gross-as-the-missing-third-bar_B.ladder.csv,drop,no 4b pass column,342,
2026-09-05_gross-as-the-missing-third-bar_B.ladder_calibration.csv,drop,no 4b pass column,70,
2026-09-05_gross-as-the-missing-third-bar_B.paired.csv,drop,no 4b pass column,10,
2026-09-05_gross-as-the-missing-third-bar_B.separation.csv,drop,no 4b pass column,34,
2026-09-05_gross-as-the-missing-third-bar_B.walkforward.csv,drop,no 4b pass column,720,
2026-09-05_gross-dispersion-not-gross-level_cloud.frontier.csv,drop,no 4b pass column,81,
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,drop,no 4b pass column,306,
2026-09-05_gross-dispersion-not-gross-level_cloud.is_frontier.csv,drop,no 4b pass column,81,
2026-09-05_gross-dispersion-not-gross-level_cloud.ladder.csv,drop,no 4b pass column,342,
2026-09-05_gross-dispersion-not-gross-level_cloud.sensitivity.csv,drop,no 4b pass column,41,
2026-09-05_gross-dispersion-not-gross-level_cloud.walkforward.csv,drop,no 4b pass column,90,
2026-09-05_gross-interval-as-a-keep-bar_B.grid.csv,drop,no 4b pass column,42,
2026-09-05_gross-interval-as-a-keep-bar_B.intervals.csv,drop,no 4b pass column,306,
2026-09-05_gross-interval-as-a-keep-bar_B.intervals4a.csv,drop,no 4b pass column,306,
2026-09-05_gross-interval-as-a-keep-bar_B.joint.csv,drop,no 4b pass column,51,
2026-09-05_gross-interval-as-a-keep-bar_B.selectors.csv,drop,no 4b pass column,90,
2026-09-05_gross-interval-as-a-keep-bar_B.walkforward.csv,drop,no 4b pass column,306,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.bargrid.csv,drop,no 4b pass column,52,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.intervals.csv,drop,no 4b pass column,1836,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.is_oos.csv,drop,no 4b pass column,306,
2026-09-05_gross-interval-as-a-pre-registered-KEEP-bar_B.walkforward.csv,drop,no 4b pass column,90,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.band.csv,drop,no 4b pass column,8,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.flip.csv,drop,no 4b pass column,1440,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.keep.csv,drop,no dial with an explicit OFF level,180,28.0
2026-09-05_how-many-draws-does-clause-11b-need_cloud.walkforward.csv,drop,no 4b pass column,198,
2026-09-05_how-many-draws-does-clause-11b-need_cloud.zone.csv,drop,no 4b pass column,8,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.argmax.csv,drop,no 4b pass column,51,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.corpus.csv,drop,no 4b pass column,12,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,drop,no 4b pass column,510,
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.walkforward.csv,drop,no 4b pass column,153,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.books.csv,drop,no 4b pass column,24,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.coeff.csv,drop,no 4b pass column,289,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,drop,no dial with an explicit OFF level,480,14.0
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.walkforward.csv,drop,no 4b pass column,72,
2026-09-05_is-Calmar-immunity-general_C.alignment.csv,drop,no 4b pass column,144,
2026-09-05_is-Calmar-immunity-general_C.cells.csv,drop,no 4b pass column,648,
2026-09-05_is-Calmar-immunity-general_C.grid.csv,census,,306,29.0
2026-09-05_is-Calmar-immunity-general_C.immunity.csv,drop,no 4b pass column,36,
2026-09-05_is-Calmar-immunity-general_C.walkforward.csv,drop,no 4b pass column,36,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.arms.csv,drop,no dial with an explicit OFF level,688,32.0
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.decomp.csv,drop,no 4b pass column,12,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.reproduction.csv,drop,no 4b pass column,10,
2026-09-05_is-PRICE-NEG-the-only-arm-that-is-both-large-and-helpful_B.walkforward.csv,drop,no 4b pass column,108,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.audit.csv,drop,no 4b pass column,61,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,census,,1003,162.0
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.repro.csv,drop,no 4b pass column,18,
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.walkforward.csv,drop,no 4b pass column,66,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.cellrho.csv,drop,no 4b pass column,42,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.census.csv,drop,no 4b pass column,135,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.confound.csv,drop,no 4b pass column,6,
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,drop,no dial with an explicit OFF level,384,28.0
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.summary.csv,drop,no dial with an explicit OFF level,9,7.0
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.walkforward.csv,drop,no dial with an explicit OFF level,54,12.0
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.clause.csv,drop,no 4b pass column,96,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.grid.csv,drop,no 4b pass column,120,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.keep.csv,drop,no 4b pass column,120,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.null.csv,drop,no 4b pass column,10344,
2026-09-05_is-the-conditional-sleeve-anything-at-all_B.walkforward.csv,drop,no 4b pass column,12,
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,census,,138,0.0
