file,col,n,n_pass,n_defined,defined_on_fail,cond4b,outcome_set
2026-09-04_crypto-sleeve_C.grid.csv,OOS_MaxDD,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,IS_Sharpe,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,IS_MaxDD,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,CRY_CAGR,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,CRY_Sharpe,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,CRY_MaxDD,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,turn,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,gross,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,cw_mean,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,cw_max,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,p4a,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,f4b,78,19,78,59,False,
2026-09-04_crypto-sleeve_C.grid.csv,universe,78,19,78,59,False,
2026-09-04_drawdown-control_C.grid.csv,uni,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,book,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,cost,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,arm,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,D,882,52,864,818,False,
2026-09-04_drawdown-control_C.grid.csv,k,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,reset,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,CAGR,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,Sharpe,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,MaxDD,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,Vol,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,H1,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,H2,882,52,722,670,False,
2026-09-04_drawdown-control_C.grid.csv,IS_Sharpe,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,OOS_CAGR,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,OOS_Sharpe,882,52,722,670,False,
2026-09-04_drawdown-control_C.grid.csv,OOS_MaxDD,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,TO,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,gross,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,cut_days,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,episodes,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,y2020,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,y2022,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,m_H1,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,m_H2,882,52,722,670,False,
2026-09-04_drawdown-control_C.grid.csv,m_OOS,882,52,722,670,False,
2026-09-04_drawdown-control_C.grid.csv,m_DD,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,m_CAGR,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,f4b,882,52,882,830,False,
2026-09-04_drawdown-control_C.grid.csv,p4a,882,52,882,830,False,
2026-09-04_drawdown-control_C.ladder.csv,uni,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,book,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,m,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,CAGR,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,Sharpe,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,MaxDD,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,H1,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,H2,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,OOS_Sharpe,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,gross,114,5,114,109,False,
2026-09-04_drawdown-control_C.ladder.csv,TO,114,5,114,109,False,
2026-09-04_drawdown-control_C.rates.csv,uni,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,book,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,arm,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,reset,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,D,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,k,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,dCAGR,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,dMaxDD,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,rate_DD,288,17,231,226,False,O_SHARE
2026-09-04_drawdown-control_C.rates.csv,rate_gross,288,17,288,271,False,O_SHARE
2026-09-04_drawdown-control_C.rates.csv,dominated,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,dSharpe,288,17,288,271,False,O_MARGIN
2026-09-04_drawdown-control_C.rates.csv,gross,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,gm_m,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,gm_gross,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,gm_CAGR,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,gm_MaxDD,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,gm_Sharpe,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,vs_gm_CAGR,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,vs_gm_MaxDD,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,vs_gm_Sharpe,288,17,288,271,False,
2026-09-04_drawdown-control_C.rates.csv,ctl_p4b,288,17,288,271,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,uni,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,book,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,arm,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,kind,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,cost,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,CAGR,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,Sharpe,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,MaxDD,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,H1,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,H2,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,IS_CAGR,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,IS_Sharpe,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,IS_MaxDD,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,OOS_CAGR,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,OOS_Sharpe,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,OOS_MaxDD,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,TO,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,gross,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,cut_days,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,stops,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,y2020,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,y2022,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,m_H1,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,m_H2,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,m_OOS,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,m_DD,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,m_CAGR,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,f4b,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,p4a,204,29,204,175,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,uni,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,book,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,cost,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,arm,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,kind,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dCAGR,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dMaxDD,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,rate,192,29,138,109,False,O_SHARE
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,lever,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dominated,192,29,138,109,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,dSharpe,192,29,192,163,False,O_MARGIN
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,gross,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,TO,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,md_ctl_CAGR,192,29,163,134,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,vs_matchedDD,192,29,163,134,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,IS_rate,192,29,100,75,False,O_SHARE
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,IS_dMaxDD,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,IS_lever,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,OOS_rate,192,29,138,109,False,O_SHARE
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,OOS_dMaxDD,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,OOS_lever,192,29,192,163,False,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,p4a,192,29,192,163,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,book,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,instrument,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,gm,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dCAGR_pp,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dSharpe,84,20,84,64,False,O_MARGIN
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dMaxDD_pp,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,t_dSharpe,84,20,84,64,False,O_MARGIN
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dTO,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,dGross,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,universe,84,20,84,64,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,universe,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,book,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,fam,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,param,368,112,336,244,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,gm,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,cost,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,arm,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,CAGR,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,Sharpe,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,MaxDD,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,H1,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,H2,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,IS_Sharpe,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,OOS_CAGR,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,OOS_Sharpe,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,OOS_MaxDD,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,TO,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,gross,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,gross_reb,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,bind,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,p4a,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,m_H1,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,m_H2,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,m_OOS,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,m_DD,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,m_CAGR,368,112,368,256,False,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,f4b,368,112,368,256,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,uni,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,conv,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,K,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,d,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,D,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,arm,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,bps,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,CAGR,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,Sharpe,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,MaxDD,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,H1,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,H2,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,oCAGR,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,oSharpe,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,oMaxDD,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,held,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,gross,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,turn,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,p4a,312,37,312,275,False,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,fails,312,37,312,275,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,universe,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,book,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,mask,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,months,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,f,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,CAGR,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,Sharpe,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,dSharpe,150,16,150,134,False,O_MARGIN
2026-09-04_monthly-seasonality_cloud.grid.csv,MaxDD,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,H1,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,H2,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,OOS,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,turn,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,pass4a,150,16,150,134,False,
2026-09-04_monthly-seasonality_cloud.grid.csv,IS_Sharpe,150,16,150,134,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,tag,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,core,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,f,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,thr,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,cagr,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,sharpe,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,dd,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,h1,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,h2,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,oos,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,verdict,42,2,42,40,False,
2026-09-04_rsi2-sleeve_cloud.grid.csv,pass4a,42,2,42,40,False,
2026-09-04_sector-only-universe_C.grid.csv,point,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,panel,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,kind,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,n,30,6,18,14,False,
2026-09-04_sector-only-universe_C.grid.csv,names,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,CAGR,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,Vol,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,Sharpe,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,MaxDD,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,H1,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,H2,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,IS_Sharpe,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,IS_MaxDD,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,OOS_CAGR,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,OOS_Sharpe,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,OOS_MaxDD,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,turn,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,gross,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,elig,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,p4a,30,6,30,24,False,
2026-09-04_sector-only-universe_C.grid.csv,f4b,30,6,30,24,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,grid,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,param,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,CAGR,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,Sharpe,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,MaxDD,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,H1,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,H2,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,turn,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,IS_CAGR,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,IS_Sharpe,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,IS_MaxDD,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,OOS_CAGR,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,OOS_Sharpe,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,OOS_MaxDD,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,f4b,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,f4a,122,122,122,0,False,
2026-09-04_selectability-pre-test_cloud.grid.csv,oos4b,122,122,122,0,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,CAGR,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,Sharpe,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,MaxDD,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,H1,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,H2,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,oSharpe,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,oCAGR,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,oMaxDD,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,fails,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,p4a,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,uni,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,family,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,arm,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,bps,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,turn,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,resid,96,27,16,12,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,gross,96,27,96,69,False,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,bind,96,27,36,28,False,
2026-09-04_turnover-budget_B.grid.csv,book,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,inst,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,param,176,40,160,130,False,
2026-09-04_turnover-budget_B.grid.csv,cost,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,CAGR,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,Sharpe,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,MaxDD,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,H1,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,H2,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,IS_Sharpe,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,OOS_CAGR,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,OOS_Sharpe,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,OOS_MaxDD,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,TO,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,gross,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,p4a,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,m_H1,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,m_H2,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,m_OOS,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,m_DD,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,m_CAGR,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,f4b,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,arm,176,40,176,136,False,
2026-09-04_turnover-budget_B.grid.csv,universe,176,40,176,136,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,point,48,25,48,23,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,book,48,25,48,23,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,spec,48,25,48,23,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,mode,48,25,48,23,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,CAGR,48,25,48,23,False,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,Vol,48,25,48,23,False,
