band,floor_def,file,label,kind,row,m,real,lo,med,hi,width,excess,inside,pub_verdict,dispersion,floor,applicable,unreadable,below_floor
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,10,28,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,11,28,0.0,0.0,0.0,0.0627083333333331,0.0627083333333331,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,12,63,0.7936507936507936,0.682468694096601,0.8176910299003322,0.91566985645933,0.23320116236272892,-0.02404023624953855,True,INSIDE,1.4691673228851923,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,13,63,0.7936507936507936,0.6974060822898033,0.8315602836879432,0.914624060150376,0.21721797786057273,-0.03790949003714961,True,INSIDE,1.3684732605216083,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,14,63,0.7936507936507936,0.6917832167832167,0.8333333333333334,0.9388955582232892,0.24711234144007244,-0.039682539682539764,True,INSIDE,1.5568077510724565,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,15,63,0.7936507936507936,0.7058155080213904,0.8297872340425532,0.9387755102040816,0.2329600021826912,-0.03613644039175956,True,INSIDE,1.4676480137509547,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,16,63,0.746031746031746,0.6372420262664166,0.7875939849624061,0.880416068866571,0.2431740426001544,-0.04156223893066002,True,INSIDE,1.3927240621645203,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,17,63,0.746031746031746,0.6406816760475298,0.7831010452961673,0.8826797385620915,0.24199806251456168,-0.03706929926442126,True,INSIDE,1.5245877938417387,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,18,63,0.746031746031746,0.6275927089880579,0.7900856793145654,0.9214285714285712,0.2938358624405133,-0.04405393328281937,True,INSIDE,1.682878121250212,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,19,63,0.746031746031746,0.631578947368421,0.7857142857142857,0.9230769230769232,0.2914979757085022,-0.03968253968253965,True,INSIDE,1.6694884063305122,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,24,28,0.2142857142857142,0.4474789915966386,0.6666666666666666,0.8669632925472747,0.41948430095063605,-0.45238095238095244,False,BELOW,1.3050622696242011,3.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,25,28,0.2142857142857142,0.4684873949579832,0.6666666666666666,0.8523627075351213,0.38387531257713814,-0.45238095238095244,False,BELOW,1.1942787502399854,3.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,26,28,0.2142857142857142,0.434472049689441,0.6666666666666666,0.834259259259259,0.39978720956981806,-0.45238095238095244,False,BELOW,1.2437824297727673,3.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,27,28,0.2142857142857142,0.434472049689441,0.6521739130434783,0.8214285714285714,0.3869565217391304,-0.4378881987577641,False,BELOW,1.3543478260869566,3.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,28,28,0.1785714285714285,0.3071428571428571,0.5119047619047619,0.7518709677419354,0.4447281105990783,-0.33333333333333337,False,BELOW,1.3835985663082435,5.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,29,28,0.1785714285714285,0.2913690476190476,0.5358974358974359,0.7199092741935483,0.42854022657450075,-0.3573260073260074,False,BELOW,1.4998907930107523,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,30,28,0.1785714285714285,0.2913690476190476,0.5358974358974359,0.7250278086763067,0.4336587610572591,-0.3573260073260074,False,BELOW,1.5178056637004067,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,31,28,0.1785714285714285,0.3038363171355499,0.5217391304347826,0.7188125,0.41497618286445004,-0.3431677018633541,False,BELOW,1.2910370133560667,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,32,28,0.0,0.0,0.0,0.0608455882352941,0.0608455882352941,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,33,28,0.0,0.0,0.0,0.0627083333333333,0.0627083333333333,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,34,28,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,35,28,0.0,0.0,0.0,0.0627083333333331,0.0627083333333331,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,36,43,0.813953488372093,0.6908613445378151,0.8141447368421053,0.9260689655172414,0.23520762097942627,-0.00019124847001228407,True,INSIDE,1.2642409627644162,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,37,43,0.813953488372093,0.7050709939148073,0.8275862068965517,0.9205517241379312,0.21548073022312386,-0.013632718524458687,True,INSIDE,1.1582089249492908,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,38,43,0.813953488372093,0.689100985221675,0.8275862068965517,0.937594696969697,0.24849371174802204,-0.013632718524458687,True,INSIDE,1.3356537006456184,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,39,43,0.813953488372093,0.7037037037037037,0.8275862068965517,0.9375,0.23379629629629628,-0.013632718524458687,True,INSIDE,1.2566550925925926,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,40,43,0.7674418604651163,0.6217948717948718,0.7819293478260869,0.8848888888888888,0.26309401709401703,-0.014487487360970608,True,INSIDE,1.257004748338081,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,41,43,0.7674418604651163,0.6394814814814815,0.7759856630824373,0.8894444444444444,0.24996296296296283,-0.008543802617321017,True,INSIDE,1.1942674897119334,3.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,42,43,0.7674418604651163,0.6247844827586206,0.782608695652174,0.9233516483516484,0.29856716559302776,-0.015166835187057637,True,INSIDE,1.4264875689444656,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,43,43,0.7674418604651163,0.6331481481481481,0.7831962397179788,0.920153846153846,0.28700569800569786,-0.015754379252862494,True,INSIDE,1.3712494460272229,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,48,20,0.75,0.6666666666666666,0.8257575757575758,0.9230769230769232,0.2564102564102566,-0.0757575757575758,True,INSIDE,1.0256410256410264,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,49,20,0.75,0.691025641025641,0.8333333333333334,0.9375,0.246474358974359,-0.08333333333333337,True,INSIDE,0.985897435897436,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,50,20,0.75,0.6923076923076923,0.8377192982456141,0.9375,0.2451923076923077,-0.08771929824561409,True,INSIDE,0.9807692307692308,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,51,20,0.75,0.7135714285714286,0.8333333333333334,0.9375,0.22392857142857137,-0.08333333333333337,True,INSIDE,0.8957142857142855,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,52,20,0.7,0.6203216374269006,0.7857142857142857,0.875,0.2546783625730994,-0.08571428571428574,True,INSIDE,1.0187134502923976,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,53,20,0.7,0.6151709401709402,0.8,0.9097902097902096,0.29461926961926943,-0.10000000000000009,True,INSIDE,0.9820642320642317,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,54,20,0.7,0.6153846153846154,0.8,0.9285714285714286,0.3131868131868132,-0.10000000000000009,True,INSIDE,1.0439560439560442,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,55,20,0.7,0.6153846153846154,0.7857142857142857,0.9285714285714286,0.3131868131868132,-0.08571428571428574,True,INSIDE,1.2527472527472527,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,60,23,0.8260869565217391,0.6666666666666666,0.7928571428571429,0.9718749999999998,0.3052083333333332,0.03322981366459621,True,INSIDE,1.1699652777777776,14.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,61,23,0.8260869565217391,0.6666666666666666,0.8125,0.9335416666666668,0.2668750000000002,0.013586956521739135,True,INSIDE,1.0230208333333344,15.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,62,23,0.8260869565217391,0.6666666666666666,0.8235294117647058,0.9376838235294116,0.27101715686274497,0.002557544757033292,True,INSIDE,1.0388991013071889,16.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,63,23,0.8260869565217391,0.6666666666666666,0.8235294117647058,0.9413398692810456,0.274673202614379,0.002557544757033292,True,INSIDE,1.0529139433551193,16.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,64,23,0.8260869565217391,0.6153846153846154,0.75,0.9201923076923076,0.3048076923076922,0.07608695652173914,True,INSIDE,1.1684294871794871,11.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,65,23,0.8260869565217391,0.6153846153846154,0.75,0.9233516483516484,0.307967032967033,0.07608695652173914,True,INSIDE,1.1805402930402933,11.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,66,23,0.8260869565217391,0.6153846153846154,0.7857142857142857,0.9333333333333332,0.3179487179487178,0.04037267080745344,True,INSIDE,1.2188034188034187,13.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,67,23,0.8260869565217391,0.6153846153846154,0.7857142857142857,0.9333333333333332,0.3179487179487178,0.04037267080745344,True,INSIDE,1.2188034188034187,13.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,72,20,0.8,0.6666666666666666,0.8284313725490196,0.8970588235294117,0.23039215686274506,-0.028431372549019507,True,INSIDE,0.9215686274509802,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,73,20,0.8,0.691025641025641,0.8461538461538461,0.9335416666666668,0.2425160256410258,-0.0461538461538461,True,INSIDE,0.9700641025641032,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,74,20,0.8,0.6923076923076923,0.8461538461538461,0.9375,0.2451923076923077,-0.0461538461538461,True,INSIDE,0.9807692307692308,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,75,20,0.8,0.7055882352941177,0.8377192982456141,0.9375,0.23191176470588226,-0.03771929824561404,True,INSIDE,0.927647058823529,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,76,20,0.7,0.6130341880341881,0.8,0.875,0.2619658119658119,-0.10000000000000009,True,INSIDE,0.8732193732193733,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,77,20,0.7,0.6153846153846154,0.8,0.9103030303030302,0.29491841491841475,-0.10000000000000009,True,INSIDE,0.9830613830613827,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,78,20,0.7,0.6153846153846154,0.8,0.9333333333333332,0.3179487179487178,-0.10000000000000009,True,INSIDE,1.0598290598290596,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,79,20,0.7,0.625,0.7857142857142857,0.9288095238095236,0.30380952380952364,-0.08571428571428574,True,INSIDE,1.2152380952380946,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,84,9,0.3333333333333333,0.5,0.75,0.9258333333333332,0.4258333333333332,-0.4166666666666667,False,BELOW,0.7664999999999996,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,85,9,0.3333333333333333,0.5,0.7777777777777778,0.9366666666666664,0.4366666666666664,-0.4444444444444445,False,BELOW,0.9824999999999995,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,86,9,0.3333333333333333,0.5,0.8,1.0,0.5,-0.46666666666666673,False,BELOW,1.125,2.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,87,9,0.3333333333333333,0.5,0.8,0.9288095238095236,0.42880952380952364,-0.46666666666666673,False,BELOW,0.9648214285714283,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,88,9,0.3333333333333333,0.375,0.6,0.8562499999999998,0.48124999999999984,-0.26666666666666666,False,BELOW,0.8662499999999996,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,89,9,0.3333333333333333,0.3729166666666667,0.6306818181818181,0.8580357142857142,0.48511904761904756,-0.2973484848484848,False,BELOW,0.8732142857142856,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,90,9,0.3333333333333333,0.3333333333333333,0.6306818181818181,0.8571428571428571,0.5238095238095237,-0.2973484848484848,True,INSIDE,0.9428571428571426,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,91,9,0.3333333333333333,0.3333333333333333,0.6201923076923077,0.8461538461538461,0.5128205128205128,-0.2868589743589744,True,INSIDE,0.9230769230769229,1.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,92,9,0.0,0.0,0.0,0.0,0.0,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,93,9,0.0,0.0,0.0,0.0,0.0,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,94,9,0.0,0.0,0.0,0.0,0.0,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,95,9,0.0,0.0,0.0,0.0,0.0,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,96,19,0.1578947368421052,0.36875,0.5555555555555556,0.7930288461538461,0.42427884615384603,-0.3976608187134504,False,BELOW,1.1516140109890107,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,97,19,0.1578947368421052,0.332051282051282,0.5634920634920635,0.7707692307692308,0.4387179487179488,-0.4055973266499583,False,BELOW,1.1908058608058611,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,98,19,0.1578947368421052,0.3333333333333333,0.5555555555555556,0.7694055944055944,0.4360722610722611,-0.3976608187134504,False,BELOW,1.1836247086247087,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,99,19,0.1578947368421052,0.3333333333333333,0.5454545454545454,0.75,0.4166666666666667,-0.3875598086124402,False,BELOW,1.1309523809523812,4.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,100,19,0.1052631578947368,0.2602272727272727,0.4545454545454545,0.6965384615384614,0.43631118881118874,-0.3492822966507177,False,BELOW,1.1842732267732266,5.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,101,19,0.1052631578947368,0.2303418803418803,0.4615384615384615,0.6923076923076923,0.461965811965812,-0.35627530364372473,False,BELOW,1.2539072039072041,5.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,102,19,0.1052631578947368,0.2303418803418803,0.4615384615384615,0.6875,0.4571581196581197,-0.35627530364372473,False,BELOW,1.2408577533577536,5.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,103,19,0.1052631578947368,0.2303418803418803,0.4545454545454545,0.6666666666666666,0.43632478632478633,-0.3492822966507177,False,BELOW,1.1843101343101343,5.0,True,False,False
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,104,19,0.0,0.0,0.0,0.1187499999999999,0.1187499999999999,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,105,19,0.0,0.0,0.0,0.1118055555555555,0.1118055555555555,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,106,19,0.0,0.0,0.0,0.1118055555555553,0.1118055555555553,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,107,19,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,True,INSIDE,1.0,,True,True,True
5-95,FEAS,2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,108,20,0.75,0.6666666666666666,0.8257575757575758,0.9230769230769232,0.2564102564102566,-0.0757575757575758,True,INSIDE,1.0256410256410264,2.0,True,False,False
