script,artefact,carrier,kind,status,n,n_result,n_meta,matched_lines,unmatched_lines,committed_lines,worst,worst_result,worst_meta,note
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.console.txt,console,text,OK,479,479.0,0.0,76.0,6.0,82.0,5.0,5.0,0.0,
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.decomp.csv,artefact,csv,OK,2940,2940.0,0.0,,,,0.017439502483581004,0.017439502483581004,0.0,
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.grid.csv,artefact,csv,OK,18620,18620.0,0.0,,,,0.03332566724460195,0.03332566724460195,0.0,
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.keep.csv,artefact,csv,OK,252,252.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.rungcurve.csv,artefact,csv,OK,248,248.0,0.0,,,,2.928664072632944,2.928664072632944,0.0,
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.walkforward.csv,artefact,csv,OK,2940,2940.0,0.0,,,,0.017439502483581004,0.017439502483581004,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.console.txt,console,text,OK,1328,854.0,474.0,182.0,0.0,182.0,1.5,0.02199999999999991,1.5,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.grid.csv,artefact,csv,OK,280,280.0,0.0,,,,0.0012524573183633203,0.0012524573183633203,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.partial.csv,artefact,csv,OK,72,72.0,0.0,,,,0.0,0.0,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.points.csv,artefact,csv,OK,147,147.0,0.0,,,,0.0005841745093387862,0.0005841745093387862,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.properties.csv,artefact,csv,OK,84,84.0,0.0,,,,0.00042923835360702574,0.00042923835360702574,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.race.csv,artefact,csv,OK,50,50.0,0.0,,,,0.0,0.0,0.0,
2026-09-06_what-predicts-a-panel_B.py,2026-09-06_what-predicts-a-panel_B.walkforward.csv,artefact,csv,OK,40,40.0,0.0,,,,0.000501267993144705,0.000501267993144705,0.0,
2026-09-04_broad-H2-binding-bar_cloud.py,2026-09-04_broad-H2-binding-bar_cloud.console.txt,console,text,OK,2136,2079.0,57.0,241.0,3.0,244.0,2.3333333333333335,0.25,2.3333333333333335,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.console.txt,console,text,OK,1031,663.0,368.0,250.0,10.0,260.0,1.5,1.4838709677419355,1.5,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.bookgrid.csv,artefact,csv,OK,1512,1512.0,0.0,,,,0.0167913327829172,0.0167913327829172,0.0,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.census.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (41, 17) vs fresh (87, 17)"
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.console.txt,artefact,text,OK,1031,663.0,368.0,250.0,10.0,260.0,1.5,1.4838709677419355,1.5,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.keeppaths.csv,artefact,csv,OK,50,50.0,0.0,,,,0.016577387896882408,0.016577387896882408,0.0,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.pinned.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (33, 17) vs fresh (79, 17)"
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.repro.csv,artefact,csv,OK,30,30.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.sensitivity.csv,artefact,csv,OK,60,60.0,0.0,,,,1.6896551724137931,1.6896551724137931,0.0,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.walkforward.csv,artefact,csv,OK,56,56.0,0.0,,,,0.016577387896882408,0.016577387896882408,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.console.txt,console,text,OK,2287,2271.0,16.0,344.0,0.0,344.0,0.05084745762711865,0.05084745762711865,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.book.csv,artefact,csv,OK,984000,984000.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.boot.csv,artefact,csv,OK,24000,24000.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.bydial.csv,artefact,csv,OK,88,88.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.cells.csv,artefact,csv,OK,15680,15680.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.conditional.csv,artefact,csv,OK,90,90.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.console.txt,artefact,text,OK,2287,2271.0,16.0,344.0,0.0,344.0,0.05084745762711865,0.05084745762711865,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.curves.csv,artefact,csv,OK,984,984.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.loo.csv,artefact,csv,OK,90,90.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.params.csv,artefact,csv,OK,576,576.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.regions.csv,artefact,csv,OK,132,132.0,0.0,,,,0.0,0.0,0.0,
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.py,2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.walkforward.csv,artefact,csv,OK,144,144.0,0.0,,,,0.0,0.0,0.0,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.console.txt,console,text,OK,1558,1496.0,62.0,225.0,1.0,226.0,1.5,0.4,1.5,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.console.txt,artefact,text,OK,1558,1496.0,62.0,225.0,1.0,226.0,1.5,0.4,1.5,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.curve.csv,artefact,csv,OK,1320,1320.0,0.0,,,,0.02001154991342223,0.02001154991342223,0.0,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.dslope.csv,artefact,csv,OK,240,240.0,0.0,,,,0.07771456857899517,0.07771456857899517,0.0,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.grid.csv,artefact,csv,OK,4200,4200.0,0.0,,,,1.0,1.0,0.0,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.keepcandidate.csv,artefact,csv,OK,99,99.0,0.0,,,,0.016210571400380847,0.016210571400380847,0.0,
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,2026-09-05_is-the-value-cost-parallelism-general_cloud.walkforward.csv,artefact,csv,OK,432,432.0,0.0,,,,0.016210571400380847,0.016210571400380847,0.0,
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.console.txt,console,text,OK,1486,1486.0,0.0,166.0,26.0,192.0,5.357142857142857,5.357142857142857,0.0,
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.census.csv.gz,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (12539, 24) vs fresh (20635, 24)"
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.grid.csv,artefact,csv,OK,25088,25088.0,0.0,,,,1.0,1.0,0.0,
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.instances.csv,artefact,csv,OK,400,400.0,0.0,,,,5.285714285714286,5.285714285714286,0.0,
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.keeppaths.csv,artefact,csv,OK,378,378.0,0.0,,,,1.0,1.0,0.0,
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.rungcurve.csv,artefact,csv,STRUCTURAL,0,,,,,,inf,inf,,"committed (80, 19) vs fresh (82, 19)"
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.walkforward.csv,artefact,csv,OK,5418,5418.0,0.0,,,,0.022829570804772603,0.022829570804772603,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.console.txt,console,text,OK,1114,1067.0,47.0,207.0,0.0,207.0,1.5,0.07142857142857142,1.5,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.arms.csv,artefact,csv,OK,9225,9225.0,0.0,,,,1.0,1.0,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.cells.csv,artefact,csv,OK,1134,1134.0,0.0,,,,0.08694462762188282,0.08694462762188282,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.cellslopes.csv,artefact,csv,OK,1512,1512.0,0.0,,,,0.12208760368183547,0.12208760368183547,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.console.txt,artefact,text,OK,1114,1067.0,47.0,207.0,0.0,207.0,1.5,0.07142857142857142,1.5,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.keeppaths.csv,artefact,csv,OK,30,30.0,0.0,,,,0.07142857142857142,0.07142857142857142,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.picks.csv,artefact,csv,OK,4536,4536.0,0.0,,,,0.014085531830805326,0.014085531830805326,0.0,
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.walkforward.csv,artefact,csv,OK,286,286.0,0.0,,,,0.049157013889301104,0.049157013889301104,0.0,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.console.txt,console,text,OK,3567,3529.0,38.0,538.0,0.0,538.0,0.2,0.005689999999999973,0.2,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.console.txt,artefact,text,OK,3567,3529.0,38.0,538.0,0.0,538.0,0.2,0.005689999999999973,0.2,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.nested.csv,artefact,csv,OK,756,756.0,0.0,,,,3.885780586188048e-15,3.885780586188048e-15,0.0,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.power.csv,artefact,csv,OK,108,108.0,0.0,,,,1.1657341758564144e-15,1.1657341758564144e-15,0.0,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.regressions.csv,artefact,csv,OK,3744,3744.0,0.0,,,,2.677071233660119e-13,2.677071233660119e-13,0.0,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.s7_ladder.csv,artefact,csv,OK,36,36.0,0.0,,,,0.0,0.0,0.0,
2026-09-09_name-level-fixed-effects_B.py,2026-09-09_name-level-fixed-effects_B.walkforward.csv,artefact,csv,OK,80,80.0,0.0,,,,0.0,0.0,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.console.txt,console,text,OK,1312,1075.0,237.0,192.0,6.0,198.0,1.5,0.8006861682918022,1.5,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.deciles.csv,artefact,csv,OK,70,70.0,0.0,,,,0.21875,0.21875,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.grid.csv,artefact,csv,OK,585,585.0,0.0,,,,0.8006860525227898,0.8006860525227898,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.lengthmatched.csv,artefact,csv,OK,120,120.0,0.0,,,,0.0234375,0.0234375,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.perbook.csv,artefact,csv,OK,72,72.0,0.0,,,,0.11465307963854925,0.11465307963854925,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.pricelist.csv,artefact,csv,OK,2688,2688.0,0.0,,,,1.0,1.0,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.reproduction.csv,artefact,csv,OK,7,7.0,0.0,,,,0.034482758620689655,0.034482758620689655,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.rule8windows.csv,artefact,csv,OK,24,24.0,0.0,,,,6.374253939242061e-07,6.374253939242061e-07,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.troughs.csv,artefact,csv,OK,104,104.0,0.0,,,,0.0,0.0,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.walkforward.csv,artefact,csv,OK,1350,1350.0,0.0,,,,0.017623745703440274,0.017623745703440274,0.0,
2026-09-05_shallow-window-prices-are-not-prices_C.py,2026-09-05_shallow-window-prices-are-not-prices_C.windows.csv,artefact,csv,OK,13120,13120.0,0.0,,,,0.75,0.75,0.0,
2026-09-04_drawdown-insurance-price-list_B.py,2026-09-04_drawdown-insurance-price-list_B.console.txt,console,text,OK,7667,7622.0,45.0,690.0,6.0,696.0,1.5,0.6,1.5,
2026-09-04_drawdown-insurance-price-list_B.py,2026-09-04_drawdown-insurance-price-list_B.grid.csv,artefact,csv,OK,5100,5100.0,0.0,,,,1.0,1.0,0.0,
2026-09-04_drawdown-insurance-price-list_B.py,2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,artefact,csv,OK,3456,3456.0,0.0,,,,1.0,1.0,0.0,
2026-09-04_asset-class-dispersion_B.py,2026-09-04_asset-class-dispersion_B.out.txt,console,text,OK,1693,1110.0,583.0,196.0,4.0,200.0,2.3333333333333335,2.227,2.3333333333333335,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.console.txt,console,text,OK,2311,2290.0,21.0,305.0,12.0,317.0,0.4521,0.4521,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.controls.csv,artefact,csv,OK,28,28.0,0.0,,,,0.17918208179182077,0.17918208179182077,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.d3.csv,artefact,csv,OK,1152,1152.0,0.0,,,,0.0,0.0,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.discrimination.csv,artefact,csv,OK,144,144.0,0.0,,,,0.12448755124487551,0.12448755124487551,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.grid.csv,artefact,csv,OK,3936,3936.0,0.0,,,,1.0,1.0,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.keeppaths.csv,artefact,csv,OK,16,16.0,0.0,,,,0.0,0.0,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.premise.csv,artefact,csv,OK,12,12.0,0.0,,,,0.04,0.04,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.rankcorr.csv,artefact,csv,OK,9,9.0,0.0,,,,0.0,0.0,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.selection.csv,artefact,csv,OK,84,84.0,0.0,,,,1.1009436917674975e-08,1.1009436917674975e-08,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.strata.csv,artefact,csv,OK,28,28.0,0.0,,,,0.45215478452154784,0.45215478452154784,0.0,
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.walkforward.csv,artefact,csv,OK,1638,1638.0,0.0,,,,2.1492221979890758e-07,2.1492221979890758e-07,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.console.txt,console,text,OK,6888,6877.0,11.0,635.0,3.0,638.0,1.5242,1.5242,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.console.txt,artefact,text,OK,6888,6877.0,11.0,635.0,3.0,638.0,1.5242,1.5242,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.curve.csv,artefact,csv,OK,288,288.0,0.0,,,,0.0760736196319019,0.0760736196319019,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.flips.csv,artefact,csv,OK,102,102.0,0.0,,,,0.0010241819218927096,0.0010241819218927096,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.grid.csv,artefact,csv,OK,6528,6528.0,0.0,,,,0.049906538726623983,0.049906538726623983,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,artefact,csv,OK,7752,7752.0,0.0,,,,0.049906538726623983,0.049906538726623983,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.oos4b.csv,artefact,csv,OK,410,410.0,0.0,,,,0.009888094725902241,0.009888094725902241,0.0,
2026-09-06_gate-instrument-speed-curve_cloud.py,2026-09-06_gate-instrument-speed-curve_cloud.walkforward.csv,artefact,csv,OK,408,408.0,0.0,,,,0.022085889570552186,0.022085889570552186,0.0,
2026-09-04_gross-exposure-is-the-error_B.py,2026-09-04_gross-exposure-is-the-error_B.console.txt,console,text,OK,11067,10677.0,390.0,947.0,8.0,955.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,
2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.py,2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.console.txt,console,text,OK,2651,2561.0,90.0,360.0,3.0,363.0,1.5,1.0,1.5,
2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.py,2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.grid.csv,artefact,csv,OK,2112,2112.0,0.0,,,,1.0,1.0,0.0,
2026-09-04_drawdown-control_C.py,2026-09-04_drawdown-control_C.console.txt,console,text,OK,21701,21653.0,48.0,1857.0,35.0,1892.0,3.0,3.0,2.3333333333333335,
2026-09-04_drawdown-control_C.py,2026-09-04_drawdown-control_C.grid.csv,artefact,csv,OK,22932,22932.0,0.0,,,,1.0,1.0,0.0,
2026-09-04_drawdown-control_C.py,2026-09-04_drawdown-control_C.ladder.csv,artefact,csv,OK,1140,1140.0,0.0,,,,0.025876720881856996,0.025876720881856996,0.0,
2026-09-04_drawdown-control_C.py,2026-09-04_drawdown-control_C.rates.csv,artefact,csv,OK,5472,5472.0,0.0,,,,1.0,1.0,0.0,
