split,coalition,n_names,claim_set,gross,freq,book,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,note
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,CAND20_NG,10.0,0.18080981277669594,1.2010395143402455,-0.24430763041633108,1.2908163206396541,1.1352345235650405,0.1883599473984925,1.1879545393346087,-0.24430763041633152,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,CAND20_NG,25.0,0.16910975998932942,1.1334547959116505,-0.24547399890265686,1.220175815051084,1.069647918602124,0.1760959859875042,1.1212929635804438,-0.24547399890265653,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,CAND20_NG,50.0,0.14986045935270842,1.0206100159154206,-0.24741482222523725,1.102248924375055,0.9601276697898073,0.15592981701097774,1.0099588277376024,-0.24741482222523747,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,EWALL,0.0,0.17999625534437458,1.2095858466850251,-0.2555225660832581,1.3281272133627018,1.1110273901540135,0.18082290390564815,1.187189888347286,-0.2555225660832582,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,EWALL,10.0,0.17891477046864712,1.2032629349049668,-0.2556568750070519,1.3217847631743749,1.1046900116302576,0.17969668770712866,1.1807943882386245,-0.25565687500705203,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,EWALL,25.0,0.1772943605379813,1.1937775161775814,-0.25585830360087225,1.3122703076030104,1.095182700290948,0.17800933331906887,1.1711997405513852,-0.25585830360087225,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,EWALL,50.0,0.17459851659864078,1.1779657956368745,-0.2561939251608131,1.2964109162041004,1.0793339775331945,0.17520232111315037,1.1552050505907485,-0.2561939251608131,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,BAND03,0.0,0.11800392946132221,1.2882334845275978,-0.15119604236900153,1.3645314602827772,1.222857814969978,0.12583661100942356,1.3326703467145933,-0.15119604236900186,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,BAND03,10.0,0.11577103161400104,1.2659041034216147,-0.15146494095916807,1.3420918209886972,1.200565742650575,0.12356630862038864,1.3107481026701242,-0.1514649409591684,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,BAND03,25.0,0.11242975061558225,1.2323773242290184,-0.1518682171443546,1.3083969736920922,1.1670970040009572,0.12016914733639306,1.2778311039472092,-0.15186821714435472,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,BAND03,50.0,0.10688239104955621,1.1764208263939617,-0.15254015293004308,1.2521539229919718,1.11124222858189,0.11452925529874736,1.222887609810649,-0.15254015293004297,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,V1TOP5,0.0,0.15190275573017953,1.015755260873057,-0.2103479109181764,0.9311658670079729,1.095774591632513,0.1651905333477337,1.088168673779915,-0.1752428385102509,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,V1TOP5,10.0,0.12804106410114802,0.876419893067096,-0.21273499272705254,0.7912105788359429,0.9569056122440512,0.14024467638844618,0.9449233301725929,-0.17600371974096007,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,V1TOP5,25.0,0.09314828694379051,0.6669250365189977,-0.21630730882554317,0.5809483604255223,0.7479712531155022,0.10379871244809613,0.7293443328748526,-0.18212089631838524,
SPLIT4,MEGA20+SECT16,36,CORE_W,0.75,W,V1TOP5,50.0,0.03731514613203801,0.31798061644648656,-0.23127758224873685,0.23122404316270492,0.3995318684271911,0.04556250098105763,0.36976303817537676,-0.23127758224873696,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20,0.0,0.1479021591064833,1.1133716700054945,-0.25054769427086254,1.0459423732168494,1.1852338003921206,0.16032125585522672,1.257799756223455,-0.20644895909904115,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20,10.0,0.14352231994392683,1.0843953645209237,-0.2514886509576094,1.0182007319227029,1.1549663016301375,0.1559091819812206,1.2274353913146432,-0.20695440980578228,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20,25.0,0.13698017131725515,1.0407358494672254,-0.25290008598772873,0.9764164531930396,1.1093437696056434,0.14931920079154803,1.1816490406937517,-0.20771258586589503,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20,50.0,0.12614985427961245,0.9675207165573636,-0.255252477704595,0.9063874111753758,1.0327879194020262,0.13841053331272302,1.1047715394811237,-0.20897621263274846,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWELIG,0.0,0.13628865686976033,1.0780137567744563,-0.25054769427086254,1.0208377200488048,1.1429826085793389,0.14431604745452864,1.221741925639371,-0.19915594652691437,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWELIG,10.0,0.13241189592506708,1.050900296204267,-0.2514886509576094,0.9957776057419139,1.1136007060949282,0.14046127548023968,1.1928889370229745,-0.19978120710255742,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWELIG,25.0,0.1266180541388644,1.0100344759196367,-0.25290008598772873,0.9580244763843714,1.0692894630511516,0.13470036085375114,1.1493546943254913,-0.20071909796602305,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWELIG,50.0,0.11701821222733622,0.9414725923227077,-0.255252477704595,0.894730425900525,0.9948794253090109,0.12515524492532282,1.0761941501074195,-0.2022822494051313,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20_NG,0.0,0.16853543375016833,1.2665204420347709,-0.21649336110697404,1.3744296950032957,1.1850029274462124,0.17464895448089113,1.2487208647387138,-0.21649336110697426,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20_NG,10.0,0.1656227686947307,1.2473485621001819,-0.21670352737337362,1.3542192402238873,1.1665551501786733,0.1716054503526987,1.2298337481248587,-0.2167035273733734,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20_NG,25.0,0.16126610325559176,1.2185088122830474,-0.21701877677297188,1.3238089574467853,1.1388101597580895,0.16705359782261575,1.2014208161600668,-0.21701877677297177,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,CAND20_NG,50.0,0.15403776874555386,1.1702401140543393,-0.21754419243897016,1.272891633285353,1.0923872283249698,0.15950279425321123,1.1538617990648825,-0.21754419243897027,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWALL,0.0,0.15532135316760476,1.2159718406683742,-0.22298956276348614,1.323454205791542,1.1258083944717707,0.15687258308525176,1.2019283715501847,-0.22298956276348636,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWALL,10.0,0.15485701568837573,1.2127735199745786,-0.22301412734216697,1.3202207118934495,1.1226265808759912,0.15639220417122646,1.198709390828622,-0.22301412734216686,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWALL,25.0,0.15416082732439929,1.2079738402893594,-0.22305097421018805,1.3153681761225842,1.1178517459683734,0.15567197572706926,1.1938785861557792,-0.2230509742101877,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,EWALL,50.0,0.1530013605326852,1.1999685828748654,-0.2231123856568893,1.3072745708798854,1.1098881192964192,0.15447250094436615,1.1858210948383152,-0.2231123856568895,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,BAND03,0.0,0.10276039510924995,1.2373379212152023,-0.15169221415363465,1.324419904683441,1.1635640773613514,0.10805468359500914,1.2615278011995292,-0.15169221415363443,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,BAND03,10.0,0.10145289766836396,1.2228897110241574,-0.15185325572646102,1.3098746052637669,1.1491583283699087,0.10672092650904585,1.2473085184178543,-0.1518532557264609,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,BAND03,25.0,0.09949423247320688,1.2011630310533896,-0.15209481808570113,1.2879951507343619,1.1275008535992044,0.10472297450249646,1.2259258686165115,-0.1520948180857009,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,BAND03,50.0,0.09623666240812989,1.164815151905695,-0.15249742201776817,1.2513742048152943,1.0912825679576441,0.10140019949663848,1.1901524348158514,-0.15249742201776761,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,V1TOP5,0.0,0.1407865670411066,1.0120984295987847,-0.25054769427086254,1.004811078583629,1.0191237576507137,0.14263038910024073,1.046334560106148,-0.18130285493704934,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,V1TOP5,10.0,0.1312392223385328,0.9520811046859962,-0.2514886509576094,0.9448850917132936,0.9590280501538366,0.13280378834453188,0.9831272632179577,-0.18151629970053573,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,V1TOP5,25.0,0.11705370477089616,0.8614920475800679,-0.25290008598772873,0.8544187470971896,0.8683357702487892,0.11820749866621494,0.887671363806623,-0.18183646684576427,
SPLIT4,MEGA20+SECT16,36,EXT_M,0.65,M,V1TOP5,50.0,0.09376842246952344,0.7095119923955331,-0.255252477704595,0.7026095118210013,0.7162174427656322,0.09425884532291495,0.727435054952298,-0.18237007875447941,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20,0.0,0.17825624031289022,1.188945990906946,-0.30639906553511365,1.0410453963243747,1.3418754304517613,0.20513288139358976,1.4004442637620298,-0.18723703081493337,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20,10.0,0.16696924022598503,1.1235013331149464,-0.30846222869900497,0.9770129225015912,1.2750101864420702,0.19388928707047803,1.333777315403848,-0.19231307558316946,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20,25.0,0.15023326330390696,1.025042544658871,-0.31154975730768253,0.8807404241291542,1.1743495511825686,0.177213111192976,1.233398676832962,-0.19987352779416723,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20,50.0,0.12285107625859193,0.8604165334343232,-0.316676424352173,0.7199388152265812,1.0058643793668636,0.14991680297366328,1.065339901645646,-0.21233250724050634,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWELIG,0.0,0.17478974270913916,1.1864973891793378,-0.30639906553511365,1.059593263367017,1.3199357476849685,0.19818037870272565,1.392584434643825,-0.1874967700901926,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWELIG,10.0,0.16427394505923276,1.1242752689029134,-0.30846222869900497,0.9988169946574814,1.256232155424323,0.1881057452595305,1.3308959855272942,-0.19259817558396097,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWELIG,25.0,0.14866875176995697,1.0306498287769246,-0.31154975730768253,0.9074393164373891,1.1602961865850312,0.17314540103342657,1.2379682056404002,-0.20019615716524564,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWELIG,50.0,0.12310333106568039,0.8740728753409537,-0.316676424352173,0.754810147174664,0.9996419546704624,0.14861061761107863,1.0822774448436825,-0.212716336258985,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20_NG,0.0,0.19575875077011218,1.2485399076051735,-0.22659392689558744,1.3632638870131324,1.1586241742901435,0.19995871285950462,1.2249438254579952,-0.22659392689558766,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20_NG,10.0,0.18987099594595191,1.2161814101383155,-0.22700880061034834,1.3305825543186018,1.1263310619403337,0.1935737781457354,1.1914799640453135,-0.22700880061034878,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20_NG,25.0,0.18109225132945617,1.1675907743081406,-0.2276307916868041,1.2815053721991951,1.0778402630335642,0.18405841278681567,1.1412249873836822,-0.227630791686804,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,CAND20_NG,50.0,0.16660094936718628,1.0864844277491332,-0.22866659191309013,1.1995833588889964,0.9969041018756403,0.168363511719672,1.057329073583727,-0.22866659191309002,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWALL,0.0,0.19484308121266336,1.2463875748003779,-0.24162055519441017,1.3794575967284144,1.1391515173000877,0.1966895306553773,1.2184420548569226,-0.24162055519441028,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWALL,10.0,0.19379512023932177,1.2406029887538568,-0.24174095044363064,1.373563506907614,1.1334229299267757,0.19560209709339338,1.2126721694779012,-0.24174095044363086,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWALL,25.0,0.19222486369997704,1.2319250092437144,-0.2419215156386595,1.3647214897052624,1.1248288026128586,0.19397275874092323,1.204015976724937,-0.24192151563865916,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,EWALL,50.0,0.18961225631396394,1.2174588636133357,-0.2422223838311145,1.349982535614734,1.1105020173164344,0.19126201979858504,1.1895854357737559,-0.24222238383111483,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,BAND03,0.0,0.1325998092912577,1.338686279658872,-0.14394152538984661,1.4300399608539107,1.2651663620846822,0.1434470328601234,1.38172529151995,-0.1439415253898465,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,BAND03,10.0,0.13042194333677393,1.3187324509400362,-0.1441896169362551,1.4095964046041916,1.2455325656044154,0.14123171326597173,1.3625131432652025,-0.14418961693625532,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,BAND03,25.0,0.12716270622099657,1.2887704821076718,-0.14456169493786342,1.3788989616307996,1.216051291865865,0.13791649387695082,1.3336627171417494,-0.1445616949378632,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,BAND03,50.0,0.12175074926301077,1.238757121760098,-0.14518166676769162,1.3276583793977264,1.1668401556643009,0.1324117594438332,1.2854984058727223,-0.14518166676769195,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,V1TOP5,0.0,0.18677827008405345,1.1529346699787109,-0.30639906553511365,1.0634110076415604,1.2416524241378448,0.20338856572312447,1.26813473763772,-0.19618464445609696,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,V1TOP5,10.0,0.1644182364831417,1.0338099491059896,-0.30846222869900497,0.9453045674432714,1.1215398738350109,0.1804107093706444,1.1442653958703937,-0.2023012559063302,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,V1TOP5,25.0,0.13164409050786574,0.8545348646779791,-0.31154975730768253,0.7676249075899093,0.9407153576799219,0.14674183855444412,0.9577487980821918,-0.21171697732197936,
SPLIT4,ETF8+MEGA20,28,CORE_W,0.75,W,V1TOP5,50.0,0.0790027737115293,0.5551986894622479,-0.316676424352173,0.4711135890471498,0.6386315591975343,0.0926912758476246,0.6461246542873466,-0.22783577076599437,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20,0.0,0.15763474502206987,1.1691037469785936,-0.25054769427086254,1.0793148842466387,1.2650353287706646,0.1728739343538126,1.3392319003475655,-0.1840073068682383,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20,10.0,0.1535546190274224,1.1425994221808966,-0.2514886509576094,1.0545856114265344,1.2366466674663654,0.16871010171543288,1.3109748422584107,-0.18457361624079416,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20,25.0,0.14745762855407651,1.1026348931406849,-0.25290008598772873,1.017304758207911,1.1938320560863658,0.1624886967902941,1.2683417887011144,-0.18542308029962862,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20,50.0,0.13735757131544024,1.035536916245256,-0.255252477704595,0.954731774269614,1.1219252949210754,0.15218431134431687,1.196694635991794,-0.18683885373101827,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWELIG,0.0,0.14970972363771118,1.133979614194549,-0.25054769427086254,1.0577828150536777,1.216979982230555,0.16194569110455292,1.2946192178422933,-0.18054046277158242,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWELIG,10.0,0.14576839158003585,1.1077456898111209,-0.2514886509576094,1.0332851290032246,1.1888818796270495,0.1580435539108973,1.2672098898086646,-0.18119738104735061,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWELIG,25.0,0.1398779810151698,1.0681878476951288,-0.25290008598772873,0.9963607189035638,1.1464926462811191,0.1522115585108157,1.225839682771543,-0.18218275846100285,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWELIG,50.0,0.1301179583071741,1.001772429402466,-0.255252477704595,0.9344061478386255,1.0752709783694356,0.1425478930734243,1.156276131691969,-0.18382505415042327,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20_NG,0.0,0.17331710237687337,1.2733244736112772,-0.20101919747702046,1.4069660226799006,1.166556146972987,0.1750593665484117,1.2383341181026468,-0.20101919747702035,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20_NG,10.0,0.171295981803526,1.2603485776359085,-0.2010929201243158,1.3937714707273292,1.1536990237634084,0.17289349966447598,1.2250197112348629,-0.2010929201243158,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20_NG,25.0,0.16827019919334263,1.2408461844014853,-0.2012035040952589,1.3739348928360882,1.1343793805554632,0.1696514749711544,1.2050085539680002,-0.2012035040952589,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,CAND20_NG,50.0,0.16324292028339782,1.2082444859229797,-0.2013878107134982,1.3407599442879667,1.1020943339416487,0.16426612372616733,1.1715565651324746,-0.20138781071349787,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWALL,0.0,0.16857425594867426,1.2543282801707936,-0.21139792106271238,1.3743756943170247,1.1571384450501592,0.17140608146233216,1.2359405794842724,-0.2113979210627127,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWALL,10.0,0.1681167381512556,1.251352857574443,-0.21142306380144438,1.3713421729677535,1.1541948169544205,0.17093072486042526,1.2329679595017335,-0.21142306380144393,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWALL,25.0,0.16743076623417297,1.2468877392295812,-0.21146077790954154,1.3667897875658468,1.1497774862359094,0.17021801840976436,1.228506952185788,-0.21146077790954143,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,EWALL,50.0,0.1662882920165878,1.239440641838095,-0.21152363475637082,1.3591969314923136,1.1424102882245264,0.1690310497131815,1.2210664581678494,-0.2115236347563707,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,BAND03,0.0,0.1135278119585108,1.259056229239205,-0.15271256201037942,1.3480893287071516,1.187249352236317,0.1218493313901241,1.2938583727724797,-0.15271256201037897,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,BAND03,10.0,0.11225259145621802,1.246159230135193,-0.15286083507954928,1.3347470342325463,1.1746802203013018,0.12056666360939916,1.2815203135753606,-0.1528608350795494,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,BAND03,25.0,0.11034217154523795,1.2267671052824318,-0.15308324468330403,1.3146780527031297,1.1557862616901637,0.11864509198174122,1.2629691141811836,-0.15308324468330414,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,BAND03,50.0,0.10716455782108736,1.1943288137011294,-0.15345392735622865,1.2810889531316145,1.1241944682956126,0.11544894314439591,1.231938142348513,-0.15345392735622887,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,V1TOP5,0.0,0.15963911042215506,1.109162568811398,-0.25054769427086254,1.1662749787383795,1.050562527192417,0.15081435371306395,1.0961373329455522,-0.19398821110156517,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,V1TOP5,10.0,0.15090843219101413,1.0564565416076603,-0.2514886509576094,1.1122097275203569,0.9992561106295014,0.14232689319350977,1.0422208682815777,-0.1942053347642766,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,V1TOP5,25.0,0.1379237421598165,0.9768657377158914,-0.25290008598772873,1.0305132750094959,0.9218307814252724,0.12970184804088603,0.9608045613370653,-0.19453102025834312,
SPLIT4,ETF8+MEGA20,28,EXT_M,0.65,M,V1TOP5,50.0,0.1165764531931257,0.8431430322811703,-0.255252477704595,0.8931320314439701,0.7918640592055738,0.10894034148911813,0.8240331214746109,-0.1950738294151202,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20,0.0,0.14360084159236886,1.368718921034448,-0.13879003807693302,1.3626758081184918,1.384621584438883,0.16379222153316286,1.4567367951244645,-0.1387900380769329,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20,10.0,0.1340243771716052,1.286221559348067,-0.13954052371075187,1.277742889946518,1.3034560283187742,0.15370327207854872,1.376396501232599,-0.13954052371075187,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20,25.0,0.11980554100217145,1.1620777437047396,-0.14066577158434146,1.1499925721525175,1.1812775242474591,0.13872873360689675,1.2554421571084298,-0.14066577158434113,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20,50.0,0.09649133844927915,0.9544643577243116,-0.14450955974594404,0.936499174897323,0.9768499362435762,0.11418912343540177,1.0530107156826154,-0.14450955974594437,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWELIG,0.0,0.13419202382133388,1.3677757026585529,-0.12364395993986121,1.3854935871698628,1.3598103240494885,0.14753163393368363,1.4306943570016626,-0.12364395993986088,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWELIG,10.0,0.12519866343412378,1.2841685049473912,-0.12755944543601305,1.301345676231875,1.2761989234932067,0.13809116166855384,1.34775989558053,-0.1275594454360136,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWELIG,25.0,0.11183808529216321,1.158388223495636,-0.13395217148602134,1.174810858937714,1.1503718567808223,0.12407126420632308,1.2229227419130932,-0.13395217148602134,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWELIG,50.0,0.08991141472129471,0.9481638702084396,-0.14450955974594404,0.9634590121170354,0.9399779023945,0.10107545418387609,1.0141043958599913,-0.14450955974594426,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20_NG,0.0,0.17315947600823334,1.4605050119432983,-0.17940593585244302,1.5984510397067206,1.3722889391495574,0.18623477709612013,1.4455375144988352,-0.1794059358524428,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20_NG,10.0,0.16624106051472376,1.4086519414664624,-0.1800903998397747,1.5421786722926132,1.3231521347833335,0.1789611439893095,1.3958963730031428,-0.18009039983977415,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20_NG,25.0,0.15593793885552376,1.3307066562172445,-0.1811163820922248,1.4575809517886436,1.2492955213696646,0.16813215759622424,1.3212747648169316,-0.1811163820922248,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,CAND20_NG,50.0,0.13896289015814722,1.2004312138892095,-0.1828244502722235,1.3161776673525256,1.1258602245389249,0.15029897774450873,1.1965440448345737,-0.18282445027222338,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWALL,0.0,0.14953328178587189,1.3397779389268338,-0.18583182730035852,1.4511683076408357,1.2677639368540594,0.15966206528623816,1.3358231077594993,-0.18583182730035852,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWALL,10.0,0.1483762124069976,1.3304615243094815,-0.18594235613081644,1.4411466335856276,1.2588799681754765,0.15845965678683616,1.3268762784693495,-0.18594235613081633,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWALL,25.0,0.1466427438037865,1.3164837726595795,-0.1861081291078488,1.426111522767144,1.2455506293474623,0.15665833016567765,1.3134523894439174,-0.1861081291078489,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,EWALL,50.0,0.14375931490716498,1.2931795375926483,-0.186384363358716,1.4010465240814207,1.2233263479859,0.1536622054001071,1.2910698420554871,-0.18638436335871622,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,BAND03,0.0,0.10556939324838832,1.4873945555522772,-0.10490745629667442,1.5584896098004213,1.4468783094217397,0.11755301542057839,1.5290023048360344,-0.10490745629667486,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,BAND03,10.0,0.1034879407878917,1.460095204066749,-0.10521353050666504,1.5291650145185545,1.4209044714269266,0.11541772940314021,1.5032845377259931,-0.10521353050666504,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,BAND03,25.0,0.10037288203824235,1.4190942569431064,-0.10567252296071894,1.4851114395931506,1.3819005425913722,0.11222221391697706,1.464662663746941,-0.10567252296071916,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,BAND03,50.0,0.09520004804386417,1.350634572770979,-0.10643719347618164,1.4115282650793108,1.3167904198995146,0.10691606510526941,1.4001836470929185,-0.10643719347618164,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,V1TOP5,0.0,0.09536002533160004,0.9306266727139177,-0.13807099608828388,1.0220780629876738,0.8641549133522265,0.10472192268806624,0.9508496449437349,-0.13807099608828355,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,V1TOP5,10.0,0.07431994170821676,0.7435847625608039,-0.1430654455806355,0.8223559686312485,0.6858917401742908,0.08262946846777863,0.769230151519461,-0.14306544558063583,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,V1TOP5,25.0,0.04349459365052244,0.46218851596592897,-0.16101898277723448,0.5214231100328087,0.41797841688706033,0.05029435156007933,0.4961186084775641,-0.16101898277723437,
SPLIT4,BFC12+MEGA20,32,CORE_W,0.75,W,V1TOP5,50.0,-0.005980413773067128,-0.005109576945873536,-0.22196231238300357,0.021155220242679105,-0.026613059478561504,-0.001521705441701604,0.042617472912881926,-0.22196231238300346,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,CAND20,0.0,0.1350591614456189,1.4359068949970313,-0.13382233987898629,1.4011541493835553,1.4764481486308871,0.15633490739048916,1.5468357240419415,-0.1338223398789864,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,CAND20,10.0,0.13139071637453892,1.4007132741180979,-0.1343201039562828,1.3654940187707225,1.4413416995647712,0.1524134881724728,1.5121957756605253,-0.1343201039562829,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,CAND20,25.0,0.12590790000835828,1.3475594301999894,-0.13506675007222768,1.3116508974035819,1.3883078412912542,0.1465535911947058,1.459846637057955,-0.13506675007222757,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,CAND20,50.0,0.1168225833992047,1.2581157003672419,-0.13631116026546908,1.2210877290379878,1.2990351591673213,0.1368461162854353,1.3716716643959657,-0.1363111602654692,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,EWELIG,0.0,0.1255032140976844,1.436767185527563,-0.11870832432015022,1.4533861637216767,1.431751560380964,0.1388425735469201,1.504869327166121,-0.11870832432015066,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,EWELIG,10.0,0.12198658431961618,1.40013981474138,-0.11913704667086966,1.4171640763374944,1.3945387802424927,0.13508915025699952,1.4681693358162864,-0.11913704667086922,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,EWELIG,25.0,0.11672995417618104,1.344800745096319,-0.11978013019694811,1.3624530061943467,1.338306015867448,0.12947959624506988,1.4126837925675835,-0.11978013019694844,
SPLIT4,BFC12+MEGA20,32,EXT_M,0.65,M,EWELIG,50.0,0.10801754289119447,1.2516426028452583,-0.12085193607374589,1.2703871167992515,1.243623663763882,0.12018498596098892,1.3191847266139392,-0.12085193607374578,
