file,pickset,column,value,n_rows,warmup,live_share,IS_len,has_oos,note
2026-09-05_candidate-count-vs-dispersion_B.walkforward.csv,P3,selector,n=20 S3 COUNT (max IS n_elig),1,20,0.9900348779272546,2007,True,
2026-09-05_candidate-count-vs-dispersion_B.walkforward.csv,P3,selector,n=20 S4 random sub-panel,1,20,0.9900348779272546,2007,True,
2026-09-05_candidate-count-vs-dispersion_B.walkforward.csv,P3,selector,RULES v1 (B136),1,136,0.9322371699053313,2007,True,
2026-09-05_crisis-depth-as-the-price-denominator_B.walkforward.csv,P3,book,TOP20,6,20,0.9900348779272546,2007,False,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P2,arm,vol60-dg,4,60,0.9701046337817638,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P2,arm,vol60-rw,4,60,0.9701046337817638,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,book,FRAC85,9,85,0.9576482311908321,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,book,TOP20,9,20,0.9900348779272546,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,arm,g200-dg,4,200,0.9003487792725461,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,arm,g200-rw,4,200,0.9003487792725461,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,arm,vol60-dg,4,60,0.9701046337817638,2007,True,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,P3,arm,vol60-rw,4,60,0.9701046337817638,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P2,gate,vol60,18,60,0.9701046337817638,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,book,TOP20,30,20,0.9900348779272546,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,gate,g200,18,200,0.9003487792725461,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,gate,vol60,18,60,0.9701046337817638,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,378/rw,8,378,0.8116591928251121,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,200/rw,5,200,0.9003487792725461,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,300/dg,3,300,0.8505231689088192,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,400/rw,3,400,0.8006975585450922,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,126/rw,3,126,0.9372197309417041,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,252/rw,2,252,0.874439461883408,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,100/rw,2,100,0.9501743896362731,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,126/dg,2,126,0.9372197309417041,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,504/rw,2,504,0.7488789237668162,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,400/dg,2,400,0.8006975585450922,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,300/rw,2,300,0.8505231689088192,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,63/rw,1,63,0.968609865470852,2007,True,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,P3,pick,200/dg,1,200,0.9003487792725461,2007,True,
2026-09-05_defensive-class-census_B.walkforward.csv,P3,pick,SLV50/ebud-0.10,15,50,0.9750871948181365,2007,True,
2026-09-05_defensive-class-census_B.walkforward.csv,P3,pick,SLV25/ebud-0.10,13,25,0.9875435974090683,2007,True,
2026-09-05_defensive-class-census_B.walkforward.csv,P3,pick,TOP40/ebud-0.10,6,40,0.9800697558545092,2007,True,
2026-09-05_defensive-class-census_B.walkforward.csv,P3,pick,TOP20/control,2,20,0.9900348779272546,2007,True,
2026-09-05_defensive-class-census_B.walkforward.csv,P3,pick,TOP20/ebud-0.20,1,20,0.9900348779272546,2007,True,
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,P3,book,top20,66,20,0.9900348779272546,2007,True,
2026-09-05_delete-the-scaler-on-small_cloud.walkforward.csv,P3,selector,S2 argmax IS Sharpe | IS MaxDD <= 60% SPY,1,60,0.9701046337817638,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,arm,SPY/U56,1,56,0.9720976581963129,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,arm,RULESv1/U56,1,56,0.9720976581963129,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,arm,SPY/B136,1,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,arm,RULESv1/B136,1,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136k80d13,17,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136k20d00,3,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136k20d04,2,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136k80d08,1,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136,1,136,0.9322371699053313,2007,True,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,P3,book,B136k40d06,1,136,0.9322371699053313,2007,True,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,P3,pick,SLEEVE/300/1.0,4,300,0.8505231689088192,2007,True,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,P3,pick,SLEEVE/200/0.5,3,200,0.9003487792725461,2007,True,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,P3,pick,SLEEVE/100/0.5,1,100,0.9501743896362731,2007,True,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,P3,selector,SCREEN 4bIS [AS165],1,165,0.9177877428998505,2007,True,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,P3,selector,SIZE n>=20,1,20,0.9900348779272546,2007,True,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,P3,selector,SIZE n>=25,1,25,0.9875435974090683,2007,True,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,P3,selector,NULL matched to SCREEN 4bIS [AS165] (mean draw),1,165,0.9177877428998505,2007,True,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,P3,selector,NULL matched to SIZE n>=25 (mean draw),1,25,0.9875435974090683,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,arm,SPY/U56,1,56,0.9720976581963129,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,arm,RULESv1/U56,1,56,0.9720976581963129,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,arm,SPY/B136,1,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,arm,RULESv1/B136,1,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,book,B136k80d13,29,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,book,B136k20d04,6,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,book,B136k20d00,3,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,book,B136,1,136,0.9322371699053313,2007,True,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,P3,book,BSTK100,1,100,0.9501743896362731,2007,True,
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.walkforward.csv,P3,family,U56,5,56,0.9720976581963129,2007,False,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,P3,selector,S0 do-nothing (full B136),8,136,0.9322371699053313,2007,True,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,P3,selector,S2 4b-aware IS screen (23 adm),2,23,0.9885401096163428,2007,True,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,P3,selector,S2 4b-aware IS screen (39 adm),2,39,0.9805680119581465,2007,True,
2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.walkforward.csv,P3,selector,S2 4b-aware IS screen (21 adm),1,21,0.9895366218236173,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALL439,60,439,0.7812655705032386,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,ETF36,60,36,0.9820627802690582,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d00,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d01,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d02,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d03,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d04,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d05,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d06,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d07,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d08,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d09,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d10,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d11,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d12,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d13,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d14,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk20d15,60,20,0.9900348779272546,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d00,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d01,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d02,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d03,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d04,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d05,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d06,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d07,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d08,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d09,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d10,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d11,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d12,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d13,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d14,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk40d15,60,40,0.9800697558545092,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d00,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d01,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d02,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d03,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d04,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d05,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d06,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d07,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d08,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d09,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d10,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d11,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d12,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d13,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d14,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,SMALLk80d15,60,80,0.9601395117090185,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d00,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d01,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d02,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d03,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d04,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d05,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d06,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d07,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d08,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d09,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d10,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d11,60,56,0.9720976581963129,2007,True,
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.walkforward.csv,P3,book,U56k20d12,60,56,0.9720976581963129,2007,True,
