file,line,panels,k_hi,n_hi,k_lo,n_lo,share_hi,share_lo,gap,sd_hi,sd_lo,fisher_p,text,claim_id
research/backtests/2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.result.md,86,B136|BSTK100|ETF36|SMALL|U56,6,7,0,7,0.8571428571428571,0.0,0.8571428571428571,0.13226001425322165,0.0,0.004662004662004662,"Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and","6/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and"
research/backtests/2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.result.md,86,B136|BSTK100|ETF36|SMALL|U56,4,7,2,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1870439059165649,0.17074694419062766,0.5920745920745921,"Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and","4/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and"
research/backtests/2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.result.md,86,B136|BSTK100|ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,"Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and","4/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and"
research/backtests/2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.result.md,86,B136|BSTK100|ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,"Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and","2/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: Panel shares: B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, **SMALL439 0/7 at every ratio and"
research/backtests/2026-09-06_trend-filter-by-market-cap_B.result.md,127,B136|SMALL|U56,10,10,0,10,1.0,0.0,1.0,0.0,0.0,1.082508822446903e-05,"- U56 10/10, B136 10/10, **SMALL439 0/10** (`g_lo > g_hi` in every form).","10/10 vs 0/10 :: B136|SMALL|U56 :: - U56 10/10, B136 10/10, **SMALL439 0/10** (`g_lo > g_hi` in every form)."
research/backtests/2026-09-07_book-size-floor-for-any-quoted-price_B.result.md,61,B136|U56,12,12,10,12,1.0,0.8333333333333334,0.16666666666666663,0.0,0.1075828707279838,0.4782608695652174,n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;,12/12 vs 10/12 :: B136|U56 :: n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;
research/backtests/2026-09-07_book-size-floor-for-any-quoted-price_B.result.md,61,B136|U56,12,12,2,12,1.0,0.16666666666666666,0.8333333333333334,0.0,0.10758287072798381,6.730380939561179e-05,n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;,12/12 vs 2/12 :: B136|U56 :: n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;
research/backtests/2026-09-07_book-size-floor-for-any-quoted-price_B.result.md,61,B136|U56,10,12,2,12,0.8333333333333334,0.16666666666666666,0.6666666666666667,0.1075828707279838,0.10758287072798381,0.003328949957029106,n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;,10/12 vs 2/12 :: B136|U56 :: n\*_published = 40 on u56 at **12/12**; on broad = 136 at 10/12 and 40 at 2/12;
research/backtests/2026-09-07_broad-25bps-is-the-wall_cloud.result.md,94,SMALL|U56,2,2,6,8,1.0,0.75,0.25,0.0,0.15309310892394862,1.0,"fail at 0 bps — cost flips the other five. On u56 it is 2 of 2 (100%), on small 6 of 8 (75%). Both","2/2 vs 6/8 :: SMALL|U56 :: fail at 0 bps — cost flips the other five. On u56 it is 2 of 2 (100%), on small 6 of 8 (75%). Both"
research/backtests/2026-09-07_broad-25bps-is-the-wall_cloud.result.md,112,B136|SMALL|U56,2,4,4,10,0.5,0.4,0.09999999999999998,0.25,0.15491933384829668,0.9999999999999999,"setting in **4 of 10** cells: u56 2/4, broad 2/4, small 0/2. Both broad passes are f=0.25 books.","2/4 vs 4/10 :: B136|SMALL|U56 :: setting in **4 of 10** cells: u56 2/4, broad 2/4, small 0/2. Both broad passes are f=0.25 books."
research/backtests/2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.result.md,37,B136|SMALL|U56,8,8,1,7,1.0,0.14285714285714285,0.8571428571428572,0.0,0.13226001425322165,0.0013986013986013986,"| idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |","8/8 vs 1/7 :: B136|SMALL|U56 :: | idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |"
research/backtests/2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.result.md,37,B136|SMALL|U56,8,8,0,7,1.0,0.0,1.0,0.0,0.0,0.0001554001554001554,"| idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |","8/8 vs 0/7 :: B136|SMALL|U56 :: | idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |"
research/backtests/2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.result.md,37,B136|SMALL|U56,1,7,0,7,0.14285714285714285,0.0,0.14285714285714285,0.13226001425322165,0.0,1.0,"| idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |","1/7 vs 0/7 :: B136|SMALL|U56 :: | idea 101: M dominates W on CAGR, Sharpe **and** MaxDD | 8/8 = 100% | **2/28 = 7%** (U56 1/7, B136 0/7, B80held 0/7, SMALL439 1/7) — **KILLED** |"
research/backtests/2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.result.md,22,B136|U56,4,6,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19245008972987526,0.19245008972987526,0.5670995670995671,"| 331's matched-turnover split at m=20 | **U56 2/6, B136 4/6** | 2/6, 4/6 |","4/6 vs 2/6 :: B136|U56 :: | 331's matched-turnover split at m=20 | **U56 2/6, B136 4/6** | 2/6, 4/6 |"
research/backtests/2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.result.md,35,B136|SMALL|U56,4,6,2,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19245008972987526,0.19245008972987526,0.5670995670995671,"U56 **2/6**, B136 4/6, SMALL439 4/6. U56 is where the band did *worst*, so ""10/18 is a U56 artefact""","4/6 vs 2/6 :: B136|SMALL|U56 :: U56 **2/6**, B136 4/6, SMALL439 4/6. U56 is where the band did *worst*, so ""10/18 is a U56 artefact"""
research/backtests/2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.result.md,55,B136|U56,5,5,3,5,1.0,0.6,0.4,0.0,0.21908902300206645,0.4444444444444444,"count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells","5/5 vs 3/5 :: B136|U56 :: count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells"
research/backtests/2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.result.md,55,B136|U56,5,5,2,5,1.0,0.4,0.6,0.0,0.21908902300206645,0.16666666666666666,"count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells","5/5 vs 2/5 :: B136|U56 :: count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells"
research/backtests/2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.result.md,55,B136|U56,3,5,2,5,0.6,0.4,0.19999999999999996,0.21908902300206645,0.21908902300206645,0.9999999999999999,"count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells","3/5 vs 2/5 :: B136|U56 :: count **falls** from cash's 5/5 to 3/5 on B136 and from 5/5 to 2/5 on U56, and its cells"
research/backtests/2026-09-07_is-the-U56-6W-m20-cstar-of-104-bps-a-DRAWDOWN-CAP-artefact_C.result.md,82,B136|SMALL,8,12,0,12,0.6666666666666666,0.0,0.6666666666666666,0.13608276348795434,0.0,0.0013460761879122358,"B136 7.98% / 1.119, SMALL439 3.85% / 0.568. **8 of 12 picks beat SPY's OOS Sharpe, 0 of 12 beat","8/12 vs 0/12 :: B136|SMALL :: B136 7.98% / 1.119, SMALL439 3.85% / 0.568. **8 of 12 picks beat SPY's OOS Sharpe, 0 of 12 beat"
research/backtests/2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.result.md,7,B136|U56,5,5,2,5,1.0,0.4,0.6,0.0,0.21908902300206645,0.16666666666666666,"D1+D2+D3 screen the effect is **+0.4043 on u56 (5/5 rungs) and −0.0561 on broad (2/5)**, i.e.","5/5 vs 2/5 :: B136|U56 :: D1+D2+D3 screen the effect is **+0.4043 on u56 (5/5 rungs) and −0.0561 on broad (2/5)**, i.e."
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,43,B136|U56,3,8,0,3,0.375,0.0,0.375,0.1711632992203644,0.0,0.49090909090909096,"entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only","3/8 vs 0/3 :: B136|U56 :: entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,43,B136|U56,3,8,2,8,0.375,0.25,0.125,0.1711632992203644,0.15309310892394862,1.0,"entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only","3/8 vs 2/8 :: B136|U56 :: entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,43,B136|U56,3,8,0,2,0.375,0.0,0.375,0.1711632992203644,0.0,1.0,"entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only","3/8 vs 0/2 :: B136|U56 :: entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,43,B136|U56,2,8,0,3,0.25,0.0,0.25,0.15309310892394862,0.0,0.9999999999999999,"entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only","2/8 vs 0/3 :: B136|U56 :: entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only"
research/backtests/2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,43,B136|U56,2,8,0,2,0.25,0.0,0.25,0.15309310892394862,0.0,1.0,"entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only","2/8 vs 0/2 :: B136|U56 :: entirely degenerate — U56 informative 3/8, widened **0/3**; B136 2/8, widened **0/2**. The only"
research/backtests/2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.result.md,110,SMALL|U56,5,8,0,4,0.625,0.0,0.625,0.1711632992203644,0.0,0.0808080808080808,"**5 of 8 seeds give 0/4 at h = 3 % on U56**, and SMALL439 is flat 0/96. The seed-435 flip is a","5/8 vs 0/4 :: SMALL|U56 :: **5 of 8 seeds give 0/4 at h = 3 % on U56**, and SMALL439 is flat 0/96. The seed-435 flip is a"
research/backtests/2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.result.md,164,B136|SMALL|U56,7,12,4,12,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.14231876063832777,0.13608276348795434,0.41364921254543013,"Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439.","7/12 vs 4/12 :: B136|SMALL|U56 :: Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439."
research/backtests/2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.result.md,164,B136|SMALL|U56,6,12,4,12,0.5,0.3333333333333333,0.16666666666666669,0.14433756729740643,0.13608276348795434,0.6801722977520529,"Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439.","6/12 vs 4/12 :: B136|SMALL|U56 :: Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439."
research/backtests/2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.result.md,164,B136|SMALL|U56,7,12,6,12,0.5833333333333334,0.5,0.08333333333333337,0.14231876063832777,0.14433756729740643,0.9999999999999999,"Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439.","7/12 vs 6/12 :: B136|SMALL|U56 :: Per-panel note: the chooser beats do-nothing in 4/12 cells on u56, 7/12 on broad, 6/12 on SMALL439."
research/backtests/2026-09-08_why-is-the-ungated-control-the-IS-argmax-on-broad136-and-SMALL439-but-not-u56_C.result.md,95,B136|SMALL,9,11,7,14,0.8181818181818182,0.5,0.31818181818181823,0.11629129983033296,0.1336306209562122,0.2077157087091129,"241 found it: `small439` 9/11 (81.8%), `broad136` 7/14 (50.0%), `SMALL439` 12/33 (36.4%),","9/11 vs 7/14 :: B136|SMALL :: 241 found it: `small439` 9/11 (81.8%), `broad136` 7/14 (50.0%), `SMALL439` 12/33 (36.4%),"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,6,7,4,7,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.13226001425322165,0.1870439059165649,0.5594405594405595,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","6/7 vs 4/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,6,7,2,7,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.13226001425322165,0.17074694419062766,0.10256410256410256,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","6/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,6,7,0,7,0.8571428571428571,0.0,0.8571428571428571,0.13226001425322165,0.0,0.004662004662004662,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","6/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,4,7,2,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1870439059165649,0.17074694419062766,0.5920745920745921,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","4/7 vs 2/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","4/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud.result.md,30,B136|BSTK100|ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,"| per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |","2/7 vs 0/7 :: B136|BSTK100|ETF36|SMALL|U56 :: | per-panel counts | **B136 6/7, BSTK100 6/7, U56 4/7, ETF36 2/7, SMALL439 0/7** | identical |"
research/backtests/2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.console.txt,230,ETF36|SMALL|U56,4,7,0,7,0.5714285714285714,0.0,0.5714285714285714,0.1870439059165649,0.0,0.06993006993006994,0    805     99     87 | SMALL439:0/7 U56:4/7 ETF36:0/7,4/7 vs 0/7 :: ETF36|SMALL|U56 :: 0    805     99     87 | SMALL439:0/7 U56:4/7 ETF36:0/7
research/backtests/2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.console.txt,231,ETF36|SMALL|U56,3,7,0,7,0.42857142857142855,0.0,0.42857142857142855,0.1870439059165649,0.0,0.19230769230769232,10    805    195     59 | SMALL439:0/7 U56:3/7 ETF36:0/7,3/7 vs 0/7 :: ETF36|SMALL|U56 :: 10    805    195     59 | SMALL439:0/7 U56:3/7 ETF36:0/7
research/backtests/2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.console.txt,232,ETF36|SMALL|U56,2,7,0,7,0.2857142857142857,0.0,0.2857142857142857,0.17074694419062766,0.0,0.46153846153846156,25    805    392     30 | SMALL439:0/7 U56:2/7 ETF36:0/7,2/7 vs 0/7 :: ETF36|SMALL|U56 :: 25    805    392     30 | SMALL439:0/7 U56:2/7 ETF36:0/7
