panel,source,kind,r_target,n,n_elig,r_real,k,dS,dC,rev,rev_eps0
BSTK100~0.70~s1,BSTK100,SUB,0.5,26,51.0,0.5098039215686274,70,0.028217969679486865,-0.007701214974217274,True,True
BSTK100~0.70~s1,BSTK100,SUB,0.75,38,51.0,0.7450980392156863,70,-0.002826160683044643,-0.005251789340753099,False,False
BSTK100~0.70~s1,BSTK100,SUB,1.0,51,51.0,1.0,70,-0.01011522294600975,-0.0025102047681933026,False,False
BSTK100~0.85~s0,BSTK100,SUB,0.05,3,62.0,0.04838709677419355,85,0.34516568793945257,-0.022101121033931248,True,True
BSTK100~0.85~s0,BSTK100,SUB,0.1,6,62.0,0.0967741935483871,85,0.324222635584443,0.00020360666386420867,False,False
BSTK100~0.85~s0,BSTK100,SUB,0.2,12,62.0,0.1935483870967742,85,0.1399788314617797,-0.013271628255749235,True,True
BSTK100~0.85~s0,BSTK100,SUB,0.35,22,62.0,0.3548387096774194,85,0.08912729414753073,-0.006290385465128834,True,True
BSTK100~0.85~s0,BSTK100,SUB,0.5,31,62.0,0.5,85,0.0460019550961841,-0.00550031180345667,True,True
BSTK100~0.85~s0,BSTK100,SUB,0.75,46,62.0,0.7419354838709677,85,0.006967927186410483,-0.003994493460188986,True,True
BSTK100~0.85~s0,BSTK100,SUB,1.0,62,62.0,1.0,85,-0.0035822057142589347,-0.0018467495183378535,False,False
BSTK100~0.85~s1,BSTK100,SUB,0.05,3,61.0,0.04918032786885246,85,0.2445281324857449,-0.028399912868949606,True,True
BSTK100~0.85~s1,BSTK100,SUB,0.1,6,61.0,0.09836065573770492,85,0.2733414000613633,0.001439031739627783,False,False
BSTK100~0.85~s1,BSTK100,SUB,0.2,12,61.0,0.19672131147540983,85,0.1549917725683283,-0.003522504610307564,True,True
BSTK100~0.85~s1,BSTK100,SUB,0.35,21,61.0,0.3442622950819672,85,0.08076801731404892,-0.00461026206807813,True,True
BSTK100~0.85~s1,BSTK100,SUB,0.5,30,61.0,0.4918032786885246,85,0.030389661862844086,-0.006295436139724275,True,True
BSTK100~0.85~s1,BSTK100,SUB,0.75,46,61.0,0.7540983606557377,85,0.012544322407539332,-0.002242396959102333,True,True
BSTK100~0.85~s1,BSTK100,SUB,1.0,61,61.0,1.0,85,-0.013039463312428556,-0.0029104306012917025,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.05,2,37.0,0.05405405405405406,110,0.13915272211572013,0.03322137284369531,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.1,4,37.0,0.10810810810810811,110,0.07492190876656168,0.006658267278266905,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.2,7,37.0,0.1891891891891892,110,-0.0943587236709083,-0.027067636847973198,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.35,13,37.0,0.35135135135135137,110,-0.26272288683568984,-0.04977897109236551,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.5,18,37.0,0.4864864864864865,110,-0.18438315574966574,-0.03241440785794025,False,False
SMALL439~0.25~s0,SMALL439,SUB,0.75,28,37.0,0.7567567567567568,110,-0.0852391488205731,-0.01401142477010242,False,False
SMALL439~0.25~s0,SMALL439,SUB,1.0,37,37.0,1.0,110,-0.047612257848274775,-0.007440955561012208,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.05,2,37.0,0.05405405405405406,110,-0.18747374808875567,-0.07219077175981892,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.1,4,37.0,0.10810810810810811,110,-0.2001411085166941,-0.058299074460837375,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.2,7,37.0,0.1891891891891892,110,-0.24046711049799496,-0.056235272792789726,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.35,13,37.0,0.35135135135135137,110,-0.2370944126095601,-0.04565127576055428,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.5,18,37.0,0.4864864864864865,110,-0.22596166629774816,-0.04053641501614291,False,False
SMALL439~0.25~s1,SMALL439,SUB,0.75,28,37.0,0.7567567567567568,110,-0.07492800292514773,-0.012908816499780373,False,False
SMALL439~0.25~s1,SMALL439,SUB,1.0,37,37.0,1.0,110,-0.0076311269462757125,-0.001609646144132837,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.05,3,61.0,0.04918032786885246,176,0.21081589787866287,0.04246488922540392,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.1,6,61.0,0.09836065573770492,176,0.06851820395364233,0.0026295013811461487,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.2,12,61.0,0.19672131147540983,176,0.05668983099064373,0.0033424250079352458,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.35,21,61.0,0.3442622950819672,176,-0.027919903415085434,-0.008927388675499248,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.5,30,61.0,0.4918032786885246,176,-0.07425923472782525,-0.014481802218805573,False,False
SMALL439~0.40~s0,SMALL439,SUB,0.75,46,61.0,0.7540983606557377,176,0.008454457567786566,0.00032305130965104567,False,False
SMALL439~0.40~s0,SMALL439,SUB,1.0,61,61.0,1.0,176,0.01803395370335209,0.0023661020058409754,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.05,3,57.0,0.05263157894736842,176,0.062117148686783086,0.008024449720676508,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.1,6,57.0,0.10526315789473684,176,-0.02853735364630222,-0.01384509350383678,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.2,11,57.0,0.19298245614035087,176,0.03050849315082585,0.0009842575784830832,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.35,20,57.0,0.3508771929824561,176,-0.05575554926035292,-0.011779532441202445,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.5,28,57.0,0.49122807017543857,176,-0.07031366140199125,-0.012876214023763932,False,False
SMALL439~0.40~s1,SMALL439,SUB,0.75,43,57.0,0.7543859649122807,176,0.019258160860406215,0.002319946431905917,False,False
SMALL439~0.40~s1,SMALL439,SUB,1.0,57,57.0,1.0,176,0.03045292141719999,0.00433813071487843,False,False
SMALL439~0.55~s0,SMALL439,SUB,0.05,4,78.0,0.05128205128205128,241,0.06427102962220016,-0.007921183369437479,True,True
SMALL439~0.55~s0,SMALL439,SUB,0.1,8,78.0,0.10256410256410256,241,-0.08249902788759311,-0.03274567207860857,False,False
SMALL439~0.55~s0,SMALL439,SUB,0.2,16,78.0,0.20512820512820512,241,-0.11392633113397871,-0.02852520107593115,False,False
SMALL439~0.55~s0,SMALL439,SUB,0.35,27,78.0,0.34615384615384615,241,-0.14065290076423337,-0.02723936340727695,False,False
SMALL439~0.55~s0,SMALL439,SUB,0.5,39,78.0,0.5,241,-0.15270700715959745,-0.02626392329562921,False,False
SMALL439~0.55~s0,SMALL439,SUB,0.75,58,78.0,0.7435897435897436,241,-0.02746522282995545,-0.005285071600256819,False,False
SMALL439~0.55~s0,SMALL439,SUB,1.0,78,78.0,1.0,241,-0.03789789790452641,-0.005979630789831436,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.05,4,80.0,0.05,241,-0.23056276346674098,-0.07312003763888919,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.1,8,80.0,0.1,241,-0.13849133552825732,-0.03681868584051018,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.2,16,80.0,0.2,241,-0.14080051525533754,-0.029693400313176577,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.35,28,80.0,0.35,241,-0.07371793252677444,-0.014158859028334136,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.5,40,80.0,0.5,241,-0.04450676335135789,-0.008162939874649666,False,False
SMALL439~0.55~s1,SMALL439,SUB,0.75,60,80.0,0.75,241,-0.013653535472157363,-0.0026996236271510377,False,False
SMALL439~0.55~s1,SMALL439,SUB,1.0,80,80.0,1.0,241,-0.006932998262799306,-0.0012550412596525895,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.05,5,104.0,0.04807692307692308,307,-0.013120675700240947,-0.017077699510144928,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.1,10,104.0,0.09615384615384616,307,-0.08164272393293481,-0.025469818889941598,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.2,21,104.0,0.20192307692307693,307,-0.15062190507390133,-0.03100437099463127,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.35,36,104.0,0.34615384615384615,307,-0.07052427444879072,-0.013942855168419754,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.5,52,104.0,0.5,307,-0.08067442533152552,-0.013807806482525331,False,False
SMALL439~0.70~s0,SMALL439,SUB,0.75,78,104.0,0.75,307,-0.012828770904005082,-0.002661146347609389,False,False
SMALL439~0.70~s0,SMALL439,SUB,1.0,104,104.0,1.0,307,0.00011786977003008792,-0.000299965494255483,False,True
SMALL439~0.70~s1,SMALL439,SUB,0.05,5,102.0,0.049019607843137254,307,0.018284955069006237,-0.00878639295290684,True,True
SMALL439~0.70~s1,SMALL439,SUB,0.1,10,102.0,0.09803921568627451,307,0.019392706919032776,-0.0049596872209412,True,True
SMALL439~0.70~s1,SMALL439,SUB,0.2,20,102.0,0.19607843137254902,307,-0.013004446966524974,-0.007276180212824945,False,False
SMALL439~0.70~s1,SMALL439,SUB,0.35,36,102.0,0.35294117647058826,307,-0.07661612873075135,-0.014579397244676384,False,False
SMALL439~0.70~s1,SMALL439,SUB,0.5,51,102.0,0.5,307,-0.07415433177024583,-0.012807900455855226,False,False
SMALL439~0.70~s1,SMALL439,SUB,0.75,76,102.0,0.7450980392156863,307,0.00021971514179924823,-0.0007913970308373042,False,True
SMALL439~0.70~s1,SMALL439,SUB,1.0,102,102.0,1.0,307,0.025581607834392006,0.0032514281287108204,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.05,6,124.0,0.04838709677419355,373,-0.04211232339067361,-0.029720686208443148,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.1,12,124.0,0.0967741935483871,373,-0.20197106574762452,-0.052491450887464985,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.2,25,124.0,0.20161290322580644,373,-0.10484647737341546,-0.024552256357809332,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.35,43,124.0,0.3467741935483871,373,-0.09540337178915559,-0.018488831996072763,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.5,62,124.0,0.5,373,-0.07466975052964864,-0.013332028897940162,False,False
SMALL439~0.85~s0,SMALL439,SUB,0.75,93,124.0,0.75,373,-0.025984617505721952,-0.0047627550867377355,False,False
SMALL439~0.85~s0,SMALL439,SUB,1.0,124,124.0,1.0,373,0.0008725516868671734,-0.0003314603672002203,False,True
SMALL439~0.85~s1,SMALL439,SUB,0.05,6,124.0,0.04838709677419355,373,0.05026422432171823,-0.0023438619069786615,True,True
SMALL439~0.85~s1,SMALL439,SUB,0.1,12,124.0,0.0967741935483871,373,-0.18990256725103638,-0.0464836272593081,False,False
SMALL439~0.85~s1,SMALL439,SUB,0.2,25,124.0,0.20161290322580644,373,-0.11929809497372512,-0.025437560496435863,False,False
SMALL439~0.85~s1,SMALL439,SUB,0.35,43,124.0,0.3467741935483871,373,-0.10433253808307352,-0.018787927547921912,False,False
SMALL439~0.85~s1,SMALL439,SUB,0.5,62,124.0,0.5,373,-0.11519355633536482,-0.01867380534736207,False,False
SMALL439~0.85~s1,SMALL439,SUB,0.75,93,124.0,0.75,373,-0.02824170738439785,-0.004839005342720748,False,False
SMALL439~0.85~s1,SMALL439,SUB,1.0,124,124.0,1.0,373,-0.010613841355876674,-0.001856301729139087,False,False
ETF36~0.40~s0,ETF36,SUB,0.05,1,10.0,0.1,14,0.2365533700351688,0.009666320679188267,False,False
ETF36~0.40~s0,ETF36,SUB,0.1,1,10.0,0.1,14,0.2365533700351688,0.009666320679188267,False,False
ETF36~0.40~s0,ETF36,SUB,0.2,2,10.0,0.2,14,0.18356131803755732,0.0065175910872836695,False,False
ETF36~0.40~s0,ETF36,SUB,0.35,4,10.0,0.4,14,0.056317075991551224,-0.0015504102588190793,True,True
ETF36~0.40~s0,ETF36,SUB,0.5,5,10.0,0.5,14,0.008027344931581748,-0.0054634948403229355,True,True
ETF36~0.40~s0,ETF36,SUB,0.75,8,10.0,0.8,14,-0.027298863744091184,-0.006212239851618895,False,False
ETF36~0.40~s0,ETF36,SUB,1.0,10,10.0,1.0,14,0.009414505292929976,-0.0002265553405431664,False,True
ETF36~0.40~s1,ETF36,SUB,0.05,1,11.0,0.09090909090909091,14,0.315573493963705,0.03280163607121356,False,False
ETF36~0.40~s1,ETF36,SUB,0.1,1,11.0,0.09090909090909091,14,0.315573493963705,0.03280163607121356,False,False
ETF36~0.40~s1,ETF36,SUB,0.2,2,11.0,0.18181818181818182,14,0.20556348123395368,0.01749862033160543,False,False
ETF36~0.40~s1,ETF36,SUB,0.35,4,11.0,0.36363636363636365,14,0.043313599495346966,0.0001010752295258488,False,False
ETF36~0.40~s1,ETF36,SUB,0.5,6,11.0,0.5454545454545454,14,-0.013598062628450536,-0.004473532458485696,False,False
ETF36~0.40~s1,ETF36,SUB,0.75,8,11.0,0.7272727272727273,14,-0.016641604292002787,-0.0034753388928108198,False,False
ETF36~0.40~s1,ETF36,SUB,1.0,11,11.0,1.0,14,-0.007264090087777064,-0.0011719305370330169,False,False
ETF36~0.55~s0,ETF36,SUB,0.05,1,15.0,0.06666666666666667,20,0.49045672658991524,0.03410670234330637,False,False
ETF36~0.55~s0,ETF36,SUB,0.1,2,15.0,0.13333333333333333,20,0.43635246124516025,0.025305644612909628,False,False
ETF36~0.55~s0,ETF36,SUB,0.2,3,15.0,0.2,20,0.2735576502428726,0.006873854984164485,False,False
ETF36~0.55~s0,ETF36,SUB,0.35,5,15.0,0.3333333333333333,20,0.04154149195591683,-0.012199917163726814,True,True
ETF36~0.55~s0,ETF36,SUB,0.5,8,15.0,0.5333333333333333,20,-0.04409676731808898,-0.013717880702756036,False,False
ETF36~0.55~s0,ETF36,SUB,0.75,11,15.0,0.7333333333333333,20,-0.04309157889581905,-0.008353971388104231,False,False
ETF36~0.55~s0,ETF36,SUB,1.0,15,15.0,1.0,20,0.006420617688082664,-0.00043659400800999393,False,True
ETF36~0.55~s1,ETF36,SUB,0.05,1,15.0,0.06666666666666667,20,0.4916607023445121,0.042953191705977334,False,False
ETF36~0.55~s1,ETF36,SUB,0.1,2,15.0,0.13333333333333333,20,0.2143373202131404,-0.0025044309179567126,True,True
ETF36~0.55~s1,ETF36,SUB,0.2,3,15.0,0.2,20,0.15005127957593134,-0.006157617604581667,True,True
ETF36~0.55~s1,ETF36,SUB,0.35,5,15.0,0.3333333333333333,20,0.0547679993701109,-0.009582663752692344,True,True
ETF36~0.55~s1,ETF36,SUB,0.5,8,15.0,0.5333333333333333,20,0.08329634673110808,-0.0010887007063915544,True,True
ETF36~0.55~s1,ETF36,SUB,0.75,11,15.0,0.7333333333333333,20,0.02905997119492365,-0.00300109691058692,True,True
ETF36~0.55~s1,ETF36,SUB,1.0,15,15.0,1.0,20,0.027264146790567767,0.0004048517117154482,False,False
ETF36~0.70~s0,ETF36,SUB,0.05,1,19.0,0.05263157894736842,25,0.12195572292687495,-0.036638395959740055,True,True
ETF36~0.70~s0,ETF36,SUB,0.1,2,19.0,0.10526315789473684,25,0.35534803422105143,0.01972138883982244,False,False
ETF36~0.70~s0,ETF36,SUB,0.2,4,19.0,0.21052631578947367,25,0.10914064599394824,-0.011393679218779207,True,True
ETF36~0.70~s0,ETF36,SUB,0.35,7,19.0,0.3684210526315789,25,0.021603361247734876,-0.013810071802425217,True,True
ETF36~0.70~s0,ETF36,SUB,0.5,10,19.0,0.5263157894736842,25,0.030259677859581613,-0.007329342195679711,True,True
ETF36~0.70~s0,ETF36,SUB,0.75,14,19.0,0.7368421052631579,25,0.013473856887105229,-0.0048609125835943345,True,True
ETF36~0.70~s0,ETF36,SUB,1.0,19,19.0,1.0,25,0.0026189328306064352,-0.0013780509350724834,False,True
ETF36~0.70~s1,ETF36,SUB,0.05,1,18.0,0.05555555555555555,25,0.5110124416240063,0.045060149578166175,False,False
ETF36~0.70~s1,ETF36,SUB,0.1,2,18.0,0.1111111111111111,25,0.24224506045755018,-0.0018369083363518612,True,True
ETF36~0.70~s1,ETF36,SUB,0.2,4,18.0,0.2222222222222222,25,0.02889158492591659,-0.020512768990402552,True,True
ETF36~0.70~s1,ETF36,SUB,0.35,6,18.0,0.3333333333333333,25,-0.014165960835637703,-0.018712766001620196,False,False
ETF36~0.70~s1,ETF36,SUB,0.5,9,18.0,0.5,25,-0.07714564366125964,-0.018747652071309906,False,False
ETF36~0.70~s1,ETF36,SUB,0.75,14,18.0,0.7777777777777778,25,-0.001018509425319336,-0.005252445292412533,False,False
ETF36~0.70~s1,ETF36,SUB,1.0,18,18.0,1.0,25,-0.012413822387729367,-0.0026566788168416178,False,False
ETF36~0.85~s0,ETF36,SUB,0.05,1,24.0,0.041666666666666664,31,0.1694076605832458,-0.020334385278735212,True,True
ETF36~0.85~s0,ETF36,SUB,0.1,2,24.0,0.08333333333333333,31,0.2554279040719856,0.005794981600903304,False,False
ETF36~0.85~s0,ETF36,SUB,0.2,5,24.0,0.20833333333333334,31,0.1219755180556576,-0.0032442137579142827,True,True
ETF36~0.85~s0,ETF36,SUB,0.35,8,24.0,0.3333333333333333,31,0.06582854978992003,-0.004520554104007424,True,True
ETF36~0.85~s0,ETF36,SUB,0.5,12,24.0,0.5,31,0.01920273838096509,-0.005543716144124522,True,True
ETF36~0.85~s0,ETF36,SUB,0.75,18,24.0,0.75,31,-0.01163042296617145,-0.005135907111610605,False,False
ETF36~0.85~s0,ETF36,SUB,1.0,24,24.0,1.0,31,0.0010195323316175564,-0.0009961388109591685,False,True
ETF36~0.85~s1,ETF36,SUB,0.05,1,23.0,0.043478260869565216,31,0.37574513079263605,0.014622202110557092,False,False
ETF36~0.85~s1,ETF36,SUB,0.1,2,23.0,0.08695652173913043,31,0.3922478434782667,0.021055409575518658,False,False
ETF36~0.85~s1,ETF36,SUB,0.2,5,23.0,0.21739130434782608,31,0.04567351006243969,-0.02033115496982907,True,True
ETF36~0.85~s1,ETF36,SUB,0.35,8,23.0,0.34782608695652173,31,0.017667416154669935,-0.014808417766158266,True,True
ETF36~0.85~s1,ETF36,SUB,0.5,12,23.0,0.5217391304347826,31,-0.0028205408871687654,-0.011037174705799124,False,False
ETF36~0.85~s1,ETF36,SUB,0.75,17,23.0,0.7391304347826086,31,-0.01807400656099334,-0.007805439948426418,False,False
ETF36~0.85~s1,ETF36,SUB,1.0,23,23.0,1.0,31,-0.006102801784268919,-0.0021606372960327747,False,False
