====================================================================================================================
IDEA 360 - price the U56 EWALL MA band at b=0.12 on its own (b x gross, breakeven c*, grid-edge)
====================================================================================================================
Book: hold every in-band name at g/k_t, weekly, next-day execution, warm-up 260 rows.
    B136      DEGROSS  b=0.03  g=0.5  names= 93.16 T= 1.35x S10=+1.1057 DD10=-0.082 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.03  g=0.6  names= 93.16 T= 1.62x S10=+1.1058 DD10=-0.099 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.03  g=0.75 names= 93.16 T= 2.01x S10=+1.1058 DD10=-0.122 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.03  g=0.85 names= 93.16 T= 2.27x S10=+1.1058 DD10=-0.138 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.03  g=1    names= 93.16 T= 2.67x S10=+1.1057 DD10=-0.162 4a=False 4b=True c*4b=12.2
    B136      DEGROSS  b=0.05  g=0.5  names= 92.12 T= 1.07x S10=+1.0855 DD10=-0.089 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.05  g=0.6  names= 92.12 T= 1.28x S10=+1.0855 DD10=-0.106 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.05  g=0.75 names= 92.12 T= 1.59x S10=+1.0856 DD10=-0.131 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.05  g=0.85 names= 92.12 T= 1.79x S10=+1.0856 DD10=-0.148 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.05  g=1    names= 92.12 T= 2.10x S10=+1.0855 DD10=-0.173 4a=False 4b=True c*4b=12.6
    B136      DEGROSS  b=0.08  g=0.5  names= 92.61 T= 0.83x S10=+1.1242 DD10=-0.100 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.08  g=0.6  names= 92.61 T= 0.99x S10=+1.1241 DD10=-0.119 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.08  g=0.75 names= 92.61 T= 1.23x S10=+1.1240 DD10=-0.148 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.08  g=0.85 names= 92.61 T= 1.38x S10=+1.1239 DD10=-0.167 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.08  g=1    names= 92.61 T= 1.62x S10=+1.1237 DD10=-0.195 4a=False 4b=True c*4b=54.3
    B136      DEGROSS  b=0.12  g=0.5  names= 93.23 T= 0.70x S10=+1.1116 DD10=-0.100 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.12  g=0.6  names= 93.23 T= 0.83x S10=+1.1116 DD10=-0.119 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.12  g=0.75 names= 93.23 T= 1.02x S10=+1.1115 DD10=-0.148 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.12  g=0.85 names= 93.23 T= 1.15x S10=+1.1114 DD10=-0.167 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.12  g=1    names= 93.23 T= 1.34x S10=+1.1112 DD10=-0.195 4a=False 4b=True c*4b=78.2
    B136      DEGROSS  b=0.16  g=0.5  names= 89.19 T= 0.61x S10=+1.0632 DD10=-0.100 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.16  g=0.6  names= 89.19 T= 0.72x S10=+1.0633 DD10=-0.119 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.16  g=0.75 names= 89.19 T= 0.89x S10=+1.0633 DD10=-0.147 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.16  g=0.85 names= 89.19 T= 1.00x S10=+1.0633 DD10=-0.166 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.16  g=1    names= 89.19 T= 1.16x S10=+1.0632 DD10=-0.193 4a=False 4b=True c*4b=61.5
    B136      DEGROSS  b=0.2   g=0.5  names= 87.95 T= 0.56x S10=+1.0377 DD10=-0.108 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.2   g=0.6  names= 87.95 T= 0.66x S10=+1.0378 DD10=-0.128 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.2   g=0.75 names= 87.95 T= 0.81x S10=+1.0378 DD10=-0.159 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.2   g=0.85 names= 87.95 T= 0.91x S10=+1.0378 DD10=-0.178 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.2   g=1    names= 87.95 T= 1.05x S10=+1.0378 DD10=-0.208 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.25  g=0.5  names= 77.41 T= 0.49x S10=+1.0062 DD10=-0.106 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.25  g=0.6  names= 77.41 T= 0.57x S10=+1.0064 DD10=-0.126 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.25  g=0.75 names= 77.41 T= 0.70x S10=+1.0065 DD10=-0.156 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.25  g=0.85 names= 77.41 T= 0.79x S10=+1.0066 DD10=-0.176 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.25  g=1    names= 77.41 T= 0.91x S10=+1.0067 DD10=-0.204 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.3   g=0.5  names= 68.02 T= 0.43x S10=+1.0409 DD10=-0.100 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.3   g=0.6  names= 68.02 T= 0.51x S10=+1.0411 DD10=-0.119 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.3   g=0.75 names= 68.02 T= 0.62x S10=+1.0413 DD10=-0.147 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.3   g=0.85 names= 68.02 T= 0.69x S10=+1.0414 DD10=-0.166 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.3   g=1    names= 68.02 T= 0.80x S10=+1.0416 DD10=-0.193 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.4   g=0.5  names= 41.97 T= 0.29x S10=+1.0965 DD10=-0.058 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.4   g=0.6  names= 41.97 T= 0.35x S10=+1.0967 DD10=-0.070 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.4   g=0.75 names= 41.97 T= 0.43x S10=+1.0970 DD10=-0.087 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.4   g=0.85 names= 41.97 T= 0.48x S10=+1.0972 DD10=-0.098 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.4   g=1    names= 41.97 T= 0.56x S10=+1.0975 DD10=-0.114 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.5   g=0.5  names= 28.95 T= 0.21x S10=+1.1245 DD10=-0.042 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.5   g=0.6  names= 28.95 T= 0.25x S10=+1.1246 DD10=-0.051 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.5   g=0.75 names= 28.95 T= 0.31x S10=+1.1248 DD10=-0.063 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.5   g=0.85 names= 28.95 T= 0.35x S10=+1.1249 DD10=-0.071 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.5   g=1    names= 28.95 T= 0.41x S10=+1.1251 DD10=-0.083 4a=True 4b=False c*4b=0.0
    B136      DEGROSS  b=0.7   g=0.5  names= 11.15 T= 0.10x S10=+1.1174 DD10=-0.019 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.7   g=0.6  names= 11.15 T= 0.12x S10=+1.1175 DD10=-0.023 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.7   g=0.75 names= 11.15 T= 0.14x S10=+1.1177 DD10=-0.028 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.7   g=0.85 names= 11.15 T= 0.16x S10=+1.1178 DD10=-0.032 4a=False 4b=False c*4b=0.0
    B136      DEGROSS  b=0.7   g=1    names= 11.15 T= 0.19x S10=+1.1180 DD10=-0.038 4a=False 4b=False c*4b=0.0

[A] SWEEP SMALL439  (440 cols, 2010-01-04 -> 2026-09-04)
    SMALL439  RESPREAD b=0     g=0.5  names=172.32 T= 6.98x S10=+0.5027 DD10=-0.270 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0     g=0.6  names=172.32 T= 8.33x S10=+0.5030 DD10=-0.317 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0     g=0.75 names=172.32 T=10.34x S10=+0.5034 DD10=-0.382 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0     g=0.85 names=172.32 T=11.66x S10=+0.5036 DD10=-0.424 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0     g=1    names=172.32 T=13.62x S10=+0.5040 DD10=-0.481 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.03  g=0.5  names=171.94 T= 5.24x S10=+0.5548 DD10=-0.266 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.03  g=0.6  names=171.94 T= 6.25x S10=+0.5550 DD10=-0.312 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.03  g=0.75 names=171.94 T= 7.74x S10=+0.5553 DD10=-0.377 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.03  g=0.85 names=171.94 T= 8.73x S10=+0.5555 DD10=-0.418 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.03  g=1    names=171.94 T=10.18x S10=+0.5558 DD10=-0.475 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.05  g=0.5  names=172.44 T= 4.28x S10=+0.6136 DD10=-0.267 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.05  g=0.6  names=172.44 T= 5.10x S10=+0.6137 DD10=-0.313 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.05  g=0.75 names=172.44 T= 6.32x S10=+0.6139 DD10=-0.379 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.05  g=0.85 names=172.44 T= 7.13x S10=+0.6140 DD10=-0.420 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.05  g=1    names=172.44 T= 8.32x S10=+0.6141 DD10=-0.478 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.08  g=0.5  names=174.64 T= 3.41x S10=+0.6220 DD10=-0.266 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.08  g=0.6  names=174.64 T= 4.07x S10=+0.6221 DD10=-0.312 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.08  g=0.75 names=174.64 T= 5.04x S10=+0.6221 DD10=-0.378 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.08  g=0.85 names=174.64 T= 5.67x S10=+0.6221 DD10=-0.419 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.08  g=1    names=174.64 T= 6.62x S10=+0.6221 DD10=-0.477 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.12  g=0.5  names=178.48 T= 2.74x S10=+0.6711 DD10=-0.265 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.12  g=0.6  names=178.48 T= 3.26x S10=+0.6714 DD10=-0.311 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.12  g=0.75 names=178.48 T= 4.02x S10=+0.6717 DD10=-0.376 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.12  g=0.85 names=178.48 T= 4.53x S10=+0.6719 DD10=-0.417 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.12  g=1    names=178.48 T= 5.28x S10=+0.6721 DD10=-0.475 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.16  g=0.5  names=182.66 T= 2.30x S10=+0.7106 DD10=-0.260 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.16  g=0.6  names=182.66 T= 2.73x S10=+0.7110 DD10=-0.306 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.16  g=0.75 names=182.66 T= 3.38x S10=+0.7114 DD10=-0.370 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.16  g=0.85 names=182.66 T= 3.80x S10=+0.7117 DD10=-0.411 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.16  g=1    names=182.66 T= 4.43x S10=+0.7121 DD10=-0.468 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.2   g=0.5  names=185.79 T= 2.02x S10=+0.7214 DD10=-0.242 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.2   g=0.6  names=185.79 T= 2.40x S10=+0.7216 DD10=-0.286 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.2   g=0.75 names=185.79 T= 2.97x S10=+0.7218 DD10=-0.347 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.2   g=0.85 names=185.79 T= 3.34x S10=+0.7219 DD10=-0.386 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.2   g=1    names=185.79 T= 3.89x S10=+0.7221 DD10=-0.442 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.25  g=0.5  names=191.59 T= 1.76x S10=+0.6986 DD10=-0.238 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.25  g=0.6  names=191.59 T= 2.09x S10=+0.6989 DD10=-0.281 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.25  g=0.75 names=191.59 T= 2.58x S10=+0.6993 DD10=-0.342 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.25  g=0.85 names=191.59 T= 2.90x S10=+0.6995 DD10=-0.380 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.25  g=1    names=191.59 T= 3.39x S10=+0.6998 DD10=-0.435 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.3   g=0.5  names=194.33 T= 1.61x S10=+0.6630 DD10=-0.232 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.3   g=0.6  names=194.33 T= 1.91x S10=+0.6633 DD10=-0.274 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.3   g=0.75 names=194.33 T= 2.35x S10=+0.6637 DD10=-0.334 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.3   g=0.85 names=194.33 T= 2.65x S10=+0.6639 DD10=-0.372 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.3   g=1    names=194.33 T= 3.09x S10=+0.6642 DD10=-0.427 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.4   g=0.5  names=192.96 T= 1.46x S10=+0.5972 DD10=-0.239 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.4   g=0.6  names=192.96 T= 1.73x S10=+0.5973 DD10=-0.282 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.4   g=0.75 names=192.96 T= 2.13x S10=+0.5973 DD10=-0.343 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.4   g=0.85 names=192.96 T= 2.39x S10=+0.5973 DD10=-0.382 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.4   g=1    names=192.96 T= 2.80x S10=+0.5973 DD10=-0.438 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.5   g=0.5  names=177.27 T= 1.41x S10=+0.6303 DD10=-0.240 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.5   g=0.6  names=177.27 T= 1.68x S10=+0.6301 DD10=-0.283 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.5   g=0.75 names=177.27 T= 2.07x S10=+0.6298 DD10=-0.345 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.5   g=0.85 names=177.27 T= 2.33x S10=+0.6295 DD10=-0.384 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.5   g=1    names=177.27 T= 2.73x S10=+0.6291 DD10=-0.441 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.7   g=0.5  names=137.64 T= 1.49x S10=+0.6709 DD10=-0.247 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.7   g=0.6  names=137.64 T= 1.77x S10=+0.6705 DD10=-0.292 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.7   g=0.75 names=137.64 T= 2.18x S10=+0.6698 DD10=-0.356 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.7   g=0.85 names=137.64 T= 2.46x S10=+0.6694 DD10=-0.396 4a=False 4b=False c*4b=0.0
    SMALL439  RESPREAD b=0.7   g=1    names=137.64 T= 2.90x S10=+0.6686 DD10=-0.454 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0     g=0.5  names=172.32 T= 2.48x S10=+0.5395 DD10=-0.097 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0     g=0.6  names=172.32 T= 2.97x S10=+0.5395 DD10=-0.116 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0     g=0.75 names=172.32 T= 3.71x S10=+0.5395 DD10=-0.143 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0     g=0.85 names=172.32 T= 4.20x S10=+0.5395 DD10=-0.160 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0     g=1    names=172.32 T= 4.94x S10=+0.5395 DD10=-0.187 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.03  g=0.5  names=171.94 T= 1.87x S10=+0.5710 DD10=-0.100 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.03  g=0.6  names=171.94 T= 2.25x S10=+0.5710 DD10=-0.119 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.03  g=0.75 names=171.94 T= 2.80x S10=+0.5710 DD10=-0.147 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.03  g=0.85 names=171.94 T= 3.17x S10=+0.5710 DD10=-0.165 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.03  g=1    names=171.94 T= 3.72x S10=+0.5710 DD10=-0.192 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.05  g=0.5  names=172.44 T= 1.56x S10=+0.6170 DD10=-0.099 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.05  g=0.6  names=172.44 T= 1.87x S10=+0.6170 DD10=-0.118 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.05  g=0.75 names=172.44 T= 2.33x S10=+0.6170 DD10=-0.146 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.05  g=0.85 names=172.44 T= 2.63x S10=+0.6170 DD10=-0.164 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.05  g=1    names=172.44 T= 3.09x S10=+0.6170 DD10=-0.191 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.08  g=0.5  names=174.64 T= 1.29x S10=+0.6280 DD10=-0.101 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.08  g=0.6  names=174.64 T= 1.55x S10=+0.6280 DD10=-0.121 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.08  g=0.75 names=174.64 T= 1.93x S10=+0.6280 DD10=-0.149 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.08  g=0.85 names=174.64 T= 2.18x S10=+0.6279 DD10=-0.168 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.08  g=1    names=174.64 T= 2.56x S10=+0.6279 DD10=-0.195 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.12  g=0.5  names=178.48 T= 1.10x S10=+0.6517 DD10=-0.109 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.12  g=0.6  names=178.48 T= 1.31x S10=+0.6518 DD10=-0.129 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.12  g=0.75 names=178.48 T= 1.63x S10=+0.6519 DD10=-0.160 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.12  g=0.85 names=178.48 T= 1.84x S10=+0.6519 DD10=-0.180 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.12  g=1    names=178.48 T= 2.16x S10=+0.6520 DD10=-0.209 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.16  g=0.5  names=182.66 T= 0.99x S10=+0.6680 DD10=-0.115 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.16  g=0.6  names=182.66 T= 1.18x S10=+0.6681 DD10=-0.137 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.16  g=0.75 names=182.66 T= 1.47x S10=+0.6682 DD10=-0.169 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.16  g=0.85 names=182.66 T= 1.66x S10=+0.6682 DD10=-0.190 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.16  g=1    names=182.66 T= 1.94x S10=+0.6683 DD10=-0.220 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.2   g=0.5  names=185.79 T= 0.92x S10=+0.6480 DD10=-0.117 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.2   g=0.6  names=185.79 T= 1.10x S10=+0.6481 DD10=-0.139 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.2   g=0.75 names=185.79 T= 1.36x S10=+0.6481 DD10=-0.172 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.2   g=0.85 names=185.79 T= 1.54x S10=+0.6482 DD10=-0.193 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.2   g=1    names=185.79 T= 1.80x S10=+0.6482 DD10=-0.224 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.25  g=0.5  names=191.59 T= 0.86x S10=+0.6144 DD10=-0.121 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.25  g=0.6  names=191.59 T= 1.03x S10=+0.6146 DD10=-0.144 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.25  g=0.75 names=191.59 T= 1.27x S10=+0.6147 DD10=-0.178 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.25  g=0.85 names=191.59 T= 1.44x S10=+0.6148 DD10=-0.200 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.25  g=1    names=191.59 T= 1.68x S10=+0.6149 DD10=-0.232 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.3   g=0.5  names=194.33 T= 0.82x S10=+0.5748 DD10=-0.125 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.3   g=0.6  names=194.33 T= 0.97x S10=+0.5749 DD10=-0.149 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.3   g=0.75 names=194.33 T= 1.21x S10=+0.5750 DD10=-0.184 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.3   g=0.85 names=194.33 T= 1.36x S10=+0.5751 DD10=-0.206 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.3   g=1    names=194.33 T= 1.59x S10=+0.5753 DD10=-0.240 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.4   g=0.5  names=192.96 T= 0.76x S10=+0.5108 DD10=-0.130 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.4   g=0.6  names=192.96 T= 0.90x S10=+0.5109 DD10=-0.154 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.4   g=0.75 names=192.96 T= 1.12x S10=+0.5111 DD10=-0.190 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.4   g=0.85 names=192.96 T= 1.26x S10=+0.5112 DD10=-0.214 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.4   g=1    names=192.96 T= 1.47x S10=+0.5113 DD10=-0.248 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.5   g=0.5  names=177.27 T= 0.68x S10=+0.5779 DD10=-0.114 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.5   g=0.6  names=177.27 T= 0.81x S10=+0.5780 DD10=-0.136 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.5   g=0.75 names=177.27 T= 1.01x S10=+0.5782 DD10=-0.168 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.5   g=0.85 names=177.27 T= 1.13x S10=+0.5783 DD10=-0.189 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.5   g=1    names=177.27 T= 1.32x S10=+0.5784 DD10=-0.220 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.7   g=0.5  names=137.64 T= 0.55x S10=+0.6218 DD10=-0.100 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.7   g=0.6  names=137.64 T= 0.66x S10=+0.6219 DD10=-0.119 4a=True 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.7   g=0.75 names=137.64 T= 0.82x S10=+0.6220 DD10=-0.148 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.7   g=0.85 names=137.64 T= 0.92x S10=+0.6221 DD10=-0.166 4a=False 4b=False c*4b=0.0
    SMALL439  DEGROSS  b=0.7   g=1    names=137.64 T= 1.08x S10=+0.6222 DD10=-0.194 4a=False 4b=False c*4b=0.0
  G4 reproduces idea 359's 5 committed U56 MAB-EWALL rows on 8 columns: max abs err 7.105e-15

====================================================================================================================
[CTX] panel context (SPY and the live baselines over each panel's own window)
   panel      start        end  ncols  spy_CAGR  spy_Sharpe  spy_MaxDD  spy_H1  spy_H2  spy_OOS_Sharpe  v2_10_Sharpe  v2_10_CAGR  v2_10_MaxDD  v2_10_H1  v2_10_H2  v2_10_OOS_Sharpe
     U56 2009-01-13 2026-09-04     56    0.1523      0.8890    -0.3372  0.9566  0.8340          0.8820        1.2056      0.0866      -0.1205    1.2259    1.1908            1.2851
    B136 2009-01-13 2026-09-04    136    0.1523      0.8890    -0.3372  0.9566  0.8340          0.8820        1.1058      0.0803      -0.1224    1.2291    0.9844            1.1185
SMALL439 2011-01-13 2026-09-04    440    0.1413      0.8615    -0.3372  0.8907  0.8577          0.8820        0.5725      0.0381      -0.1468    0.5699    0.5770            0.5680

====================================================================================================================
[A] FULL GRID at 10 bps (every point; the .grid.csv carries 0 and 25 bps too)

  -- U56 / RESPREAD --
  Sharpe_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 1.0908 1.0909 1.0909 1.0910 1.0910
0.03 1.1608 1.1608 1.1609 1.1609 1.1609
0.05 1.1547 1.1548 1.1548 1.1548 1.1548
0.08 1.1780 1.1781 1.1780 1.1780 1.1778
0.12 1.2261 1.2263 1.2264 1.2264 1.2264
0.16 1.1615 1.1617 1.1619 1.1620 1.1620
0.20 1.1360 1.1363 1.1367 1.1369 1.1371
0.25 1.1089 1.1095 1.1102 1.1107 1.1113
0.30 1.1221 1.1226 1.1233 1.1237 1.1242
0.40 1.1802 1.1806 1.1811 1.1814 1.1817
0.50 1.1150 1.1156 1.1165 1.1170 1.1177
0.70 1.0481 1.0491 1.0504 1.0513 1.0524
  CAGR_10
g      0.50   0.60   0.75   0.85   1.00
b                                      
0.00 0.0769 0.0923 0.1155 0.1310 0.1542
