file,panel,n_cells,n_arms,modal_arm,modal_share,degenerate,is_control,has_oos,oos_cols,u_percell_Sharpe,nrank_Sharpe,ncells_Sharpe,u_pooled_Sharpe,u_percell_CAGR,nrank_CAGR,ncells_CAGR,u_pooled_CAGR,u_percell_MaxDD,nrank_MaxDD,ncells_MaxDD,u_pooled_MaxDD
2026-09-05_cagr-floor-constrained-selector_cloud.grid.csv,broad,33,2,ewall,0.9090909090909091,False,False,True,CAGR|MaxDD|Sharpe,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9393939393939394,1.9696969696969697,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0
2026-09-05_cagr-floor-constrained-selector_cloud.grid.csv,u56,33,2,top20,0.7575757575757576,False,False,True,CAGR|MaxDD|Sharpe,0.48484848484848486,1.5151515151515151,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9696969696969697,2.0,33.0,1.0
2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,broad,18,2,ewall,1.0,True,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,18.0,0.0,1.0,2.0,18.0,1.0,0.0,1.0,18.0,0.0
2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,u56,21,2,top20,0.5714285714285714,False,False,True,CAGR|MaxDD|Sharpe,0.42857142857142855,1.4285714285714286,21.0,1.0,0.0,1.0,21.0,0.0,1.0,2.0,21.0,1.0
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.grid.csv,broad,33,2,ewall,0.9090909090909091,False,False,True,CAGR|MaxDD|Sharpe,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9393939393939394,1.9696969696969697,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.grid.csv,u56,33,2,top20,0.7575757575757576,False,False,True,CAGR|MaxDD|Sharpe,0.48484848484848486,1.5151515151515151,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9696969696969697,2.0,33.0,1.0
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,broad,68,2,annual,1.0,True,False,True,CAGR|MaxDD|Sharpe,0.5,2.0,68.0,0.5,0.5,2.0,68.0,0.5,0.5,2.0,68.0,0.5
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,u56,65,2,annual,1.0,True,False,True,CAGR|MaxDD|Sharpe,0.5,2.0,65.0,0.5,0.5,2.0,65.0,0.5,0.5,2.0,65.0,0.5
2026-09-05_de-gross-vs-reweight-across-gates_cloud.grid.csv,broad,69,4,EWall,0.4057971014492754,False,False,True,CAGR|MaxDD|Sharpe,0.5725806451612904,2.4193548387096775,31.0,0.0,0.9623655913978494,3.4193548387096775,31.0,0.5,0.11827956989247312,1.3548387096774193,31.0,0.0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.grid.csv,small,46,4,EWall,0.43478260869565216,False,False,True,CAGR|MaxDD|Sharpe,0.8803180615680616,7.458333333333333,24.0,0.0,0.8715548340548341,7.458333333333333,24.0,1.0,0.4496001683501684,4.041666666666667,24.0,0.0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.grid.csv,u56,68,4,EWall,0.36764705882352944,False,False,True,CAGR|MaxDD|Sharpe,0.5149553571428571,2.96875,32.0,0.0,0.8739583333333334,4.375,32.0,0.5,0.30558035714285714,1.90625,32.0,0.0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,broad,2,3,EWall,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,u56,2,3,TOP20,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.5,1.5,2.0,1.0,0.0,1.0,2.0,0.0,0.5,1.5,2.0,1.0
2026-09-05_defensive-class-census_B.grid.csv,broad,113,17,ebud-0.10,0.3008849557522124,False,False,True,CAGR|MaxDD|Sharpe,0.45726449476449477,4.0625,48.0,0.8125,0.30609101546601547,2.9375,48.0,0.625,0.6734709734709735,5.979166666666667,48.0,0.5625
2026-09-05_defensive-class-census_B.grid.csv,small,76,17,control,0.2236842105263158,False,True,True,CAGR|MaxDD|Sharpe,0.19152267485600816,3.0555555555555554,36.0,0.0625,0.17706059372726035,2.9166666666666665,36.0,0.125,0.5859102317435649,7.055555555555555,36.0,0.8125
2026-09-05_defensive-class-census_B.grid.csv,u56,111,17,ebud-0.10,0.24324324324324326,False,False,True,CAGR|MaxDD|Sharpe,0.5943426943426943,5.145833333333333,48.0,0.6875,0.3015363109113109,3.1875,48.0,0.875,0.7036774568024567,6.541666666666667,48.0,0.75
2026-09-05_defensive-overlays-are-rule-8-invisible_B.grid.csv,broad,33,2,ewall,0.9090909090909091,False,False,True,CAGR|MaxDD|Sharpe,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9393939393939394,1.9696969696969697,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.grid.csv,u56,33,2,top20,0.7575757575757576,False,False,True,CAGR|MaxDD|Sharpe,0.48484848484848486,1.5151515151515151,33.0,1.0,0.030303030303030304,1.0606060606060606,33.0,0.0,0.9696969696969697,2.0,33.0,1.0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,broad,12,2,ewall,0.9166666666666666,False,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,12.0,0.0,1.0,2.0,12.0,1.0,0.0,1.0,12.0,0.0
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,u56,15,2,top20,0.6,False,False,True,CAGR|MaxDD|Sharpe,0.4,1.4,15.0,1.0,0.0,1.0,15.0,0.0,1.0,2.0,15.0,1.0
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,broad,93,18,R6,0.15053763440860216,False,False,True,CAGR|MaxDD|Sharpe,0.644927536231884,2.4347826086956523,23.0,0.8333333333333334,0.5144927536231885,2.0869565217391304,23.0,0.5,0.5869565217391305,2.347826086956522,23.0,0.6666666666666666
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,small,29,7,INV,0.6206896551724138,False,False,True,CAGR|MaxDD|Sharpe,0.4404761904761905,3.5714285714285716,28.0,0.5,0.48809523809523814,3.857142857142857,28.0,0.6666666666666666,0.4648809523809524,3.7142857142857144,28.0,0.5
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,u56,95,18,R6,0.12631578947368421,False,False,True,CAGR|MaxDD|Sharpe,0.6018518518518519,3.2222222222222223,27.0,1.0,0.5308641975308641,2.7777777777777777,27.0,0.16666666666666666,0.7006172839506172,3.5925925925925926,27.0,0.8333333333333334
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,broad,147,2,S3,0.7959183673469388,False,False,True,CAGR|MaxDD|Sharpe,0.6190476190476191,1.7210884353741496,147.0,1.0,0.8979591836734694,2.0,147.0,1.0,0.4897959183673469,1.5918367346938775,147.0,1.0
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,u56,142,2,S3,0.7887323943661971,False,False,True,CAGR|MaxDD|Sharpe,0.5422535211267606,1.647887323943662,142.0,1.0,0.8943661971830986,2.0,142.0,1.0,0.4507042253521127,1.556338028169014,142.0,1.0
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,broad,24,2,S3,1.0,True,False,True,CAGR|MaxDD|Sharpe,0.5,1.5,24.0,1.0,1.0,2.0,24.0,1.0,0.20833333333333334,1.2083333333333333,24.0,0.0
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,u56,9,2,S3,1.0,True,False,True,CAGR|MaxDD|Sharpe,0.3333333333333333,1.3333333333333333,9.0,0.0,1.0,2.0,9.0,1.0,0.3333333333333333,1.3333333333333333,9.0,0.0
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,broad,14,17,ebud-0.10,0.21428571428571427,False,False,True,CAGR|MaxDD|Sharpe,0.6234006734006734,4.666666666666667,6.0,1.0,0.6234006734006734,4.666666666666667,6.0,0.9230769230769231,0.301010101010101,3.8333333333333335,6.0,0.3076923076923077
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,small,12,17,ebud-0.20,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.49213564213564215,6.5,6.0,0.6875,0.5199134199134199,6.833333333333333,6.0,0.375,0.4032106782106783,4.833333333333333,6.0,0.375
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,u56,14,17,control,0.35714285714285715,False,True,True,CAGR|MaxDD|Sharpe,0.3798076923076923,5.166666666666667,6.0,0.125,0.208511396011396,3.6666666666666665,6.0,0.125,0.6647079772079771,7.833333333333333,6.0,0.8125
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,broad,14,17,ebud-0.10,0.21428571428571427,False,False,True,CAGR|MaxDD|Sharpe,0.6234006734006734,4.666666666666667,6.0,1.0,0.6234006734006734,4.666666666666667,6.0,0.9230769230769231,0.301010101010101,3.8333333333333335,6.0,0.3076923076923077
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,small,12,17,ebud-0.20,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.49213564213564215,6.5,6.0,0.6875,0.5199134199134199,6.833333333333333,6.0,0.375,0.4032106782106783,4.833333333333333,6.0,0.375
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,u56,14,17,control,0.35714285714285715,False,True,True,CAGR|MaxDD|Sharpe,0.3798076923076923,5.166666666666667,6.0,0.125,0.208511396011396,3.6666666666666665,6.0,0.125,0.6647079772079771,7.833333333333333,6.0,0.8125
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,B136,33,17,SUB11,0.30303030303030304,False,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.8666666666666668,6.3,10.0,0.875
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,SMALL,30,17,SUB05,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,1.0,4.2,10.0,1.0,1.0,4.2,10.0,1.0,0.4666666666666666,2.5,10.0,0.5
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,U56,30,17,SUB11,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.8102777777777778,7.2,10.0,0.8,0.6941666666666666,6.1,10.0,0.3,0.8488888888888889,7.7,10.0,0.9
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,B136,17,8,V1,0.29411764705882354,False,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,5.0,,1.0,4.0,5.0,,0.0,1.0,5.0,
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,SMALL,13,8,V1,0.3076923076923077,False,False,True,CAGR|MaxDD|Sharpe,0.15848214285714285,3.5,4.0,0.25,0.7321428571428572,10.5,4.0,0.0,0.08705357142857142,2.25,4.0,1.0
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,u56,14,8,V1,0.35714285714285715,False,False,True,CAGR|MaxDD|Sharpe,0.0,1.0,5.0,,1.0,3.8,5.0,,0.0,1.0,5.0,
2026-09-05_is-Calmar-immunity-general_C.grid.csv,broad,6,17,ebud-0.10,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.6145833333333334,10.833333333333334,6.0,0.875,0.5520833333333334,9.833333333333334,6.0,0.5625,0.4375,8.0,6.0,0.1875
2026-09-05_is-Calmar-immunity-general_C.grid.csv,small,6,17,ebud-0.20,0.6666666666666666,False,False,True,CAGR|MaxDD|Sharpe,0.4895833333333333,8.833333333333334,6.0,0.6875,0.4791666666666667,8.666666666666666,6.0,0.3125,0.4895833333333333,8.833333333333334,6.0,0.5
2026-09-05_is-Calmar-immunity-general_C.grid.csv,u56,6,17,control,0.6666666666666666,False,True,True,CAGR|MaxDD|Sharpe,0.4375,8.0,6.0,0.3125,0.21875,4.333333333333333,6.0,0.0,0.8020833333333334,13.666666666666666,6.0,0.875
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,broad,64,18,RND,0.25,False,False,True,CAGR|MaxDD|Sharpe,0.2773809523809524,2.107142857142857,28.0,0.16666666666666666,0.7422619047619047,4.285714285714286,28.0,0.8333333333333334,0.04047619047619048,1.1785714285714286,28.0,0.0
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,small,39,7,INV,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.28771929824561404,2.263157894736842,19.0,0.16666666666666666,0.28771929824561404,2.263157894736842,19.0,0.5,0.3350877192982457,2.1052631578947367,19.0,0.0
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,u56,71,18,MOM,0.2112676056338028,False,False,True,CAGR|MaxDD|Sharpe,0.5960700757575758,3.84375,32.0,0.8333333333333334,0.5152680652680652,3.375,32.0,0.5,0.6232736013986014,4.3125,32.0,0.6666666666666666
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,broad,38,6,COMP,0.2631578947368421,False,False,True,CAGR|MaxDD|Sharpe,0.2261904761904762,1.4761904761904763,21.0,0.6,0.17857142857142858,1.4285714285714286,21.0,0.6,0.5357142857142857,1.8571428571428572,21.0,0.6
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,small,27,6,COMP,0.5555555555555556,False,False,True,CAGR|MaxDD|Sharpe,0.26,2.25,20.0,0.2,0.25000000000000006,2.2,20.0,0.0,0.4574999999999999,2.35,20.0,0.6
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,u56,36,6,INVVOL,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.5777777777777778,1.7777777777777777,18.0,1.0,0.7759259259259259,2.1666666666666665,18.0,1.0,0.2222222222222222,1.2777777777777777,18.0,0.6
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,broad,6,16,band3-dg,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.4378205128205128,3.25,4.0,0.2857142857142857,0.4544871794871795,3.5,4.0,0.7857142857142857,0.4185897435897436,3.0,4.0,0.21428571428571427
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,u56,12,17,band3-dg,0.16666666666666666,False,False,True,CAGR|MaxDD|Sharpe,0.15674325674325676,2.857142857142857,7.0,0.0625,0.338256981114124,4.571428571428571,7.0,0.3125,0.35952618809761666,4.142857142857143,7.0,0.5
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,broad,25,17,ebud-0.10,0.56,False,False,True,CAGR|MaxDD|Sharpe,0.4299280965947632,7.444444444444445,18.0,0.375,0.47525522317188984,8.11111111111111,18.0,0.625,0.4919032356532356,6.777777777777778,18.0,0.25
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,small,17,17,ebud-0.20,0.35294117647058826,False,False,True,CAGR|MaxDD|Sharpe,0.33659361471861465,5.666666666666667,12.0,0.5,0.34577020202020203,5.833333333333333,12.0,0.3125,0.5292839105339106,8.083333333333334,12.0,0.375
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,u56,29,17,control,0.27586206896551724,False,True,True,CAGR|MaxDD|Sharpe,0.2603141457308124,4.222222222222222,18.0,0.0625,0.15573793490460158,2.9444444444444446,18.0,0.125,0.7279636644219978,10.555555555555555,18.0,0.8125
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,broad,14,17,ebud-0.10,0.21428571428571427,False,False,True,CAGR|MaxDD|Sharpe,0.6234006734006734,4.666666666666667,6.0,1.0,0.6234006734006734,4.666666666666667,6.0,0.9230769230769231,0.301010101010101,3.8333333333333335,6.0,0.3076923076923077
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,small,12,17,ebud-0.20,0.3333333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.49213564213564215,6.5,6.0,0.6875,0.5199134199134199,6.833333333333333,6.0,0.375,0.4032106782106783,4.833333333333333,6.0,0.375
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,u56,14,17,control,0.35714285714285715,False,True,True,CAGR|MaxDD|Sharpe,0.3798076923076923,5.166666666666667,6.0,0.125,0.208511396011396,3.6666666666666665,6.0,0.125,0.6647079772079771,7.833333333333333,6.0,0.8125
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,broad,6,17,ebud-0.10,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.55,9.8,5.0,0.75,0.4625,8.4,5.0,0.3125,0.525,9.4,5.0,0.4375
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,small,6,17,ebud-0.20,0.6666666666666666,False,False,True,CAGR|MaxDD|Sharpe,0.4895833333333333,8.833333333333334,6.0,0.6875,0.4791666666666667,8.666666666666666,6.0,0.3125,0.4895833333333333,8.833333333333334,6.0,0.5
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,u56,7,17,control,0.5714285714285714,False,True,True,CAGR|MaxDD|Sharpe,0.4234775641025641,7.5,6.0,0.1875,0.2263621794871795,4.333333333333333,6.0,0.0625,0.7931356837606837,13.166666666666666,6.0,0.875
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,broad,7,6,ebud-0.10,0.5714285714285714,False,False,True,CAGR|MaxDD|Sharpe,0.2916666666666667,1.75,4.0,1.0,0.47916666666666663,6.25,4.0,1.0,0.2916666666666667,1.75,4.0,1.0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,small,6,5,ddctl-8/.5/high,0.8333333333333334,False,False,True,CAGR|MaxDD|Sharpe,0.25833333333333336,4.2,5.0,1.0,0.3416666666666667,5.2,5.0,1.0,0.4916666666666666,6.8,5.0,0.25
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,u56,8,5,ddctl-8/.5/high,0.25,False,False,True,CAGR|MaxDD|Sharpe,0.5,2.0,2.0,,0.5,2.0,2.0,,0.5,2.0,2.0,
2026-09-05_price-list-tier-bar_B.grid.csv,broad,14,17,band3-dg,0.14285714285714285,False,False,True,CAGR|MaxDD|Sharpe,0.46195887445887446,5.333333333333333,6.0,0.13333333333333333,0.7738636363636364,7.333333333333333,6.0,0.6,0.2863636363636364,3.8333333333333335,6.0,0.2
2026-09-05_price-list-tier-bar_B.grid.csv,small,18,17,ebud-0.20,0.2222222222222222,False,False,True,CAGR|MaxDD|Sharpe,0.7142857142857143,7.333333333333333,6.0,0.5,0.8095238095238096,8.0,6.0,0.5,0.33608058608058605,3.0,6.0,0.42857142857142855
2026-09-05_price-list-tier-bar_B.grid.csv,u56,14,17,control,0.35714285714285715,False,True,True,CAGR|MaxDD|Sharpe,0.4222222222222222,4.666666666666667,6.0,0.0,0.41111111111111115,4.333333333333333,6.0,0.0,0.6611111111111111,6.5,6.0,1.0
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,broad,6,17,ebud-0.10,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.6145833333333334,10.833333333333334,6.0,0.875,0.5520833333333334,9.833333333333334,6.0,0.5625,0.4375,8.0,6.0,0.1875
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,small,6,17,ebud-0.20,0.6666666666666666,False,False,True,CAGR|MaxDD|Sharpe,0.4895833333333333,8.833333333333334,6.0,0.6875,0.4791666666666667,8.666666666666666,6.0,0.3125,0.4895833333333333,8.833333333333334,6.0,0.5
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,u56,6,17,control,0.6666666666666666,False,True,True,CAGR|MaxDD|Sharpe,0.4375,8.0,6.0,0.3125,0.21875,4.333333333333333,6.0,0.0,0.8020833333333334,13.666666666666666,6.0,0.875
2026-09-05_relative-priceability-floor_C.grid.csv,broad,15,17,ebud-0.10,0.2,False,False,True,CAGR|MaxDD|Sharpe,0.42777777777777776,3.1666666666666665,6.0,0.8461538461538461,0.65,3.5,6.0,0.8461538461538461,0.20833333333333334,2.1666666666666665,6.0,0.15384615384615385
2026-09-05_relative-priceability-floor_C.grid.csv,small,18,17,ebud-0.20,0.2222222222222222,False,False,True,CAGR|MaxDD|Sharpe,0.6759259259259259,8.0,6.0,0.5,0.7546296296296297,8.666666666666666,6.0,0.5,0.3469907407407407,3.3333333333333335,6.0,0.375
2026-09-05_relative-priceability-floor_C.grid.csv,u56,14,17,control,0.35714285714285715,False,True,True,CAGR|MaxDD|Sharpe,0.3253472222222222,4.666666666666667,6.0,0.0625,0.3142361111111111,4.333333333333333,6.0,0.0625,0.5100694444444444,6.5,6.0,0.875
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,broad,16,2,FIXN,0.875,False,False,True,CAGR|MaxDD|Sharpe,0.1875,1.1875,16.0,0.0,0.125,1.125,16.0,0.0,0.125,1.125,16.0,0.0
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,small,16,2,FIXQ,0.6875,False,False,True,CAGR|MaxDD|Sharpe,0.75,1.75,16.0,1.0,0.75,1.75,16.0,1.0,1.0,2.0,16.0,1.0
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,u56,16,2,FIXN,0.5,False,False,True,CAGR|MaxDD|Sharpe,0.375,1.375,16.0,0.0,0.4375,1.4375,16.0,0.0,0.375,1.375,16.0,0.0
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,broad,56,2,ewall,0.5535714285714286,False,False,True,CAGR|MaxDD|Sharpe,0.125,1.25,56.0,0.0,0.8392857142857143,1.9642857142857142,56.0,1.0,0.16071428571428573,1.2857142857142858,56.0,0.0
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,u56,60,2,top20,0.8833333333333333,False,False,True,CAGR|MaxDD|Sharpe,0.2833333333333333,1.4,60.0,0.0,0.11666666666666667,1.2333333333333334,60.0,0.0,0.75,1.8666666666666667,60.0,1.0
