file,panel,n_cells,n_arms,modal_arm,modal_share,degenerate
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,broad,12,2,ewall,0.9166666666666666,False
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,u56,15,2,top20,0.6,False
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,broad,93,18,R6,0.15053763440860216,False
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,small,29,7,INV,0.6206896551724138,False
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,u56,95,18,R6,0.12631578947368421,False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,broad,147,2,S3,0.7959183673469388,False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,u56,142,2,S3,0.7887323943661971,False
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,broad,24,2,S3,1.0,True
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,u56,9,2,S3,1.0,True
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,broad,14,17,ebud-0.10,0.21428571428571427,False
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,small,12,17,ebud-0.20,0.3333333333333333,False
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,u56,14,17,control,0.35714285714285715,False
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,broad,14,17,ebud-0.10,0.21428571428571427,False
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,small,12,17,ebud-0.20,0.3333333333333333,False
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,u56,14,17,control,0.35714285714285715,False
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,B136,33,17,SUB11,0.30303030303030304,False
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,SMALL,30,17,SUB05,0.3333333333333333,False
2026-09-05_is-075-the-argmax-on-every-corpus_cloud.ladder.csv,U56,30,17,SUB11,0.3333333333333333,False
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,B136,17,8,V1,0.29411764705882354,False
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,SMALL,13,8,V1,0.3076923076923077,False
2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,u56,14,8,V1,0.35714285714285715,False
2026-09-05_is-Calmar-immunity-general_C.grid.csv,broad,6,17,ebud-0.10,0.5,False
2026-09-05_is-Calmar-immunity-general_C.grid.csv,small,6,17,ebud-0.20,0.6666666666666666,False
2026-09-05_is-Calmar-immunity-general_C.grid.csv,u56,6,17,control,0.6666666666666666,False
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,broad,64,18,RND,0.25,False
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,small,39,7,INV,0.3333333333333333,False
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,u56,71,18,MOM,0.2112676056338028,False
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,broad,38,6,COMP,0.2631578947368421,False
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,small,27,6,COMP,0.5555555555555556,False
2026-09-05_is-the-book-size-floor-a-corpus-wide-clause_C.corpus.csv,u56,36,6,INVVOL,0.3333333333333333,False
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,broad,6,16,band3-dg,0.3333333333333333,False
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,u56,12,17,band3-dg,0.16666666666666666,False
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,broad,25,17,ebud-0.10,0.56,False
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,small,17,17,ebud-0.20,0.35294117647058826,False
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,u56,29,17,control,0.27586206896551724,False
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,broad,14,17,ebud-0.10,0.21428571428571427,False
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,small,12,17,ebud-0.20,0.3333333333333333,False
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,u56,14,17,control,0.35714285714285715,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,broad,6,17,ebud-0.10,0.5,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,small,6,17,ebud-0.20,0.6666666666666666,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,u56,7,17,control,0.5714285714285714,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,broad,7,6,ebud-0.10,0.5714285714285714,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,small,6,5,ddctl-8/.5/high,0.8333333333333334,False
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.picks.csv,u56,8,5,ddctl-8/.5/high,0.25,False
2026-09-05_price-list-tier-bar_B.grid.csv,broad,14,17,band3-dg,0.14285714285714285,False
2026-09-05_price-list-tier-bar_B.grid.csv,small,18,17,ebud-0.20,0.2222222222222222,False
2026-09-05_price-list-tier-bar_B.grid.csv,u56,14,17,control,0.35714285714285715,False
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,broad,6,17,ebud-0.10,0.5,False
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,small,6,17,ebud-0.20,0.6666666666666666,False
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,u56,6,17,control,0.6666666666666666,False
2026-09-05_relative-priceability-floor_C.grid.csv,broad,15,17,ebud-0.10,0.2,False
2026-09-05_relative-priceability-floor_C.grid.csv,small,18,17,ebud-0.20,0.2222222222222222,False
2026-09-05_relative-priceability-floor_C.grid.csv,u56,14,17,control,0.35714285714285715,False
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,broad,16,2,FIXN,0.875,False
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,small,16,2,FIXQ,0.6875,False
2026-09-05_selectivity-as-the-book-parameter_B.grid.csv,u56,16,2,FIXN,0.5,False
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,broad,56,2,ewall,0.5535714285714286,False
2026-09-05_sleeve-G-is-2013_cloud.grid.csv,u56,60,2,top20,0.8833333333333333,False
2026-09-05_sleeve-G-is-2013_cloud.walkforward.csv,broad,6,2,ewall,1.0,True
2026-09-05_sleeve-G-is-2013_cloud.walkforward.csv,u56,7,2,top20,0.8571428571428571,False
2026-09-05_sleeve-f-that-clears-the-floor_cloud.grid.csv,broad,30,17,ebud-0.10,0.8666666666666667,False
2026-09-05_sleeve-f-that-clears-the-floor_cloud.grid.csv,u56,41,17,control,0.5853658536585366,False
2026-09-05_sleeve-with-a-real-diversifier_B.grid.csv,broad,16,3,top20,0.5,False
2026-09-05_sleeve-with-a-real-diversifier_B.grid.csv,u56,18,3,top20,0.5,False
2026-09-05_sleeve-with-a-real-diversifier_B.walkforward.csv,broad,2,3,ewall,1.0,True
2026-09-05_sleeve-with-a-real-diversifier_B.walkforward.csv,u56,2,3,top20,1.0,True
2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,broad,16,3,top20,0.5,False
2026-09-05_sleeve-with-a-real-diversifier_cloud.grid.csv,u56,18,3,top20,0.5,False
2026-09-05_sleeve-with-a-real-diversifier_cloud.walkforward.csv,broad,2,3,ewall,1.0,True
2026-09-05_sleeve-with-a-real-diversifier_cloud.walkforward.csv,u56,2,3,top20,1.0,True
2026-09-05_stop-as-negative-insurance_cloud.grid.csv,broad,14,13,control (no stop),0.2857142857142857,False
2026-09-05_stop-as-negative-insurance_cloud.grid.csv,u56,12,13,control (no stop),0.3333333333333333,False
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,broad,93,18,R6,0.15053763440860216,False
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,small,29,7,INV,0.6206896551724138,False
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,u56,95,18,R6,0.12631578947368421,False
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,broad,80,2,EWall,0.925,False
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,small,80,2,EWall,0.75,False
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,u56,80,2,TOP20,0.5125,False
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,broad,21,17,band3-rw,0.14285714285714285,False
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,small,19,17,ebud-0.20,0.21052631578947367,False
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,u56,19,17,control,0.3157894736842105,False
2026-09-05_which-asset-carries-S4_C.grid.csv,broad,42,2,top20,0.5952380952380952,False
2026-09-05_which-asset-carries-S4_C.grid.csv,u56,45,2,top20,0.8222222222222222,False
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,broad,2,3,EWall,1.0,True
2026-09-05_why-ddctl-is-cheap-on-small_cloud.walkforward.csv,u56,2,3,TOP20,1.0,True
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,broad,6,17,ebud-0.10,0.5,False
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,small,6,17,ebud-0.20,0.6666666666666666,False
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,u56,6,17,control,0.6666666666666666,False
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,broad,12,2,EWALL0,0.9166666666666666,False
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,u56,10,2,EWALL0,0.7,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,B136,56,2,CAND,0.8928571428571429,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,BSTK100,56,2,CAND,0.8928571428571429,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,ETF24,56,2,CAND,0.8214285714285714,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,ETF36,56,2,CAND,0.5178571428571429,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,SMALL480,56,2,V1,0.75,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,STK20,56,2,CAND,0.8928571428571429,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,U56,56,2,CAND,0.8214285714285714,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,B136,6,2,CAND,0.8333333333333334,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,BSTK100,3,2,V1,0.6666666666666666,False
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,STK20,2,2,CAND,1.0,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,B136,7,24,FWD10@Q,1.0,True
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,SMALL439,7,24,FWD20vs,0.8571428571428571,False
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,U56,7,24,FWD20gate-none,0.7142857142857143,False
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.walkforward.csv,SMALL,22,4,SEL-CP,0.6363636363636364,False
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.walkforward.csv,U56,22,4,SEL-CP,0.45454545454545453,False
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.grid.csv,B136,12,16,FWD20_M,0.25,False
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.grid.csv,SMALL439,3,16,EWall_M,0.6666666666666666,False
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.grid.csv,U56,9,16,FWD20_novolcap,0.2222222222222222,False
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,B136,20,2,EWall,0.6,False
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,BSTK100,20,2,EWall,0.95,False
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,SMALL,20,2,TOP20,0.6,False
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,U56,20,2,TOP20,0.65,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s04,2,5,v1,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s05,2,5,v2,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s09,2,5,v1,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s11,2,5,v2,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s12,2,5,CAND10,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.000~s16,2,5,v2,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.500~s06,2,5,v1,0.5,False
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,q0.500~s23,2,5,v1,0.5,False
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,broad,66,3,EWall,0.9545454545454546,False
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,small,66,3,EWall,0.8181818181818182,False
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,u56,66,3,TOP20,0.5909090909090909,False
2026-09-06_does-reach-belong-beside-every-instrument-price_C.grid.csv,broad,26,2,EWALL0,0.8076923076923077,False
2026-09-06_does-reach-belong-beside-every-instrument-price_C.grid.csv,u56,26,2,EWALL0,0.5384615384615384,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k20~q0.250~s19,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k20~q0.250~s28,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k20~q0.250~s46,2,5,v1,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k20~q0.250~s47,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k20~q0.750~s31,2,5,CAND10,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s07,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s18,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s27,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s28,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s53,2,5,v1,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.250~s56,2,5,v2,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.500~s06,2,5,v1,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k40~q0.500~s23,2,5,v1,0.5,False
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,k80~q0.250~s02,2,5,v2,0.5,False
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.walkforward.csv,BROAD136,2,7,CONTROL RULES v2 (live),1.0,True
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.walkforward.csv,U56,2,7,CONTROL RULES v2 (live),1.0,True
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.walkforward.csv,u56,8,2,B1,1.0,True
2026-09-06_drawdown-instrument-exchange-rate_cloud.grid.csv,broad,14,2,EWALL0,0.8571428571428571,False
2026-09-06_drawdown-instrument-exchange-rate_cloud.grid.csv,u56,14,2,EWALL0,0.6428571428571429,False
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,broad,4,4,vol60-dg,1.0,True
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,small,4,4,vol60-rw,1.0,True
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,u56,4,4,band3-rw,0.75,False
2026-09-06_gate-instrument-speed-curve_cloud.oos4b.csv,B136,2,6,BAND/0.02,0.5,False
2026-09-06_gate-instrument-speed-curve_cloud.oos4b.csv,U56,4,9,BAND/0.12,0.5,False
2026-09-06_gate-instrument-speed-curve_cloud.walkforward.csv,SMALL439,2,2,top20,0.5,False
2026-09-06_gate-instrument-speed-curve_cloud.walkforward.csv,U56,2,2,top20,0.5,False
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,B136,12,13,NOGATE,0.4166666666666667,False
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,ETF36,12,13,ABS,0.5833333333333334,False
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,SMALL,12,13,NOGATE,0.6666666666666666,False
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,U56,12,13,CAND5,0.4166666666666667,False
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.grid.csv,MIX~s0.750~2,2,4,v2,0.5,False
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.grid.csv,MIX~s0.750~3,2,4,v1,0.5,False
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.grid.csv,MIX~s0.750~4,2,4,v1,1.0,True
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.grid.csv,MIX~s0.875~2,2,4,v1,0.5,False
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,B136,22,6,RANDW,0.7272727272727273,False
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,BSTK100,40,6,RANDH,0.575,False
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,U56,60,6,RANDH,0.5666666666666667,False
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_grid.csv,broad,12,6,RGT,0.5,False
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C_grid.csv,u56,12,6,CG,0.4166666666666667,False
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,B136,28,3,TOPN,0.5714285714285714,False
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,SMALL439,28,3,V1C,0.8214285714285714,False
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,U56,28,3,TOPN,0.7142857142857143,False
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,ETF36~0.40~s0,2,4,v1,1.0,True
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,ETF36~0.55~s0,2,4,EWall,1.0,True
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,SMALL439~0.25~s0,2,4,v1,1.0,True
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,SMALL439~0.25~s1,2,4,v1,1.0,True
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,SMALL439~0.55~s0,2,4,v1,0.5,False
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,SMALL439~0.55~s1,2,4,v1,1.0,True
2026-09-06_is-the-sharpe-cagr-reversal-a-PANEL-property_C.grid.csv,SMALL439~0.70~s1,2,4,v1,1.0,True
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_walkforward.csv,SMALL439,3,6,IS-chooser pick,1.0,True
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_walkforward.csv,U56,4,6,IS-chooser pick,1.0,True
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s04,2,5,v1,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s05,2,5,v2,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s09,2,5,v1,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s11,2,5,v2,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s12,2,5,CAND10,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.000~s16,2,5,v2,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.500~s06,2,5,v1,0.5,False
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.cells.csv,q0.500~s23,2,5,v1,0.5,False
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,B136,18,2,EWALL0,0.7777777777777778,False
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,SMALL484,18,2,EWALL0,0.5555555555555556,False
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,u56,18,2,EWALL0,0.6666666666666666,False
2026-09-06_monthly-drawdown-cost_cloud.grid.csv,broad,10,6,M,0.7,False
2026-09-06_monthly-drawdown-cost_cloud.grid.csv,u56,10,6,M,0.5,False
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.walkforward.csv,broad,4,4,FIXED-M,0.5,False
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.walkforward.csv,small,4,4,IS-PICK,0.5,False
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.walkforward.csv,u56,3,4,IS-PICK,1.0,True
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.grid.csv,B136,7,24,FWD10@Q,1.0,True
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.grid.csv,SMALL439,7,24,FWD20vs,0.8571428571428571,False
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.grid.csv,U56,7,24,FWD20gate-none,0.7142857142857143,False
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site1.csv,broad,88,6,MOM,0.42045454545454547,False
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site1.csv,small,88,6,COMP,0.5568181818181818,False
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site1.csv,u56,80,6,R6,0.4125,False
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,B136,4,16,fast20-D15-L20,0.5,False
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,SMALL439,4,16,control(v2),0.5,False
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,U56,4,16,fast20-D15-L20,0.5,False
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.grid.csv,SMALL,16,2,EWALL0,0.5625,False
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.grid.csv,broad,16,2,EWALL0,0.75,False
2026-09-06_price-the-ranking-on-the-exchange-rate-menu_cloud.grid.csv,u56,16,2,EWALL0,0.5625,False
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.walkforward.csv,broad,12,6,ewall,0.6666666666666666,False
