kind,n_coarse,coarse_rung,width,lo,hi,n_regions,discontiguous,clipped_lo,clipped_hi,clipped,inferred,claimset,resolution,panel,cost,criterion,dial,fixed,knife
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,U56,50,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_FULL,BAND,0.75,0.005
SINGLE,1,0.08,0.08,0.08,0.16,4,True,False,False,False,0.03,ALT,HALF,U56,50,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,U56,50,4b_OOS,GROSS,0.0,0.02
SINGLE,1,1.0,0.040000000000000036,0.96,1.0,1,False,False,True,True,0.15,ALT,HALF,U56,50,4b_OOS,GROSS,0.02,0.02
SINGLE,1,1.0,0.06000000000000005,0.94,1.0,1,False,False,True,True,0.15,ALT,HALF,U56,50,4b_OOS,GROSS,0.03,0.02
SINGLE,1,1.0,0.040000000000000036,0.96,1.0,1,False,False,True,True,0.15,ALT,HALF,U56,50,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4b_OOS,BAND,0.75,0.005
MULTI,3,0.02,0.16499999999999998,0.01,0.175,2,True,False,False,False,0.03,ALT,HALF,U56,50,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,U56,50,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,U56,50,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,U56,50,4a_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,U56,50,4a_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4a_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4a_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,U56,50,4a_FULL,BAND,1.0,0.005
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_FULL,GROSS,0.0,0.02
SINGLE,1,1.0,0.020000000000000018,0.98,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_FULL,GROSS,0.02,0.02
SINGLE,1,1.0,0.020000000000000018,0.98,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_FULL,GROSS,0.03,0.02
SINGLE,1,1.0,0.07999999999999996,0.92,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_FULL,BAND,0.75,0.005
MULTI,4,0.0,0.185,0.0,0.185,1,False,True,False,True,0.03,ALT,HALF,B136,0,4b_FULL,BAND,1.0,0.005
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_OOS,GROSS,0.0,0.02
SINGLE,1,1.0,0.020000000000000018,0.98,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_OOS,GROSS,0.02,0.02
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_OOS,GROSS,0.03,0.02
SINGLE,1,1.0,0.040000000000000036,0.96,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,0,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4b_OOS,BAND,0.75,0.005
MULTI,4,0.0,0.045,0.0,0.045,2,True,True,False,True,0.03,ALT,HALF,B136,0,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,0,4a_FULL,GROSS,0.0,0.02
SINGLE,1,0.6,0.17999999999999994,0.56,0.74,1,False,False,False,False,0.15,ALT,HALF,B136,0,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,0,4a_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,0,4a_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.02,0.0,0.02,0.02,1,False,False,False,False,0.03,ALT,HALF,B136,0,4a_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,0,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4b_FULL,GROSS,0.0,0.02
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,10,4b_FULL,GROSS,0.02,0.02
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,10,4b_FULL,GROSS,0.03,0.02
SINGLE,1,1.0,0.06000000000000005,0.94,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,10,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_FULL,BAND,0.75,0.005
MULTI,3,0.02,0.165,0.02,0.185,1,False,False,False,False,0.03,ALT,HALF,B136,10,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4b_OOS,GROSS,0.03,0.02
SINGLE,1,1.0,0.020000000000000018,0.98,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,10,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4b_OOS,BAND,0.75,0.005
SINGLE,1,0.08,0.12,0.065,0.185,1,False,False,False,False,0.03,ALT,HALF,B136,10,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4a_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,10,4a_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4a_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4a_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,10,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_FULL,GROSS,0.03,0.02
SINGLE,1,1.0,0.040000000000000036,0.96,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,25,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_FULL,BAND,0.75,0.005
SINGLE,1,0.08,0.12,0.065,0.185,1,False,False,False,False,0.03,ALT,HALF,B136,25,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4b_OOS,GROSS,0.03,0.02
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,25,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4b_OOS,BAND,0.75,0.005
SINGLE,1,0.08,0.0,0.08,0.08,4,True,False,False,False,0.03,ALT,HALF,B136,25,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,25,4a_FULL,GROSS,0.03,0.02
MULTI,2,0.5,0.39999999999999997,0.2,0.6,1,False,True,False,True,0.15,ALT,HALF,B136,25,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.020000000000000004,0.065,0.085,2,True,False,False,False,0.03,ALT,HALF,B136,25,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.020000000000000004,0.065,0.085,2,True,False,False,False,0.03,ALT,HALF,B136,25,4a_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,25,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_FULL,GROSS,0.03,0.02
SINGLE,1,1.0,0.0,1.0,1.0,1,False,False,True,True,0.15,ALT,HALF,B136,50,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_FULL,BAND,0.75,0.005
SINGLE,1,0.08,0.08,0.08,0.16,3,True,False,False,False,0.03,ALT,HALF,B136,50,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_OOS,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_OOS,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,B136,50,4a_FULL,GROSS,0.03,0.02
MULTI,2,0.5,0.39999999999999997,0.2,0.6,1,False,True,False,True,0.15,ALT,HALF,B136,50,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.14500000000000002,0.05,0.195,1,False,False,False,False,0.03,ALT,HALF,B136,50,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.12000000000000001,0.05,0.17,1,False,False,False,False,0.03,ALT,HALF,B136,50,4a_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,B136,50,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_OOS,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_OOS,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,0,4a_FULL,GROSS,0.03,0.02
MULTI,2,0.5,0.49999999999999994,0.2,0.7,1,False,True,False,True,0.15,ALT,HALF,SMALL,0,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.010000000000000009,0.075,0.085,4,True,False,False,False,0.03,ALT,HALF,SMALL,0,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.010000000000000009,0.075,0.085,4,True,False,False,False,0.03,ALT,HALF,SMALL,0,4a_FULL,BAND,0.6,0.005
EMPTY,0,,0.0,0.045,0.045,1,False,False,False,False,0.03,ALT,HALF,SMALL,0,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,0,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_OOS,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_OOS,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,10,4a_FULL,GROSS,0.03,0.02
MULTI,2,0.5,0.52,0.2,0.72,1,False,True,False,True,0.15,ALT,HALF,SMALL,10,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.145,0.04,0.185,1,False,False,False,False,0.03,ALT,HALF,SMALL,10,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.145,0.04,0.185,1,False,False,False,False,0.03,ALT,HALF,SMALL,10,4a_FULL,BAND,0.6,0.005
EMPTY,0,,0.0,0.045,0.045,1,False,False,False,False,0.03,ALT,HALF,SMALL,10,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,10,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_OOS,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_OOS,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,25,4a_FULL,GROSS,0.03,0.02
MULTI,2,0.5,0.52,0.2,0.72,1,False,True,False,True,0.15,ALT,HALF,SMALL,25,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.16,0.04,0.2,1,False,False,True,True,0.03,ALT,HALF,SMALL,25,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.16,0.04,0.2,1,False,False,True,True,0.03,ALT,HALF,SMALL,25,4a_FULL,BAND,0.6,0.005
EMPTY,0,,0.010000000000000002,0.04,0.05,1,False,False,False,False,0.03,ALT,HALF,SMALL,25,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,25,4a_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_FULL,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_FULL,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_FULL,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_FULL,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_FULL,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_OOS,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_OOS,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_OOS,GROSS,0.03,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4b_OOS,GROSS,0.08,0.02
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_OOS,BAND,0.5,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_OOS,BAND,0.6,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_OOS,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4b_OOS,BAND,1.0,0.005
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4a_FULL,GROSS,0.0,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4a_FULL,GROSS,0.02,0.02
EMPTY,0,,,,,0,False,False,False,False,0.15,ALT,HALF,SMALL,50,4a_FULL,GROSS,0.03,0.02
MULTI,3,0.5,0.55,0.2,0.75,1,False,True,False,True,0.15,ALT,HALF,SMALL,50,4a_FULL,GROSS,0.08,0.02
SINGLE,1,0.08,0.165,0.035,0.2,1,False,False,True,True,0.03,ALT,HALF,SMALL,50,4a_FULL,BAND,0.5,0.005
SINGLE,1,0.08,0.165,0.035,0.2,1,False,False,True,True,0.03,ALT,HALF,SMALL,50,4a_FULL,BAND,0.6,0.005
SINGLE,1,0.08,0.0050000000000000044,0.08,0.085,2,True,False,False,False,0.03,ALT,HALF,SMALL,50,4a_FULL,BAND,0.75,0.005
EMPTY,0,,,,,0,False,False,False,False,0.03,ALT,HALF,SMALL,50,4a_FULL,BAND,1.0,0.005
