uid,src,WALK,n_counts,stated_N,VERDICT,axes,n_axes,names_GROSS,CS_ALL,CS_PROX,CS_STRICT
a7b011fdfb,LEADERBOARD,False,0,,True,,0,False,False,False,False
3f463f858f,LEADERBOARD,True,1,108.0,False,,0,False,True,True,False
037ac4f312,LEADERBOARD,True,3,534.0,False,,0,False,True,True,False
0c6ed0836f,LEADERBOARD,False,0,,True,,0,False,False,False,False
4c556dc987,LEADERBOARD,False,0,,True,,0,False,False,False,False
c78e8dfeb2,LEADERBOARD,False,1,47.0,True,,0,False,False,False,False
46ff72ec52,LEADERBOARD,False,0,,True,,0,False,False,False,False
9eec54627e,LEADERBOARD,True,2,12.0,False,,0,False,True,True,False
e4a9296fba,LEADERBOARD,True,4,840.0,True,,0,False,True,True,True
1f500913b0,LEADERBOARD,True,2,118.0,True,,0,False,True,True,True
d3a75dea1f,LEADERBOARD,True,1,110.0,False,,0,False,True,True,False
398bee0a93,LEADERBOARD,True,3,310.0,True,,0,False,True,True,True
ee4ce42cef,LEADERBOARD,True,0,,True,,0,False,True,False,False
892577be05,LEADERBOARD,True,0,,True,,0,False,True,False,False
6f88147c7a,LEADERBOARD,True,1,20.0,True,,0,False,True,True,True
8ecda7b451,LEADERBOARD,False,0,,False,,0,False,False,False,False
d1e1483095,LEADERBOARD,False,0,,True,,0,False,False,False,False
ea406afec9,LEADERBOARD,True,1,18.0,True,,0,False,True,True,True
190961bc13,LEADERBOARD,True,0,,True,,0,False,True,False,False
ed8328d7c4,LEADERBOARD,True,1,3.0,True,,0,False,True,True,True
6e7de63f64,LEADERBOARD,False,0,,False,,0,False,False,False,False
ecc51f3c68,LEADERBOARD,True,2,378.0,True,,0,False,True,True,True
8e3aa5db53,LEADERBOARD,False,0,,True,,0,False,False,False,False
a1569c0d5d,LEADERBOARD,True,2,12.0,True,,0,False,True,True,True
61d0ebcd22,LEADERBOARD,False,0,,True,,0,False,False,False,False
1eb3760696,LEADERBOARD,False,0,,True,,0,False,False,False,False
198c8c66e8,LEADERBOARD,False,0,,True,,0,False,False,False,False
979f11cf85,LEADERBOARD,True,0,,True,,0,False,True,False,False
62803ff7e8,LEADERBOARD,True,0,,True,,0,False,True,False,False
4ef2fdb1af,LEADERBOARD,False,0,,False,,0,False,False,False,False
7a4a2075aa,LEADERBOARD,True,0,,True,H,1,False,True,False,False
2bc3b41253,LEADERBOARD,False,0,,False,,0,False,False,False,False
8122fcb7d8,LEADERBOARD,False,0,,False,,0,False,False,False,False
d709e8925a,LEADERBOARD,False,0,,True,,0,False,False,False,False
1e7128a68d,LEADERBOARD,True,0,,True,,0,False,True,False,False
d282f97f74,LEADERBOARD,True,3,17.0,False,,0,False,True,True,False
2905343e2a,LEADERBOARD,True,2,17.0,False,GROSS,1,True,True,True,False
21e8bd18c3,LEADERBOARD,True,1,8.0,True,GROSS,1,True,True,True,True
681983f5dc,LEADERBOARD,True,2,10.0,True,,0,False,True,True,True
c71c7e9925,LEADERBOARD,True,2,136.0,True,,0,False,True,True,True
1a8eed6a05,LEADERBOARD,True,1,48.0,True,,0,False,True,True,True
7d84f92cdf,LEADERBOARD,False,0,,True,,0,False,False,False,False
7f222e5294,LEADERBOARD,True,2,48.0,False,,0,False,True,True,False
d8753cb79b,LEADERBOARD,True,4,264.0,True,,0,False,True,True,True
cc5f76ab69,LEADERBOARD,True,1,264.0,True,,0,False,True,True,True
744463dd41,LEADERBOARD,False,0,,True,,0,False,False,False,False
f76ee7ad9a,LEADERBOARD,True,3,10.0,True,,0,False,True,True,True
682bc5fc36,LEADERBOARD,False,0,,False,,0,False,False,False,False
5f23d449a9,LEADERBOARD,True,0,,True,,0,False,True,False,False
a8ebb1509b,LEADERBOARD,False,0,,True,,0,False,False,False,False
aec662f221,LEADERBOARD,True,0,,True,,0,False,True,False,False
1c990a5476,LEADERBOARD,True,3,594.0,True,,0,False,True,True,True
2ae9e4f761,LEADERBOARD,True,2,9.0,True,,0,False,True,True,True
4b9f1baa33,LEADERBOARD,False,0,,True,,0,False,False,False,False
12a0494458,LEADERBOARD,True,0,,True,,0,False,True,False,False
d653e3ab12,LEADERBOARD,True,1,594.0,True,,0,False,True,True,True
baf3829786,LEADERBOARD,True,0,,True,GROSS,1,True,True,False,False
fa55dea47d,LEADERBOARD,True,0,,False,GROSS,1,True,True,False,False
df30f1d58f,LEADERBOARD,True,4,916.0,True,GROSS,1,True,True,True,True
cdd2923952,LEADERBOARD,True,1,916.0,True,GROSS,1,True,True,True,True
9dc4df95b7,LEADERBOARD,True,0,,False,GROSS,1,True,True,False,False
441e8d28e8,LEADERBOARD,True,0,,True,GROSS,1,True,True,False,False
df6af7e907,LEADERBOARD,False,1,126.0,True,,0,False,False,False,False
d3795065a0,LEADERBOARD,True,1,126.0,True,,0,False,True,True,True
13ae8b354b,LEADERBOARD,False,0,,False,,0,False,False,False,False
d51ff24e6a,LEADERBOARD,False,0,,True,,0,False,False,False,False
04c9b6ec3c,LEADERBOARD,False,0,,False,,0,False,False,False,False
627601b2d3,LEADERBOARD,True,2,51.0,False,GROSS,1,True,True,True,False
6e2e8bfde6,LEADERBOARD,True,1,126.0,True,,0,False,True,True,True
c7f74a3ec5,LEADERBOARD,True,0,,True,,0,False,True,False,False
895e092143,LEADERBOARD,True,2,60.0,True,,0,False,True,True,True
53612146d2,LEADERBOARD,False,0,,True,,0,False,False,False,False
a04cea22e7,LEADERBOARD,True,1,6.0,False,,0,False,True,True,False
553a532d21,LEADERBOARD,True,2,60.0,True,,0,False,True,True,True
93066a2155,LEADERBOARD,True,1,60.0,True,,0,False,True,True,True
561e875196,LEADERBOARD,True,2,44.0,False,,0,False,True,True,False
1a36d09538,LEADERBOARD,True,1,44.0,False,,0,False,True,True,False
c0ee9c5a78,LEADERBOARD,True,0,,True,,0,False,True,False,False
c5af83723a,LEADERBOARD,True,0,,True,,0,False,True,False,False
60b7f64f4c,LEADERBOARD,True,1,36.0,True,,0,False,True,True,True
04e86cc74a,LEADERBOARD,True,2,36.0,False,,0,False,True,True,False
80df8f9ac8,LEADERBOARD,False,0,,True,,0,False,False,False,False
183471c8e7,LEADERBOARD,True,1,6.0,False,,0,False,True,True,False
05975a7db9,LEADERBOARD,True,0,,False,,0,False,True,False,False
12030bead6,LEADERBOARD,True,0,,False,,0,False,True,False,False
7f367fe619,LEADERBOARD,True,2,252.0,False,,0,False,True,True,False
417d41e33c,LEADERBOARD,False,1,252.0,True,,0,False,False,False,False
08343cd2b1,LEADERBOARD,True,3,84.0,True,,0,False,True,True,True
cd9ecd6ab2,LEADERBOARD,False,1,420.0,True,,0,False,False,False,False
909f96b70c,LEADERBOARD,False,0,,True,,0,False,False,False,False
3cdb4b3704,LEADERBOARD,False,0,,True,,0,False,False,False,False
c539733ce7,LEADERBOARD,False,0,,False,,0,False,False,False,False
dff6e8d879,LEADERBOARD,False,0,,True,,0,False,False,False,False
f7e4ac88fd,LEADERBOARD,False,0,,False,,0,False,False,False,False
b27c112fed,LEADERBOARD,True,3,64.0,False,,0,False,True,True,False
0bdaa2be85,LEADERBOARD,True,2,64.0,False,,0,False,True,True,False
1d637de9d5,LEADERBOARD,False,0,,True,,0,False,False,False,False
bb721a0b4c,LEADERBOARD,True,0,,True,,0,False,True,False,False
b1f9bec9df,LEADERBOARD,False,0,,False,,0,False,False,False,False
7335ebb3de,LEADERBOARD,False,0,,True,,0,False,False,False,False
4e9e6c7c1e,LEADERBOARD,False,0,,False,,0,False,False,False,False
188d3ac7aa,LEADERBOARD,True,0,,False,,0,False,True,False,False
9293c23451,LEADERBOARD,True,1,144.0,False,,0,False,True,True,False
a08a56a0da,LEADERBOARD,True,0,,False,,0,False,True,False,False
d860269df8,LEADERBOARD,True,1,108.0,True,,0,False,True,True,True
2ff68a0827,LEADERBOARD,False,0,,True,,0,False,False,False,False
0eefbc8dec,LEADERBOARD,True,0,,False,,0,False,True,False,False
dac725d240,LEADERBOARD,False,0,,True,,0,False,False,False,False
fc1b3ffaeb,LEADERBOARD,False,0,,False,,0,False,False,False,False
cc0f4cfd2b,LEADERBOARD,False,1,3.0,False,,0,False,False,False,False
f00c66d24f,LEADERBOARD,False,0,,False,,0,False,False,False,False
526f029104,LEADERBOARD,False,0,,False,,0,False,False,False,False
2ac4654327,LEADERBOARD,True,0,,False,,0,False,True,False,False
1deec218a8,LEADERBOARD,True,2,219.0,True,,0,False,True,True,True
572334ce10,LEADERBOARD,True,0,,False,,0,False,True,False,False
d751f8118b,LEADERBOARD,False,0,,False,,0,False,False,False,False
6a75dc6e9a,LEADERBOARD,True,0,,False,,0,False,True,False,False
a8e821022e,LEADERBOARD,True,3,198.0,False,,0,False,True,True,False
589d3f7603,LEADERBOARD,False,0,,False,,0,False,False,False,False
2fe7ffdd82,LEADERBOARD,True,1,3.0,False,,0,False,True,True,False
4020e37c1a,LEADERBOARD,True,0,,True,GROSS,1,True,True,False,False
838c5bf02c,LEADERBOARD,True,0,,False,CADENCE|GROSS,2,True,True,False,False
db79656b40,LEADERBOARD,True,0,,False,GROSS,1,True,True,False,False
147a361377,LEADERBOARD,True,0,,False,CADENCE|GROSS,2,True,True,False,False
3af9fdd9f8,LEADERBOARD,False,0,,False,CADENCE|GROSS,2,True,False,False,False
e2ecde4d27,LEADERBOARD,False,0,,False,GROSS,1,True,False,False,False
b4680c8914,LEADERBOARD,True,2,297.0,True,CADENCE|GROSS,2,True,True,True,True
ccaeea950f,LEADERBOARD,True,0,,True,CADENCE|GROSS,2,True,True,False,False
26c238cd80,LEADERBOARD,True,0,,False,,0,False,True,False,False
20233919f4,LEADERBOARD,True,0,,False,,0,False,True,False,False
fc995b3317,LEADERBOARD,True,0,,False,,0,False,True,False,False
b5010c1346,LEADERBOARD,True,3,24.0,False,,0,False,True,True,False
7baaa070eb,LEADERBOARD,True,2,17.0,True,,0,False,True,True,True
b6480a488b,LEADERBOARD,True,1,51.0,True,,0,False,True,True,True
9dd39fad59,LEADERBOARD,True,0,,False,,0,False,True,False,False
f93200e889,LEADERBOARD,False,0,,False,,0,False,False,False,False
1e24cfe294,LEADERBOARD,False,0,,False,,0,False,False,False,False
89528dd66e,LEADERBOARD,False,0,,False,,0,False,False,False,False
e230ef3066,LEADERBOARD,True,0,,False,,0,False,True,False,False
8a44adcb17,LEADERBOARD,True,2,27.0,True,,0,False,True,True,True
08618239f7,LEADERBOARD,True,1,6.0,True,,0,False,True,True,True
cc411b4d7e,LEADERBOARD,False,0,,False,,0,False,False,False,False
f033534e8b,LEADERBOARD,False,0,,True,,0,False,False,False,False
b48930655d,LEADERBOARD,True,0,,False,,0,False,True,False,False
9e48f6b4e9,LEADERBOARD,True,2,93.0,False,,0,False,True,True,False
5399dfebdd,LEADERBOARD,False,0,,False,,0,False,False,False,False
ec3f76c0ea,LEADERBOARD,False,0,,False,,0,False,False,False,False
27b8794cc1,LEADERBOARD,False,1,6.0,True,,0,False,False,False,False
7102eabfb7,LEADERBOARD,False,0,,False,,0,False,False,False,False
96116b2ee6,LEADERBOARD,True,2,126.0,True,,0,False,True,True,True
a0dd1011f8,LEADERBOARD,True,0,,True,,0,False,True,False,False
ea0cc25dee,LEADERBOARD,False,0,,True,,0,False,False,False,False
2e36b6053f,LEADERBOARD,True,3,16.0,False,,0,False,True,True,False
49bbb78725,LEADERBOARD,True,0,,False,,0,False,True,False,False
be2e5fcaa5,LEADERBOARD,False,0,,False,,0,False,False,False,False
11aed04c9a,LEADERBOARD,False,0,,False,,0,False,False,False,False
19d38a931b,LEADERBOARD,True,1,6.0,False,,0,False,True,True,False
431a650bb5,LEADERBOARD,False,0,,True,,0,False,False,False,False
f59adbd4ab,LEADERBOARD,True,0,,True,,0,False,True,False,False
b5dd3fe451,LEADERBOARD,True,3,378.0,True,,0,False,True,True,True
79b40ca433,LEADERBOARD,True,0,,True,,0,False,True,False,False
fa535548f4,LEADERBOARD,False,1,6.0,True,,0,False,False,False,False
af86b9628b,LEADERBOARD,True,0,,True,,0,False,True,False,False
965dcd8357,LEADERBOARD,False,1,9.0,True,,0,False,False,False,False
a79899b2f8,LEADERBOARD,True,0,,True,,0,False,True,False,False
29fd52f352,LEADERBOARD,True,1,18.0,True,,0,False,True,True,True
efea5e80b0,LEADERBOARD,False,1,40.0,True,,0,False,False,False,False
5565db87c4,LEADERBOARD,False,0,,False,,0,False,False,False,False
3046b9591d,LEADERBOARD,True,0,,True,,0,False,True,False,False
c6321d15d6,LEADERBOARD,False,0,,False,,0,False,False,False,False
5446eb6864,LEADERBOARD,True,1,8.0,False,,0,False,True,True,False
356dc98b9b,LEADERBOARD,True,1,30.0,False,,0,False,True,True,False
1ad9a97a23,LEADERBOARD,False,0,,False,,0,False,False,False,False
c984d08a69,LEADERBOARD,True,0,,False,,0,False,True,False,False
f5adac92e9,LEADERBOARD,False,0,,True,,0,False,False,False,False
5139a50f68,LEADERBOARD,True,0,,False,,0,False,True,False,False
676f855c19,LEADERBOARD,False,0,,False,,0,False,False,False,False
75aa5457a2,LEADERBOARD,False,1,6.0,True,,0,False,False,False,False
242334c745,LEADERBOARD,True,1,4.0,True,,0,False,True,True,True
66ae9e5cf1,LEADERBOARD,False,0,,True,,0,False,False,False,False
fa5fe1f8d6,LEADERBOARD,False,0,,True,CADENCE,1,False,False,False,False
9277270d5b,LEADERBOARD,False,0,,True,,0,False,False,False,False
8ecfa002aa,LEADERBOARD,True,1,8.0,True,,0,False,True,True,True
2542bb49f4,LEADERBOARD,True,1,4.0,True,,0,False,True,True,True
d917fa5379,LEADERBOARD,False,1,144.0,True,,0,False,False,False,False
747976e5e5,LEADERBOARD,False,0,,True,,0,False,False,False,False
816d003894,LEADERBOARD,False,0,,False,,0,False,False,False,False
852cd0151f,LEADERBOARD,True,1,48.0,True,,0,False,True,True,True
ad6fb82aed,LEADERBOARD,False,1,60.0,True,,0,False,False,False,False
4b0addeb3a,LEADERBOARD,False,1,60.0,True,,0,False,False,False,False
d9b381dd1e,LEADERBOARD,False,0,,False,,0,False,False,False,False
8564d6c9ad,LEADERBOARD,True,1,12.0,False,,0,False,True,True,False
e951bbd896,LEADERBOARD,False,0,,True,,0,False,False,False,False
3a60011a94,LEADERBOARD,False,0,,True,,0,False,False,False,False
74308a17ba,LEADERBOARD,False,0,,True,,0,False,False,False,False
397d1abc1c,LEADERBOARD,False,0,,True,,0,False,False,False,False
609c288f87,LEADERBOARD,False,0,,True,,0,False,False,False,False
a47d8760d3,LEADERBOARD,False,0,,True,,0,False,False,False,False
d2bf6989f0,LEADERBOARD,False,0,,True,,0,False,False,False,False
d826362d71,LEADERBOARD,False,0,,True,,0,False,False,False,False
e9ed51b70f,LEADERBOARD,False,0,,True,,0,False,False,False,False
61bc28aa8e,LEADERBOARD,False,0,,True,,0,False,False,False,False
eafc960bdb,LEADERBOARD,False,0,,True,N,1,False,False,False,False
9ff7b8909e,LEADERBOARD,False,0,,True,N,1,False,False,False,False
22e6ab67bf,LEADERBOARD,False,0,,True,N,1,False,False,False,False
7ca19c5272,LEADERBOARD,False,0,,False,,0,False,False,False,False
168f084f56,LEADERBOARD,False,0,,True,,0,False,False,False,False
885e15d5e1,LEADERBOARD,False,0,,True,,0,False,False,False,False
61e25f26fd,LEADERBOARD,False,0,,True,,0,False,False,False,False
d504685958,LEADERBOARD,False,0,,True,,0,False,False,False,False
4621fd9e14,LEADERBOARD,False,0,,True,,0,False,False,False,False
d837c960b0,LEADERBOARD,False,0,,True,,0,False,False,False,False
69bd32e2c9,LEADERBOARD,False,0,,True,,0,False,False,False,False
170cebb1ed,LEADERBOARD,False,0,,True,,0,False,False,False,False
9dcac23f0a,LEADERBOARD,False,0,,True,,0,False,False,False,False
c5d8b3ce41,LEADERBOARD,False,0,,True,,0,False,False,False,False
2a1a4c8c0e,LEADERBOARD,False,0,,True,,0,False,False,False,False
4db80800d1,LEADERBOARD,False,0,,True,,0,False,False,False,False
be7b314a91,LEADERBOARD,False,0,,True,,0,False,False,False,False
c0aba01646,LEADERBOARD,False,0,,True,,0,False,False,False,False
139eb49a8a,LEADERBOARD,False,0,,True,,0,False,False,False,False
593f40a50c,LEADERBOARD,False,0,,False,,0,False,False,False,False
360e04189b,LEADERBOARD,False,0,,False,,0,False,False,False,False
a1d1fe769a,LEADERBOARD,False,0,,True,,0,False,False,False,False
52fa611bfc,LEADERBOARD,False,0,,True,,0,False,False,False,False
6636d80220,LEADERBOARD,False,0,,True,,0,False,False,False,False
14d0e7be22,LEADERBOARD,False,0,,True,,0,False,False,False,False
64495f865c,LEADERBOARD,False,0,,True,,0,False,False,False,False
ef6fdf509b,LEADERBOARD,False,0,,True,,0,False,False,False,False
111e0df91b,LEADERBOARD,False,0,,True,,0,False,False,False,False
8479064179,LEADERBOARD,False,0,,True,,0,False,False,False,False
01d65c4afe,LEADERBOARD,False,0,,True,,0,False,False,False,False
55bb9e78b1,LEADERBOARD,False,0,,True,,0,False,False,False,False
d7e2523843,LEADERBOARD,False,0,,True,,0,False,False,False,False
75e34d74c9,LEADERBOARD,False,0,,True,,0,False,False,False,False
eb651b944f,LEADERBOARD,False,0,,True,,0,False,False,False,False
30fe4b54b4,LEADERBOARD,True,0,,True,,0,False,True,False,False
861210282b,LEADERBOARD,False,0,,True,,0,False,False,False,False
31b795af36,LEADERBOARD,False,0,,True,,0,False,False,False,False
3cc0082f9b,LEADERBOARD,False,0,,True,,0,False,False,False,False
fe19301b07,LEADERBOARD,False,0,,True,,0,False,False,False,False
04a17e4dd6,LEADERBOARD,False,0,,False,,0,False,False,False,False
d7728c3285,LEADERBOARD,False,0,,True,,0,False,False,False,False
73ad1ccf2d,LEADERBOARD,False,0,,True,,0,False,False,False,False
a767ac6f80,LEADERBOARD,False,0,,True,,0,False,False,False,False
e0250fccea,LEADERBOARD,False,0,,True,,0,False,False,False,False
6aa573b665,LEADERBOARD,True,0,,True,,0,False,True,False,False
ad03de2057,LEADERBOARD,False,0,,True,,0,False,False,False,False
2e4d720daf,LEADERBOARD,False,0,,True,,0,False,False,False,False
2ceb8201b0,LEADERBOARD,False,0,,True,,0,False,False,False,False
543aa0e0a2,LEADERBOARD,False,0,,True,,0,False,False,False,False
aeb349c51e,LEADERBOARD,False,0,,True,,0,False,False,False,False
28bff78e98,LEADERBOARD,False,0,,True,,0,False,False,False,False
987529d097,LEADERBOARD,False,0,,True,,0,False,False,False,False
2f642ddad8,LEADERBOARD,False,0,,True,,0,False,False,False,False
c59a44ed92,LEADERBOARD,False,0,,True,,0,False,False,False,False
6e7d244c01,LEADERBOARD,False,0,,True,,0,False,False,False,False
8f8ecf357a,LEADERBOARD,False,0,,True,,0,False,False,False,False
f4d277243c,LEADERBOARD,False,0,,True,,0,False,False,False,False
9298fc21a7,LEADERBOARD,False,0,,True,,0,False,False,False,False
122585d9ed,LEADERBOARD,False,0,,True,,0,False,False,False,False
cf53b8394a,LEADERBOARD,False,0,,True,,0,False,False,False,False
963b4991a1,LEADERBOARD,False,0,,True,,0,False,False,False,False
62cbd73aaa,LEADERBOARD,False,0,,True,,0,False,False,False,False
42433d70f3,LEADERBOARD,False,0,,True,,0,False,False,False,False
1918c1a0a5,LEADERBOARD,False,0,,True,,0,False,False,False,False
35a5c42770,LEADERBOARD,False,0,,True,,0,False,False,False,False
b5d24f2e07,LEADERBOARD,False,0,,True,,0,False,False,False,False
f06a469ae8,LEADERBOARD,False,0,,True,,0,False,False,False,False
ca616938f2,LEADERBOARD,False,0,,True,,0,False,False,False,False
511c7872ed,LEADERBOARD,False,0,,True,,0,False,False,False,False
48dbb78c53,LEADERBOARD,False,0,,True,,0,False,False,False,False
4912ff4ad8,LEADERBOARD,False,0,,True,,0,False,False,False,False
cd41d7a24b,LEADERBOARD,False,0,,True,,0,False,False,False,False
a88831b7a8,LEADERBOARD,False,0,,True,,0,False,False,False,False
74ba164bc7,LEADERBOARD,False,0,,True,,0,False,False,False,False
8ff5ea4710,LEADERBOARD,False,0,,True,,0,False,False,False,False
d87eae56f3,LEADERBOARD,False,0,,True,,0,False,False,False,False
92f2258d77,LEADERBOARD,False,0,,True,,0,False,False,False,False
d3dc854d05,LEADERBOARD,False,0,,True,,0,False,False,False,False
002f44b141,LEADERBOARD,False,0,,True,,0,False,False,False,False
7f188e2a90,LEADERBOARD,False,0,,True,,0,False,False,False,False
7e5d1d546f,LEADERBOARD,False,0,,True,,0,False,False,False,False
c4794a3cbb,LEADERBOARD,False,0,,True,,0,False,False,False,False
a9d9ba8acc,LEADERBOARD,False,0,,True,,0,False,False,False,False
6b22cd798a,LEADERBOARD,False,0,,True,,0,False,False,False,False
a15b35f5cb,LEADERBOARD,False,0,,True,,0,False,False,False,False
de9f68ef5e,LEADERBOARD,False,0,,True,,0,False,False,False,False
53e9e2a72d,LEADERBOARD,False,0,,True,,0,False,False,False,False
76f40ba09d,LEADERBOARD,False,0,,True,,0,False,False,False,False
bf06fe04f8,LEADERBOARD,False,0,,True,,0,False,False,False,False
00133c3e3c,LEADERBOARD,False,0,,True,,0,False,False,False,False
8d9dbb0147,LEADERBOARD,False,0,,True,,0,False,False,False,False
02daad8351,LEADERBOARD,False,0,,True,,0,False,False,False,False
e1be5057c8,LEADERBOARD,False,0,,True,,0,False,False,False,False
822b552d21,LEADERBOARD,False,0,,True,,0,False,False,False,False
f1e4f5e37a,LEADERBOARD,False,0,,True,,0,False,False,False,False
e76ec54c79,LEADERBOARD,False,0,,False,,0,False,False,False,False
a822997aed,LEADERBOARD,False,0,,True,,0,False,False,False,False
68372fe7dd,LEADERBOARD,False,0,,True,,0,False,False,False,False
cd07db3591,LEADERBOARD,False,0,,True,,0,False,False,False,False
404905984d,LEADERBOARD,False,0,,True,,0,False,False,False,False
254c63075f,LEADERBOARD,False,0,,True,,0,False,False,False,False
f49c4d7a21,LEADERBOARD,False,0,,True,,0,False,False,False,False
50a8045901,LEADERBOARD,False,0,,True,,0,False,False,False,False
a9031dffaf,LEADERBOARD,False,0,,True,,0,False,False,False,False
72220fd163,LEADERBOARD,False,0,,True,,0,False,False,False,False
1c7ddbd6e5,LEADERBOARD,False,0,,True,,0,False,False,False,False
18ab503558,LEADERBOARD,False,0,,True,,0,False,False,False,False
b68f66b57c,LEADERBOARD,False,0,,True,,0,False,False,False,False
70b2e140b4,LEADERBOARD,False,0,,True,,0,False,False,False,False
e9255f2787,LEADERBOARD,False,0,,True,,0,False,False,False,False
713181126b,LEADERBOARD,False,0,,True,,0,False,False,False,False
6be7f93e7d,LEADERBOARD,False,0,,True,,0,False,False,False,False
db45e2247e,LEADERBOARD,False,0,,True,,0,False,False,False,False
1a0527777f,LEADERBOARD,False,0,,True,,0,False,False,False,False
dac4520956,LEADERBOARD,False,0,,True,,0,False,False,False,False
dea1683056,LEADERBOARD,False,0,,True,,0,False,False,False,False
9c27fa13cb,LEADERBOARD,False,0,,True,,0,False,False,False,False
0baf7d3cdf,LEADERBOARD,False,0,,True,,0,False,False,False,False
5da5add76f,LEADERBOARD,False,0,,True,,0,False,False,False,False
9121e65c04,LEADERBOARD,False,0,,True,,0,False,False,False,False
be4a712e10,LEADERBOARD,False,0,,True,,0,False,False,False,False
a9a5c1b550,LEADERBOARD,False,0,,True,,0,False,False,False,False
cbba3b0531,LEADERBOARD,True,0,,True,,0,False,True,False,False
e56fd72e23,LEADERBOARD,False,0,,True,,0,False,False,False,False
939889eb15,LEADERBOARD,False,0,,True,,0,False,False,False,False
64cc046ce3,LEADERBOARD,False,0,,True,,0,False,False,False,False
85f6533700,LEADERBOARD,False,0,,True,,0,False,False,False,False
7b0d6a0c61,LEADERBOARD,False,0,,False,,0,False,False,False,False
60f75cbd18,LEADERBOARD,False,0,,False,,0,False,False,False,False
37e0731de7,LEADERBOARD,False,0,,True,,0,False,False,False,False
f8946adc39,LEADERBOARD,False,0,,True,,0,False,False,False,False
44144fd0d1,LEADERBOARD,False,0,,True,,0,False,False,False,False
bafd64eb4d,LEADERBOARD,False,0,,True,,0,False,False,False,False
a527b5dc26,LEADERBOARD,True,0,,True,,0,False,True,False,False
460371864c,LEADERBOARD,False,0,,True,,0,False,False,False,False
173cc0a8ee,LEADERBOARD,False,0,,True,,0,False,False,False,False
e7c27b9d3d,LEADERBOARD,False,0,,True,,0,False,False,False,False
778f6302c2,LEADERBOARD,False,0,,False,,0,False,False,False,False
ce7b036e47,LEADERBOARD,False,0,,False,,0,False,False,False,False
084cef5298,LEADERBOARD,False,0,,False,,0,False,False,False,False
c5ffafe3a6,LEADERBOARD,False,0,,True,,0,False,False,False,False
98f2aba37b,LEADERBOARD,False,0,,True,,0,False,False,False,False
91e8795cd4,LEADERBOARD,False,0,,True,,0,False,False,False,False
f3e857a9cf,LEADERBOARD,False,0,,True,,0,False,False,False,False
b47c6ee5db,LEADERBOARD,False,0,,True,,0,False,False,False,False
66c40ad385,LEADERBOARD,False,0,,True,,0,False,False,False,False
